Date,NORWAY MID VALUE Mid Cap
2018-11-30,2381.544
2018-12-03,2444.631
2018-12-04,2446.699
2018-12-05,2420.959
2018-12-06,2321.873
2018-12-07,2376.497
2018-12-10,2314.503
2018-12-11,2353.501
2018-12-12,2368.805
2018-12-13,2394.727
2018-12-14,2352.863
2018-12-17,2343.922
2018-12-18,2332.65
2018-12-19,2372.8
2018-12-20,2320.287
2018-12-21,2320.236
2018-12-24,2314.642
2018-12-25,2314.642
2018-12-26,2301.468
2018-12-27,2266.873
2018-12-28,2311.725
2018-12-31,2331.654
2019-01-01,2331.654
2019-01-02,2298.185
2019-01-03,2279.899
2019-01-04,2329.646
2019-01-07,2380.556
2019-01-08,2403.278
2019-01-09,2419.797
2019-01-10,2436.757
2019-01-11,2411.697
2019-01-14,2375.722
2019-01-15,2366.415
2019-01-16,2443.142
2019-01-17,2410.838
2019-01-18,2430.489
2019-01-21,2414.927
2019-01-22,2409.817
2019-01-23,2405.463
2019-01-24,2413.454
2019-01-25,2438.378
2019-01-28,2389.871
2019-01-29,2388.381
2019-01-30,2436.465
2019-01-31,2465.937
2019-02-01,2496.267
2019-02-04,2483.399
2019-02-05,2496.524
2019-02-06,2458.34
2019-02-07,2372.683
2019-02-08,2280.238
2019-02-11,2257.234
2019-02-12,2263.233
2019-02-13,2317.343
2019-02-14,2275.347
2019-02-15,2309.709
2019-02-18,2318.851
2019-02-19,2323.065
2019-02-20,2327.746
2019-02-21,2324.839
2019-02-22,2344.494
2019-02-25,2384.884
2019-02-26,2390.254
2019-02-27,2397.648
2019-02-28,2375.686
2019-03-01,2368.352
2019-03-04,2338.928
2019-03-05,2337.907
2019-03-06,2345.265
2019-03-07,2308.763
2019-03-08,2267.014
2019-03-11,2281.073
2019-03-12,2312.528
2019-03-13,2356.955
2019-03-14,2386.519
2019-03-15,2420.659
2019-03-18,2440.833
2019-03-19,2445.877
2019-03-20,2448.736
2019-03-21,2465.439
2019-03-22,2386.019
2019-03-25,2397.78
2019-03-26,2376.017
2019-03-27,2380.076
2019-03-28,2373.159
2019-03-29,2348.395
2019-04-01,2393.568
2019-04-02,2412.683
2019-04-03,2473.562
2019-04-04,2465.817
2019-04-05,2477.392
2019-04-08,2510.554
2019-04-09,2480.324
2019-04-10,2524.348
2019-04-11,2517.164
2019-04-12,2540.693
2019-04-15,2583.701
2019-04-16,2599.914
2019-04-17,2607.083
2019-04-18,2597.377
2019-04-19,2597.377
2019-04-22,2600.782
2019-04-23,2579.851
2019-04-24,2542.822
2019-04-25,2532.424
2019-04-26,2557.471
2019-04-29,2570.134
2019-04-30,2550.496
2019-05-01,2550.746
2019-05-02,2471.474
2019-05-03,2504.729
2019-05-06,2460.947
2019-05-07,2439.282
2019-05-08,2433.252
2019-05-09,2387.453
2019-05-10,2431.184
2019-05-13,2399.03
2019-05-14,2415.637
2019-05-15,2419.22
2019-05-16,2505.871
2019-05-17,2492.505
2019-05-20,2471.327
2019-05-21,2538.658
2019-05-22,2506.04
2019-05-23,2426.797
2019-05-24,2445.497
2019-05-27,2444.475
2019-05-28,2426.209
2019-05-29,2347.596
2019-05-30,2349.15
2019-05-31,2338.162
2019-06-03,2393.036
2019-06-04,2391.967
2019-06-05,2383.551
2019-06-06,2401.515
2019-06-07,2439.565
2019-06-10,2430.862
2019-06-11,2461.424
2019-06-12,2434.426
2019-06-13,2391.086
2019-06-14,2390.127
2019-06-17,2377.667
2019-06-18,2379.667
2019-06-19,2383.13
2019-06-20,2410.466
2019-06-21,2420.323
2019-06-24,2432.727
2019-06-25,2412.51
2019-06-26,2417.415
2019-06-27,2403.714
2019-06-28,2390.66
2019-07-01,2409.521
2019-07-02,2422.495
2019-07-03,2444.819
2019-07-04,2473.08
2019-07-05,2431.754
2019-07-08,2446.213
2019-07-09,2436.305
2019-07-10,2444.104
2019-07-11,2432.537
2019-07-12,2485.563
2019-07-15,2505.625
2019-07-16,2512.31
2019-07-17,2504.686
2019-07-18,2475.607
2019-07-19,2496.803
2019-07-22,2487.61
2019-07-23,2492.501
2019-07-24,2516.6
2019-07-25,2486.226
2019-07-26,2454.437
2019-07-29,2436.56
2019-07-30,2392.08
2019-07-31,2379.67
2019-08-01,2376.404
2019-08-02,2336.606
2019-08-05,2271.382
2019-08-06,2304.184
2019-08-07,2285.085
2019-08-08,2332.142
2019-08-09,2331.979
2019-08-12,2328.733
2019-08-13,2349.564
2019-08-14,2293.043
2019-08-15,2272.189
2019-08-16,2302.654
2019-08-19,2309.412
2019-08-20,2306.132
2019-08-21,2312.747
2019-08-22,2312.067
2019-08-23,2316.078
2019-08-26,2303.89
2019-08-27,2312.284
2019-08-28,2274.483
2019-08-29,2307.998
2019-08-30,2313.248
2019-09-02,2321.866
2019-09-03,2307.268
2019-09-04,2338.918
2019-09-05,2387.499
2019-09-06,2391.67
2019-09-09,2387.617
2019-09-10,2380.633
2019-09-11,2420.675
2019-09-12,2399.12
2019-09-13,2409.959
2019-09-16,2410.685
2019-09-17,2417.773
2019-09-18,2422.209
2019-09-19,2413.433
2019-09-20,2432.858
2019-09-23,2430.705
2019-09-24,2416.948
2019-09-25,2369.658
2019-09-26,2372.151
2019-09-27,2385.55
2019-09-30,2364.793
2019-10-01,2332.705
2019-10-02,2287.179
2019-10-03,2283.189
2019-10-04,2332.054
2019-10-07,2370.797
2019-10-08,2337.574
2019-10-09,2345.654
2019-10-10,2361.167
2019-10-11,2379.027
2019-10-14,2342.677
2019-10-15,2354.496
2019-10-16,2378.292
2019-10-17,2416.614
2019-10-18,2437.786
2019-10-21,2486.893
2019-10-22,2454.775
2019-10-23,2410.019
2019-10-24,2426.842
2019-10-25,2388.697
2019-10-28,2411.573
2019-10-29,2395.599
2019-10-30,2394.896
2019-10-31,2361.313
2019-11-01,2411.621
2019-11-04,2407.852
2019-11-05,2391.634
2019-11-06,2411.329
2019-11-07,2430.172
2019-11-08,2425.516
2019-11-11,2422.623
2019-11-12,2412.04
2019-11-13,2384.968
2019-11-14,2381.792
2019-11-15,2380.251
2019-11-18,2381.938
2019-11-19,2380.345
2019-11-20,2361.842
2019-11-21,2367.11
2019-11-22,2369.16
2019-11-25,2375.716
2019-11-26,2392.174
2019-11-27,2399.624
2019-11-28,2381.725
2019-11-29,2392.974
2019-12-02,2358.695
2019-12-03,2356.117
2019-12-04,2392.771
2019-12-05,2404.34
2019-12-06,2412.106
2019-12-09,2435.52
2019-12-10,2413.892
2019-12-11,2411.004
2019-12-12,2447.63
2019-12-13,2466.919
2019-12-16,2482.913
2019-12-17,2453.002
2019-12-18,2449.906
2019-12-19,2470.95
2019-12-20,2493.702
2019-12-23,2513.525
2019-12-24,2522.347
2019-12-25,2522.347
2019-12-26,2532.67
2019-12-27,2546.924
2019-12-30,2538.839
2019-12-31,2536.527
2020-01-01,2536.527
2020-01-02,2559.94
2020-01-03,2540.797
2020-01-06,2527.159
2020-01-07,2504.285
2020-01-08,2495.221
2020-01-09,2498.033
2020-01-10,2506.943
2020-01-13,2504.511
2020-01-14,2519.028
2020-01-15,2521.592
2020-01-16,2463.111
2020-01-17,2476.829
2020-01-20,2481.167
2020-01-21,2463.989
2020-01-22,2475.663
2020-01-23,2419.897
2020-01-24,2444.956
2020-01-27,2395.382
2020-01-28,2419.713
2020-01-29,2408.953
2020-01-30,2352.32
2020-01-31,2350.641
2020-02-03,2331.961
2020-02-04,2340.339
2020-02-05,2380.778
2020-02-06,2411.7
2020-02-07,2313.193
2020-02-10,2311.364
2020-02-11,2354.345
2020-02-12,2378.843
2020-02-13,2361.193
2020-02-14,2393.293
2020-02-17,2380.331
2020-02-18,2376.101
2020-02-19,2413.585
2020-02-20,2397.877
2020-02-21,2409.261
2020-02-24,2303.252
2020-02-25,2283.473
2020-02-26,2259.453
2020-02-27,2148.887
2020-02-28,2098.109
2020-03-02,2105.225
2020-03-03,2181.3
2020-03-04,2173.443
2020-03-05,2122.734
2020-03-06,2063.006
2020-03-09,1974.123
2020-03-10,1955.451
2020-03-11,1848.966
2020-03-12,1624.822
2020-03-13,1704.846
2020-03-16,1635.77
2020-03-17,1656.09
2020-03-18,1601.095
2020-03-19,1695.728
2020-03-20,1514.451
2020-03-23,1511.557
2020-03-24,1607.496
2020-03-25,1616.664
2020-03-26,1661.042
2020-03-27,1559.107
2020-03-30,1553.081
2020-03-31,1599.202
2020-04-01,1668.989
2020-04-02,1622.693
2020-04-03,1563.206
2020-04-06,1616.523
2020-04-07,1727.295
2020-04-08,1696.54
2020-04-09,1711.584
2020-04-10,1711.584
2020-04-13,1696.845
2020-04-14,1766.703
2020-04-15,1712.885
2020-04-16,1690.263
2020-04-17,1762.831
2020-04-20,1689.933
2020-04-21,1643.701
2020-04-22,1598.261
2020-04-23,1689.099
2020-04-24,1649.147
2020-04-27,1666.942
2020-04-28,1734.903
2020-04-29,1773.565
2020-04-30,1797.815
2020-05-01,1781.576
2020-05-04,1740.34
2020-05-05,1736.834
2020-05-06,1738.098
2020-05-07,1737.916
2020-05-08,1786.983
2020-05-11,1761.902
2020-05-12,1790.582
2020-05-13,1786.321
2020-05-14,1727.839
2020-05-15,1755.599
2020-05-18,1802.617
2020-05-19,1865.257
2020-05-20,1884.217
2020-05-21,1872.986
2020-05-22,1817.36
2020-05-25,1838.371
2020-05-26,1889.427
2020-05-27,1869.78
2020-05-28,1904.193
2020-05-29,1894.952
2020-06-01,1913.128
2020-06-02,1983.384
2020-06-03,2034.589
2020-06-04,2073.191
2020-06-05,2107.465
2020-06-08,2117.181
2020-06-09,2093.076
2020-06-10,2083.445
2020-06-11,1999.704
2020-06-12,1991.023
2020-06-15,1944.255
2020-06-16,2009.985
2020-06-17,2016.14
2020-06-18,2019.155
2020-06-19,2021.915
2020-06-22,1990.298
2020-06-23,2042.696
2020-06-24,1989.366
2020-06-25,1934.013
2020-06-26,1899.266
2020-06-29,1926.895
2020-06-30,1934.804
2020-07-01,1961.366
2020-07-02,1964.864
2020-07-03,1957.206
2020-07-06,2003.901
2020-07-07,1980.382
2020-07-08,1982.188
2020-07-09,1956.728
2020-07-10,1971.139
2020-07-13,2025.822
2020-07-14,2018.336
2020-07-15,2091.063
2020-07-16,2076.524
2020-07-17,2134.356
2020-07-20,2171.475
2020-07-21,2171.096
2020-07-22,2150.483
2020-07-23,2143.795
2020-07-24,2125.046
2020-07-27,2148.556
2020-07-28,2155.451
2020-07-29,2154.33
2020-07-30,2079.924
2020-07-31,2128.268
2020-08-03,2151.586
2020-08-04,2177.421
2020-08-05,2245.072
2020-08-06,2233.4
2020-08-07,2205.834
2020-08-10,2230.3
2020-08-11,2266.999
2020-08-12,2304.291
2020-08-13,2305.037
2020-08-14,2276.672
2020-08-17,2289.937
2020-08-18,2289.846
2020-08-19,2282.555
2020-08-20,2223.326
2020-08-21,2180.048
2020-08-24,2236.593
2020-08-25,2226.305
2020-08-26,2217.307
2020-08-27,2206.663
2020-08-28,2213.698
2020-08-31,2252.496
2020-09-01,2238.613
2020-09-02,2200.037
2020-09-03,2183.653
2020-09-04,2166.189
2020-09-07,2186.526
2020-09-08,2116.785
2020-09-09,2187.007
2020-09-10,2179.221
2020-09-11,2188.6
2020-09-14,2199.338
2020-09-15,2189.633
2020-09-16,2174.113
2020-09-17,2124.956
2020-09-18,2127.44
2020-09-21,2006.865
2020-09-22,2012.248
2020-09-23,1992.548
2020-09-24,1954.249
2020-09-25,1949.449
2020-09-28,1998.442
2020-09-29,2010.372
2020-09-30,2042.718
2020-10-01,2034.501
2020-10-02,2032.406
2020-10-05,2077.441
2020-10-06,2066.497
2020-10-07,2042.411
2020-10-08,2063.006
2020-10-09,2072.903
2020-10-12,2074.351
2020-10-13,2061.331
2020-10-14,2055.436
2020-10-15,1991.985
2020-10-16,2021.62
2020-10-19,2033.506
2020-10-20,2031.732
2020-10-21,2029.417
2020-10-22,2014.055
2020-10-23,2056.141
2020-10-26,2010.477
2020-10-27,2015.069
2020-10-28,1933.67
2020-10-29,1920.091
2020-10-30,1906.409
2020-11-02,1943.51
2020-11-03,2000.819
2020-11-04,2020.07
2020-11-05,2067.028
2020-11-06,2090.715
2020-11-09,2215.689
2020-11-10,2216.292
2020-11-11,2242.821
2020-11-12,2225.725
2020-11-13,2252.533
2020-11-16,2346.181
2020-11-17,2340.32
2020-11-18,2357.585
2020-11-19,2324.088
2020-11-20,2351.361
2020-11-23,2366.244
2020-11-24,2442.595
2020-11-25,2432.682
2020-11-26,2417.962
2020-11-27,2448.937
2020-11-30,2409.192
2020-12-01,2452.157
2020-12-02,2433.289
2020-12-03,2454.719
2020-12-04,2434.768
2020-12-07,2462.629
2020-12-08,2429.812
2020-12-09,2435.295
2020-12-10,2468.112
2020-12-11,2436.459
2020-12-14,2441.61
2020-12-15,2465.19
2020-12-16,2483.859
2020-12-17,2526.916
2020-12-18,2528.081
2020-12-21,2461.864
2020-12-22,2462.522
2020-12-23,2522.033
2020-12-24,2527.659
2020-12-25,2527.659
2020-12-28,2543.147
2020-12-29,2557.393
2020-12-30,2592.255
2020-12-31,2584.837
2021-01-01,2584.837
2021-01-04,2563.142
2021-01-05,2558.662
2021-01-06,2635.581
2021-01-07,2675.152
2021-01-08,2699.76
2021-01-11,2641.802
2021-01-12,2646.632
2021-01-13,2629.451
2021-01-14,2665.081
2021-01-15,2620.36
2021-01-18,2617.621
2021-01-19,2661.931
2021-01-20,2668.481
2021-01-21,2697.534
2021-01-22,2666.284
2021-01-25,2611.036
2021-01-26,2611.95
2021-01-27,2588.799
2021-01-28,2614.912
2021-01-29,2644.531
2021-02-01,2642.203
2021-02-02,2654.496
2021-02-03,2677.074
2021-02-04,2673.345
2021-02-05,2704.275
2021-02-08,2745.977
2021-02-09,2714.422
2021-02-10,2756.588
2021-02-11,2760.479
2021-02-12,2748.576
2021-02-15,2784.109
2021-02-16,2780.027
2021-02-17,2748.803
2021-02-18,2752.159
2021-02-19,2830.305
2021-02-22,2882.226
2021-02-23,2898.145
2021-02-24,2950.67
2021-02-25,2986.101
2021-02-26,2862.933
2021-03-01,2942.393
2021-03-02,2975.969
2021-03-03,2983.606
2021-03-04,2947.787
2021-03-05,2930.742
2021-03-08,2984.462
2021-03-09,2980.369
2021-03-10,3011.408
2021-03-11,3038.312
2021-03-12,3016.975
2021-03-15,3016.87
2021-03-16,3016.18
2021-03-17,3007.188
2021-03-18,3049.549
2021-03-19,2996.826
2021-03-22,3011.199
2021-03-23,2940.611
2021-03-24,2946.273
2021-03-25,2914.696
2021-03-26,3008.158
2021-03-29,3031.974
2021-03-30,3042.697
2021-03-31,3065.123
2021-04-01,3067.009
2021-04-02,3067.009
2021-04-05,3075.68
2021-04-06,3057.963
2021-04-07,3071.828
2021-04-08,3045.041
2021-04-09,3029.958
2021-04-12,3000.198
2021-04-13,3015.123
2021-04-14,3045.431
2021-04-15,3068.237
2021-04-16,3102.391
2021-04-19,3112.569
2021-04-20,3106.988
2021-04-21,3086.187
2021-04-22,3087.52
2021-04-23,3078.179
2021-04-26,3122.101
2021-04-27,3101.083
2021-04-28,3167.818
2021-04-29,3137.155
2021-04-30,3064.887
2021-05-03,3108.037
2021-05-04,3112.42
2021-05-05,3129.565
2021-05-06,3155.38
2021-05-07,3208.081
2021-05-10,3245.336
2021-05-11,3204.167
2021-05-12,3165.504
2021-05-13,3148.001
2021-05-14,3179.046
2021-05-17,3166.696
2021-05-18,3196.711
2021-05-19,3083.177
2021-05-20,3097.011
2021-05-21,3111.668
2021-05-24,3126.936
2021-05-25,3110.851
2021-05-26,3098.905
2021-05-27,3146.207
2021-05-28,3161.34
2021-05-31,3174.021
2021-06-01,3220.758
2021-06-02,3212.733
2021-06-03,3166.616
2021-06-04,3233.9
2021-06-07,3257.258
2021-06-08,3259.559
2021-06-09,3245.401
2021-06-10,3228.857
2021-06-11,3238.978
2021-06-14,3261.128
2021-06-15,3223.041
2021-06-16,3212.775
2021-06-17,3130.616
2021-06-18,3030.056
2021-06-21,3097.667
2021-06-22,3125.076
2021-06-23,3179.675
2021-06-24,3181.127
2021-06-25,3208.629
2021-06-28,3151.44
2021-06-29,3138.597
2021-06-30,3102.938
2021-07-01,3128.778
2021-07-02,3150.574
2021-07-05,3199.523
2021-07-06,3135.817
2021-07-07,3152.661
2021-07-08,3076.866
2021-07-09,3183.494
2021-07-12,3198.624
2021-07-13,3200.929
2021-07-14,3213.043
2021-07-15,3166.239
2021-07-16,3054.307
2021-07-19,2959.726
2021-07-20,2987.53
2021-07-21,3025.471
2021-07-22,3048.509
2021-07-23,3041.007
2021-07-26,3085.069
2021-07-27,3077.308
2021-07-28,3064.156
2021-07-29,3121.725
2021-07-30,3076.077
2021-08-02,3095.779
2021-08-03,3090.068
2021-08-04,3102.215
2021-08-05,3068.203
2021-08-06,3025.857
2021-08-09,2999.296
2021-08-10,3041.283
2021-08-11,3076.603
2021-08-12,3100.499
2021-08-13,3132.485
2021-08-16,3110.621
2021-08-17,3087.277
2021-08-18,3069.967
2021-08-19,2968.677
2021-08-20,2942.585
2021-08-23,3033.068
2021-08-24,3064.091
2021-08-25,3061.211
2021-08-26,3061.765
2021-08-27,3126.015
2021-08-30,3143.255
2021-08-31,3080.457
2021-09-01,3097.467
2021-09-02,3146.757
2021-09-03,3132.85
2021-09-06,3179.434
2021-09-07,3122.892
2021-09-08,3099.413
2021-09-09,3120.286
2021-09-10,3145.782
2021-09-13,3140.197
2021-09-14,3147.408
2021-09-15,3204.57
2021-09-16,3188.818
2021-09-17,3132.778
2021-09-20,3049.03
2021-09-21,3082.996
2021-09-22,3148.933
2021-09-23,3224.044
2021-09-24,3204.693
2021-09-27,3217.163
2021-09-28,3169.406
2021-09-29,3142.165
2021-09-30,3158.703
2021-10-01,3172.996
2021-10-04,3232.5
2021-10-05,3240.338
2021-10-06,3133.4
2021-10-07,3189.83
2021-10-08,3175.554
2021-10-11,3240.279
2021-10-12,3234.873
2021-10-13,3242.987
2021-10-14,3341.569
2021-10-15,3343.555
2021-10-18,3363.14
2021-10-19,3388.623
2021-10-20,3379.286
2021-10-21,3341.194
2021-10-22,3355.988
2021-10-25,3363.302
2021-10-26,3336.024
2021-10-27,3284.281
2021-10-28,3351.755
2021-10-29,3307.971
2021-11-01,3373.475
2021-11-02,3324.487
2021-11-03,3358.609
2021-11-04,3335.867
2021-11-05,3337.984
2021-11-08,3365.985
2021-11-09,3333.652
2021-11-10,3331.114
2021-11-11,3337.848
2021-11-12,3333.073
2021-11-15,3283.205
2021-11-16,3251.115
2021-11-17,3244.016
2021-11-18,3190.718
2021-11-19,3206.032
2021-11-22,3180.285
2021-11-23,3178.087
2021-11-24,3126.39
2021-11-25,3145.287
2021-11-26,3019.163
2021-11-29,3045.124
2021-11-30,2981.573
2021-12-01,3045.356
2021-12-02,3006.47
2021-12-03,2982.996
2021-12-06,3005.232
2021-12-07,3114.833
2021-12-08,3172.887
2021-12-09,3129.861
2021-12-10,3184.242
2021-12-13,3136.855
2021-12-14,3105.107
2021-12-15,3084.257
2021-12-16,3190.953
2021-12-17,3174.791
2021-12-20,3145.545
2021-12-21,3213.207
2021-12-22,3230.488
2021-12-23,3315.835
2021-12-24,3316.135
2021-12-27,3315.674
2021-12-28,3319.696
2021-12-29,3334.265
2021-12-30,3326.295
2021-12-31,3321.844
2022-01-03,3319.537
2022-01-04,3365.491
2022-01-05,3403.635
2022-01-06,3284.437
2022-01-07,3330.742
2022-01-10,3307.338
2022-01-11,3354.832
2022-01-12,3494.505
2022-01-13,3512.353
2022-01-14,3483.306
2022-01-17,3513.181
2022-01-18,3490.614
2022-01-19,3440.421
2022-01-20,3441.891
2022-01-21,3338.127
2022-01-24,3182.987
2022-01-25,3232.738
2022-01-26,3323.188
2022-01-27,3326.581
2022-01-28,3275.642
2022-01-31,3254.093
2022-02-01,3342.205
2022-02-02,3377.27
2022-02-03,3371.345
2022-02-04,3370.159
2022-02-07,3406.513
2022-02-08,3379.717
2022-02-09,3423.953
2022-02-10,3397.08
2022-02-11,3436.854
2022-02-14,3376.697
2022-02-15,3350.586
2022-02-16,3378.274
2022-02-17,3354.465
2022-02-18,3347.643
2022-02-21,3330.247
2022-02-22,3358.623
2022-02-23,3382.354
2022-02-24,3327.815
2022-02-25,3453.961
2022-02-28,3521.464
2022-03-01,3561.465
2022-03-02,3529.742
2022-03-03,3548.453
2022-03-04,3433.192
2022-03-07,3348.39
2022-03-08,3246.72
2022-03-09,3247.909
2022-03-10,3339.157
2022-03-11,3331.308
2022-03-14,3303.342
2022-03-15,3244.437
2022-03-16,3358.299
2022-03-17,3483.108
2022-03-18,3486.074
2022-03-21,3642.031
2022-03-22,3644.668
2022-03-23,3670.859
2022-03-24,3688.541
2022-03-25,3676.583
2022-03-28,3626.662
2022-03-29,3578.938
2022-03-30,3710.762
2022-03-31,3548.392
2022-04-01,3617.426
2022-04-04,3647.281
2022-04-05,3690.616
2022-04-06,3657.349
2022-04-07,3637.459
2022-04-08,3701.751
2022-04-11,3639.136
2022-04-12,3652.824
2022-04-13,3689.442
2022-04-14,3693.165
2022-04-15,3693.165
2022-04-18,3678.669
2022-04-19,3663.88
2022-04-20,3651.305
2022-04-21,3645.237
2022-04-22,3482.778
2022-04-25,3262.267
2022-04-26,3255.026
2022-04-27,3245.369
2022-04-28,3214.694
2022-04-29,3270.921
2022-05-02,3170.787
2022-05-03,3227.475
2022-05-04,3184.095
2022-05-05,3166.397
2022-05-06,3089.599
2022-05-09,2941.972
2022-05-10,2964.428
2022-05-11,2974.478
2022-05-12,2881.53
2022-05-13,3007.439
2022-05-16,3022.327
2022-05-17,3065.776
2022-05-18,3093.477
2022-05-19,3079.366
2022-05-20,3087.946
2022-05-23,3176.218
2022-05-24,3170.212
2022-05-25,3161.142
2022-05-26,3178.043
2022-05-27,3236.578
2022-05-30,3259.537
2022-05-31,3273.942
2022-06-01,3193.118
2022-06-02,3246.229
2022-06-03,3242.449
2022-06-06,3261.731
2022-06-07,3213.696
2022-06-08,3208.291
2022-06-09,3129.12
2022-06-10,2985.987
2022-06-13,2846.46
2022-06-14,2860.415
2022-06-15,2875.953
2022-06-16,2777.73
2022-06-17,2761.679
2022-06-20,2850.504
2022-06-21,2871.992
2022-06-22,2781.464
2022-06-23,2730.273
2022-06-24,2764.285
2022-06-27,2827.458
2022-06-28,2886.517
2022-06-29,2836.0
2022-06-30,2706.422
2022-07-01,2686.689
2022-07-04,2769.913
2022-07-05,2600.532
2022-07-06,2618.693
2022-07-07,2695.153
2022-07-08,2680.145
2022-07-11,2658.361
2022-07-12,2664.591
2022-07-13,2641.095
2022-07-14,2556.895
2022-07-15,2627.073
2022-07-18,2688.696
2022-07-19,2752.919
2022-07-20,2733.734
2022-07-21,2711.259
2022-07-22,2792.127
2022-07-25,2811.732
2022-07-26,2799.808
2022-07-27,2826.573
2022-07-28,2864.929
2022-07-29,2960.707
2022-08-01,2958.967
2022-08-02,2914.458
2022-08-03,2898.484
2022-08-04,2899.689
2022-08-05,2915.999
2022-08-08,2957.892
2022-08-09,2963.608
2022-08-10,3026.522
2022-08-11,3061.63
2022-08-12,3016.367
2022-08-15,2957.375
2022-08-16,3005.21
2022-08-17,2973.941
2022-08-18,3028.068
2022-08-19,2989.996
2022-08-22,2940.122
2022-08-23,3025.155
2022-08-24,3036.596
2022-08-25,3075.133
2022-08-26,3064.274
2022-08-29,3029.251
2022-08-30,2962.158
2022-08-31,2957.687
2022-09-01,2856.822
2022-09-02,2906.613
2022-09-05,2860.153
2022-09-06,2805.038
2022-09-07,2780.005
2022-09-08,2788.053
2022-09-09,2924.267
2022-09-12,2992.518
2022-09-13,2950.116
2022-09-14,2861.652
2022-09-15,2848.977
2022-09-16,2784.061
2022-09-19,2756.794
2022-09-20,2699.498
2022-09-21,2695.983
2022-09-22,2654.634
2022-09-23,2525.127
2022-09-26,2513.375
2022-09-27,2513.431
2022-09-28,2434.568
2022-09-29,2447.598
2022-09-30,2448.936
2022-10-03,2521.443
2022-10-04,2622.943
2022-10-05,2558.657
2022-10-06,2541.157
2022-10-07,2553.88
2022-10-10,2582.076
2022-10-11,2521.186
2022-10-12,2488.234
2022-10-13,2554.118
2022-10-14,2555.014
2022-10-17,2600.113
2022-10-18,2633.239
2022-10-19,2620.201
2022-10-20,2684.05
2022-10-21,2678.019
2022-10-24,2736.969
2022-10-25,2778.526
2022-10-26,2838.84
2022-10-27,2817.242
2022-10-28,2757.535
2022-10-31,2746.378
2022-11-01,2759.236
2022-11-02,2725.921
2022-11-03,2668.883
2022-11-04,2803.849
2022-11-07,2810.284
2022-11-08,2825.382
2022-11-09,2796.901
2022-11-10,2869.593
2022-11-11,2999.69
2022-11-14,2963.066
2022-11-15,2965.848
2022-11-16,2922.131
2022-11-17,2833.144
2022-11-18,2857.526
2022-11-21,2800.751
2022-11-22,2902.064
2022-11-23,2957.208
2022-11-24,3002.451
2022-11-25,3002.736
2022-11-28,2943.042
2022-11-29,2960.807
2022-11-30,2933.678
2022-12-01,3011.162
2022-12-02,2974.964
2022-12-05,2996.679
2022-12-06,2969.96
2022-12-07,2913.353
2022-12-08,2932.932
2022-12-09,2954.995
2022-12-12,2918.017
2022-12-13,3017.737
2022-12-14,2962.671
2022-12-15,2911.378
2022-12-16,2876.189
2022-12-19,2881.998
2022-12-20,2912.913
2022-12-21,2961.165
2022-12-22,2934.021
2022-12-23,2963.566
2022-12-26,2963.566
2022-12-27,2974.197
2022-12-28,2951.725
2022-12-29,2975.342
2022-12-30,2981.76
2023-01-02,2990.851
2023-01-03,2910.792
2023-01-04,2859.266
2023-01-05,2873.783
2023-01-06,2985.699
2023-01-09,3085.146
2023-01-10,3024.539
2023-01-11,3027.743
2023-01-12,3065.81
2023-01-13,3085.517
2023-01-16,3095.958
2023-01-17,3156.522
2023-01-18,3203.71
2023-01-19,3105.455
2023-01-20,3120.63
2023-01-23,3184.866
2023-01-24,3147.592
2023-01-25,3122.88
2023-01-26,3119.534
2023-01-27,3145.085
2023-01-30,3128.406
2023-01-31,3100.866
2023-02-01,3116.517
2023-02-02,3103.982
2023-02-03,3087.743
2023-02-06,3019.333
2023-02-07,3024.199
2023-02-08,3077.437
2023-02-09,3112.437
2023-02-10,3075.305
2023-02-13,3082.283
2023-02-14,2996.189
2023-02-15,2965.895
2023-02-16,2982.572
2023-02-17,2964.14
2023-02-20,3045.892
2023-02-21,3026.487
2023-02-22,2991.603
2023-02-23,2992.452
2023-02-24,2905.748
2023-02-27,2951.653
2023-02-28,2982.13
2023-03-01,3010.004
2023-03-02,3009.139
2023-03-03,3043.363
2023-03-06,3010.773
2023-03-07,2935.229
2023-03-08,2948.574
2023-03-09,2926.505
2023-03-10,2893.69
2023-03-13,2864.521
2023-03-14,2878.457
2023-03-15,2735.687
2023-03-16,2737.174
2023-03-17,2733.474
2023-03-20,2783.076
2023-03-21,2843.541
2023-03-22,2868.304
2023-03-23,2910.376
2023-03-24,2801.873
2023-03-27,2825.4
2023-03-28,2876.554
2023-03-29,2896.204
2023-03-30,2949.002
2023-03-31,2936.973
2023-04-03,2987.937
2023-04-04,2980.998
2023-04-05,2920.31
2023-04-06,2922.368
2023-04-07,2922.368
2023-04-10,2891.284
2023-04-11,2952.059
2023-04-12,2993.217
2023-04-13,3035.909
2023-04-14,3034.139
2023-04-17,3008.524
2023-04-18,3036.21
2023-04-19,3000.849
2023-04-20,3008.82
2023-04-21,2968.777
2023-04-24,3012.498
2023-04-25,2912.403
2023-04-26,2954.337
2023-04-27,2963.499
2023-04-28,2898.895
2023-05-01,2886.193
2023-05-02,2832.536
2023-05-03,2854.223
2023-05-04,2825.737
2023-05-05,2840.968
2023-05-08,2891.408
2023-05-09,2883.677
2023-05-10,2912.636
2023-05-11,2830.855
2023-05-12,2833.254
2023-05-15,2868.558
2023-05-16,2843.151
2023-05-17,2813.336
