Date,SWITZERLAND MID GROWTH Mid Cap
2020-02-12,2950.133
2020-02-13,2948.694
2020-02-14,2949.99
2020-02-17,2950.102
2020-02-18,2934.342
2020-02-19,2967.666
2020-02-20,2967.346
2020-02-21,2992.651
2020-02-24,2867.141
2020-02-25,2832.669
2020-02-26,2840.346
2020-02-27,2776.296
2020-02-28,2673.052
2020-03-02,2731.732
2020-03-03,2820.373
2020-03-04,2849.438
2020-03-05,2841.929
2020-03-06,2761.583
2020-03-09,2630.007
2020-03-10,2598.592
2020-03-11,2539.652
2020-03-12,2245.655
2020-03-13,2249.333
2020-03-16,2170.259
2020-03-17,2117.923
2020-03-18,2068.13
2020-03-19,2110.784
2020-03-20,2132.267
2020-03-23,2055.462
2020-03-24,2269.093
2020-03-25,2362.106
2020-03-26,2462.343
2020-03-27,2414.822
2020-03-30,2433.061
2020-03-31,2460.171
2020-04-01,2392.399
2020-04-02,2338.756
2020-04-03,2327.083
2020-04-06,2368.966
2020-04-07,2440.077
2020-04-08,2450.077
2020-04-09,2501.997
2020-04-10,2501.997
2020-04-13,2496.054
2020-04-14,2551.823
2020-04-15,2458.006
2020-04-16,2449.014
2020-04-17,2500.275
2020-04-20,2535.735
2020-04-21,2490.708
2020-04-22,2510.92
2020-04-23,2500.641
2020-04-24,2487.145
2020-04-27,2519.777
2020-04-28,2544.698
2020-04-29,2562.882
2020-04-30,2548.89
2020-05-01,2563.899
2020-05-04,2507.533
2020-05-05,2542.38
2020-05-06,2567.168
2020-05-07,2581.787
2020-05-08,2628.697
2020-05-11,2628.152
2020-05-12,2647.335
2020-05-13,2612.515
2020-05-14,2523.976
2020-05-15,2556.455
2020-05-18,2649.822
2020-05-19,2705.874
2020-05-20,2776.339
2020-05-21,2757.463
2020-05-22,2735.546
2020-05-25,2800.589
2020-05-26,2800.438
2020-05-27,2704.426
2020-05-28,2787.588
2020-05-29,2781.854
2020-06-01,2782.578
2020-06-02,2795.014
2020-06-03,2831.444
2020-06-04,2823.847
2020-06-05,2824.081
2020-06-08,2834.261
2020-06-09,2826.469
2020-06-10,2816.597
2020-06-11,2732.636
2020-06-12,2697.693
2020-06-15,2704.667
2020-06-16,2770.739
2020-06-17,2802.639
2020-06-18,2802.914
2020-06-19,2811.785
2020-06-22,2798.54
2020-06-23,2839.089
2020-06-24,2760.702
2020-06-25,2752.552
2020-06-26,2782.24
2020-06-29,2793.189
2020-06-30,2810.257
2020-07-01,2832.542
2020-07-02,2860.536
2020-07-03,2849.991
2020-07-06,2932.338
2020-07-07,2910.099
2020-07-08,2901.961
2020-07-09,2908.822
2020-07-10,2930.843
2020-07-13,2958.389
2020-07-14,2931.619
2020-07-15,2985.179
2020-07-16,2973.329
2020-07-17,2996.059
2020-07-20,3032.658
2020-07-21,3040.423
2020-07-22,3093.111
2020-07-23,3091.329
2020-07-24,3026.466
2020-07-27,3060.174
2020-07-28,3056.779
2020-07-29,3078.223
2020-07-30,3030.146
2020-07-31,3027.112
2020-08-03,3062.225
2020-08-04,3039.33
2020-08-05,3091.378
2020-08-06,3075.732
2020-08-07,3081.487
2020-08-10,3051.006
2020-08-11,3084.094
2020-08-12,3134.686
2020-08-13,3141.176
2020-08-14,3121.741
2020-08-17,3144.175
2020-08-18,3128.137
2020-08-19,3149.258
2020-08-20,3118.495
2020-08-21,3103.433
2020-08-24,3134.258
2020-08-25,3129.735
2020-08-26,3156.343
2020-08-27,3142.006
2020-08-28,3146.168
2020-08-31,3171.921
2020-09-01,3147.91
2020-09-02,3192.281
2020-09-03,3086.834
2020-09-04,3022.352
2020-09-07,3079.898
2020-09-08,3042.472
2020-09-09,3088.213
2020-09-10,3102.306
2020-09-11,3115.95
2020-09-14,3143.387
2020-09-15,3152.361
2020-09-16,3170.627
2020-09-17,3140.454
2020-09-18,3152.719
2020-09-21,3047.943
2020-09-22,3027.919
2020-09-23,3037.579
2020-09-24,2982.13
2020-09-25,2977.155
2020-09-28,3085.186
2020-09-29,3111.245
2020-09-30,3141.536
2020-10-01,3136.863
2020-10-02,3145.37
2020-10-05,3185.968
2020-10-06,3154.284
2020-10-07,3148.73
2020-10-08,3198.134
2020-10-09,3234.81
2020-10-12,3284.289
2020-10-13,3256.949
2020-10-14,3253.216
2020-10-15,3171.462
2020-10-16,3194.971
2020-10-19,3221.987
2020-10-20,3295.376
2020-10-21,3247.424
2020-10-22,3231.875
2020-10-23,3223.769
2020-10-26,3155.16
2020-10-27,3152.656
2020-10-28,3039.362
2020-10-29,3004.795
2020-10-30,3022.871
2020-11-02,3040.085
2020-11-03,3141.751
2020-11-04,3216.368
2020-11-05,3287.613
2020-11-06,3308.722
2020-11-09,3315.265
2020-11-10,3290.464
2020-11-11,3300.708
2020-11-12,3291.571
2020-11-13,3288.675
2020-11-16,3335.423
2020-11-17,3313.445
2020-11-18,3299.433
2020-11-19,3272.668
2020-11-20,3298.68
2020-11-23,3266.713
2020-11-24,3260.451
2020-11-25,3274.283
2020-11-26,3300.05
2020-11-27,3337.8
2020-11-30,3357.574
2020-12-01,3371.826
2020-12-02,3339.668
2020-12-03,3349.336
2020-12-04,3360.003
2020-12-07,3384.405
2020-12-08,3398.799
2020-12-09,3398.234
2020-12-10,3387.795
2020-12-11,3361.791
2020-12-14,3372.767
2020-12-15,3383.446
2020-12-16,3416.297
2020-12-17,3467.179
2020-12-18,3454.654
2020-12-21,3417.545
2020-12-22,3466.381
2020-12-23,3458.893
2020-12-24,3452.683
2020-12-25,3452.683
2020-12-28,3502.607
2020-12-29,3559.434
2020-12-30,3560.821
2020-12-31,3556.591
2021-01-01,3556.591
2021-01-04,3596.789
2021-01-05,3587.946
2021-01-06,3584.933
2021-01-07,3588.147
2021-01-08,3642.82
2021-01-11,3568.587
2021-01-12,3569.177
2021-01-13,3587.787
2021-01-14,3547.409
2021-01-15,3498.252
2021-01-18,3522.855
2021-01-19,3490.09
2021-01-20,3509.842
2021-01-21,3552.12
2021-01-22,3521.776
2021-01-25,3487.59
2021-01-26,3515.386
2021-01-27,3494.982
2021-01-28,3525.404
2021-01-29,3437.599
2021-02-01,3470.272
2021-02-02,3512.272
2021-02-03,3491.375
2021-02-04,3511.314
2021-02-05,3499.899
2021-02-08,3554.594
2021-02-09,3604.317
2021-02-10,3607.245
2021-02-11,3609.946
2021-02-12,3619.787
2021-02-15,3654.884
2021-02-16,3675.372
2021-02-17,3579.537
2021-02-18,3637.53
2021-02-19,3694.774
2021-02-22,3655.191
2021-02-23,3561.223
2021-02-24,3541.249
2021-02-25,3559.633
2021-02-26,3479.533
2021-03-01,3518.115
2021-03-02,3551.348
2021-03-03,3468.016
2021-03-04,3392.081
2021-03-05,3329.762
2021-03-08,3380.122
2021-03-09,3448.03
2021-03-10,3461.219
2021-03-11,3523.368
2021-03-12,3487.82
2021-03-15,3513.279
2021-03-16,3556.78
2021-03-17,3516.318
2021-03-18,3530.212
2021-03-19,3516.048
2021-03-22,3586.82
2021-03-23,3603.268
2021-03-24,3577.61
2021-03-25,3572.91
2021-03-26,3595.254
2021-03-29,3589.271
2021-03-30,3595.04
2021-03-31,3616.569
2021-04-01,3670.018
2021-04-02,3670.018
2021-04-05,3694.695
2021-04-06,3735.536
2021-04-07,3737.239
2021-04-08,3774.084
2021-04-09,3799.857
2021-04-12,3784.445
2021-04-13,3795.972
2021-04-14,3802.559
2021-04-15,3818.089
2021-04-16,3869.604
2021-04-19,3896.983
2021-04-20,3860.514
2021-04-21,3864.722
2021-04-22,3889.911
2021-04-23,3907.647
2021-04-26,3907.757
2021-04-27,3893.968
2021-04-28,3847.311
2021-04-29,3857.687
2021-04-30,3847.946
2021-05-03,3866.861
2021-05-04,3822.457
2021-05-05,3905.798
2021-05-06,3896.382
2021-05-07,3967.492
2021-05-10,3906.294
2021-05-11,3805.787
2021-05-12,3750.497
2021-05-13,3760.427
2021-05-14,3820.409
2021-05-17,3844.245
2021-05-18,3957.308
2021-05-19,3933.019
2021-05-20,3994.956
2021-05-21,4053.698
2021-05-24,4062.291
2021-05-25,4114.341
2021-05-26,4153.287
2021-05-27,4169.227
2021-05-28,4211.69
2021-05-31,4213.355
2021-06-01,4245.543
2021-06-02,4239.559
2021-06-03,4235.055
2021-06-04,4287.46
2021-06-07,4314.81
2021-06-08,4332.776
2021-06-09,4375.632
2021-06-10,4320.759
2021-06-11,4308.136
2021-06-14,4339.803
2021-06-15,4357.736
2021-06-16,4359.567
2021-06-17,4300.136
2021-06-18,4246.398
2021-06-21,4305.757
2021-06-22,4310.016
2021-06-23,4321.074
2021-06-24,4355.371
2021-06-25,4336.263
2021-06-28,4308.031
2021-06-29,4325.525
2021-06-30,4282.694
2021-07-01,4286.721
2021-07-02,4320.755
2021-07-05,4316.958
2021-07-06,4336.543
2021-07-07,4397.689
2021-07-08,4420.116
2021-07-09,4379.614
2021-07-12,4432.945
2021-07-13,4424.56
2021-07-14,4418.981
2021-07-15,4409.491
2021-07-16,4402.08
2021-07-19,4385.285
2021-07-20,4356.487
2021-07-21,4429.437
2021-07-22,4464.682
2021-07-23,4461.009
2021-07-26,4460.836
2021-07-27,4401.206
2021-07-28,4435.125
2021-07-29,4480.341
2021-07-30,4494.813
2021-08-02,4525.252
2021-08-03,4523.739
2021-08-04,4556.876
2021-08-05,4567.726
2021-08-06,4504.192
2021-08-09,4473.681
2021-08-10,4458.647
2021-08-11,4448.362
2021-08-12,4497.446
2021-08-13,4508.468
2021-08-16,4526.897
2021-08-17,4516.644
2021-08-18,4529.122
2021-08-19,4441.823
2021-08-20,4484.596
2021-08-23,4531.765
2021-08-24,4508.441
2021-08-25,4486.774
2021-08-26,4479.933
2021-08-27,4531.386
2021-08-30,4539.779
2021-08-31,4490.741
2021-09-01,4544.289
2021-09-02,4548.038
2021-09-03,4508.818
2021-09-06,4535.043
2021-09-07,4525.037
2021-09-08,4443.288
2021-09-09,4468.732
2021-09-10,4472.607
2021-09-13,4417.279
2021-09-14,4474.328
2021-09-15,4426.666
2021-09-16,4454.58
2021-09-17,4368.661
2021-09-20,4343.928
2021-09-21,4419.439
2021-09-22,4426.01
2021-09-23,4463.135
2021-09-24,4358.759
2021-09-27,4242.095
2021-09-28,4088.909
2021-09-29,4071.713
2021-09-30,4081.9
2021-10-01,4067.142
2021-10-04,4044.548
2021-10-05,4051.361
2021-10-06,4029.291
2021-10-07,4091.557
2021-10-08,4058.783
2021-10-11,4080.127
2021-10-12,4088.719
2021-10-13,4181.433
2021-10-14,4217.761
2021-10-15,4184.22
2021-10-18,4202.618
2021-10-19,4254.894
2021-10-20,4272.86
2021-10-21,4282.443
2021-10-22,4300.204
2021-10-25,4288.919
2021-10-26,4290.953
2021-10-27,4300.801
2021-10-28,4396.638
2021-10-29,4339.207
2021-11-01,4390.743
2021-11-02,4378.707
2021-11-03,4394.472
2021-11-04,4479.544
2021-11-05,4395.572
2021-11-08,4411.089
2021-11-09,4443.078
2021-11-10,4401.11
2021-11-11,4414.504
2021-11-12,4456.553
2021-11-15,4406.578
2021-11-16,4327.577
2021-11-17,4313.175
2021-11-18,4310.138
2021-11-19,4337.186
2021-11-22,4241.639
2021-11-23,4140.861
2021-11-24,4102.807
2021-11-25,4127.078
2021-11-26,4143.37
2021-11-29,4129.482
2021-11-30,4109.49
2021-12-01,4183.354
2021-12-02,4127.97
2021-12-03,4088.188
2021-12-06,4096.466
2021-12-07,4253.609
2021-12-08,4274.002
2021-12-09,4270.262
2021-12-10,4261.803
2021-12-13,4280.251
2021-12-14,4215.734
2021-12-15,4262.887
2021-12-16,4272.067
2021-12-17,4223.66
2021-12-20,4209.815
2021-12-21,4228.122
2021-12-22,4327.093
2021-12-23,4348.548
2021-12-24,4361.108
2021-12-27,4389.563
2021-12-28,4424.158
2021-12-29,4440.295
2021-12-30,4423.761
2021-12-31,4436.384
2022-01-03,4426.616
2022-01-04,4395.905
2022-01-05,4383.746
2022-01-06,4227.903
2022-01-07,4185.488
2022-01-10,4006.249
2022-01-11,4073.242
2022-01-12,4160.986
2022-01-13,4113.707
2022-01-14,4025.517
2022-01-17,4057.398
2022-01-18,3949.039
2022-01-19,3952.834
2022-01-20,3984.24
2022-01-21,3903.867
2022-01-24,3713.334
2022-01-25,3726.449
2022-01-26,3794.153
2022-01-27,3749.085
2022-01-28,3757.923
2022-01-31,3820.482
2022-02-01,3857.925
2022-02-02,3928.694
2022-02-03,3810.49
2022-02-04,3747.037
2022-02-07,3749.374
2022-02-08,3668.217
2022-02-09,3769.753
2022-02-10,3786.828
2022-02-11,3720.459
2022-02-14,3659.226
2022-02-15,3716.141
2022-02-16,3748.227
2022-02-17,3714.81
2022-02-18,3660.489
2022-02-21,3626.05
2022-02-22,3663.652
2022-02-23,3665.159
2022-02-24,3581.372
2022-02-25,3686.354
2022-02-28,3755.567
2022-03-01,3753.504
2022-03-02,3748.83
2022-03-03,3670.377
2022-03-04,3526.967
2022-03-07,3457.741
2022-03-08,3352.44
2022-03-09,3505.105
2022-03-10,3464.327
2022-03-11,3488.359
2022-03-14,3470.775
2022-03-15,3440.354
2022-03-16,3597.268
2022-03-17,3636.054
2022-03-18,3695.41
2022-03-21,3709.128
2022-03-22,3693.209
2022-03-23,3656.818
2022-03-24,3666.772
2022-03-25,3638.157
2022-03-28,3666.83
2022-03-29,3807.588
2022-03-30,3807.478
2022-03-31,3775.204
2022-04-01,3736.501
2022-04-04,3768.14
2022-04-05,3725.904
2022-04-06,3607.25
2022-04-07,3605.275
2022-04-08,3596.328
2022-04-11,3571.336
2022-04-12,3579.5
2022-04-13,3547.621
2022-04-14,3537.175
2022-04-15,3537.175
2022-04-18,3534.738
2022-04-19,3523.86
2022-04-20,3548.643
2022-04-21,3544.266
2022-04-22,3412.855
2022-04-25,3373.925
2022-04-26,3295.833
2022-04-27,3269.713
2022-04-28,3341.041
2022-04-29,3369.342
2022-05-02,3305.009
2022-05-03,3300.656
2022-05-04,3238.117
2022-05-05,3241.975
2022-05-06,3184.604
2022-05-09,2992.795
2022-05-10,3042.14
2022-05-11,3099.237
2022-05-12,3050.312
2022-05-13,3138.91
2022-05-16,3115.383
2022-05-17,3173.678
2022-05-18,3091.375
2022-05-19,3110.151
2022-05-20,3129.375
2022-05-23,3174.286
2022-05-24,3144.968
2022-05-25,3119.23
2022-05-26,3125.561
2022-05-27,3257.162
2022-05-30,3315.607
2022-05-31,3257.348
2022-06-01,3191.626
2022-06-02,3238.48
2022-06-03,3213.537
2022-06-06,3200.896
2022-06-07,3188.894
2022-06-08,3176.887
2022-06-09,3099.179
2022-06-10,2987.555
2022-06-13,2857.893
2022-06-14,2798.242
2022-06-15,2841.573
2022-06-16,2819.271
2022-06-17,2839.249
2022-06-20,2835.567
2022-06-21,2875.549
2022-06-22,2887.423
2022-06-23,2890.716
2022-06-24,3012.952
2022-06-27,3010.907
2022-06-28,2976.985
2022-06-29,2975.389
2022-06-30,2941.747
2022-07-01,2917.146
2022-07-04,2927.693
2022-07-05,2876.051
2022-07-06,2956.445
2022-07-07,2984.436
2022-07-08,2990.476
2022-07-11,2940.155
2022-07-12,2926.325
2022-07-13,2903.391
2022-07-14,2854.045
2022-07-15,2936.235
2022-07-18,2971.673
2022-07-19,3011.58
2022-07-20,3026.961
2022-07-21,3074.038
2022-07-22,3071.225
2022-07-25,3026.16
2022-07-26,3002.84
2022-07-27,2995.511
2022-07-28,3054.55
2022-07-29,3133.976
2022-08-01,3142.886
2022-08-02,3121.718
2022-08-03,3154.17
2022-08-04,3204.735
2022-08-05,3116.695
2022-08-08,3192.674
2022-08-09,3086.405
2022-08-10,3201.194
2022-08-11,3265.427
2022-08-12,3208.163
2022-08-15,3232.344
2022-08-16,3128.673
2022-08-17,3072.745
2022-08-18,3070.718
2022-08-19,2994.547
2022-08-22,2927.462
2022-08-23,2902.305
2022-08-24,2900.46
2022-08-25,2933.936
2022-08-26,2863.197
2022-08-29,2827.295
2022-08-30,2799.048
2022-08-31,2803.46
2022-09-01,2702.312
2022-09-02,2806.908
2022-09-05,2737.878
2022-09-06,2736.733
2022-09-07,2734.201
2022-09-08,2765.441
2022-09-09,2855.048
2022-09-12,2919.844
2022-09-13,2788.645
2022-09-14,2749.337
2022-09-15,2694.545
2022-09-16,2650.054
2022-09-19,2631.87
2022-09-20,2619.496
2022-09-21,2645.14
2022-09-22,2515.194
2022-09-23,2479.552
2022-09-26,2462.408
2022-09-27,2476.969
2022-09-28,2496.612
2022-09-29,2425.731
2022-09-30,2513.08
2022-10-03,2489.098
2022-10-04,2617.758
2022-10-05,2588.854
2022-10-06,2575.039
2022-10-07,2482.672
2022-10-10,2470.901
2022-10-11,2447.762
2022-10-12,2430.798
2022-10-13,2429.773
2022-10-14,2429.077
2022-10-17,2500.914
2022-10-18,2554.373
2022-10-19,2466.563
2022-10-20,2504.042
2022-10-21,2462.807
2022-10-24,2539.978
2022-10-25,2634.916
2022-10-26,2669.573
2022-10-27,2607.294
2022-10-28,2575.768
2022-10-31,2548.984
2022-11-01,2530.267
2022-11-02,2541.577
2022-11-03,2419.033
2022-11-04,2516.675
2022-11-07,2579.13
2022-11-08,2682.666
2022-11-09,2682.946
2022-11-10,2934.24
2022-11-11,3090.459
2022-11-14,3016.387
2022-11-15,3013.932
2022-11-16,2917.532
2022-11-17,2858.137
2022-11-18,2888.555
2022-11-21,2850.437
2022-11-22,2874.064
2022-11-23,2934.792
2022-11-24,2969.019
2022-11-25,2947.974
2022-11-28,2901.724
2022-11-29,2827.756
2022-11-30,2849.747
2022-12-01,2947.882
2022-12-02,2962.021
2022-12-05,2928.09
2022-12-06,2870.508
2022-12-07,2869.265
2022-12-08,2876.173
2022-12-09,2932.342
2022-12-12,2925.136
2022-12-13,3030.235
2022-12-14,3021.852
2022-12-15,2907.556
2022-12-16,2839.063
2022-12-19,2816.236
2022-12-20,2792.804
2022-12-21,2861.423
2022-12-22,2809.255
2022-12-23,2821.404
2022-12-26,2821.404
2022-12-27,2842.528
2022-12-28,2842.787
2022-12-29,2890.225
2022-12-30,2854.869
2023-01-02,2854.869
2023-01-03,2884.635
2023-01-04,2976.487
2023-01-05,2960.556
2023-01-06,3025.592
2023-01-09,3145.247
2023-01-10,3111.216
2023-01-11,3124.985
2023-01-12,3047.972
2023-01-13,3055.754
2023-01-16,3102.018
2023-01-17,3128.987
2023-01-18,3177.909
2023-01-19,3103.922
2023-01-20,3082.396
2023-01-23,3139.958
2023-01-24,3159.133
2023-01-25,3137.391
2023-01-26,3173.737
2023-01-27,3197.625
2023-01-30,3182.043
2023-01-31,3164.257
2023-02-01,3190.983
2023-02-02,3370.23
2023-02-03,3330.285
2023-02-06,3254.78
2023-02-07,3255.602
2023-02-08,3236.143
2023-02-09,3245.247
2023-02-10,3168.16
2023-02-13,3204.459
2023-02-14,3231.371
2023-02-15,3236.617
2023-02-16,3243.661
2023-02-17,3215.701
2023-02-20,3223.331
2023-02-21,3200.719
2023-02-22,3154.448
2023-02-23,3167.085
2023-02-24,3120.4
2023-02-27,3159.388
2023-02-28,3142.328
2023-03-01,3110.91
2023-03-02,3127.34
2023-03-03,3182.248
2023-03-06,3199.169
2023-03-07,3112.349
2023-03-08,3120.301
2023-03-09,3154.876
2023-03-10,3118.647
2023-03-13,3112.828
2023-03-14,3161.688
2023-03-15,3059.377
2023-03-16,3138.131
2023-03-17,3128.671
2023-03-20,3137.813
2023-03-21,3165.536
2023-03-22,3176.179
2023-03-23,3236.458
2023-03-24,3155.615
2023-03-27,3193.788
2023-03-28,3172.664
2023-03-29,3224.17
2023-03-30,3316.537
2023-03-31,3350.712
2023-04-03,3325.623
2023-04-04,3332.65
2023-04-05,3298.206
2023-04-06,3316.496
2023-04-07,3316.496
2023-04-10,3291.381
2023-04-11,3339.631
2023-04-12,3355.206
2023-04-13,3377.673
2023-04-14,3386.216
2023-04-17,3386.543
2023-04-18,3422.82
2023-04-19,3382.426
2023-04-20,3406.706
2023-04-21,3431.2
2023-04-24,3456.824
2023-04-25,3399.676
2023-04-26,3392.905
2023-04-27,3374.067
2023-04-28,3460.692
2023-05-01,3439.822
2023-05-02,3456.565
2023-05-03,3529.785
2023-05-04,3558.47
2023-05-05,3585.663
2023-05-08,3590.005
2023-05-09,3551.367
2023-05-10,3544.036
2023-05-11,3549.074
2023-05-12,3536.928
2023-05-15,3546.797
2023-05-16,3515.348
2023-05-17,3478.224
2023-05-18,3453.261
2023-05-19,3561.411
2023-05-22,3562.38
2023-05-23,3514.848
2023-05-24,3424.728
2023-05-25,3467.79
2023-05-26,3522.441
2023-05-29,3534.128
2023-05-30,3522.424
2023-05-31,3446.766
2023-06-01,3472.08
2023-06-02,3500.88
2023-06-05,3470.526
2023-06-06,3456.172
2023-06-07,3427.585
2023-06-08,3438.477
2023-06-09,3425.094
2023-06-12,3450.273
2023-06-13,3479.989
2023-06-14,3448.386
2023-06-15,3406.937
2023-06-16,3415.025
2023-06-19,3352.26
2023-06-20,3307.175
2023-06-21,3265.909
2023-06-22,3254.369
2023-06-23,3249.792
2023-06-26,3246.671
2023-06-27,3255.561
2023-06-28,3312.536
2023-06-29,3316.227
2023-06-30,3361.988
2023-07-03,3307.306
2023-07-04,3327.87
2023-07-05,3285.908
2023-07-06,3222.882
2023-07-07,3288.821
2023-07-10,3307.36
2023-07-11,3328.801
2023-07-12,3430.144
2023-07-13,3496.547
2023-07-14,3516.638
2023-07-17,3500.769
2023-07-18,3522.116
2023-07-19,3523.035
2023-07-20,3472.84
2023-07-21,3466.35
2023-07-24,3452.864
2023-07-25,3518.948
2023-07-26,3497.135
2023-07-27,3557.667
2023-07-28,3548.28
2023-07-31,3549.489
2023-08-01,3516.227
2023-08-02,3424.316
2023-08-03,3412.711
2023-08-04,3470.995
2023-08-07,3450.147
2023-08-08,3424.088
2023-08-09,3417.142
2023-08-10,3468.866
2023-08-11,3411.692
2023-08-14,3406.889
2023-08-15,3377.252
2023-08-16,3352.551
2023-08-17,3263.131
2023-08-18,3255.103
2023-08-21,3253.148
2023-08-22,3284.043
2023-08-23,3311.202
2023-08-24,3282.862
2023-08-25,3256.157
2023-08-28,3305.878
2023-08-29,3347.341
2023-08-30,3365.589
2023-08-31,3344.453
2023-09-01,3337.419
2023-09-04,3336.477
2023-09-05,3296.813
2023-09-06,3291.469
2023-09-07,3267.263
2023-09-08,3244.779
2023-09-11,3237.556
2023-09-12,3213.935
2023-09-13,3215.932
2023-09-14,3222.103
2023-09-15,3225.455
2023-09-18,3196.588
2023-09-19,3185.401
2023-09-20,3226.258
2023-09-21,3168.219
2023-09-22,3138.564
2023-09-25,3093.665
2023-09-26,3043.942
2023-09-27,3038.572
2023-09-28,3061.28
2023-09-29,3119.589
2023-10-02,3077.015
2023-10-03,3055.458
2023-10-04,3045.415
2023-10-05,3061.965
2023-10-06,3078.73
2023-10-09,3058.011
2023-10-10,3137.463
2023-10-11,3155.977
2023-10-12,3143.346
2023-10-13,3098.274
2023-10-16,3107.749
2023-10-17,3095.496
2023-10-18,3029.424
2023-10-19,3012.098
2023-10-20,2981.07
2023-10-23,2995.589
2023-10-24,3032.958
2023-10-25,3043.637
2023-10-26,3012.313
2023-10-27,3015.072
2023-10-30,3012.178
2023-10-31,3027.98
2023-11-01,3053.551
2023-11-02,3173.105
2023-11-03,3231.931
2023-11-06,3211.514
2023-11-07,3197.089
2023-11-08,3201.142
2023-11-09,3252.305
2023-11-10,3210.504
2023-11-13,3215.817
2023-11-14,3338.774
2023-11-15,3372.48
2023-11-16,3367.003
2023-11-17,3392.352
2023-11-20,3400.443
2023-11-21,3385.299
2023-11-22,3395.771
2023-11-23,3388.537
2023-11-24,3402.818
2023-11-27,3384.017
2023-11-28,3359.071
2023-11-29,3431.408
2023-11-30,3507.531
2023-12-01,3488.665
2023-12-04,3454.483
2023-12-05,3472.058
2023-12-06,3507.695
2023-12-07,3487.699
2023-12-08,3509.11
2023-12-11,3523.635
2023-12-12,3551.306
2023-12-13,3583.999
2023-12-14,3742.797
2023-12-15,3756.413
2023-12-18,3707.385
2023-12-19,3726.365
2023-12-20,3719.773
2023-12-21,3738.7
2023-12-22,3749.853
2023-12-25,3749.853
2023-12-26,3750.73
2023-12-27,3785.843
2023-12-28,3808.848
2023-12-29,3805.959
2024-01-01,3805.959
2024-01-02,3774.566
2024-01-03,3643.628
2024-01-04,3651.456
2024-01-05,3646.295
2024-01-08,3701.166
2024-01-09,3686.725
2024-01-10,3691.511
2024-01-11,3659.0
2024-01-12,3704.176
2024-01-15,3658.743
2024-01-16,3625.702
2024-01-17,3543.682
2024-01-18,3558.606
2024-01-19,3557.944
2024-01-22,3609.04
2024-01-23,3513.954
2024-01-24,3559.115
2024-01-25,3546.024
2024-01-26,3586.373
2024-01-29,3566.525
2024-01-30,3582.776
2024-01-31,3577.932
2024-02-01,3563.415
2024-02-02,3543.783
2024-02-05,3528.535
2024-02-06,3540.514
2024-02-07,3526.06
2024-02-08,3535.12
2024-02-09,3535.643
2024-02-12,3561.778
2024-02-13,3492.046
2024-02-14,3539.947
2024-02-15,3510.721
2024-02-16,3504.311
2024-02-19,3522.441
2024-02-20,3517.465
2024-02-21,3519.022
2024-02-22,3560.617
2024-02-23,3584.042
2024-02-26,3566.562
2024-02-27,3559.97
2024-02-28,3497.976
2024-02-29,3503.951
2024-03-01,3515.401
2024-03-04,3514.98
2024-03-05,3491.564
2024-03-06,3546.975
2024-03-07,3607.216
2024-03-08,3659.705
2024-03-11,3621.309
2024-03-12,3686.841
2024-03-13,3692.343
2024-03-14,3672.435
2024-03-15,3631.028
2024-03-18,3559.482
2024-03-19,3563.698
2024-03-20,3573.555
2024-03-21,3618.691
2024-03-22,3579.569
2024-03-25,3572.583
2024-03-26,3554.86
2024-03-27,3536.317
2024-03-28,3567.098
2024-03-29,3567.098
2024-04-01,3550.738
2024-04-02,3491.23
2024-04-03,3522.073
2024-04-04,3522.508
2024-04-05,3509.173
2024-04-08,3520.712
2024-04-09,3515.198
2024-04-10,3477.923
2024-04-11,3489.075
2024-04-12,3448.621
2024-04-15,3447.368
2024-04-16,3405.935
2024-04-17,3376.193
2024-04-18,3379.659
2024-04-19,3358.375
2024-04-22,3351.791
2024-04-23,3381.863
2024-04-24,3353.977
2024-04-25,3328.915
2024-04-26,3380.811
2024-04-29,3394.456
2024-04-30,3351.826
2024-05-01,3343.805
2024-05-02,3366.419
2024-05-03,3445.807
2024-05-06,3468.059
2024-05-07,3520.678
2024-05-08,3527.79
2024-05-09,3532.848
2024-05-10,3566.881
2024-05-13,3570.104
2024-05-14,3638.164
2024-05-15,3709.033
2024-05-16,3709.708
2024-05-17,3674.398
2024-05-20,3666.717
2024-05-21,3661.473
2024-05-22,3694.311
2024-05-23,3751.999
2024-05-24,3739.396
2024-05-27,3730.5
2024-05-28,3717.538
2024-05-29,3672.642
2024-05-30,3727.7
2024-05-31,3728.946
2024-06-03,3700.267
2024-06-04,3721.976
2024-06-05,3752.225
2024-06-06,3777.299
2024-06-07,3757.623
2024-06-10,3743.007
2024-06-11,3724.233
2024-06-12,3806.006
2024-06-13,3760.764
2024-06-14,3718.152
2024-06-17,3697.672
2024-06-18,3744.874
2024-06-19,3728.537
2024-06-20,3744.068
2024-06-21,3685.447
2024-06-24,3715.793
2024-06-25,3693.159
2024-06-26,3686.753
2024-06-27,3685.227
2024-06-28,3676.656
2024-07-01,3672.384
2024-07-02,3667.245
2024-07-03,3705.012
2024-07-04,3730.919
2024-07-05,3727.548
2024-07-08,3726.516
2024-07-09,3706.038
2024-07-10,3697.325
2024-07-11,3720.709
2024-07-12,3734.611
2024-07-15,3703.887
2024-07-16,3717.537
2024-07-17,3695.52
2024-07-18,3640.484
2024-07-19,3586.681
2024-07-22,3627.466
2024-07-23,3618.295
2024-07-24,3626.049
2024-07-25,3586.006
2024-07-26,3610.283
2024-07-29,3579.007
