Date,UNITED KINGDOM SMID VALUE SMID (Small+Mid Cap)
2010-09-16,633.704
2010-09-17,629.157
2010-09-20,635.937
2010-09-21,633.35
2010-09-22,633.332
2010-09-23,634.985
2010-09-24,645.949
2010-09-27,647.07
2010-09-28,645.856
2010-09-29,646.163
2010-09-30,642.753
2010-10-01,648.442
2010-10-04,647.657
2010-10-05,658.94
2010-10-06,665.472
2010-10-07,667.947
2010-10-08,664.117
2010-10-11,666.177
2010-10-12,658.957
2010-10-13,670.746
2010-10-14,676.623
2010-10-15,670.526
2010-10-18,669.045
2010-10-19,659.831
2010-10-20,664.753
2010-10-21,663.687
2010-10-22,658.829
2010-10-25,662.789
2010-10-26,666.585
2010-10-27,657.563
2010-10-28,666.596
2010-10-29,669.193
2010-11-01,671.722
2010-11-02,673.84
2010-11-03,673.905
2010-11-04,692.986
2010-11-05,691.361
2010-11-08,687.135
2010-11-09,687.214
2010-11-10,677.575
2010-11-11,675.377
2010-11-12,675.163
2010-11-15,674.696
2010-11-16,655.481
2010-11-17,656.665
2010-11-18,664.67
2010-11-19,663.471
2010-11-22,658.18
2010-11-23,643.864
2010-11-24,645.069
2010-11-25,650.271
2010-11-26,641.402
2010-11-29,627.988
2010-11-30,622.868
2010-12-01,635.459
2010-12-02,651.179
2010-12-03,658.049
2010-12-06,657.59
2010-12-07,669.972
2010-12-08,666.846
2010-12-09,669.058
2010-12-10,672.804
2010-12-13,677.857
2010-12-14,677.314
2010-12-15,669.379
2010-12-16,668.687
2010-12-17,665.876
2010-12-20,668.981
2010-12-21,671.825
2010-12-22,671.574
2010-12-23,674.499
2010-12-24,675.663
2010-12-27,672.951
2010-12-28,672.623
2010-12-29,677.845
2010-12-30,673.122
2010-12-31,682.059
2011-01-03,673.76
2011-01-04,689.68
2011-01-05,685.706
2011-01-06,686.978
2011-01-07,688.809
2011-01-10,683.293
2011-01-11,690.316
2011-01-12,698.556
2011-01-13,707.739
2011-01-14,708.234
2011-01-17,709.342
2011-01-18,719.441
2011-01-19,714.344
2011-01-20,696.746
2011-01-21,703.19
2011-01-24,707.287
2011-01-25,696.874
2011-01-26,706.078
2011-01-27,709.023
2011-01-28,698.834
2011-01-31,701.201
2011-02-01,716.061
2011-02-02,716.061
2011-02-03,713.305
2011-02-04,717.428
2011-02-07,727.164
2011-02-08,730.131
2011-02-09,729.652
2011-02-10,724.105
2011-02-11,725.42
2011-02-14,724.324
2011-02-15,727.586
2011-02-16,729.686
2011-02-17,738.476
2011-02-18,741.787
2011-02-21,734.147
2011-02-22,727.293
2011-02-23,721.78
2011-02-24,710.178
2011-02-25,721.581
2011-02-28,733.901
2011-03-01,727.63
2011-03-02,725.536
2011-03-03,729.12
2011-03-04,735.655
2011-03-07,734.383
2011-03-08,731.041
2011-03-09,736.362
2011-03-10,714.283
2011-03-11,704.298
2011-03-14,706.021
2011-03-15,687.983
2011-03-16,677.874
2011-03-17,694.951
2011-03-18,701.222
2011-03-21,715.755
2011-03-22,717.262
2011-03-23,712.541
2011-03-24,718.507
2011-03-25,714.04
2011-03-28,711.076
2011-03-29,709.831
2011-03-30,715.891
2011-03-31,708.543
2011-04-01,717.923
2011-04-04,724.972
2011-04-05,730.764
2011-04-06,737.104
2011-04-07,728.794
2011-04-08,736.345
2011-04-11,735.38
2011-04-12,722.646
2011-04-13,728.634
2011-04-14,732.213
2011-04-15,734.557
2011-04-18,716.925
2011-04-19,726.56
2011-04-20,743.42
2011-04-21,754.39
2011-04-22,754.39
2011-04-25,749.86
2011-04-26,754.732
2011-04-27,763.623
2011-04-28,776.533
2011-04-29,778.049
2011-05-02,779.192
2011-05-03,771.313
2011-05-04,768.917
2011-05-05,759.123
2011-05-06,763.279
2011-05-09,753.795
2011-05-10,766.347
2011-05-11,773.007
2011-05-12,761.836
2011-05-13,759.682
2011-05-16,756.812
2011-05-17,749.689
2011-05-18,752.614
2011-05-19,759.688
2011-05-20,760.849
2011-05-23,743.235
2011-05-24,746.827
2011-05-25,750.135
2011-05-26,755.237
2011-05-27,769.306
2011-05-30,769.026
2011-05-31,775.457
2011-06-01,769.616
2011-06-02,760.16
2011-06-03,762.274
2011-06-06,761.362
2011-06-07,767.892
2011-06-08,756.069
2011-06-09,759.929
2011-06-10,744.918
2011-06-13,747.77
2011-06-14,757.71
2011-06-15,745.586
2011-06-16,731.88
2011-06-17,735.601
2011-06-20,728.627
2011-06-21,737.394
2011-06-22,734.04
2011-06-23,716.631
2011-06-24,717.74
2011-06-27,721.388
2011-06-28,725.99
2011-06-29,738.4
2011-06-30,747.719
2011-07-01,755.327
2011-07-04,760.125
2011-07-05,765.491
2011-07-06,757.534
2011-07-07,756.703
2011-07-08,755.511
2011-07-11,732.662
2011-07-12,727.808
2011-07-13,739.882
2011-07-14,735.379
2011-07-15,734.979
2011-07-18,713.733
2011-07-19,724.27
2011-07-20,730.924
2011-07-21,744.28
2011-07-22,750.08
2011-07-25,745.917
2011-07-26,748.241
2011-07-27,739.092
2011-07-28,738.227
2011-07-29,736.368
2011-08-01,720.997
2011-08-02,707.754
2011-08-03,701.542
2011-08-04,671.986
2011-08-05,658.199
2011-08-08,630.266
2011-08-09,638.943
2011-08-10,625.673
2011-08-11,646.012
2011-08-12,669.404
2011-08-15,678.173
2011-08-16,675.083
2011-08-17,678.135
2011-08-18,642.385
2011-08-19,639.762
2011-08-22,640.604
2011-08-23,645.281
2011-08-24,651.636
2011-08-25,639.702
2011-08-26,635.191
2011-08-29,642.139
2011-08-30,654.9
2011-08-31,670.832
2011-09-01,670.115
2011-09-02,658.032
2011-09-05,633.794
2011-09-06,626.928
2011-09-07,641.85
2011-09-08,648.804
2011-09-09,626.06
2011-09-12,610.402
2011-09-13,611.902
2011-09-14,615.969
2011-09-15,634.121
2011-09-16,640.45
2011-09-19,622.447
2011-09-20,633.309
2011-09-21,625.409
2011-09-22,590.193
2011-09-23,592.237
2011-09-26,601.546
2011-09-27,627.54
2011-09-28,618.264
2011-09-29,618.483
2011-09-30,604.588
2011-10-03,595.527
2011-10-04,574.196
2011-10-05,586.61
2011-10-06,608.825
2011-10-07,621.837
2011-10-10,634.524
2011-10-11,631.403
2011-10-12,647.919
2011-10-13,640.526
2011-10-14,649.412
2011-10-17,644.72
2011-10-18,632.939
2011-10-19,642.373
2011-10-20,628.215
2011-10-21,649.816
2011-10-24,661.821
2011-10-25,656.812
2011-10-26,654.903
2011-10-27,682.59
2011-10-28,686.502
2011-10-31,668.397
2011-11-01,637.396
2011-11-02,647.962
2011-11-03,657.728
2011-11-04,657.276
2011-11-07,652.99
2011-11-08,660.642
2011-11-09,644.331
2011-11-10,639.027
2011-11-11,662.078
2011-11-14,649.33
2011-11-15,642.451
2011-11-16,640.042
2011-11-17,631.643
2011-11-18,626.225
2011-11-21,603.443
2011-11-22,600.547
2011-11-23,585.595
2011-11-24,587.449
2011-11-25,589.106
2011-11-28,610.342
2011-11-29,619.197
2011-11-30,640.124
2011-12-01,632.044
2011-12-02,638.053
2011-12-05,643.174
2011-12-06,633.522
2011-12-07,634.671
2011-12-08,620.035
2011-12-09,624.528
2011-12-12,609.748
2011-12-13,609.246
2011-12-14,589.238
2011-12-15,601.845
2011-12-16,599.214
2011-12-19,596.781
2011-12-20,612.562
2011-12-21,608.986
2011-12-22,615.197
2011-12-23,617.675
2011-12-26,617.675
2011-12-27,618.781
2011-12-28,612.824
2011-12-29,614.088
2011-12-30,621.96
2012-01-02,621.96
2012-01-03,640.316
2012-01-04,634.451
2012-01-05,620.486
2012-01-06,620.187
2012-01-09,619.982
2012-01-10,631.101
2012-01-11,627.423
2012-01-12,633.165
2012-01-13,631.31
2012-01-16,635.315
2012-01-17,642.147
2012-01-18,648.217
2012-01-19,662.27
2012-01-20,669.408
2012-01-23,676.078
2012-01-24,668.56
2012-01-25,668.961
2012-01-26,683.312
2012-01-27,679.198
2012-01-30,668.694
2012-01-31,676.74
2012-02-01,696.152
2012-02-02,697.498
2012-02-03,709.285
2012-02-06,707.495
2012-02-07,709.863
2012-02-08,706.336
2012-02-09,712.083
2012-02-10,701.654
2012-02-13,711.717
2012-02-14,703.782
2012-02-15,705.881
2012-02-16,705.798
2012-02-17,717.702
2012-02-20,727.889
2012-02-21,719.208
2012-02-22,712.975
2012-02-23,717.39
2012-02-24,729.003
2012-02-27,726.421
2012-02-28,730.448
2012-02-29,731.387
2012-03-01,738.845
2012-03-02,734.832
2012-03-05,729.089
2012-03-06,706.19
2012-03-07,712.967
2012-03-08,728.903
2012-03-09,728.398
2012-03-12,727.462
2012-03-13,745.893
2012-03-14,748.362
2012-03-15,747.982
2012-03-16,760.512
2012-03-19,761.422
2012-03-20,752.107
2012-03-21,753.482
2012-03-22,745.184
2012-03-23,748.132
2012-03-26,761.991
2012-03-27,761.576
2012-03-28,748.389
2012-03-29,739.57
2012-03-30,748.934
2012-04-02,757.681
2012-04-03,751.977
2012-04-04,728.334
2012-04-05,727.229
2012-04-06,727.229
2012-04-09,728.561
2012-04-10,712.179
2012-04-11,722.378
2012-04-12,734.952
2012-04-13,723.39
2012-04-16,716.649
2012-04-17,731.47
2012-04-18,733.002
2012-04-19,734.317
2012-04-20,738.551
2012-04-23,721.019
2012-04-24,731.107
2012-04-25,734.248
2012-04-26,737.955
2012-04-27,750.498
2012-04-30,744.199
2012-05-01,749.692
2012-05-02,748.532
2012-05-03,748.036
2012-05-04,726.682
2012-05-07,727.716
2012-05-08,713.275
2012-05-09,706.902
2012-05-10,719.42
2012-05-11,723.765
2012-05-14,708.338
2012-05-15,698.599
2012-05-16,694.257
2012-05-17,681.983
2012-05-18,671.308
2012-05-21,672.829
2012-05-22,685.266
2012-05-23,668.612
2012-05-24,674.234
2012-05-25,670.4
2012-05-28,677.627
2012-05-29,682.119
2012-05-30,664.06
2012-05-31,663.352
2012-06-01,648.489
2012-06-04,650.434
2012-06-05,649.969
2012-06-06,670.546
2012-06-07,685.965
2012-06-08,679.008
2012-06-11,680.0
2012-06-12,677.362
2012-06-13,677.515
2012-06-14,677.938
2012-06-15,689.341
2012-06-18,692.914
2012-06-19,708.305
2012-06-20,720.593
2012-06-21,711.984
2012-06-22,698.353
2012-06-25,689.318
2012-06-26,690.085
2012-06-27,694.379
2012-06-28,689.19
2012-06-29,714.405
2012-07-02,723.742
2012-07-03,728.827
2012-07-04,722.49
2012-07-05,717.577
2012-07-06,712.156
2012-07-09,709.767
2012-07-10,714.285
2012-07-11,712.907
2012-07-12,702.034
2012-07-13,717.974
2012-07-16,726.147
2012-07-17,719.928
2012-07-18,726.852
2012-07-19,740.371
2012-07-20,728.328
2012-07-23,704.621
2012-07-24,703.671
2012-07-25,701.448
2012-07-26,723.85
2012-07-27,733.463
2012-07-30,737.46
2012-07-31,727.962
2012-08-01,730.205
2012-08-02,720.426
2012-08-03,741.658
2012-08-06,748.282
2012-08-07,753.659
2012-08-08,754.878
2012-08-09,755.218
2012-08-10,758.047
2012-08-13,756.745
2012-08-14,765.141
2012-08-15,766.926
2012-08-16,770.618
2012-08-17,773.538
2012-08-20,771.658
2012-08-21,780.11
2012-08-22,771.257
2012-08-23,771.98
2012-08-24,768.332
2012-08-27,767.579
2012-08-28,765.805
2012-08-29,765.873
2012-08-30,761.98
2012-08-31,768.95
2012-09-03,775.807
2012-09-04,769.739
2012-09-05,775.835
2012-09-06,793.416
2012-09-07,806.633
2012-09-10,808.416
2012-09-11,806.664
2012-09-12,811.025
2012-09-13,813.629
2012-09-14,837.003
2012-09-17,835.605
2012-09-18,825.566
2012-09-19,827.215
2012-09-20,823.671
2012-09-21,827.635
2012-09-24,820.727
2012-09-25,829.023
2012-09-26,809.52
2012-09-27,811.29
2012-09-28,806.309
2012-10-01,815.532
2012-10-02,816.479
2012-10-03,814.012
2012-10-04,823.141
2012-10-05,830.219
2012-10-08,814.699
2012-10-09,810.991
2012-10-10,808.644
2012-10-11,817.676
2012-10-12,816.7
2012-10-15,818.089
2012-10-16,833.035
2012-10-17,841.698
2012-10-18,843.446
2012-10-19,836.747
2012-10-22,834.524
2012-10-23,819.354
2012-10-24,823.158
2012-10-25,835.878
2012-10-26,831.245
2012-10-29,826.504
2012-10-30,832.924
2012-10-31,832.99
2012-11-01,847.037
2012-11-02,842.236
2012-11-05,832.849
2012-11-06,840.748
2012-11-07,829.816
2012-11-08,824.749
2012-11-09,817.291
2012-11-12,814.573
2012-11-13,816.953
2012-11-14,810.393
2012-11-15,805.883
2012-11-16,794.406
2012-11-19,811.382
2012-11-20,814.946
2012-11-21,816.632
2012-11-22,824.031
2012-11-23,830.951
2012-11-26,827.685
2012-11-27,830.54
2012-11-28,831.54
2012-11-29,844.855
2012-11-30,845.504
2012-12-03,850.435
2012-12-04,853.465
2012-12-05,855.92
2012-12-06,860.341
2012-12-07,859.725
2012-12-10,862.248
2012-12-11,865.02
2012-12-12,869.355
2012-12-13,871.949
2012-12-14,872.841
2012-12-17,877.056
2012-12-18,884.78
2012-12-19,895.435
2012-12-20,896.963
2012-12-21,887.1
2012-12-24,886.962
2012-12-25,886.962
2012-12-26,887.072
2012-12-27,887.503
2012-12-28,883.762
2012-12-31,887.908
2013-01-01,887.908
2013-01-02,906.936
2013-01-03,903.622
2013-01-04,899.954
2013-01-07,902.832
2013-01-08,896.519
2013-01-09,899.899
2013-01-10,908.085
2013-01-11,915.479
2013-01-14,909.972
2013-01-15,912.492
2013-01-16,904.331
2013-01-17,909.519
2013-01-18,905.275
2013-01-21,906.398
2013-01-22,905.332
2013-01-23,898.956
2013-01-24,906.064
2013-01-25,911.233
2013-01-28,905.171
2013-01-29,908.173
2013-01-30,906.937
2013-01-31,905.83
2013-02-01,911.881
2013-02-04,900.156
2013-02-05,900.588
2013-02-06,907.928
2013-02-07,908.244
2013-02-08,923.945
2013-02-11,914.912
2013-02-12,923.391
2013-02-13,924.302
2013-02-14,917.246
2013-02-15,918.157
2013-02-18,914.364
2013-02-19,923.475
2013-02-20,917.39
2013-02-21,903.476
2013-02-22,911.606
2013-02-25,899.45
2013-02-26,887.447
2013-02-27,893.415
2013-02-28,902.942
2013-03-01,899.015
2013-03-04,896.977
2013-03-05,914.909
2013-03-06,913.198
2013-03-07,912.495
2013-03-08,908.301
2013-03-11,905.136
2013-03-12,902.846
2013-03-13,904.133
2013-03-14,918.298
2013-03-15,920.959
2013-03-18,918.999
2013-03-19,914.855
2013-03-20,919.687
2013-03-21,919.218
2013-03-22,922.919
2013-03-25,915.306
2013-03-26,916.356
2013-03-27,906.533
2013-03-28,917.598
2013-03-29,917.598
2013-04-01,920.499
2013-04-02,924.511
2013-04-03,916.374
2013-04-04,906.149
2013-04-05,899.157
2013-04-08,897.999
2013-04-09,906.394
2013-04-10,927.12
2013-04-11,942.741
2013-04-12,939.944
2013-04-15,928.851
2013-04-16,922.273
2013-04-17,912.623
2013-04-18,914.226
2013-04-19,920.008
2013-04-22,920.278
2013-04-23,942.264
2013-04-24,950.597
2013-04-25,969.633
2013-04-26,970.513
2013-04-29,971.661
2013-04-30,968.538
2013-05-01,973.245
2013-05-02,969.469
2013-05-03,986.382
2013-05-06,984.006
2013-05-07,983.44
2013-05-08,998.316
2013-05-09,1000.325
2013-05-10,993.081
2013-05-13,992.163
2013-05-14,993.502
2013-05-15,1006.527
2013-05-16,1019.219
2013-05-17,1021.011
2013-05-20,1021.709
2013-05-21,1020.974
2013-05-22,1017.791
2013-05-23,998.919
2013-05-24,996.317
2013-05-27,993.849
2013-05-28,1003.596
2013-05-29,991.117
2013-05-30,1004.123
2013-05-31,991.547
2013-06-03,991.161
2013-06-04,995.181
2013-06-05,979.26
2013-06-06,972.487
2013-06-07,988.803
2013-06-10,987.065
2013-06-11,972.743
2013-06-12,975.218
2013-06-13,971.047
2013-06-14,981.936
2013-06-17,989.839
2013-06-18,989.45
2013-06-19,989.887
2013-06-20,952.189
2013-06-21,936.804
2013-06-24,921.972
2013-06-25,936.504
2013-06-26,944.921
2013-06-27,947.086
2013-06-28,946.687
2013-07-01,967.727
2013-07-02,963.133
2013-07-03,965.774
2013-07-04,979.177
2013-07-05,963.919
2013-07-08,980.982
2013-07-09,985.174
2013-07-10,989.418
2013-07-11,1009.395
2013-07-12,1011.886
2013-07-15,1015.791
2013-07-16,1012.145
2013-07-17,1018.57
2013-07-18,1031.836
2013-07-19,1034.841
2013-07-22,1041.527
2013-07-23,1038.71
2013-07-24,1042.778
2013-07-25,1033.345
2013-07-26,1030.807
2013-07-29,1031.807
2013-07-30,1032.142
2013-07-31,1030.028
2013-08-01,1043.025
2013-08-02,1052.672
2013-08-05,1059.734
2013-08-06,1056.82
2013-08-07,1057.131
2013-08-08,1064.7
2013-08-09,1060.829
2013-08-12,1054.93
2013-08-13,1054.976
2013-08-14,1059.165
2013-08-15,1033.676
2013-08-16,1046.669
2013-08-19,1051.335
2013-08-20,1046.253
2013-08-21,1043.672
2013-08-22,1043.809
2013-08-23,1054.021
2013-08-26,1053.007
2013-08-27,1037.591
2013-08-28,1030.215
2013-08-29,1032.089
2013-08-30,1020.287
2013-09-02,1046.692
2013-09-03,1038.904
2013-09-04,1042.626
2013-09-05,1052.227
2013-09-06,1058.607
2013-09-09,1071.921
2013-09-10,1089.372
2013-09-11,1093.707
2013-09-12,1092.074
2013-09-13,1097.803
2013-09-16,1109.629
2013-09-17,1099.842
2013-09-18,1097.061
2013-09-19,1110.966
2013-09-20,1097.723
2013-09-23,1091.552
2013-09-24,1096.056
2013-09-25,1097.735
2013-09-26,1093.948
2013-09-27,1095.649
2013-09-30,1097.295
2013-10-01,1101.419
2013-10-02,1097.443
2013-10-03,1093.548
2013-10-04,1086.698
2013-10-07,1082.398
2013-10-08,1071.589
2013-10-09,1058.289
2013-10-10,1079.811
2013-10-11,1086.789
2013-10-14,1098.78
2013-10-15,1105.836
2013-10-16,1109.246
2013-10-17,1127.989
2013-10-18,1142.128
2013-10-21,1145.461
2013-10-22,1150.325
2013-10-23,1150.052
2013-10-24,1151.942
2013-10-25,1151.068
2013-10-28,1144.557
2013-10-29,1148.056
2013-10-30,1150.707
2013-10-31,1145.498
2013-11-01,1132.285
2013-11-04,1134.918
2013-11-05,1132.139
2013-11-06,1137.71
2013-11-07,1133.762
2013-11-08,1128.638
2013-11-11,1130.795
2013-11-12,1125.265
2013-11-13,1114.332
2013-11-14,1127.3
2013-11-15,1128.296
2013-11-18,1132.541
2013-11-19,1126.01
2013-11-20,1125.678
2013-11-21,1122.478
2013-11-22,1127.685
2013-11-25,1132.742
2013-11-26,1131.022
2013-11-27,1143.66
2013-11-28,1146.217
2013-11-29,1147.547
2013-12-02,1134.482
2013-12-03,1122.157
2013-12-04,1117.414
2013-12-05,1115.349
2013-12-06,1123.854
2013-12-09,1129.015
2013-12-10,1130.519
2013-12-11,1125.625
2013-12-12,1109.946
2013-12-13,1106.38
2013-12-16,1120.117
2013-12-17,1114.987
2013-12-18,1126.251
2013-12-19,1144.248
2013-12-20,1150.121
2013-12-23,1159.918
2013-12-24,1165.995
2013-12-25,1165.995
2013-12-26,1169.591
2013-12-27,1181.306
2013-12-30,1183.923
2013-12-31,1188.77
2014-01-01,1188.77
2014-01-02,1175.757
2014-01-03,1183.415
2014-01-06,1184.142
2014-01-07,1187.187
2014-01-08,1189.489
2014-01-09,1186.448
2014-01-10,1205.038
2014-01-13,1203.42
2014-01-14,1209.144
2014-01-15,1207.172
2014-01-16,1201.913
2014-01-17,1213.715
2014-01-20,1212.623
2014-01-21,1213.421
2014-01-22,1220.421
2014-01-23,1212.76
2014-01-24,1184.141
2014-01-27,1176.684
2014-01-28,1192.087
2014-01-29,1184.621
2014-01-30,1181.826
2014-01-31,1172.418
2014-02-03,1156.76
2014-02-04,1152.748
2014-02-05,1157.347
2014-02-06,1176.64
2014-02-07,1188.861
2014-02-10,1193.175
2014-02-11,1214.108
2014-02-12,1222.19
2014-02-13,1221.041
2014-02-14,1232.963
2014-02-17,1244.212
2014-02-18,1251.041
2014-02-19,1255.407
2014-02-20,1252.589
2014-02-21,1258.288
2014-02-24,1258.714
2014-02-25,1262.473
2014-02-26,1250.008
2014-02-27,1255.845
2014-02-28,1279.278
2014-03-03,1252.774
2014-03-04,1272.614
2014-03-05,1275.637
2014-03-06,1278.333
2014-03-07,1266.815
2014-03-10,1253.415
2014-03-11,1250.499
2014-03-12,1239.285
2014-03-13,1235.353
2014-03-14,1224.072
2014-03-17,1240.847
2014-03-18,1237.761
2014-03-19,1237.466
2014-03-20,1216.187
2014-03-21,1213.396
2014-03-24,1202.404
2014-03-25,1219.455
2014-03-26,1233.324
2014-03-27,1230.509
2014-03-28,1229.382
2014-03-31,1235.495
2014-04-01,1243.082
2014-04-02,1248.152
2014-04-03,1243.222
2014-04-04,1251.914
2014-04-07,1240.721
2014-04-08,1232.229
2014-04-09,1245.426
2014-04-10,1246.187
2014-04-11,1222.655
2014-04-14,1211.752
2014-04-15,1202.369
2014-04-16,1217.916
2014-04-17,1232.921
2014-04-18,1232.921
2014-04-21,1232.517
2014-04-22,1242.644
2014-04-23,1236.734
2014-04-24,1238.937
2014-04-25,1232.622
2014-04-28,1230.725
2014-04-29,1243.516
2014-04-30,1246.997
2014-05-01,1249.299
2014-05-02,1252.789
2014-05-05,1252.418
2014-05-06,1262.457
2014-05-07,1257.706
2014-05-08,1267.231
2014-05-09,1254.451
2014-05-12,1261.735
2014-05-13,1262.755
2014-05-14,1256.186
2014-05-15,1233.78
2014-05-16,1221.651
2014-05-19,1222.562
2014-05-20,1225.508
2014-05-21,1237.771
2014-05-22,1241.4
2014-05-23,1241.328
2014-05-26,1241.66
2014-05-27,1250.074
2014-05-28,1250.102
2014-05-29,1248.23
2014-05-30,1254.035
2014-06-02,1256.605
2014-06-03,1245.909
2014-06-04,1249.14
2014-06-05,1253.383
2014-06-06,1271.003
2014-06-09,1272.458
2014-06-10,1268.44
2014-06-11,1262.868
2014-06-12,1266.286
2014-06-13,1248.677
2014-06-16,1242.414
2014-06-17,1234.85
2014-06-18,1231.462
2014-06-19,1246.475
2014-06-20,1244.009
2014-06-23,1236.281
2014-06-24,1226.968
2014-06-25,1221.405
2014-06-26,1236.469
2014-06-27,1243.113
2014-06-30,1250.513
2014-07-01,1262.991
2014-07-02,1268.437
2014-07-03,1277.422
2014-07-04,1277.881
2014-07-07,1264.087
2014-07-08,1246.536
2014-07-09,1239.12
2014-07-10,1232.213
2014-07-11,1233.829
2014-07-14,1242.973
2014-07-15,1239.414
2014-07-16,1254.843
2014-07-17,1245.199
2014-07-18,1246.045
2014-07-21,1238.368
2014-07-22,1251.627
2014-07-23,1255.04
2014-07-24,1247.835
2014-07-25,1241.111
2014-07-28,1238.225
2014-07-29,1239.205
2014-07-30,1230.668
2014-07-31,1218.302
2014-08-01,1204.238
2014-08-04,1201.92
2014-08-05,1202.93
2014-08-06,1190.73
2014-08-07,1188.268
2014-08-08,1182.292
2014-08-11,1194.778
2014-08-12,1194.897
2014-08-13,1194.981
2014-08-14,1202.986
2014-08-15,1203.494
2014-08-18,1214.792
2014-08-19,1213.759
2014-08-20,1207.794
2014-08-21,1210.084
2014-08-22,1209.587
2014-08-25,1210.463
2014-08-26,1221.016
2014-08-27,1223.276
2014-08-28,1216.59
2014-08-29,1217.486
2014-09-01,1222.121
2014-09-02,1214.193
2014-09-03,1216.053
2014-09-04,1218.093
2014-09-05,1207.53
2014-09-08,1183.225
2014-09-09,1179.878
2014-09-10,1180.124
2014-09-11,1182.772
2014-09-12,1186.338
2014-09-15,1183.215
2014-09-16,1175.857
2014-09-17,1186.088
2014-09-18,1201.452
2014-09-19,1205.853
2014-09-22,1200.289
2014-09-23,1185.163
2014-09-24,1187.208
2014-09-25,1176.44
2014-09-26,1169.342
2014-09-29,1167.078
2014-09-30,1160.589
2014-10-01,1146.59
2014-10-02,1122.693
2014-10-03,1125.846
2014-10-06,1133.768
2014-10-07,1125.373
2014-10-08,1116.661
2014-10-09,1111.971
2014-10-10,1090.023
2014-10-13,1087.868
2014-10-14,1087.737
2014-10-15,1069.871
2014-10-16,1081.735
2014-10-17,1106.16
2014-10-20,1109.252
2014-10-21,1133.204
2014-10-22,1137.114
2014-10-23,1135.454
2014-10-24,1136.072
2014-10-27,1136.321
2014-10-28,1146.062
2014-10-29,1152.982
2014-10-30,1149.689
2014-10-31,1162.537
2014-11-03,1153.626
2014-11-04,1155.649
2014-11-05,1166.42
2014-11-06,1163.368
2014-11-07,1151.123
2014-11-10,1161.896
2014-11-11,1170.055
2014-11-12,1161.614
2014-11-13,1157.535
2014-11-14,1155.334
2014-11-17,1158.887
2014-11-18,1165.688
2014-11-19,1161.589
2014-11-20,1162.782
2014-11-21,1166.83
2014-11-24,1170.403
2014-11-25,1177.687
2014-11-26,1180.725
2014-11-27,1183.707
2014-11-28,1181.431
2014-12-01,1175.809
2014-12-02,1181.037
2014-12-03,1183.706
2014-12-04,1182.055
2014-12-05,1187.141
2014-12-08,1182.543
2014-12-09,1164.724
2014-12-10,1166.839
2014-12-11,1161.731
2014-12-12,1138.583
2014-12-15,1118.48
2014-12-16,1145.748
2014-12-17,1139.943
2014-12-18,1163.039
2014-12-19,1176.176
2014-12-22,1184.545
2014-12-23,1183.181
2014-12-24,1185.471
2014-12-25,1185.471
2014-12-26,1186.386
2014-12-29,1183.651
2014-12-30,1176.403
2014-12-31,1186.167
2015-01-01,1186.167
2015-01-02,1167.144
2015-01-05,1139.98
2015-01-06,1123.259
2015-01-07,1123.33
2015-01-08,1143.228
2015-01-09,1141.566
2015-01-12,1141.911
2015-01-13,1158.229
2015-01-14,1142.725
2015-01-15,1149.963
2015-01-16,1149.35
2015-01-19,1163.47
2015-01-20,1171.743
2015-01-21,1178.372
2015-01-22,1188.195
2015-01-23,1190.605
2015-01-26,1195.252
2015-01-27,1200.072
2015-01-28,1205.006
2015-01-29,1196.927
2015-01-30,1183.771
2015-02-02,1188.248
2015-02-03,1207.849
2015-02-04,1214.242
2015-02-05,1228.723
2015-02-06,1224.02
2015-02-09,1210.208
2015-02-10,1220.624
2015-02-11,1217.733
2015-02-12,1234.68
2015-02-13,1239.981
2015-02-16,1238.876
2015-02-17,1238.274
2015-02-18,1251.314
2015-02-19,1258.216
2015-02-20,1255.862
2015-02-23,1268.502
2015-02-24,1271.271
2015-02-25,1277.335
2015-02-26,1275.965
2015-02-27,1281.152
2015-03-02,1275.827
2015-03-03,1268.867
2015-03-04,1259.691
2015-03-05,1273.174
2015-03-06,1254.133
2015-03-09,1248.007
2015-03-10,1224.993
2015-03-11,1216.215
2015-03-12,1218.589
2015-03-13,1207.896
2015-03-16,1222.64
2015-03-17,1217.763
2015-03-18,1226.796
2015-03-19,1238.633
2015-03-20,1261.785
2015-03-23,1263.91
2015-03-24,1264.16
2015-03-25,1260.88
2015-03-26,1236.27
2015-03-27,1235.045
2015-03-30,1232.856
2015-03-31,1227.9
2015-04-01,1227.85
2015-04-02,1238.224
2015-04-03,1238.224
2015-04-06,1250.54
2015-04-07,1260.596
2015-04-08,1265.477
2015-04-09,1264.19
2015-04-10,1269.101
2015-04-13,1262.207
2015-04-14,1275.935
2015-04-15,1274.842
2015-04-16,1277.53
2015-04-17,1269.416
2015-04-20,1269.393
2015-04-21,1276.902
2015-04-22,1277.898
2015-04-23,1282.752
2015-04-24,1296.74
2015-04-27,1303.022
2015-04-28,1302.529
2015-04-29,1301.799
2015-04-30,1299.07
2015-05-01,1276.62
2015-05-04,1271.531
2015-05-05,1271.754
2015-05-06,1273.562
2015-05-07,1271.274
2015-05-08,1329.969
2015-05-11,1340.768
2015-05-12,1332.46
2015-05-13,1349.75
2015-05-14,1361.411
2015-05-15,1372.617
2015-05-18,1365.63
2015-05-19,1367.108
2015-05-20,1366.486
2015-05-21,1375.942
2015-05-22,1363.778
2015-05-25,1363.778
2015-05-26,1342.008
