Date,CANADA SMID GROWTH SMID (Small+Mid Cap)
2016-10-19,1029.357
2016-10-20,1013.585
2016-10-21,1012.104
2016-10-24,1004.075
2016-10-25,1000.759
2016-10-26,992.884
2016-10-27,985.731
2016-10-28,987.138
2016-10-31,991.542
2016-11-01,995.854
2016-11-02,979.42
2016-11-03,982.852
2016-11-04,974.905
2016-11-07,978.843
2016-11-08,983.321
2016-11-09,983.859
2016-11-10,966.484
2016-11-11,943.371
2016-11-14,940.947
2016-11-15,964.659
2016-11-16,966.726
2016-11-17,973.19
2016-11-18,963.145
2016-11-21,984.589
2016-11-22,989.744
2016-11-23,981.338
2016-11-24,981.505
2016-11-25,976.842
2016-11-28,984.813
2016-11-29,978.9
2016-11-30,984.913
2016-12-01,986.985
2016-12-02,992.725
2016-12-05,999.065
2016-12-06,993.433
2016-12-07,1000.354
2016-12-08,1000.313
2016-12-09,996.837
2016-12-12,1002.013
2016-12-13,1006.483
2016-12-14,991.564
2016-12-15,964.692
2016-12-16,967.487
2016-12-19,967.668
2016-12-20,969.814
2016-12-21,969.814
2016-12-22,963.218
2016-12-23,961.966
2016-12-26,961.966
2016-12-27,959.659
2016-12-28,969.238
2016-12-29,987.212
2016-12-30,980.163
2017-01-02,980.163
2017-01-03,986.138
2017-01-04,1003.467
2017-01-05,1018.924
2017-01-06,1006.309
2017-01-09,997.796
2017-01-10,1004.474
2017-01-11,1003.982
2017-01-12,1007.984
2017-01-13,1016.146
2017-01-16,1014.712
2017-01-17,1020.703
2017-01-18,1013.98
2017-01-19,995.594
2017-01-20,1002.797
2017-01-23,1002.034
2017-01-24,1025.512
2017-01-25,1035.069
2017-01-26,1026.648
2017-01-27,1025.998
2017-01-30,1013.991
2017-01-31,1021.996
2017-02-01,1023.515
2017-02-02,1030.163
2017-02-03,1032.911
2017-02-06,1027.417
2017-02-07,1025.23
2017-02-08,1030.371
2017-02-09,1036.581
2017-02-10,1053.626
2017-02-13,1052.416
2017-02-14,1052.906
2017-02-15,1054.904
2017-02-16,1055.839
2017-02-17,1050.392
2017-02-20,1051.716
2017-02-21,1057.632
2017-02-22,1040.735
2017-02-23,1046.27
2017-02-24,1030.45
2017-02-27,1014.714
2017-02-28,1003.81
2017-03-01,1014.5
2017-03-02,997.169
2017-03-03,997.474
2017-03-06,993.516
2017-03-07,989.707
2017-03-08,978.22
2017-03-09,972.184
2017-03-10,984.711
2017-03-13,992.581
2017-03-14,977.431
2017-03-15,1000.198
2017-03-16,1009.402
2017-03-17,999.711
2017-03-20,1003.116
2017-03-21,998.031
2017-03-22,997.935
2017-03-23,1002.28
2017-03-24,1001.705
2017-03-27,1010.889
2017-03-28,1012.478
2017-03-29,1021.086
2017-03-30,1023.788
2017-03-31,1022.319
2017-04-03,1025.475
2017-04-04,1030.269
2017-04-05,1031.738
2017-04-06,1034.713
2017-04-07,1032.757
2017-04-10,1041.257
2017-04-11,1048.088
2017-04-12,1049.352
2017-04-13,1042.815
2017-04-14,1042.815
2017-04-17,1048.303
2017-04-18,1038.339
2017-04-19,1025.26
2017-04-20,1022.672
2017-04-21,1023.581
2017-04-24,1023.204
2017-04-25,1015.127
2017-04-26,1016.548
2017-04-27,1004.792
2017-04-28,1013.455
2017-05-01,1013.365
2017-05-02,1012.217
2017-05-03,1006.236
2017-05-04,991.527
2017-05-05,1008.158
2017-05-08,1010.162
2017-05-09,1005.623
2017-05-10,1018.598
2017-05-11,1016.08
2017-05-12,1013.785
2017-05-15,1023.311
2017-05-16,1027.402
2017-05-17,1011.021
2017-05-18,1009.317
2017-05-19,1025.329
2017-05-22,1029.662
2017-05-23,1025.816
2017-05-24,1027.625
2017-05-25,1025.153
2017-05-26,1025.618
2017-05-29,1027.759
2017-05-30,1018.73
2017-05-31,1014.238
2017-06-01,1025.076
2017-06-02,1023.923
2017-06-05,1022.612
2017-06-06,1037.112
2017-06-07,1026.679
2017-06-08,1026.331
2017-06-09,1023.514
2017-06-12,1016.775
2017-06-13,1036.947
2017-06-14,1017.818
2017-06-15,1007.874
2017-06-16,1008.887
2017-06-19,1018.72
2017-06-20,1008.058
2017-06-21,1010.709
2017-06-22,1021.038
2017-06-23,1029.81
2017-06-26,1029.595
2017-06-27,1025.345
2017-06-28,1039.235
2017-06-29,1032.293
2017-06-30,1035.023
2017-07-03,1034.306
2017-07-04,1030.634
2017-07-05,1021.831
2017-07-06,1017.643
2017-07-07,1016.535
2017-07-10,1027.481
2017-07-11,1027.532
2017-07-12,1033.495
2017-07-13,1036.047
2017-07-14,1044.882
2017-07-17,1046.807
2017-07-18,1048.065
2017-07-19,1058.481
2017-07-20,1061.777
2017-07-21,1058.726
2017-07-24,1059.198
2017-07-25,1061.993
2017-07-26,1067.465
2017-07-27,1069.068
2017-07-28,1074.23
2017-07-31,1062.518
2017-08-01,1069.209
2017-08-02,1061.976
2017-08-03,1050.956
2017-08-04,1045.663
2017-08-07,1042.778
2017-08-08,1041.821
2017-08-09,1038.264
2017-08-10,1034.728
2017-08-11,1035.875
2017-08-14,1038.022
2017-08-15,1030.56
2017-08-16,1037.44
2017-08-17,1039.018
2017-08-18,1035.872
2017-08-21,1038.148
2017-08-22,1043.49
2017-08-23,1046.238
2017-08-24,1050.238
2017-08-25,1051.45
2017-08-28,1060.073
2017-08-29,1064.2
2017-08-30,1061.469
2017-08-31,1077.634
2017-09-01,1086.588
2017-09-04,1083.525
2017-09-05,1088.226
2017-09-06,1091.364
2017-09-07,1104.354
2017-09-08,1098.338
2017-09-11,1096.594
2017-09-12,1107.331
2017-09-13,1099.272
2017-09-14,1104.658
2017-09-15,1101.575
2017-09-18,1101.991
2017-09-19,1097.606
2017-09-20,1106.075
2017-09-21,1101.497
2017-09-22,1106.508
2017-09-25,1105.911
2017-09-26,1098.777
2017-09-27,1108.039
2017-09-28,1102.254
2017-09-29,1096.814
2017-10-02,1104.383
2017-10-03,1102.95
2017-10-04,1105.932
2017-10-05,1105.285
2017-10-06,1102.596
2017-10-09,1101.498
2017-10-10,1107.064
2017-10-11,1110.158
2017-10-12,1110.753
2017-10-13,1114.023
2017-10-16,1107.492
2017-10-17,1105.246
2017-10-18,1112.114
2017-10-19,1112.214
2017-10-20,1104.414
2017-10-23,1102.287
2017-10-24,1101.711
2017-10-25,1087.947
2017-10-26,1086.642
2017-10-27,1087.213
2017-10-30,1099.114
2017-10-31,1093.619
2017-11-01,1093.775
2017-11-02,1101.184
2017-11-03,1104.497
2017-11-06,1115.201
2017-11-07,1111.089
2017-11-08,1112.55
2017-11-09,1114.451
2017-11-10,1113.41
2017-11-13,1106.561
2017-11-14,1094.485
2017-11-15,1090.235
2017-11-16,1097.558
2017-11-17,1097.232
2017-11-20,1097.904
2017-11-21,1109.374
2017-11-22,1113.62
2017-11-23,1114.951
2017-11-24,1120.731
2017-11-27,1115.324
2017-11-28,1107.999
2017-11-29,1092.294
2017-11-30,1100.266
2017-12-01,1103.746
2017-12-04,1097.453
2017-12-05,1095.668
2017-12-06,1081.215
2017-12-07,1083.177
2017-12-08,1091.11
2017-12-11,1094.327
2017-12-12,1089.225
2017-12-13,1097.956
2017-12-14,1090.652
2017-12-15,1094.385
2017-12-18,1100.218
2017-12-19,1098.862
2017-12-20,1113.539
2017-12-21,1126.258
2017-12-22,1124.003
2017-12-25,1124.003
2017-12-26,1128.471
2017-12-27,1139.95
2017-12-28,1152.574
2017-12-29,1156.816
2018-01-01,1156.816
2018-01-02,1171.365
2018-01-03,1174.884
2018-01-04,1170.403
2018-01-05,1176.068
2018-01-08,1176.851
2018-01-09,1172.594
2018-01-10,1170.217
2018-01-11,1165.627
2018-01-12,1169.6
2018-01-15,1191.683
2018-01-16,1185.64
2018-01-17,1185.976
2018-01-18,1179.826
2018-01-19,1189.688
2018-01-22,1188.516
2018-01-23,1193.151
2018-01-24,1203.48
2018-01-25,1199.575
2018-01-26,1205.045
2018-01-29,1190.219
2018-01-30,1172.153
2018-01-31,1178.59
2018-02-01,1171.29
2018-02-02,1133.889
2018-02-05,1114.491
2018-02-06,1112.633
2018-02-07,1108.722
2018-02-08,1083.86
2018-02-09,1074.384
2018-02-12,1101.181
2018-02-13,1103.946
2018-02-14,1131.145
2018-02-15,1139.557
2018-02-16,1133.761
2018-02-19,1130.696
2018-02-20,1127.629
2018-02-21,1117.065
2018-02-22,1115.918
2018-02-23,1130.999
2018-02-26,1130.556
2018-02-27,1119.692
2018-02-28,1106.299
2018-03-01,1102.652
2018-03-02,1101.724
2018-03-05,1105.455
2018-03-06,1115.755
2018-03-07,1103.099
2018-03-08,1107.838
2018-03-09,1118.863
2018-03-12,1122.41
2018-03-13,1118.292
2018-03-14,1118.82
2018-03-15,1111.561
2018-03-16,1111.029
2018-03-19,1105.391
2018-03-20,1109.276
2018-03-21,1127.775
2018-03-22,1109.158
2018-03-23,1108.91
2018-03-26,1112.887
2018-03-27,1101.166
2018-03-28,1088.049
2018-03-29,1105.742
2018-03-30,1105.742
2018-04-02,1094.184
2018-04-03,1099.655
2018-04-04,1092.303
2018-04-05,1105.666
2018-04-06,1097.069
2018-04-09,1096.936
2018-04-10,1116.205
2018-04-11,1126.325
2018-04-12,1124.836
2018-04-13,1129.768
2018-04-16,1134.747
2018-04-17,1145.611
2018-04-18,1159.49
2018-04-19,1152.408
2018-04-20,1144.681
2018-04-23,1134.944
2018-04-24,1130.838
2018-04-25,1121.241
2018-04-26,1130.237
2018-04-27,1130.715
2018-04-30,1133.29
2018-05-01,1129.466
2018-05-02,1139.918
2018-05-03,1137.557
2018-05-04,1147.816
2018-05-07,1154.13
2018-05-08,1147.579
2018-05-09,1157.552
2018-05-10,1161.828
2018-05-11,1160.928
2018-05-14,1169.342
2018-05-15,1157.533
2018-05-16,1167.449
2018-05-17,1171.833
2018-05-18,1172.987
2018-05-21,1175.498
2018-05-22,1175.349
2018-05-23,1166.553
2018-05-24,1166.941
2018-05-25,1156.486
2018-05-28,1150.102
2018-05-29,1148.324
2018-05-30,1172.681
2018-05-31,1165.153
2018-06-01,1167.682
2018-06-04,1174.14
2018-06-05,1177.443
2018-06-06,1194.634
2018-06-07,1181.621
2018-06-08,1181.987
2018-06-11,1180.713
2018-06-12,1190.575
2018-06-13,1188.646
2018-06-14,1188.828
2018-06-15,1176.534
2018-06-18,1184.223
2018-06-19,1171.282
2018-06-20,1179.031
2018-06-21,1170.923
2018-06-22,1170.823
2018-06-25,1152.787
2018-06-26,1154.631
2018-06-27,1151.651
2018-06-28,1154.804
2018-06-29,1168.262
2018-07-02,1164.588
2018-07-03,1171.715
2018-07-04,1176.196
2018-07-05,1174.523
2018-07-06,1183.184
2018-07-09,1189.998
2018-07-10,1191.852
2018-07-11,1180.71
2018-07-12,1188.653
2018-07-13,1187.065
2018-07-16,1183.259
2018-07-17,1185.707
2018-07-18,1179.957
2018-07-19,1177.349
2018-07-20,1176.572
2018-07-23,1170.454
2018-07-24,1160.265
2018-07-25,1166.218
2018-07-26,1168.535
2018-07-27,1156.437
2018-07-30,1147.202
2018-07-31,1154.465
2018-08-01,1150.622
2018-08-02,1161.078
2018-08-03,1163.156
2018-08-06,1161.233
2018-08-07,1143.099
2018-08-08,1139.754
2018-08-09,1144.55
2018-08-10,1137.59
2018-08-13,1119.703
2018-08-14,1121.172
2018-08-15,1096.391
2018-08-16,1097.761
2018-08-17,1109.111
2018-08-20,1112.488
2018-08-21,1117.548
2018-08-22,1122.232
2018-08-23,1116.765
2018-08-24,1131.134
2018-08-27,1145.98
2018-08-28,1141.045
2018-08-29,1145.939
2018-08-30,1143.211
2018-08-31,1131.7
2018-09-03,1128.714
2018-09-04,1112.094
2018-09-05,1099.353
2018-09-06,1095.392
2018-09-07,1103.525
2018-09-10,1103.939
2018-09-11,1110.406
2018-09-12,1127.926
2018-09-13,1109.718
2018-09-14,1108.502
2018-09-17,1113.394
2018-09-18,1127.66
2018-09-19,1128.023
2018-09-20,1142.24
2018-09-21,1136.181
2018-09-24,1135.812
2018-09-25,1133.832
2018-09-26,1126.306
2018-09-27,1121.87
2018-09-28,1130.111
2018-10-01,1134.925
2018-10-02,1125.828
2018-10-03,1132.44
2018-10-04,1113.393
2018-10-05,1105.478
2018-10-08,1101.899
2018-10-09,1089.435
2018-10-10,1062.098
2018-10-11,1058.556
2018-10-12,1073.73
2018-10-15,1085.322
2018-10-16,1097.444
2018-10-17,1080.154
2018-10-18,1068.613
2018-10-19,1058.414
2018-10-22,1054.618
2018-10-23,1040.753
2018-10-24,1016.365
2018-10-25,1015.45
2018-10-26,1007.562
2018-10-29,986.523
2018-10-30,996.897
2018-10-31,1012.541
2018-11-01,1028.043
2018-11-02,1025.386
2018-11-05,1028.729
2018-11-06,1025.745
2018-11-07,1031.154
2018-11-08,1025.865
2018-11-09,1007.105
2018-11-12,987.587
2018-11-13,977.658
2018-11-14,981.38
2018-11-15,981.74
2018-11-16,993.329
2018-11-19,980.806
2018-11-20,968.266
2018-11-21,981.064
2018-11-22,991.419
2018-11-23,982.243
2018-11-26,981.13
2018-11-27,966.02
2018-11-28,978.704
2018-11-29,983.321
2018-11-30,985.698
2018-12-03,1002.078
2018-12-04,986.984
2018-12-05,977.824
2018-12-06,966.811
2018-12-07,972.993
2018-12-10,962.32
2018-12-11,959.823
2018-12-12,977.252
2018-12-13,972.795
2018-12-14,952.255
2018-12-17,938.372
2018-12-18,946.373
2018-12-19,931.699
2018-12-20,925.126
2018-12-21,905.831
2018-12-24,905.088
2018-12-25,905.088
2018-12-26,903.957
2018-12-27,925.152
2018-12-28,928.854
2018-12-31,937.408
2019-01-01,937.408
2019-01-02,940.885
2019-01-03,937.39
2019-01-04,955.215
2019-01-07,970.602
2019-01-08,981.527
2019-01-09,1000.846
2019-01-10,1001.578
2019-01-11,1001.794
2019-01-14,1001.294
2019-01-15,1003.192
2019-01-16,1008.126
2019-01-17,1008.638
2019-01-18,1016.482
2019-01-21,1013.67
2019-01-22,1005.779
2019-01-23,1006.303
2019-01-24,1013.244
2019-01-25,1031.314
2019-01-28,1028.796
2019-01-29,1032.603
2019-01-30,1042.901
2019-01-31,1059.901
2019-02-01,1063.309
2019-02-04,1071.692
2019-02-05,1077.184
2019-02-06,1071.647
2019-02-07,1062.312
2019-02-08,1059.108
2019-02-11,1047.421
2019-02-12,1057.605
2019-02-13,1059.193
2019-02-14,1067.926
2019-02-15,1077.906
2019-02-18,1081.367
2019-02-19,1091.306
2019-02-20,1102.491
2019-02-21,1101.091
2019-02-22,1104.356
2019-02-25,1108.58
2019-02-26,1105.855
2019-02-27,1104.546
2019-02-28,1101.988
2019-03-01,1101.987
2019-03-04,1092.456
2019-03-05,1096.603
2019-03-06,1085.578
2019-03-07,1079.539
2019-03-08,1080.437
2019-03-11,1089.908
2019-03-12,1097.416
2019-03-13,1103.062
2019-03-14,1096.76
2019-03-15,1099.677
2019-03-18,1101.848
2019-03-19,1103.701
2019-03-20,1101.183
2019-03-21,1108.918
2019-03-22,1094.611
2019-03-25,1096.411
2019-03-26,1105.669
2019-03-27,1095.717
2019-03-28,1095.017
2019-03-29,1100.754
2019-04-01,1108.415
2019-04-02,1108.857
2019-04-03,1109.133
2019-04-04,1107.825
2019-04-05,1113.325
2019-04-08,1117.286
2019-04-09,1115.567
2019-04-10,1118.375
2019-04-11,1111.73
2019-04-12,1118.698
2019-04-15,1113.25
2019-04-16,1105.524
2019-04-17,1107.003
2019-04-18,1106.958
2019-04-19,1106.958
2019-04-22,1105.688
2019-04-23,1110.361
2019-04-24,1104.12
2019-04-25,1098.02
2019-04-26,1105.348
2019-04-29,1101.743
2019-04-30,1105.413
2019-05-01,1102.835
2019-05-02,1094.101
2019-05-03,1104.402
2019-05-06,1099.511
2019-05-07,1086.587
2019-05-08,1087.734
2019-05-09,1083.798
2019-05-10,1082.948
2019-05-13,1077.226
2019-05-14,1083.497
2019-05-15,1088.503
2019-05-16,1101.496
2019-05-17,1099.663
2019-05-20,1102.12
2019-05-21,1101.927
2019-05-22,1096.754
2019-05-23,1080.159
2019-05-24,1083.556
2019-05-27,1091.076
2019-05-28,1089.605
2019-05-29,1070.829
2019-05-30,1076.163
2019-05-31,1080.997
2019-06-03,1090.225
2019-06-04,1105.538
2019-06-05,1110.76
2019-06-06,1111.185
2019-06-07,1116.895
2019-06-10,1119.045
2019-06-11,1121.77
2019-06-12,1126.984
2019-06-13,1133.04
2019-06-14,1132.595
2019-06-17,1138.505
2019-06-18,1147.064
2019-06-19,1148.672
2019-06-20,1170.248
2019-06-21,1170.101
2019-06-24,1176.4
2019-06-25,1166.749
2019-06-26,1165.39
2019-06-27,1169.728
2019-06-28,1182.204
2019-07-01,1179.046
2019-07-02,1182.54
2019-07-03,1186.723
2019-07-04,1191.32
2019-07-05,1182.277
2019-07-08,1176.873
2019-07-09,1177.473
2019-07-10,1184.765
2019-07-11,1183.199
2019-07-12,1189.329
2019-07-15,1197.212
2019-07-16,1203.434
2019-07-17,1209.233
2019-07-18,1209.589
2019-07-19,1212.777
2019-07-22,1210.642
2019-07-23,1207.21
2019-07-24,1217.06
2019-07-25,1209.438
2019-07-26,1208.427
2019-07-29,1210.823
2019-07-30,1208.138
2019-07-31,1196.097
2019-08-01,1197.339
2019-08-02,1185.842
2019-08-05,1188.086
2019-08-06,1190.067
2019-08-07,1191.919
2019-08-08,1204.909
2019-08-09,1194.813
2019-08-12,1186.417
2019-08-13,1186.829
2019-08-14,1163.295
2019-08-15,1156.714
2019-08-16,1160.805
2019-08-19,1171.331
2019-08-20,1171.846
2019-08-21,1178.262
2019-08-22,1169.76
2019-08-23,1170.562
2019-08-26,1169.38
2019-08-27,1188.335
2019-08-28,1189.141
2019-08-29,1185.046
2019-08-30,1193.7
2019-09-02,1191.28
2019-09-03,1193.95
2019-09-04,1207.685
2019-09-05,1207.087
2019-09-06,1202.458
2019-09-09,1192.776
2019-09-10,1193.183
2019-09-11,1197.25
2019-09-12,1189.65
2019-09-13,1186.225
2019-09-16,1185.698
2019-09-17,1197.081
2019-09-18,1188.419
2019-09-19,1194.97
2019-09-20,1204.725
2019-09-23,1209.365
2019-09-24,1207.326
2019-09-25,1193.337
2019-09-26,1187.506
2019-09-27,1174.428
2019-09-30,1165.465
2019-10-01,1153.132
2019-10-02,1153.693
2019-10-03,1156.145
2019-10-04,1164.694
2019-10-07,1160.34
2019-10-08,1155.401
2019-10-09,1156.009
2019-10-10,1157.165
2019-10-11,1151.463
2019-10-14,1148.982
2019-10-15,1144.085
2019-10-16,1148.438
2019-10-17,1164.503
2019-10-18,1152.196
2019-10-21,1152.067
2019-10-22,1152.454
2019-10-23,1153.122
2019-10-24,1162.408
2019-10-25,1168.303
2019-10-28,1162.17
2019-10-29,1164.902
2019-10-30,1162.571
2019-10-31,1176.441
2019-11-01,1181.763
2019-11-04,1186.992
2019-11-05,1183.183
2019-11-06,1186.611
2019-11-07,1185.44
2019-11-08,1185.217
2019-11-11,1185.569
2019-11-12,1187.268
2019-11-13,1189.689
2019-11-14,1193.115
2019-11-15,1196.515
2019-11-18,1200.701
2019-11-19,1199.021
2019-11-20,1200.135
2019-11-21,1200.765
2019-11-22,1195.59
2019-11-25,1191.029
2019-11-26,1196.63
2019-11-27,1203.196
2019-11-28,1206.954
2019-11-29,1206.54
2019-12-02,1203.381
2019-12-03,1202.16
2019-12-04,1197.736
2019-12-05,1202.283
2019-12-06,1195.157
2019-12-09,1197.208
2019-12-10,1195.412
2019-12-11,1199.606
2019-12-12,1201.832
2019-12-13,1205.972
2019-12-16,1209.543
2019-12-17,1209.576
2019-12-18,1210.706
2019-12-19,1213.366
2019-12-20,1211.921
2019-12-23,1220.522
2019-12-24,1233.13
2019-12-25,1233.13
2019-12-26,1236.513
2019-12-27,1236.506
2019-12-30,1239.881
2019-12-31,1246.408
2020-01-01,1246.408
2020-01-02,1246.233
2020-01-03,1241.207
2020-01-06,1243.258
2020-01-07,1249.217
2020-01-08,1235.976
2020-01-09,1236.878
2020-01-10,1244.421
2020-01-13,1246.655
2020-01-14,1252.932
2020-01-15,1263.879
2020-01-16,1261.679
2020-01-17,1263.176
2020-01-20,1266.857
2020-01-21,1264.98
2020-01-22,1262.106
2020-01-23,1255.702
2020-01-24,1254.471
2020-01-27,1239.828
2020-01-28,1240.439
2020-01-29,1241.144
2020-01-30,1230.298
2020-01-31,1222.265
2020-02-03,1222.855
2020-02-04,1229.257
2020-02-05,1233.422
2020-02-06,1240.624
2020-02-07,1225.616
2020-02-10,1232.186
2020-02-11,1238.306
2020-02-12,1241.073
2020-02-13,1245.565
2020-02-14,1251.582
2020-02-17,1253.237
2020-02-18,1257.001
2020-02-19,1261.073
2020-02-20,1256.555
2020-02-21,1249.706
2020-02-24,1226.782
2020-02-25,1194.295
2020-02-26,1180.874
2020-02-27,1151.486
2020-02-28,1103.336
2020-03-02,1122.683
2020-03-03,1133.507
2020-03-04,1147.751
2020-03-05,1134.804
2020-03-06,1105.663
2020-03-09,1020.05
2020-03-10,1023.88
2020-03-11,973.22
2020-03-12,855.153
2020-03-13,882.933
2020-03-16,823.083
2020-03-17,841.553
2020-03-18,750.144
2020-03-19,785.332
2020-03-20,764.84
2020-03-23,733.362
2020-03-24,808.185
2020-03-25,860.983
2020-03-26,895.634
2020-03-27,855.114
2020-03-30,851.469
2020-03-31,853.4
2020-04-01,840.151
2020-04-02,859.668
2020-04-03,852.483
2020-04-06,900.937
2020-04-07,910.18
2020-04-08,928.392
2020-04-09,963.619
2020-04-10,963.619
2020-04-13,973.497
2020-04-14,994.229
2020-04-15,964.72
2020-04-16,968.63
2020-04-17,986.337
2020-04-20,997.882
2020-04-21,967.052
2020-04-22,1003.519
2020-04-23,1021.098
2020-04-24,1031.19
2020-04-27,1049.747
2020-04-28,1057.941
2020-04-29,1085.583
2020-04-30,1056.541
2020-05-01,1042.467
2020-05-04,1049.52
2020-05-05,1056.741
2020-05-06,1050.018
2020-05-07,1067.143
2020-05-08,1078.004
2020-05-11,1066.874
2020-05-12,1052.477
2020-05-13,1025.722
2020-05-14,1026.91
2020-05-15,1055.089
2020-05-18,1061.385
2020-05-19,1097.613
2020-05-20,1096.682
2020-05-21,1089.17
2020-05-22,1086.172
2020-05-25,1095.79
2020-05-26,1098.302
2020-05-27,1096.026
2020-05-28,1111.567
2020-05-29,1110.807
2020-06-01,1131.206
2020-06-02,1133.531
2020-06-03,1138.453
2020-06-04,1140.025
2020-06-05,1153.757
2020-06-08,1163.588
2020-06-09,1155.486
2020-06-10,1162.653
2020-06-11,1103.032
2020-06-12,1111.446
2020-06-15,1120.089
2020-06-16,1123.845
2020-06-17,1124.092
2020-06-18,1121.472
2020-06-19,1129.177
2020-06-22,1142.044
2020-06-23,1149.215
2020-06-24,1125.818
2020-06-25,1125.261
2020-06-26,1111.427
2020-06-29,1127.984
2020-06-30,1151.822
2020-07-01,1156.535
2020-07-02,1156.435
2020-07-03,1156.937
2020-07-06,1176.84
2020-07-07,1172.937
2020-07-08,1186.418
2020-07-09,1180.279
2020-07-10,1183.308
2020-07-13,1174.057
2020-07-14,1188.009
2020-07-15,1208.18
2020-07-16,1201.319
2020-07-17,1213.932
2020-07-20,1231.014
2020-07-21,1236.488
2020-07-22,1244.117
2020-07-23,1233.612
2020-07-24,1234.075
2020-07-27,1258.085
2020-07-28,1258.494
2020-07-29,1263.837
2020-07-30,1252.556
2020-07-31,1265.318
2020-08-03,1262.491
2020-08-04,1283.388
2020-08-05,1302.701
2020-08-06,1301.163
2020-08-07,1286.651
2020-08-10,1285.701
2020-08-11,1256.093
2020-08-12,1268.83
2020-08-13,1284.251
2020-08-14,1278.34
2020-08-17,1302.5
2020-08-18,1303.442
2020-08-19,1297.11
2020-08-20,1298.196
2020-08-21,1290.195
2020-08-24,1288.654
2020-08-25,1282.462
2020-08-26,1304.851
2020-08-27,1297.505
2020-08-28,1315.312
2020-08-31,1312.65
2020-09-01,1320.336
2020-09-02,1323.166
2020-09-03,1295.04
2020-09-04,1276.496
2020-09-07,1280.058
2020-09-08,1264.174
2020-09-09,1292.13
2020-09-10,1280.523
2020-09-11,1275.184
2020-09-14,1299.787
2020-09-15,1309.367
2020-09-16,1299.314
2020-09-17,1294.209
2020-09-18,1295.687
2020-09-21,1256.671
2020-09-22,1268.476
2020-09-23,1228.456
2020-09-24,1238.99
2020-09-25,1247.651
2020-09-28,1260.041
2020-09-29,1267.674
2020-09-30,1267.6
2020-10-01,1287.631
2020-10-02,1278.104
2020-10-05,1302.269
2020-10-06,1284.902
2020-10-07,1289.937
2020-10-08,1307.58
2020-10-09,1333.909
2020-10-12,1336.912
2020-10-13,1332.037
2020-10-14,1332.208
2020-10-15,1324.823
2020-10-16,1323.752
2020-10-19,1319.038
2020-10-20,1322.027
2020-10-21,1332.725
2020-10-22,1322.581
2020-10-23,1316.114
2020-10-26,1288.479
2020-10-27,1299.023
2020-10-28,1237.816
2020-10-29,1244.916
2020-10-30,1239.807
2020-11-02,1263.054
2020-11-03,1295.798
2020-11-04,1293.58
2020-11-05,1345.96
2020-11-06,1355.892
2020-11-09,1346.839
2020-11-10,1326.057
2020-11-11,1328.696
2020-11-12,1319.856
2020-11-13,1325.195
2020-11-16,1338.56
2020-11-17,1330.695
2020-11-18,1321.08
2020-11-19,1322.614
2020-11-20,1337.196
2020-11-23,1327.681
2020-11-24,1339.872
2020-11-25,1350.943
2020-11-26,1359.829
2020-11-27,1376.433
2020-11-30,1373.931
2020-12-01,1381.029
2020-12-02,1386.695
2020-12-03,1406.579
2020-12-04,1419.321
2020-12-07,1424.777
2020-12-08,1426.81
2020-12-09,1413.696
2020-12-10,1427.388
2020-12-11,1414.991
2020-12-14,1405.593
2020-12-15,1428.105
2020-12-16,1426.267
2020-12-17,1449.863
2020-12-18,1432.391
2020-12-21,1426.246
2020-12-22,1421.606
2020-12-23,1440.535
2020-12-24,1444.314
2020-12-25,1444.314
2020-12-28,1441.396
2020-12-29,1443.596
2020-12-30,1464.64
2020-12-31,1452.877
2021-01-01,1452.877
2021-01-04,1473.723
2021-01-05,1480.324
2021-01-06,1491.424
2021-01-07,1504.026
2021-01-08,1500.175
2021-01-11,1472.057
2021-01-12,1474.037
2021-01-13,1473.815
2021-01-14,1488.125
2021-01-15,1457.003
2021-01-18,1464.14
2021-01-19,1478.175
2021-01-20,1500.278
2021-01-21,1490.491
2021-01-22,1478.032
2021-01-25,1482.378
2021-01-26,1477.791
2021-01-27,1446.766
2021-01-28,1461.341
2021-01-29,1442.589
2021-02-01,1483.678
2021-02-02,1472.844
2021-02-03,1490.493
2021-02-04,1489.639
2021-02-05,1509.521
2021-02-08,1530.95
2021-02-09,1544.48
2021-02-10,1556.589
2021-02-11,1528.104
2021-02-12,1530.964
2021-02-15,1538.41
2021-02-16,1535.286
2021-02-17,1510.015
2021-02-18,1499.048
2021-02-19,1530.031
2021-02-22,1530.89
2021-02-23,1515.192
2021-02-24,1534.809
2021-02-25,1515.822
2021-02-26,1483.61
2021-03-01,1506.467
2021-03-02,1519.589
2021-03-03,1504.13
2021-03-04,1480.071
2021-03-05,1484.257
2021-03-08,1482.809
2021-03-09,1509.964
2021-03-10,1513.498
2021-03-11,1546.364
2021-03-12,1555.465
2021-03-15,1571.105
2021-03-16,1563.648
2021-03-17,1570.822
2021-03-18,1547.702
2021-03-19,1547.555
2021-03-22,1545.711
2021-03-23,1517.025
2021-03-24,1502.174
2021-03-25,1498.706
2021-03-26,1519.375
2021-03-29,1506.214
2021-03-30,1500.471
2021-03-31,1522.915
2021-04-01,1557.107
2021-04-02,1557.107
2021-04-05,1571.47
2021-04-06,1583.797
2021-04-07,1568.513
2021-04-08,1584.992
2021-04-09,1590.464
2021-04-12,1570.971
2021-04-13,1576.326
2021-04-14,1576.675
2021-04-15,1595.386
2021-04-16,1602.005
2021-04-19,1587.782
2021-04-20,1579.684
