Date,KOKUSAI INDEX (WORLD ex JP) SMALL VALUE Small Cap
2018-08-15,1812.749
2018-08-16,1828.41
2018-08-17,1836.615
2018-08-20,1844.68
2018-08-21,1863.409
2018-08-22,1866.859
2018-08-23,1859.645
2018-08-24,1865.095
2018-08-27,1870.696
2018-08-28,1873.246
2018-08-29,1875.682
2018-08-30,1867.416
2018-08-31,1866.527
2018-09-03,1864.379
2018-09-04,1851.984
2018-09-05,1854.289
2018-09-06,1844.293
2018-09-07,1835.978
2018-09-10,1840.107
2018-09-11,1839.068
2018-09-12,1843.75
2018-09-13,1844.759
2018-09-14,1850.603
2018-09-17,1847.144
2018-09-18,1851.427
2018-09-19,1849.917
2018-09-20,1866.291
2018-09-21,1862.837
2018-09-24,1852.503
2018-09-25,1850.61
2018-09-26,1835.817
2018-09-27,1831.109
2018-09-28,1831.972
2018-10-01,1821.586
2018-10-02,1811.444
2018-10-03,1821.983
2018-10-04,1803.353
2018-10-05,1789.598
2018-10-08,1787.215
2018-10-09,1783.274
2018-10-10,1750.906
2018-10-11,1715.577
2018-10-12,1711.715
2018-10-15,1717.117
2018-10-16,1749.095
2018-10-17,1742.249
2018-10-18,1720.857
2018-10-19,1709.934
2018-10-22,1697.417
2018-10-23,1676.63
2018-10-24,1640.08
2018-10-25,1656.876
2018-10-26,1641.607
2018-10-29,1647.118
2018-10-30,1663.877
2018-10-31,1670.842
2018-11-01,1698.233
2018-11-02,1701.514
2018-11-05,1706.428
2018-11-06,1714.35
2018-11-07,1736.168
2018-11-08,1730.704
2018-11-09,1711.263
2018-11-12,1683.712
2018-11-13,1684.324
2018-11-14,1673.987
2018-11-15,1679.136
2018-11-16,1683.598
2018-11-19,1670.56
2018-11-20,1641.437
2018-11-21,1655.409
2018-11-22,1655.872
2018-11-23,1651.59
2018-11-26,1665.873
2018-11-27,1654.885
2018-11-28,1674.556
2018-11-29,1676.995
2018-11-30,1678.724
2018-12-03,1694.235
2018-12-04,1644.322
2018-12-05,1640.214
2018-12-06,1627.446
2018-12-07,1613.994
2018-12-10,1588.331
2018-12-11,1588.05
2018-12-12,1605.625
2018-12-13,1590.623
2018-12-14,1570.313
2018-12-17,1542.772
2018-12-18,1540.737
2018-12-19,1523.872
2018-12-20,1502.547
2018-12-21,1483.108
2018-12-24,1455.801
2018-12-25,1456.044
2018-12-26,1497.151
2018-12-27,1493.637
2018-12-28,1507.758
2018-12-31,1517.358
2019-01-01,1517.59
2019-01-02,1518.57
2019-01-03,1510.198
2019-01-04,1553.867
2019-01-07,1576.351
2019-01-08,1596.005
2019-01-09,1611.669
2019-01-10,1619.395
2019-01-11,1621.889
2019-01-14,1614.023
2019-01-15,1618.346
2019-01-16,1631.712
2019-01-17,1639.232
2019-01-18,1656.392
2019-01-21,1655.886
2019-01-22,1637.653
2019-01-23,1636.331
2019-01-24,1643.616
2019-01-25,1663.631
2019-01-28,1659.873
2019-01-29,1663.119
2019-01-30,1675.456
2019-01-31,1683.142
2019-02-01,1683.84
2019-02-04,1692.017
2019-02-05,1695.994
2019-02-06,1694.551
2019-02-07,1681.815
2019-02-08,1673.429
2019-02-11,1681.518
2019-02-12,1694.795
2019-02-13,1701.603
2019-02-14,1698.683
2019-02-15,1717.882
2019-02-18,1723.012
2019-02-19,1728.553
2019-02-20,1738.755
2019-02-21,1732.858
2019-02-22,1742.411
2019-02-25,1741.472
2019-02-26,1735.457
2019-02-27,1737.729
2019-02-28,1733.76
2019-03-01,1743.378
2019-03-04,1739.758
2019-03-05,1733.334
2019-03-06,1714.403
2019-03-07,1696.02
2019-03-08,1688.216
2019-03-11,1707.181
2019-03-12,1712.319
2019-03-13,1722.224
2019-03-14,1721.991
2019-03-15,1725.879
2019-03-18,1734.759
2019-03-19,1728.769
2019-03-20,1714.978
2019-03-21,1724.844
2019-03-22,1683.903
2019-03-25,1683.334
2019-03-26,1699.126
2019-03-27,1697.888
2019-03-28,1704.889
2019-03-29,1709.726
2019-04-01,1732.812
2019-04-02,1729.076
2019-04-03,1740.629
2019-04-04,1746.886
2019-04-05,1756.271
2019-04-08,1755.99
2019-04-09,1738.54
2019-04-10,1753.074
2019-04-11,1755.132
2019-04-12,1767.461
2019-04-15,1763.049
2019-04-16,1766.626
2019-04-17,1759.479
2019-04-18,1756.171
2019-04-19,1756.171
2019-04-22,1748.24
2019-04-23,1762.596
2019-04-24,1763.889
2019-04-25,1748.741
2019-04-26,1760.503
2019-04-29,1764.34
2019-04-30,1761.609
2019-05-01,1753.043
2019-05-02,1748.084
2019-05-03,1769.202
2019-05-06,1762.967
2019-05-07,1738.318
2019-05-08,1732.337
2019-05-09,1724.2
2019-05-10,1732.194
2019-05-13,1695.032
2019-05-14,1709.535
2019-05-15,1711.498
2019-05-16,1720.509
2019-05-17,1704.673
2019-05-20,1692.443
2019-05-21,1708.384
2019-05-22,1694.301
2019-05-23,1667.587
2019-05-24,1677.649
2019-05-27,1678.29
2019-05-28,1667.734
2019-05-29,1653.095
2019-05-30,1646.143
2019-05-31,1631.411
2019-06-03,1639.651
2019-06-04,1669.26
2019-06-05,1671.32
2019-06-06,1669.148
2019-06-07,1679.023
2019-06-10,1682.044
2019-06-11,1685.322
2019-06-12,1681.519
2019-06-13,1690.311
2019-06-14,1678.437
2019-06-17,1677.832
2019-06-18,1693.607
2019-06-19,1698.756
2019-06-20,1711.451
2019-06-21,1703.57
2019-06-24,1692.723
2019-06-25,1686.961
2019-06-26,1683.01
2019-06-27,1700.057
2019-06-28,1718.697
2019-07-01,1722.807
2019-07-02,1718.112
2019-07-03,1731.423
2019-07-04,1734.179
2019-07-05,1731.988
2019-07-08,1720.523
2019-07-09,1715.441
2019-07-10,1718.883
2019-07-11,1715.451
2019-07-12,1727.3
2019-07-15,1719.464
2019-07-16,1717.589
2019-07-17,1706.247
2019-07-18,1707.436
2019-07-19,1705.455
2019-07-22,1703.58
2019-07-23,1714.64
2019-07-24,1731.512
2019-07-25,1718.054
2019-07-26,1725.15
2019-07-29,1717.205
2019-07-30,1723.023
2019-07-31,1714.951
2019-08-01,1688.357
2019-08-02,1670.588
2019-08-05,1632.947
2019-08-06,1638.614
2019-08-07,1638.32
2019-08-08,1666.924
2019-08-09,1650.561
2019-08-12,1632.599
2019-08-13,1642.364
2019-08-14,1603.892
2019-08-15,1595.881
2019-08-16,1623.639
2019-08-19,1644.148
2019-08-20,1632.534
2019-08-21,1642.803
2019-08-22,1644.662
2019-08-23,1614.209
2019-08-26,1620.2
2019-08-27,1610.283
2019-08-28,1619.252
2019-08-29,1639.814
2019-08-30,1643.123
2019-09-02,1640.988
2019-09-03,1628.271
2019-09-04,1648.172
2019-09-05,1670.777
2019-09-06,1670.967
2019-09-09,1692.018
2019-09-10,1706.376
2019-09-11,1728.729
2019-09-12,1727.936
2019-09-13,1736.123
2019-09-16,1739.066
2019-09-17,1732.649
2019-09-18,1728.063
2019-09-19,1726.552
2019-09-20,1724.832
2019-09-23,1721.677
2019-09-24,1708.04
2019-09-25,1715.119
2019-09-26,1707.68
2019-09-27,1705.083
2019-09-30,1706.375
2019-10-01,1681.848
2019-10-02,1661.992
2019-10-03,1664.321
2019-10-04,1675.733
2019-10-07,1674.778
2019-10-08,1652.617
2019-10-09,1655.919
2019-10-10,1666.691
2019-10-11,1701.96
2019-10-14,1695.669
2019-10-15,1711.197
2019-10-16,1714.413
2019-10-17,1728.297
2019-10-18,1729.78
2019-10-21,1745.65
2019-10-22,1747.255
2019-10-23,1749.112
2019-10-24,1745.538
2019-10-25,1750.201
2019-10-28,1757.299
2019-10-29,1763.641
2019-10-30,1758.159
2019-10-31,1750.215
2019-11-01,1771.541
2019-11-04,1785.244
2019-11-05,1784.917
2019-11-06,1778.884
2019-11-07,1783.586
2019-11-08,1781.839
2019-11-11,1780.321
2019-11-12,1777.304
2019-11-13,1770.087
2019-11-14,1771.384
2019-11-15,1780.888
2019-11-18,1778.829
2019-11-19,1780.661
2019-11-20,1772.434
2019-11-21,1763.538
2019-11-22,1767.13
2019-11-25,1786.267
2019-11-26,1790.34
2019-11-27,1799.701
2019-11-28,1801.339
2019-11-29,1790.863
2019-12-02,1779.956
2019-12-03,1770.107
2019-12-04,1786.316
2019-12-05,1788.894
2019-12-06,1806.025
2019-12-09,1806.524
2019-12-10,1806.393
2019-12-11,1806.253
2019-12-12,1821.689
2019-12-13,1826.189
2019-12-16,1843.328
2019-12-17,1846.191
2019-12-18,1848.816
2019-12-19,1852.175
2019-12-20,1855.443
2019-12-23,1855.203
2019-12-24,1859.513
2019-12-25,1859.553
2019-12-26,1861.207
2019-12-27,1862.919
2019-12-30,1862.021
2019-12-31,1866.999
2020-01-01,1867.085
2020-01-02,1864.987
2020-01-03,1858.445
2020-01-06,1855.327
2020-01-07,1850.267
2020-01-08,1847.514
2020-01-09,1847.596
2020-01-10,1844.259
2020-01-13,1853.258
2020-01-14,1858.253
2020-01-15,1861.048
2020-01-16,1876.21
2020-01-17,1873.895
2020-01-20,1873.71
2020-01-21,1861.118
2020-01-22,1857.843
2020-01-23,1852.447
2020-01-24,1839.407
2020-01-27,1811.934
2020-01-28,1820.948
2020-01-29,1817.137
2020-01-30,1814.203
2020-01-31,1791.346
2020-02-03,1797.988
2020-02-04,1816.536
2020-02-05,1841.871
2020-02-06,1836.047
2020-02-07,1817.278
2020-02-10,1818.941
2020-02-11,1832.862
2020-02-12,1845.359
2020-02-13,1846.131
2020-02-14,1843.745
2020-02-17,1844.553
2020-02-18,1836.396
2020-02-19,1840.115
2020-02-20,1845.733
2020-02-21,1834.958
2020-02-24,1779.355
2020-02-25,1728.991
2020-02-26,1705.176
2020-02-27,1647.184
2020-02-28,1610.363
2020-03-02,1647.2
2020-03-03,1635.182
2020-03-04,1662.506
2020-03-05,1615.423
2020-03-06,1579.789
2020-03-09,1430.888
2020-03-10,1453.543
2020-03-11,1377.146
2020-03-12,1214.906
2020-03-13,1279.986
2020-03-16,1123.77
2020-03-17,1152.168
2020-03-18,1035.167
2020-03-19,1073.091
2020-03-20,1051.355
2020-03-23,1005.877
2020-03-24,1099.732
2020-03-25,1138.239
2020-03-26,1205.809
2020-03-27,1168.003
2020-03-30,1179.169
2020-03-31,1182.339
2020-04-01,1122.745
2020-04-02,1128.273
2020-04-03,1096.231
2020-04-06,1167.044
2020-04-07,1192.969
2020-04-08,1236.881
2020-04-09,1294.645
2020-04-10,1294.645
2020-04-13,1265.887
2020-04-14,1277.861
2020-04-15,1218.585
2020-04-16,1204.627
2020-04-17,1254.441
2020-04-20,1238.37
2020-04-21,1207.589
2020-04-22,1215.623
2020-04-23,1233.727
2020-04-24,1239.625
2020-04-27,1286.128
2020-04-28,1313.25
2020-04-29,1370.708
2020-04-30,1341.246
2020-05-01,1298.37
2020-05-04,1283.413
2020-05-05,1287.048
2020-05-06,1267.459
2020-05-07,1287.343
2020-05-08,1329.945
2020-05-11,1310.031
2020-05-12,1272.946
2020-05-13,1227.224
2020-05-14,1223.525
2020-05-15,1234.32
2020-05-18,1308.728
2020-05-19,1298.232
2020-05-20,1327.896
2020-05-21,1326.677
2020-05-22,1324.788
2020-05-25,1331.316
2020-05-26,1383.738
2020-05-27,1419.585
2020-05-28,1405.596
2020-05-29,1391.739
2020-06-01,1414.967
2020-06-02,1439.428
2020-06-03,1489.157
2020-06-04,1508.178
2020-06-05,1565.848
2020-06-08,1606.543
2020-06-09,1567.487
2020-06-10,1516.951
2020-06-11,1409.479
2020-06-12,1434.89
2020-06-15,1449.006
2020-06-16,1485.937
2020-06-17,1462.227
2020-06-18,1457.308
2020-06-19,1443.819
2020-06-22,1445.56
2020-06-23,1455.372
2020-06-24,1403.633
2020-06-25,1413.391
2020-06-26,1383.729
2020-06-29,1417.085
2020-06-30,1430.192
2020-07-01,1421.619
2020-07-02,1430.92
2020-07-03,1429.824
2020-07-06,1446.176
2020-07-07,1419.38
2020-07-08,1421.358
2020-07-09,1390.786
2020-07-10,1416.404
2020-07-13,1415.351
2020-07-14,1424.905
2020-07-15,1469.881
2020-07-16,1463.278
2020-07-17,1459.905
2020-07-20,1451.255
2020-07-21,1481.601
2020-07-22,1486.556
2020-07-23,1490.387
2020-07-24,1473.332
2020-07-27,1479.173
2020-07-28,1475.596
2020-07-29,1498.667
2020-07-30,1481.745
2020-07-31,1472.091
2020-08-03,1482.408
2020-08-04,1495.089
2020-08-05,1525.1
2020-08-06,1519.693
2020-08-07,1538.075
2020-08-10,1559.178
2020-08-11,1566.687
2020-08-12,1572.041
2020-08-13,1563.088
2020-08-14,1562.979
2020-08-17,1563.968
2020-08-18,1548.701
2020-08-19,1546.844
2020-08-20,1534.341
2020-08-21,1525.471
2020-08-24,1554.579
2020-08-25,1553.252
2020-08-26,1548.924
2020-08-27,1555.01
2020-08-28,1569.286
2020-08-31,1554.868
2020-09-01,1559.783
2020-09-02,1567.786
2020-09-03,1543.794
2020-09-04,1541.285
2020-09-07,1548.09
2020-09-08,1517.186
2020-09-09,1528.543
2020-09-10,1514.364
2020-09-11,1507.689
2020-09-14,1540.109
2020-09-15,1540.321
2020-09-16,1555.503
2020-09-17,1548.518
2020-09-18,1535.925
2020-09-21,1476.523
2020-09-22,1477.544
2020-09-23,1448.816
2020-09-24,1443.615
2020-09-25,1455.79
2020-09-28,1493.895
2020-09-29,1483.656
2020-09-30,1491.738
2020-10-01,1508.261
2020-10-02,1522.009
2020-10-05,1557.56
2020-10-06,1556.639
2020-10-07,1573.032
2020-10-08,1595.595
2020-10-09,1600.27
2020-10-12,1609.535
2020-10-13,1587.008
2020-10-14,1583.629
2020-10-15,1587.255
2020-10-16,1584.977
2020-10-19,1576.269
2020-10-20,1584.762
2020-10-21,1579.858
2020-10-22,1599.523
2020-10-23,1610.805
2020-10-26,1574.66
2020-10-27,1551.493
2020-10-28,1502.892
2020-10-29,1512.403
2020-10-30,1507.936
2020-11-02,1536.038
2020-11-03,1577.928
2020-11-04,1568.887
2020-11-05,1608.921
2020-11-06,1595.908
2020-11-09,1686.891
2020-11-10,1720.629
2020-11-11,1712.471
2020-11-12,1687.642
2020-11-13,1720.721
2020-11-16,1770.992
2020-11-17,1776.903
2020-11-18,1766.578
2020-11-19,1768.056
2020-11-20,1769.678
2020-11-23,1802.154
2020-11-24,1850.026
2020-11-25,1840.648
2020-11-26,1838.11
2020-11-27,1838.662
2020-11-30,1799.455
2020-12-01,1827.065
2020-12-02,1831.697
2020-12-03,1850.141
2020-12-04,1882.784
2020-12-07,1872.158
2020-12-08,1878.725
2020-12-09,1880.233
2020-12-10,1885.128
2020-12-11,1871.87
2020-12-14,1869.98
2020-12-15,1904.485
2020-12-16,1904.977
2020-12-17,1922.346
2020-12-18,1903.977
2020-12-21,1885.322
2020-12-22,1889.716
2020-12-23,1919.627
2020-12-24,1923.439
2020-12-25,1923.439
2020-12-28,1926.584
2020-12-29,1916.223
2020-12-30,1931.469
2020-12-31,1929.14
2021-01-01,1929.14
2021-01-04,1913.927
2021-01-05,1936.822
2021-01-06,2000.929
2021-01-07,2019.229
2021-01-08,2013.098
2021-01-11,2003.526
2021-01-12,2030.744
2021-01-13,2021.796
2021-01-14,2047.303
2021-01-15,2021.884
2021-01-18,2023.246
2021-01-19,2033.672
2021-01-20,2045.247
2021-01-21,2032.613
2021-01-22,2034.821
2021-01-25,2022.217
2021-01-26,2019.797
2021-01-27,1985.135
2021-01-28,1989.693
2021-01-29,1962.214
2021-02-01,1993.102
2021-02-02,2009.894
2021-02-03,2020.693
2021-02-04,2043.34
2021-02-05,2063.374
2021-02-08,2098.685
2021-02-09,2103.638
2021-02-10,2103.441
2021-02-11,2106.298
2021-02-12,2110.857
2021-02-15,2121.641
2021-02-16,2123.09
2021-02-17,2105.588
2021-02-18,2081.062
2021-02-19,2115.341
2021-02-22,2128.913
2021-02-23,2131.827
2021-02-24,2167.291
2021-02-25,2130.572
2021-02-26,2104.633
2021-03-01,2152.969
2021-03-02,2136.322
2021-03-03,2143.513
2021-03-04,2116.251
2021-03-05,2141.545
2021-03-08,2174.945
2021-03-09,2184.072
2021-03-10,2211.073
2021-03-11,2239.667
2021-03-12,2257.253
2021-03-15,2262.487
2021-03-16,2244.451
2021-03-17,2250.621
2021-03-18,2228.381
2021-03-19,2223.611
2021-03-22,2205.865
2021-03-23,2150.776
2021-03-24,2134.862
2021-03-25,2162.879
2021-03-26,2201.722
2021-03-29,2168.065
2021-03-30,2192.047
2021-03-31,2192.473
2021-04-01,2221.281
2021-04-02,2221.281
2021-04-05,2231.766
2021-04-06,2236.645
2021-04-07,2228.114
2021-04-08,2234.208
2021-04-09,2237.609
2021-04-12,2238.037
2021-04-13,2230.357
2021-04-14,2248.236
2021-04-15,2258.813
2021-04-16,2270.007
2021-04-19,2263.938
2021-04-20,2226.196
2021-04-21,2253.23
2021-04-22,2249.034
2021-04-23,2277.037
2021-04-26,2296.469
2021-04-27,2298.593
2021-04-28,2304.252
2021-04-29,2310.569
2021-04-30,2285.696
2021-05-03,2307.309
2021-05-04,2296.57
2021-05-05,2303.198
2021-05-06,2315.337
2021-05-07,2343.847
2021-05-10,2328.947
2021-05-11,2301.736
2021-05-12,2250.511
2021-05-13,2276.304
2021-05-14,2315.852
2021-05-17,2321.375
2021-05-18,2313.267
2021-05-19,2288.444
2021-05-20,2296.908
2021-05-21,2305.224
2021-05-24,2314.167
2021-05-25,2296.16
2021-05-26,2320.389
2021-05-27,2340.241
2021-05-28,2341.886
2021-05-31,2344.05
2021-06-01,2375.62
2021-06-02,2376.71
2021-06-03,2365.004
2021-06-04,2372.459
2021-06-07,2386.606
2021-06-08,2401.676
2021-06-09,2387.301
2021-06-10,2375.904
2021-06-11,2388.472
2021-06-14,2376.114
2021-06-15,2373.759
2021-06-16,2367.234
2021-06-17,2314.146
2021-06-18,2264.873
2021-06-21,2309.357
2021-06-22,2310.952
2021-06-23,2314.495
2021-06-24,2330.753
2021-06-25,2347.288
2021-06-28,2315.573
2021-06-29,2307.382
2021-06-30,2309.096
2021-07-01,2326.816
2021-07-02,2320.706
2021-07-05,2328.348
2021-07-06,2294.604
2021-07-07,2286.621
2021-07-08,2260.743
2021-07-09,2309.127
2021-07-12,2318.56
2021-07-13,2286.701
2021-07-14,2272.61
2021-07-15,2261.905
2021-07-16,2233.975
2021-07-19,2176.619
2021-07-20,2221.362
2021-07-21,2260.844
2021-07-22,2241.495
2021-07-23,2254.59
2021-07-26,2271.41
2021-07-27,2260.896
2021-07-28,2274.313
2021-07-29,2297.264
2021-07-30,2285.878
2021-08-02,2284.522
2021-08-03,2292.398
2021-08-04,2270.887
2021-08-05,2297.858
2021-08-06,2307.699
2021-08-09,2295.102
2021-08-10,2308.595
2021-08-11,2329.7
2021-08-12,2324.647
2021-08-13,2322.929
2021-08-16,2307.469
2021-08-17,2279.813
2021-08-18,2268.925
2021-08-19,2238.235
2021-08-20,2256.799
2021-08-23,2284.384
2021-08-24,2304.422
2021-08-25,2315.632
2021-08-26,2297.905
2021-08-27,2342.08
2021-08-30,2333.351
2021-08-31,2335.73
2021-09-01,2344.878
2021-09-02,2356.89
2021-09-03,2349.673
2021-09-06,2349.085
2021-09-07,2330.033
2021-09-08,2308.236
2021-09-09,2305.097
2021-09-10,2286.777
2021-09-13,2306.367
2021-09-14,2283.724
2021-09-15,2298.232
2021-09-16,2290.642
2021-09-17,2279.404
2021-09-20,2234.775
2021-09-21,2234.316
2021-09-22,2266.247
2021-09-23,2302.639
2021-09-24,2293.666
2021-09-27,2325.621
2021-09-28,2290.236
2021-09-29,2289.467
2021-09-30,2269.03
2021-10-01,2299.42
2021-10-04,2298.247
2021-10-05,2304.892
2021-10-06,2287.275
2021-10-07,2317.747
2021-10-08,2316.462
2021-10-11,2308.553
2021-10-12,2315.655
2021-10-13,2322.672
2021-10-14,2354.112
2021-10-15,2358.467
2021-10-18,2357.292
2021-10-19,2365.05
2021-10-20,2383.361
2021-10-21,2380.264
2021-10-22,2383.468
2021-10-25,2393.625
2021-10-26,2384.444
2021-10-27,2349.173
2021-10-28,2378.628
2021-10-29,2364.2
2021-11-01,2410.265
2021-11-02,2402.366
2021-11-03,2432.264
2021-11-04,2424.242
2021-11-05,2455.435
2021-11-08,2458.827
2021-11-09,2452.303
2021-11-10,2434.086
2021-11-11,2442.352
2021-11-12,2442.477
2021-11-15,2447.959
2021-11-16,2440.572
2021-11-17,2420.913
2021-11-18,2415.14
2021-11-19,2393.013
2021-11-22,2398.029
2021-11-23,2399.289
2021-11-24,2393.532
2021-11-25,2397.233
2021-11-26,2313.916
2021-11-29,2311.547
2021-11-30,2265.236
2021-12-01,2252.106
2021-12-02,2291.842
2021-12-03,2266.922
2021-12-06,2308.777
2021-12-07,2344.542
2021-12-08,2354.671
2021-12-09,2327.492
2021-12-10,2327.163
2021-12-13,2297.008
2021-12-14,2285.568
2021-12-15,2297.278
2021-12-16,2296.385
2021-12-17,2289.567
2021-12-20,2248.962
2021-12-21,2302.467
2021-12-22,2326.869
2021-12-23,2345.253
2021-12-24,2347.178
2021-12-27,2370.013
2021-12-28,2372.234
2021-12-29,2384.775
2021-12-30,2380.862
2021-12-31,2383.901
2022-01-03,2398.561
2022-01-04,2430.398
2022-01-05,2400.438
2022-01-06,2405.105
2022-01-07,2402.261
2022-01-10,2386.656
2022-01-11,2406.758
2022-01-12,2415.522
2022-01-13,2423.248
2022-01-14,2421.093
2022-01-17,2423.304
2022-01-18,2379.733
2022-01-19,2353.887
2022-01-20,2323.977
2022-01-21,2281.583
2022-01-24,2275.524
2022-01-25,2268.701
2022-01-26,2264.435
2022-01-27,2233.958
2022-01-28,2251.725
2022-01-31,2286.94
2022-02-01,2315.054
2022-02-02,2319.974
2022-02-03,2298.073
2022-02-04,2291.598
2022-02-07,2299.081
2022-02-08,2321.709
2022-02-09,2354.886
2022-02-10,2338.617
2022-02-11,2321.961
2022-02-14,2292.726
2022-02-15,2338.218
2022-02-16,2351.427
2022-02-17,2317.37
2022-02-18,2303.215
2022-02-21,2295.749
2022-02-22,2271.84
2022-02-23,2247.29
2022-02-24,2226.638
2022-02-25,2297.052
2022-02-28,2301.236
2022-03-01,2249.381
2022-03-02,2292.517
2022-03-03,2276.611
2022-03-04,2231.936
2022-03-07,2179.152
2022-03-08,2187.607
2022-03-09,2247.35
2022-03-10,2251.922
2022-03-11,2244.521
2022-03-14,2235.33
2022-03-15,2240.724
2022-03-16,2295.429
2022-03-17,2324.202
2022-03-18,2332.079
2022-03-21,2332.197
2022-03-22,2346.916
2022-03-23,2318.754
2022-03-24,2330.427
2022-03-25,2352.277
2022-03-28,2342.912
2022-03-29,2391.62
2022-03-30,2368.33
2022-03-31,2342.034
2022-04-01,2353.096
2022-04-04,2350.007
2022-04-05,2318.59
2022-04-06,2291.996
2022-04-07,2282.456
2022-04-08,2289.081
2022-04-11,2280.61
2022-04-12,2282.6
2022-04-13,2307.98
2022-04-14,2305.35
2022-04-15,2305.35
2022-04-18,2303.93
2022-04-19,2331.795
2022-04-20,2354.53
2022-04-21,2328.892
2022-04-22,2272.61
2022-04-25,2257.136
2022-04-26,2209.559
2022-04-27,2202.608
2022-04-28,2234.902
2022-04-29,2196.47
2022-05-02,2188.815
2022-05-03,2213.281
2022-05-04,2249.59
2022-05-05,2194.034
2022-05-06,2169.339
2022-05-09,2093.328
2022-05-10,2082.661
2022-05-11,2074.308
2022-05-12,2069.249
2022-05-13,2115.963
2022-05-16,2120.739
2022-05-17,2179.693
2022-05-18,2129.145
2022-05-19,2118.444
2022-05-20,2116.855
2022-05-23,2150.288
2022-05-24,2133.758
2022-05-25,2163.129
2022-05-26,2199.646
2022-05-27,2237.289
2022-05-30,2246.76
2022-05-31,2226.258
2022-06-01,2214.846
2022-06-02,2246.024
2022-06-03,2231.979
2022-06-06,2245.455
2022-06-07,2261.442
2022-06-08,2235.152
2022-06-09,2189.638
2022-06-10,2125.334
2022-06-13,2029.158
2022-06-14,2010.628
2022-06-15,2034.0
2022-06-16,1958.906
2022-06-17,1967.389
2022-06-20,1976.804
2022-06-21,2001.734
2022-06-22,1990.362
2022-06-23,1980.333
2022-06-24,2035.177
2022-06-27,2051.24
2022-06-28,2036.13
2022-06-29,2006.057
2022-06-30,1981.536
2022-07-01,1993.096
2022-07-04,1998.766
2022-07-05,1971.592
2022-07-06,1961.944
2022-07-07,2002.509
2022-07-08,2004.178
2022-07-11,1975.266
2022-07-12,1973.69
2022-07-13,1968.375
2022-07-14,1937.663
2022-07-15,1977.6
2022-07-18,1995.535
2022-07-19,2051.188
2022-07-20,2067.504
2022-07-21,2070.64
2022-07-22,2064.141
2022-07-25,2078.539
2022-07-26,2063.538
2022-07-27,2093.149
2022-07-28,2121.388
2022-07-29,2146.465
2022-08-01,2148.273
2022-08-02,2124.656
2022-08-03,2137.846
2022-08-04,2133.867
2022-08-05,2139.393
2022-08-08,2160.739
2022-08-09,2148.449
2022-08-10,2200.706
2022-08-11,2216.153
2022-08-12,2238.647
2022-08-15,2233.976
2022-08-16,2241.491
2022-08-17,2212.762
2022-08-18,2225.143
2022-08-19,2185.698
2022-08-22,2139.959
2022-08-23,2144.656
2022-08-24,2151.088
2022-08-25,2176.379
2022-08-26,2129.086
2022-08-29,2110.787
2022-08-30,2086.568
2022-08-31,2077.095
2022-09-01,2045.531
2022-09-02,2051.438
2022-09-05,2041.423
2022-09-06,2028.379
2022-09-07,2052.256
2022-09-08,2068.198
2022-09-09,2108.907
2022-09-12,2142.757
2022-09-13,2071.953
2022-09-14,2065.366
2022-09-15,2055.333
2022-09-16,2033.197
2022-09-19,2048.022
2022-09-20,2019.002
2022-09-21,1995.544
2022-09-22,1955.928
2022-09-23,1898.278
2022-09-26,1859.914
2022-09-27,1852.065
2022-09-28,1886.59
2022-09-29,1851.564
2022-09-30,1854.19
2022-10-03,1897.579
2022-10-04,1973.198
2022-10-05,1952.153
2022-10-06,1939.698
2022-10-07,1898.875
2022-10-10,1885.263
2022-10-11,1882.057
2022-10-12,1873.572
2022-10-13,1915.955
2022-10-14,1890.873
2022-10-17,1937.38
2022-10-18,1958.933
2022-10-19,1932.696
2022-10-20,1916.787
2022-10-21,1936.424
2022-10-24,1953.429
2022-10-25,1999.53
2022-10-26,2015.185
2022-10-27,2022.804
2022-10-28,2045.67
2022-10-31,2045.98
2022-11-01,2056.946
2022-11-02,2017.993
2022-11-03,1999.047
2022-11-04,2040.802
2022-11-07,2063.999
2022-11-08,2070.505
2022-11-09,2032.779
2022-11-10,2134.268
2022-11-11,2158.505
2022-11-14,2138.984
2022-11-15,2162.189
2022-11-16,2129.933
2022-11-17,2116.048
2022-11-18,2133.378
2022-11-21,2123.66
2022-11-22,2154.78
2022-11-23,2163.285
2022-11-24,2169.664
2022-11-25,2176.339
2022-11-28,2135.878
2022-11-29,2145.04
2022-11-30,2174.537
2022-12-01,2187.102
2022-12-02,2188.665
2022-12-05,2146.33
2022-12-06,2123.316
2022-12-07,2112.547
2022-12-08,2120.667
2022-12-09,2113.598
2022-12-12,2123.19
2022-12-13,2146.821
2022-12-14,2136.436
2022-12-15,2092.051
2022-12-16,2066.878
2022-12-19,2052.647
2022-12-20,2058.407
2022-12-21,2092.641
2022-12-22,2070.145
2022-12-23,2087.192
2022-12-26,2086.692
2022-12-27,2088.316
2022-12-28,2058.36
2022-12-29,2094.8
2022-12-30,2085.884
2023-01-02,2091.429
2023-01-03,2083.494
2023-01-04,2117.75
2023-01-05,2098.214
2023-01-06,2144.01
2023-01-09,2157.767
2023-01-10,2165.595
2023-01-11,2190.761
2023-01-12,2222.039
2023-01-13,2232.547
2023-01-16,2237.299
2023-01-17,2235.609
2023-01-18,2215.836
2023-01-19,2191.792
2023-01-20,2224.312
2023-01-23,2249.027
2023-01-24,2245.138
2023-01-25,2247.368
2023-01-26,2261.832
2023-01-27,2272.334
