Date,SINGAPORE SMALL CAP Small Cap
2005-11-10,239.64
2005-11-11,239.241
2005-11-14,236.605
2005-11-15,235.884
2005-11-16,237.651
2005-11-17,239.083
2005-11-18,242.359
2005-11-21,240.64
2005-11-22,240.834
2005-11-23,243.882
2005-11-24,245.159
2005-11-25,243.881
2005-11-28,244.423
2005-11-29,243.98
2005-11-30,243.95
2005-12-01,242.324
2005-12-02,244.106
2005-12-05,245.227
2005-12-06,243.414
2005-12-07,244.068
2005-12-08,242.673
2005-12-09,243.918
2005-12-12,245.187
2005-12-13,246.227
2005-12-14,247.102
2005-12-15,247.985
2005-12-16,247.569
2005-12-19,248.517
2005-12-20,247.796
2005-12-21,248.109
2005-12-22,246.141
2005-12-23,248.752
2005-12-26,248.752
2005-12-27,248.838
2005-12-28,248.777
2005-12-29,249.935
2005-12-30,250.998
2006-01-02,250.998
2006-01-03,255.24
2006-01-04,260.023
2006-01-05,261.933
2006-01-06,262.439
2006-01-09,265.077
2006-01-10,265.345
2006-01-11,266.479
2006-01-12,265.919
2006-01-13,263.87
2006-01-16,264.4
2006-01-17,263.654
2006-01-18,262.809
2006-01-19,265.734
2006-01-20,266.733
2006-01-23,264.729
2006-01-24,265.234
2006-01-25,267.539
2006-01-26,267.45
2006-01-27,271.016
2006-01-30,270.101
2006-01-31,271.314
2006-02-01,272.631
2006-02-02,274.393
2006-02-03,273.764
2006-02-06,277.707
2006-02-07,280.455
2006-02-08,277.304
2006-02-09,280.24
2006-02-10,281.554
2006-02-13,284.231
2006-02-14,283.774
2006-02-15,282.487
2006-02-16,280.004
2006-02-17,278.51
2006-02-20,278.315
2006-02-21,278.868
2006-02-22,276.456
2006-02-23,279.677
2006-02-24,280.936
2006-02-27,285.904
2006-02-28,287.863
2006-03-01,287.438
2006-03-02,288.488
2006-03-03,288.413
2006-03-06,288.867
2006-03-07,285.663
2006-03-08,284.135
2006-03-09,285.19
2006-03-10,283.458
2006-03-13,287.824
2006-03-14,288.577
2006-03-15,288.993
2006-03-16,289.61
2006-03-17,290.164
2006-03-20,290.102
2006-03-21,288.152
2006-03-22,287.063
2006-03-23,289.066
2006-03-24,288.597
2006-03-27,291.785
2006-03-28,294.386
2006-03-29,294.529
2006-03-30,297.786
2006-03-31,301.754
2006-04-03,303.127
2006-04-04,303.952
2006-04-05,308.924
2006-04-06,309.534
2006-04-07,308.066
2006-04-10,306.227
2006-04-11,307.401
2006-04-12,305.289
2006-04-13,304.564
2006-04-14,304.564
2006-04-17,306.828
2006-04-18,309.326
2006-04-19,316.27
2006-04-20,316.579
2006-04-21,318.43
2006-04-24,318.512
2006-04-25,316.182
2006-04-26,317.694
2006-04-27,320.499
2006-04-28,317.849
2006-05-01,318.503
2006-05-02,319.757
2006-05-03,323.201
2006-05-04,321.113
2006-05-05,322.69
2006-05-08,328.201
2006-05-09,328.122
2006-05-10,331.216
2006-05-11,331.116
2006-05-12,330.509
2006-05-15,316.879
2006-05-16,311.657
2006-05-17,316.321
2006-05-18,307.406
2006-05-19,306.483
2006-05-22,290.95
2006-05-23,295.522
2006-05-24,295.911
2006-05-25,291.738
2006-05-26,296.762
2006-05-29,295.773
2006-05-30,296.84
2006-05-31,291.243
2006-06-01,290.925
2006-06-02,295.635
2006-06-05,294.237
2006-06-06,289.977
2006-06-07,285.517
2006-06-08,276.252
2006-06-09,280.607
2006-06-12,279.556
2006-06-13,274.013
2006-06-14,273.065
2006-06-15,275.662
2006-06-16,285.975
2006-06-19,282.479
2006-06-20,279.685
2006-06-21,280.585
2006-06-22,283.207
2006-06-23,280.731
2006-06-26,281.492
2006-06-27,282.508
2006-06-28,280.215
2006-06-29,284.32
2006-06-30,290.97
2006-07-03,291.88
2006-07-04,295.386
2006-07-05,292.059
2006-07-06,294.97
2006-07-07,295.104
2006-07-10,296.371
2006-07-11,293.149
2006-07-12,293.146
2006-07-13,292.024
2006-07-14,285.534
2006-07-17,275.353
2006-07-18,277.131
2006-07-19,277.908
2006-07-20,281.834
2006-07-21,280.48
2006-07-24,277.161
2006-07-25,281.237
2006-07-26,281.915
2006-07-27,288.186
2006-07-28,288.036
2006-07-31,293.089
2006-08-01,293.031
2006-08-02,294.441
2006-08-03,294.543
2006-08-04,297.714
2006-08-07,295.779
2006-08-08,296.532
2006-08-09,296.742
2006-08-10,294.204
2006-08-11,294.486
2006-08-14,298.023
2006-08-15,297.259
2006-08-16,300.563
2006-08-17,302.784
2006-08-18,305.02
2006-08-21,303.197
2006-08-22,303.245
2006-08-23,303.054
2006-08-24,299.757
2006-08-25,300.164
2006-08-28,296.9
2006-08-29,301.076
2006-08-30,303.348
2006-08-31,307.515
2006-09-01,307.297
2006-09-04,312.02
2006-09-05,312.059
2006-09-06,314.473
2006-09-07,311.478
2006-09-08,311.507
2006-09-11,308.373
2006-09-12,307.323
2006-09-13,312.39
2006-09-14,313.361
2006-09-15,312.925
2006-09-18,316.1
2006-09-19,316.068
2006-09-20,315.913
2006-09-21,318.328
2006-09-22,316.201
2006-09-25,314.824
2006-09-26,313.601
2006-09-27,318.263
2006-09-28,319.451
2006-09-29,321.02
2006-10-02,324.24
2006-10-03,323.753
2006-10-04,324.886
2006-10-05,330.348
2006-10-06,329.106
2006-10-09,326.546
2006-10-10,331.469
2006-10-11,331.853
2006-10-12,333.696
2006-10-13,335.073
2006-10-16,335.383
2006-10-17,333.614
2006-10-18,334.113
2006-10-19,336.583
2006-10-20,337.84
2006-10-23,337.303
2006-10-24,337.432
2006-10-25,342.611
2006-10-26,343.955
2006-10-27,342.013
2006-10-30,338.695
2006-10-31,344.103
2006-11-01,346.804
2006-11-02,347.158
2006-11-03,347.834
2006-11-06,350.255
2006-11-07,355.26
2006-11-08,350.737
2006-11-09,351.076
2006-11-10,354.106
2006-11-13,353.816
2006-11-14,357.013
2006-11-15,354.085
2006-11-16,358.309
2006-11-17,360.563
2006-11-20,358.774
2006-11-21,361.235
2006-11-22,366.995
2006-11-23,368.93
2006-11-24,366.488
2006-11-27,370.079
2006-11-28,361.682
2006-11-29,367.316
2006-11-30,372.19
2006-12-01,372.456
2006-12-04,375.772
2006-12-05,381.1
2006-12-06,378.416
2006-12-07,379.559
2006-12-08,373.482
2006-12-11,374.968
2006-12-12,374.523
2006-12-13,372.816
2006-12-14,375.164
2006-12-15,376.145
2006-12-18,376.997
2006-12-19,374.003
2006-12-20,380.113
2006-12-21,379.861
2006-12-22,384.846
2006-12-25,384.846
2006-12-26,385.024
2006-12-27,389.877
2006-12-28,392.868
2006-12-29,398.89
2007-01-01,398.89
2007-01-02,399.927
2007-01-03,409.628
2007-01-04,400.956
2007-01-05,402.172
2007-01-08,400.989
2007-01-09,402.131
2007-01-10,398.022
2007-01-11,400.09
2007-01-12,409.521
2007-01-15,414.715
2007-01-16,418.42
2007-01-17,418.402
2007-01-18,424.557
2007-01-19,426.583
2007-01-22,432.986
2007-01-23,433.225
2007-01-24,436.829
2007-01-25,431.571
2007-01-26,427.93
2007-01-29,433.677
2007-01-30,432.94
2007-01-31,433.388
2007-02-01,435.85
2007-02-02,439.564
2007-02-05,442.1
2007-02-06,445.366
2007-02-07,446.794
2007-02-08,452.888
2007-02-09,449.595
2007-02-12,441.595
2007-02-13,443.612
2007-02-14,443.888
2007-02-15,449.345
2007-02-16,446.458
2007-02-19,446.231
2007-02-20,445.607
2007-02-21,450.325
2007-02-22,454.055
2007-02-23,457.467
2007-02-26,463.786
2007-02-27,455.556
2007-02-28,436.427
2007-03-01,441.123
2007-03-02,438.394
2007-03-05,416.793
2007-03-06,431.925
2007-03-07,436.947
2007-03-08,444.754
2007-03-09,447.493
2007-03-12,454.336
2007-03-13,450.931
2007-03-14,437.372
2007-03-15,444.108
2007-03-16,445.481
2007-03-19,450.359
2007-03-20,451.791
2007-03-21,455.824
2007-03-22,461.564
2007-03-23,463.131
2007-03-26,462.12
2007-03-27,469.34
2007-03-28,466.568
2007-03-29,470.461
2007-03-30,468.919
2007-04-02,472.31
2007-04-03,478.828
2007-04-04,485.58
2007-04-05,489.971
2007-04-06,489.971
2007-04-09,493.231
2007-04-10,495.72
2007-04-11,497.054
2007-04-12,497.689
2007-04-13,500.919
2007-04-16,509.778
2007-04-17,509.105
2007-04-18,506.027
2007-04-19,494.138
2007-04-20,500.563
2007-04-23,502.211
2007-04-24,500.72
2007-04-25,498.572
2007-04-26,499.492
2007-04-27,498.015
2007-04-30,498.529
2007-05-01,498.097
2007-05-02,504.519
2007-05-03,511.168
2007-05-04,515.687
2007-05-07,516.639
2007-05-08,509.7
2007-05-09,514.308
2007-05-10,515.492
2007-05-11,509.689
2007-05-14,517.948
2007-05-15,514.358
2007-05-16,514.874
2007-05-17,514.861
2007-05-18,512.107
2007-05-21,511.274
2007-05-22,512.289
2007-05-23,518.046
2007-05-24,512.871
2007-05-25,510.679
2007-05-28,514.138
2007-05-29,510.144
2007-05-30,503.426
2007-05-31,504.214
2007-06-01,505.37
2007-06-04,514.278
2007-06-05,519.64
2007-06-06,518.339
2007-06-07,517.89
2007-06-08,511.487
2007-06-11,513.535
2007-06-12,513.61
2007-06-13,514.876
2007-06-14,518.707
2007-06-15,522.239
2007-06-18,530.661
2007-06-19,530.352
2007-06-20,531.947
2007-06-21,532.958
2007-06-22,533.627
2007-06-25,528.234
2007-06-26,519.559
2007-06-27,520.479
2007-06-28,524.544
2007-06-29,532.085
2007-07-02,533.239
2007-07-03,534.584
2007-07-04,535.111
2007-07-05,537.777
2007-07-06,539.721
2007-07-09,544.246
2007-07-10,545.558
2007-07-11,539.392
2007-07-12,544.049
2007-07-13,546.854
2007-07-16,543.804
2007-07-17,543.029
2007-07-18,530.965
2007-07-19,530.644
2007-07-20,537.49
2007-07-23,533.798
2007-07-24,534.928
2007-07-25,527.828
2007-07-26,524.714
2007-07-27,513.044
2007-07-30,515.743
2007-07-31,517.227
2007-08-01,501.698
2007-08-02,503.825
2007-08-03,504.661
2007-08-06,489.646
2007-08-07,490.138
2007-08-08,498.345
2007-08-09,496.394
2007-08-10,485.944
2007-08-13,486.22
2007-08-14,486.519
2007-08-15,473.09
2007-08-16,450.432
2007-08-17,442.148
2007-08-20,468.528
2007-08-21,457.557
2007-08-22,471.545
2007-08-23,480.471
2007-08-24,478.656
2007-08-27,489.606
2007-08-28,482.762
2007-08-29,480.55
2007-08-30,479.33
2007-08-31,486.744
2007-09-03,487.008
2007-09-04,486.992
2007-09-05,490.826
2007-09-06,493.895
2007-09-07,497.211
2007-09-10,492.985
2007-09-11,498.375
2007-09-12,504.665
2007-09-13,505.564
2007-09-14,509.704
2007-09-17,500.915
2007-09-18,497.331
2007-09-19,511.404
2007-09-20,507.949
2007-09-21,503.95
2007-09-24,514.229
2007-09-25,511.333
2007-09-26,518.001
2007-09-27,525.854
2007-09-28,530.175
2007-10-01,542.519
2007-10-02,545.651
2007-10-03,538.743
2007-10-04,538.999
2007-10-05,544.549
2007-10-08,546.535
2007-10-09,548.23
2007-10-10,550.152
2007-10-11,560.735
2007-10-12,560.618
2007-10-15,562.203
2007-10-16,551.201
2007-10-17,552.101
2007-10-18,548.879
2007-10-19,542.005
2007-10-22,528.75
2007-10-23,535.716
2007-10-24,533.756
2007-10-25,541.728
2007-10-26,546.631
2007-10-29,549.196
2007-10-30,547.551
2007-10-31,554.117
2007-11-01,556.817
2007-11-02,548.935
2007-11-05,542.464
2007-11-06,547.781
2007-11-07,550.406
2007-11-08,550.462
2007-11-09,538.701
2007-11-12,523.88
2007-11-13,522.225
2007-11-14,520.184
2007-11-15,519.026
2007-11-16,515.962
2007-11-19,514.683
2007-11-20,512.066
2007-11-21,501.421
2007-11-22,498.395
2007-11-23,502.771
2007-11-26,510.604
2007-11-27,504.003
2007-11-28,500.797
2007-11-29,506.606
2007-11-30,506.627
2007-12-03,505.163
2007-12-04,510.366
2007-12-05,514.684
2007-12-06,517.818
2007-12-07,518.613
2007-12-10,514.397
2007-12-11,515.741
2007-12-12,511.483
2007-12-13,507.259
2007-12-14,502.533
2007-12-17,488.581
2007-12-18,489.854
2007-12-19,491.609
2007-12-20,491.427
2007-12-21,494.777
2007-12-24,500.814
2007-12-25,500.814
2007-12-26,506.253
2007-12-27,507.242
2007-12-28,508.002
2007-12-31,517.02
2008-01-01,517.02
2008-01-02,514.398
2008-01-03,509.416
2008-01-04,513.273
2008-01-07,503.103
2008-01-08,504.361
2008-01-09,500.849
2008-01-10,497.501
2008-01-11,494.156
2008-01-14,485.765
2008-01-15,475.31
2008-01-16,457.893
2008-01-17,463.623
2008-01-18,458.523
2008-01-21,436.795
2008-01-22,416.331
2008-01-23,428.194
2008-01-24,436.412
2008-01-25,453.303
2008-01-28,442.773
2008-01-29,444.18
2008-01-30,441.123
2008-01-31,443.423
2008-02-01,447.884
2008-02-04,457.845
2008-02-05,454.736
2008-02-06,449.051
2008-02-07,448.506
2008-02-08,448.258
2008-02-11,444.415
2008-02-12,450.085
2008-02-13,449.741
2008-02-14,459.696
2008-02-15,467.047
2008-02-18,465.718
2008-02-19,469.163
2008-02-20,464.827
2008-02-21,467.886
2008-02-22,469.808
2008-02-25,471.676
2008-02-26,471.526
2008-02-27,477.989
2008-02-28,474.892
2008-02-29,470.519
2008-03-03,459.953
2008-03-04,459.877
2008-03-05,453.311
2008-03-06,455.128
2008-03-07,447.025
2008-03-10,439.452
2008-03-11,439.875
2008-03-12,445.776
2008-03-13,436.078
2008-03-14,439.437
2008-03-17,432.884
2008-03-18,432.376
2008-03-19,429.397
2008-03-20,421.461
2008-03-21,421.461
2008-03-24,429.73
2008-03-25,439.866
2008-03-26,441.635
2008-03-27,446.491
2008-03-28,451.434
2008-03-31,453.165
2008-04-01,454.187
2008-04-02,457.916
2008-04-03,456.778
2008-04-04,458.995
2008-04-07,463.801
2008-04-08,459.996
2008-04-09,454.903
2008-04-10,461.821
2008-04-11,466.062
2008-04-14,458.445
2008-04-15,464.806
2008-04-16,468.727
2008-04-17,469.226
2008-04-18,465.236
2008-04-21,472.287
2008-04-22,472.602
2008-04-23,476.022
2008-04-24,475.162
2008-04-25,475.633
2008-04-28,474.596
2008-04-29,473.837
2008-04-30,475.356
2008-05-01,474.255
2008-05-02,480.263
2008-05-05,485.815
2008-05-06,489.304
2008-05-07,485.581
2008-05-08,480.863
2008-05-09,482.157
2008-05-12,484.786
2008-05-13,482.734
2008-05-14,481.627
2008-05-15,482.646
2008-05-16,489.062
2008-05-19,488.728
2008-05-20,486.836
2008-05-21,491.781
2008-05-22,489.141
2008-05-23,487.814
2008-05-26,479.341
2008-05-27,479.31
2008-05-28,480.339
2008-05-29,483.195
2008-05-30,483.827
2008-06-02,482.785
2008-06-03,479.902
2008-06-04,478.989
2008-06-05,476.942
2008-06-06,481.014
2008-06-09,473.605
2008-06-10,465.095
2008-06-11,465.424
2008-06-12,457.938
2008-06-13,457.102
2008-06-16,458.357
2008-06-17,460.288
2008-06-18,460.031
2008-06-19,456.606
2008-06-20,457.746
2008-06-23,452.461
2008-06-24,451.458
2008-06-25,450.349
2008-06-26,450.591
2008-06-27,446.528
2008-06-30,447.89
2008-07-01,441.233
2008-07-02,440.522
2008-07-03,429.471
2008-07-04,426.632
2008-07-07,430.435
2008-07-08,422.348
2008-07-09,426.061
2008-07-10,423.294
2008-07-11,428.014
2008-07-14,425.817
2008-07-15,425.254
2008-07-16,423.349
2008-07-17,422.473
2008-07-18,417.003
2008-07-21,419.344
2008-07-22,419.203
2008-07-23,421.854
2008-07-24,421.627
2008-07-25,418.241
2008-07-28,418.501
2008-07-29,414.154
2008-07-30,416.673
2008-07-31,417.918
2008-08-01,416.628
2008-08-04,411.508
2008-08-05,405.289
2008-08-06,406.63
2008-08-07,399.717
2008-08-08,396.637
2008-08-11,391.735
2008-08-12,388.963
2008-08-13,387.469
2008-08-14,387.196
2008-08-15,384.728
2008-08-18,380.245
2008-08-19,374.889
2008-08-20,377.894
2008-08-21,374.739
2008-08-22,374.282
2008-08-25,371.31
2008-08-26,363.635
2008-08-27,362.48
2008-08-28,359.657
2008-08-29,363.333
2008-09-01,357.503
2008-09-02,354.015
2008-09-03,348.683
2008-09-04,342.323
2008-09-05,338.299
2008-09-08,347.227
2008-09-09,340.744
2008-09-10,337.356
2008-09-11,328.381
2008-09-12,331.459
2008-09-15,320.481
2008-09-16,311.455
2008-09-17,306.507
2008-09-18,301.398
2008-09-19,316.89
2008-09-22,320.753
2008-09-23,314.417
2008-09-24,314.863
2008-09-25,311.211
2008-09-26,307.363
2008-09-29,300.165
2008-09-30,300.124
2008-10-01,298.564
2008-10-02,295.221
2008-10-03,290.19
2008-10-06,273.508
2008-10-07,270.686
2008-10-08,254.586
2008-10-09,250.619
2008-10-10,227.092
2008-10-13,232.819
2008-10-14,243.202
2008-10-15,232.663
2008-10-16,219.199
2008-10-17,214.537
2008-10-20,216.255
2008-10-21,217.428
2008-10-22,206.145
2008-10-23,200.004
2008-10-24,188.659
2008-10-27,187.763
2008-10-28,179.586
2008-10-29,177.412
2008-10-30,191.462
2008-10-31,194.083
2008-11-03,207.38
2008-11-04,210.744
2008-11-05,216.155
2008-11-06,208.065
2008-11-07,209.077
2008-11-10,213.122
2008-11-11,205.249
2008-11-12,202.011
2008-11-13,197.178
2008-11-14,194.555
2008-11-17,192.347
2008-11-18,186.66
2008-11-19,184.316
2008-11-20,180.348
2008-11-21,180.977
2008-11-24,179.278
2008-11-25,179.568
2008-11-26,180.773
2008-11-27,183.22
2008-11-28,182.627
2008-12-01,180.027
2008-12-02,177.945
2008-12-03,179.707
2008-12-04,180.861
2008-12-05,182.593
2008-12-08,184.751
2008-12-09,190.516
2008-12-10,194.96
2008-12-11,196.744
2008-12-12,194.333
2008-12-15,200.097
2008-12-16,200.804
2008-12-17,204.555
2008-12-18,212.695
2008-12-19,210.723
2008-12-22,209.438
2008-12-23,206.107
2008-12-24,206.569
2008-12-25,206.569
2008-12-26,206.284
2008-12-29,208.555
2008-12-30,210.686
2008-12-31,209.994
2009-01-01,209.994
2009-01-02,215.197
2009-01-05,220.239
2009-01-06,218.675
2009-01-07,220.11
2009-01-08,218.056
2009-01-09,218.746
2009-01-12,214.534
2009-01-13,211.347
2009-01-14,208.814
2009-01-15,202.843
2009-01-16,203.656
2009-01-19,201.202
2009-01-20,196.707
2009-01-21,198.4
2009-01-22,200.337
2009-01-23,196.721
2009-01-26,197.777
2009-01-27,197.075
2009-01-28,201.817
2009-01-29,200.204
2009-01-30,200.657
2009-02-02,199.372
2009-02-03,198.809
2009-02-04,198.406
2009-02-05,197.435
2009-02-06,199.682
2009-02-09,197.536
2009-02-10,197.118
2009-02-11,195.613
2009-02-12,194.377
2009-02-13,197.901
2009-02-16,195.113
2009-02-17,189.065
2009-02-18,189.27
2009-02-19,188.563
2009-02-20,184.159
2009-02-23,185.802
2009-02-24,183.952
2009-02-25,183.73
2009-02-26,182.898
2009-02-27,181.49
2009-03-02,173.281
2009-03-03,174.0
2009-03-04,175.702
2009-03-05,172.781
2009-03-06,171.254
2009-03-09,166.927
2009-03-10,167.188
2009-03-11,168.406
2009-03-12,166.337
2009-03-13,170.261
2009-03-16,173.637
2009-03-17,172.734
2009-03-18,176.205
2009-03-19,179.411
2009-03-20,178.0
2009-03-23,185.908
2009-03-24,188.287
2009-03-25,188.733
2009-03-26,195.75
2009-03-27,196.488
2009-03-30,187.819
2009-03-31,191.073
2009-04-01,190.877
2009-04-02,202.131
2009-04-03,203.688
2009-04-06,209.137
2009-04-07,202.579
2009-04-08,199.571
2009-04-09,204.625
2009-04-10,204.625
2009-04-13,209.123
2009-04-14,217.577
2009-04-15,222.886
2009-04-16,222.684
2009-04-17,223.594
2009-04-20,222.713
2009-04-21,219.794
2009-04-22,217.965
2009-04-23,221.475
2009-04-24,223.578
2009-04-27,215.911
2009-04-28,212.34
2009-04-29,221.741
2009-04-30,225.973
2009-05-01,225.288
2009-05-04,237.428
2009-05-05,246.336
2009-05-06,256.19
2009-05-07,272.037
2009-05-08,282.608
2009-05-11,276.797
2009-05-12,285.422
2009-05-13,286.152
2009-05-14,279.197
2009-05-15,275.587
2009-05-18,271.482
2009-05-19,284.603
2009-05-20,291.493
2009-05-21,286.81
2009-05-22,293.67
2009-05-25,302.708
2009-05-26,300.433
2009-05-27,310.359
2009-05-28,315.01
2009-05-29,322.145
2009-06-01,335.738
2009-06-02,333.921
2009-06-03,339.158
2009-06-04,333.56
2009-06-05,333.122
2009-06-08,319.794
2009-06-09,324.119
2009-06-10,333.847
2009-06-11,333.461
2009-06-12,329.051
2009-06-15,320.105
2009-06-16,314.261
2009-06-17,315.551
2009-06-18,309.253
2009-06-19,314.662
2009-06-22,313.423
2009-06-23,308.772
2009-06-24,313.912
2009-06-25,317.188
2009-06-26,319.109
2009-06-29,318.669
2009-06-30,315.855
2009-07-01,322.721
2009-07-02,318.492
2009-07-03,316.684
2009-07-06,312.126
2009-07-07,310.209
2009-07-08,304.43
2009-07-09,309.128
2009-07-10,306.042
2009-07-13,302.076
2009-07-14,307.406
2009-07-15,321.499
2009-07-16,322.053
2009-07-17,328.894
2009-07-20,340.731
2009-07-21,341.706
2009-07-22,340.996
2009-07-23,348.7
2009-07-24,354.954
2009-07-27,358.127
2009-07-28,360.357
2009-07-29,359.909
2009-07-30,367.473
2009-07-31,369.734
2009-08-03,378.255
2009-08-04,373.94
2009-08-05,367.971
2009-08-06,370.866
2009-08-07,364.555
2009-08-10,364.019
2009-08-11,368.245
2009-08-12,365.042
2009-08-13,370.435
2009-08-14,370.666
2009-08-17,358.029
2009-08-18,362.946
2009-08-19,360.007
2009-08-20,366.079
2009-08-21,367.705
2009-08-24,376.474
2009-08-25,377.9
2009-08-26,377.417
2009-08-27,379.78
2009-08-28,380.989
2009-08-31,375.393
2009-09-01,375.38
2009-09-02,372.376
2009-09-03,377.061
2009-09-04,381.321
2009-09-07,387.762
2009-09-08,393.631
2009-09-09,392.29
2009-09-10,395.807
2009-09-11,397.25
2009-09-14,388.352
2009-09-15,390.676
2009-09-16,399.783
2009-09-17,399.402
2009-09-18,398.247
2009-09-21,398.054
2009-09-22,403.409
2009-09-23,404.489
2009-09-24,398.88
2009-09-25,400.462
2009-09-28,392.917
2009-09-29,396.215
2009-09-30,398.865
2009-10-01,394.902
2009-10-02,386.644
2009-10-05,381.392
2009-10-06,389.932
2009-10-07,395.746
2009-10-08,403.008
2009-10-09,403.078
2009-10-12,405.462
2009-10-13,404.862
2009-10-14,412.079
2009-10-15,414.119
2009-10-16,412.368
2009-10-19,415.664
2009-10-20,414.486
2009-10-21,413.026
2009-10-22,411.913
2009-10-23,415.498
2009-10-26,416.67
2009-10-27,412.363
2009-10-28,407.254
2009-10-29,404.693
2009-10-30,407.737
2009-11-02,406.313
2009-11-03,401.661
2009-11-04,406.138
2009-11-05,401.016
2009-11-06,402.856
2009-11-09,407.432
2009-11-10,408.142
2009-11-11,412.26
2009-11-12,410.209
2009-11-13,412.554
2009-11-16,422.237
2009-11-17,419.349
2009-11-18,419.201
2009-11-19,416.967
2009-11-20,416.525
2009-11-23,421.189
2009-11-24,421.249
2009-11-25,422.927
2009-11-26,421.952
2009-11-27,421.218
2009-11-30,416.685
2009-12-01,423.991
2009-12-02,426.76
2009-12-03,432.295
2009-12-04,431.865
2009-12-07,434.321
2009-12-08,433.019
2009-12-09,432.972
2009-12-10,431.034
2009-12-11,430.533
2009-12-14,431.392
2009-12-15,432.751
2009-12-16,432.607
2009-12-17,430.139
2009-12-18,430.264
2009-12-21,430.684
2009-12-22,432.506
2009-12-23,434.418
2009-12-24,437.543
2009-12-25,437.543
2009-12-28,441.381
2009-12-29,446.474
2009-12-30,447.701
2009-12-31,448.381
2010-01-01,448.381
2010-01-04,456.316
2010-01-05,464.259
2010-01-06,465.92
2010-01-07,464.632
2010-01-08,467.082
2010-01-11,473.804
2010-01-12,470.734
2010-01-13,465.667
2010-01-14,470.139
2010-01-15,468.297
2010-01-18,467.756
2010-01-19,467.728
2010-01-20,461.84
2010-01-21,454.528
2010-01-22,454.204
2010-01-25,452.578
2010-01-26,436.067
2010-01-27,428.827
2010-01-28,436.96
2010-01-29,433.441
2010-02-01,429.338
2010-02-02,432.273
2010-02-03,437.461
2010-02-04,431.771
2010-02-05,420.998
2010-02-08,420.677
2010-02-09,424.99
2010-02-10,425.827
2010-02-11,428.589
2010-02-12,433.129
2010-02-15,433.733
2010-02-16,435.648
2010-02-17,439.285
2010-02-18,434.806
2010-02-19,431.102
2010-02-22,433.608
2010-02-23,437.631
2010-02-24,437.851
2010-02-25,436.817
2010-02-26,436.183
2010-03-01,440.275
2010-03-02,442.63
2010-03-03,445.065
2010-03-04,442.57
2010-03-05,446.244
2010-03-08,450.685
2010-03-09,452.104
2010-03-10,455.083
2010-03-11,456.675
2010-03-12,457.347
2010-03-15,456.667
2010-03-16,459.409
2010-03-17,463.787
2010-03-18,461.838
2010-03-19,461.219
2010-03-22,456.87
2010-03-23,458.584
2010-03-24,456.683
2010-03-25,459.124
2010-03-26,464.108
2010-03-29,466.261
2010-03-30,467.107
2010-03-31,461.718
2010-04-01,466.602
2010-04-02,466.602
2010-04-05,472.623
2010-04-06,473.081
2010-04-07,474.641
2010-04-08,473.932
2010-04-09,481.981
2010-04-12,481.58
2010-04-13,478.664
2010-04-14,492.41
2010-04-15,491.629
2010-04-16,492.376
2010-04-19,482.402
2010-04-20,485.989
2010-04-21,487.199
2010-04-22,485.421
2010-04-23,487.935
2010-04-26,493.48
2010-04-27,491.439
2010-04-28,484.603
2010-04-29,489.374
2010-04-30,491.082
2010-05-03,485.835
2010-05-04,478.786
2010-05-05,470.24
2010-05-06,464.218
2010-05-07,454.745
2010-05-10,470.306
2010-05-11,466.663
2010-05-12,472.825
2010-05-13,471.992
2010-05-14,469.872
2010-05-17,462.73
2010-05-18,466.568
2010-05-19,452.782
2010-05-20,443.301
2010-05-21,436.181
2010-05-24,439.146
2010-05-25,418.131
2010-05-26,425.065
2010-05-27,431.869
2010-05-28,432.707
2010-05-31,440.587
2010-06-01,432.007
2010-06-02,435.061
2010-06-03,445.291
2010-06-04,445.21
2010-06-07,435.978
2010-06-08,438.694
2010-06-09,439.177
2010-06-10,444.745
2010-06-11,446.579
2010-06-14,454.055
2010-06-15,456.612
2010-06-16,460.54
2010-06-17,461.075
2010-06-18,465.643
2010-06-21,474.243
2010-06-22,471.765
2010-06-23,464.493
2010-06-24,460.216
2010-06-25,462.965
2010-06-28,466.219
2010-06-29,456.026
2010-06-30,457.132
2010-07-01,453.641
2010-07-02,459.328
2010-07-05,458.933
2010-07-06,465.68
2010-07-07,464.022
2010-07-08,469.281
2010-07-09,473.951
2010-07-12,473.357
2010-07-13,474.857
2010-07-14,480.73
2010-07-15,480.886
2010-07-16,481.468
2010-07-19,479.826
2010-07-20,485.878
2010-07-21,485.909
2010-07-22,487.892
2010-07-23,489.736
2010-07-26,493.312
2010-07-27,497.217
2010-07-28,496.799
2010-07-29,499.969
2010-07-30,498.811
2010-08-02,505.206
2010-08-03,504.856
2010-08-04,503.749
2010-08-05,502.72
2010-08-06,504.037
2010-08-09,503.983
2010-08-10,496.315
2010-08-11,489.312
2010-08-12,485.685
2010-08-13,489.446
2010-08-16,487.959
2010-08-17,491.69
2010-08-18,492.497
2010-08-19,496.538
2010-08-20,492.723
2010-08-23,493.191
2010-08-24,490.324
2010-08-25,489.07
2010-08-26,489.379
2010-08-27,489.378
2010-08-30,490.015
2010-08-31,489.308
2010-09-01,494.023
2010-09-02,494.672
2010-09-03,497.19
2010-09-06,502.292
2010-09-07,502.468
2010-09-08,506.718
2010-09-09,509.287
2010-09-10,509.588
2010-09-13,515.013
2010-09-14,514.698
2010-09-15,516.445
2010-09-16,514.925
2010-09-17,519.156
2010-09-20,522.337
2010-09-21,527.218
2010-09-22,529.362
