Date,UNITED KINGDOM IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-31,768.484
2010-09-01,797.374
2010-09-02,794.571
2010-09-03,804.338
2010-09-06,801.771
2010-09-07,790.999
2010-09-08,805.823
2010-09-09,817.837
2010-09-10,813.443
2010-09-13,825.341
2010-09-14,829.018
2010-09-15,835.621
2010-09-16,831.862
2010-09-17,828.245
2010-09-20,838.004
2010-09-21,832.769
2010-09-22,838.143
2010-09-23,840.184
2010-09-24,855.522
2010-09-27,854.146
2010-09-28,853.013
2010-09-29,851.146
2010-09-30,843.97
2010-10-01,851.105
2010-10-04,847.718
2010-10-05,864.874
2010-10-06,871.188
2010-10-07,868.851
2010-10-08,869.278
2010-10-11,870.464
2010-10-12,862.294
2010-10-13,879.357
2010-10-14,886.861
2010-10-15,883.916
2010-10-18,881.198
2010-10-19,864.208
2010-10-20,876.613
2010-10-21,877.262
2010-10-22,869.436
2010-10-25,875.845
2010-10-26,875.721
2010-10-27,861.663
2010-10-28,874.259
2010-10-29,875.36
2010-11-01,881.058
2010-11-02,887.647
2010-11-03,889.145
2010-11-04,918.961
2010-11-05,920.317
2010-11-08,911.377
2010-11-09,913.984
2010-11-10,899.661
2010-11-11,907.331
2010-11-12,902.888
2010-11-15,903.04
2010-11-16,871.958
2010-11-17,876.198
2010-11-18,894.31
2010-11-19,886.532
2010-11-22,879.295
2010-11-23,859.527
2010-11-24,866.927
2010-11-25,874.268
2010-11-26,860.303
2010-11-29,837.702
2010-11-30,836.094
2010-12-01,853.031
2010-12-02,873.657
2010-12-03,881.575
2010-12-06,883.344
2010-12-07,897.622
2010-12-08,890.653
2010-12-09,889.187
2010-12-10,892.606
2010-12-13,903.566
2010-12-14,901.499
2010-12-15,889.93
2010-12-16,889.844
2010-12-17,884.058
2010-12-20,888.95
2010-12-21,897.873
2010-12-22,899.681
2010-12-23,899.418
2010-12-24,903.627
2010-12-27,900.0
2010-12-28,899.562
2010-12-29,901.899
2010-12-30,896.553
2010-12-31,900.995
2011-01-03,890.032
2011-01-04,910.416
2011-01-05,906.495
2011-01-06,903.077
2011-01-07,903.084
2011-01-10,896.408
2011-01-11,907.541
2011-01-12,922.33
2011-01-13,925.348
2011-01-14,922.956
2011-01-17,921.462
2011-01-18,936.962
2011-01-19,922.353
2011-01-20,895.776
2011-01-21,906.5
2011-01-24,913.642
2011-01-25,897.486
2011-01-26,911.329
2011-01-27,913.352
2011-01-28,892.19
2011-01-31,902.125
2011-02-01,924.095
2011-02-02,938.25
2011-02-03,935.02
2011-02-04,932.663
2011-02-07,946.363
2011-02-08,950.565
2011-02-09,946.134
2011-02-10,937.404
2011-02-11,943.192
2011-02-14,944.325
2011-02-15,944.757
2011-02-16,942.23
2011-02-17,947.682
2011-02-18,947.137
2011-02-21,936.499
2011-02-22,930.686
2011-02-23,921.446
2011-02-24,914.386
2011-02-25,928.393
2011-02-28,935.545
2011-03-01,930.133
2011-03-02,930.122
2011-03-03,941.821
2011-03-04,937.008
2011-03-07,931.461
2011-03-08,926.739
2011-03-09,926.738
2011-03-10,900.653
2011-03-11,897.669
2011-03-14,901.359
2011-03-15,883.196
2011-03-16,868.258
2011-03-17,888.685
2011-03-18,895.876
2011-03-21,909.824
2011-03-22,910.537
2011-03-23,909.764
2011-03-24,919.21
2011-03-25,916.607
2011-03-28,914.36
2011-03-29,918.176
2011-03-30,928.969
2011-03-31,921.549
2011-04-01,935.967
2011-04-04,943.956
2011-04-05,950.861
2011-04-06,957.918
2011-04-07,951.236
2011-04-08,963.536
2011-04-11,964.461
2011-04-12,939.981
2011-04-13,949.485
2011-04-14,947.52
2011-04-15,948.874
2011-04-18,923.513
2011-04-19,935.767
2011-04-20,960.533
2011-04-21,974.377
2011-04-22,974.377
2011-04-25,968.526
2011-04-26,972.358
2011-04-27,974.806
2011-04-28,983.943
2011-04-29,985.864
2011-05-02,987.312
2011-05-03,975.095
2011-05-04,961.209
2011-05-05,942.801
2011-05-06,954.878
2011-05-09,942.566
2011-05-10,958.364
2011-05-11,957.821
2011-05-12,941.648
2011-05-13,936.23
2011-05-16,938.258
2011-05-17,926.052
2011-05-18,931.872
2011-05-19,936.913
2011-05-20,936.149
2011-05-23,914.423
2011-05-24,922.952
2011-05-25,930.026
2011-05-26,936.231
2011-05-27,954.3
2011-05-30,953.953
2011-05-31,960.672
2011-06-01,951.901
2011-06-02,936.143
2011-06-03,937.038
2011-06-06,938.904
2011-06-07,945.663
2011-06-08,930.413
2011-06-09,938.793
2011-06-10,916.388
2011-06-13,921.348
2011-06-14,929.493
2011-06-15,912.485
2011-06-16,897.332
2011-06-17,902.154
2011-06-20,900.503
2011-06-21,912.633
2011-06-22,907.304
2011-06-23,882.83
2011-06-24,887.732
2011-06-27,894.14
2011-06-28,901.565
2011-06-29,917.002
2011-06-30,933.404
2011-07-01,941.804
2011-07-04,946.978
2011-07-05,950.243
2011-07-06,941.985
2011-07-07,950.21
2011-07-08,943.24
2011-07-11,924.333
2011-07-12,916.003
2011-07-13,933.481
2011-07-14,926.67
2011-07-15,924.686
2011-07-18,904.476
2011-07-19,918.81
2011-07-20,926.861
2011-07-21,939.596
2011-07-22,947.098
2011-07-25,944.349
2011-07-26,951.917
2011-07-27,938.22
2011-07-28,937.196
2011-07-29,928.638
2011-08-01,915.06
2011-08-02,906.341
2011-08-03,893.44
2011-08-04,856.01
2011-08-05,836.849
2011-08-08,799.557
2011-08-09,815.139
2011-08-10,788.277
2011-08-11,815.192
2011-08-12,842.508
2011-08-15,853.523
2011-08-16,856.218
2011-08-17,862.4
2011-08-18,814.514
2011-08-19,814.473
2011-08-22,814.42
2011-08-23,821.167
2011-08-24,826.808
2011-08-25,812.49
2011-08-26,811.619
2011-08-29,820.497
2011-08-30,838.375
2011-08-31,862.587
2011-09-01,860.238
2011-09-02,844.985
2011-09-05,810.059
2011-09-06,812.075
2011-09-07,835.036
2011-09-08,845.709
2011-09-09,817.776
2011-09-12,800.111
2011-09-13,803.963
2011-09-14,808.62
2011-09-15,828.08
2011-09-16,831.946
2011-09-19,805.27
2011-09-20,823.85
2011-09-21,806.515
2011-09-22,751.532
2011-09-23,759.366
2011-09-26,766.658
2011-09-27,807.467
2011-09-28,792.541
2011-09-29,788.613
2011-09-30,770.999
2011-10-03,756.541
2011-10-04,732.09
2011-10-05,755.008
2011-10-06,784.692
2011-10-07,799.724
2011-10-10,815.34
2011-10-11,812.102
2011-10-12,828.335
2011-10-13,819.542
2011-10-14,832.647
2011-10-17,822.826
2011-10-18,810.371
2011-10-19,824.784
2011-10-20,804.234
2011-10-21,834.63
2011-10-24,848.836
2011-10-25,845.3
2011-10-26,845.038
2011-10-27,882.381
2011-10-28,890.703
2011-10-31,859.058
2011-11-01,830.272
2011-11-02,843.019
2011-11-03,852.78
2011-11-04,855.569
2011-11-07,852.285
2011-11-08,864.804
2011-11-09,839.349
2011-11-10,830.922
2011-11-11,856.08
2011-11-14,839.866
2011-11-15,836.143
2011-11-16,832.677
2011-11-17,817.341
2011-11-18,806.959
2011-11-21,775.115
2011-11-22,776.561
2011-11-23,760.331
2011-11-24,761.751
2011-11-25,764.664
2011-11-28,791.679
2011-11-29,798.981
2011-11-30,830.933
2011-12-01,826.05
2011-12-02,830.214
2011-12-05,836.186
2011-12-06,830.794
2011-12-07,832.614
2011-12-08,820.309
2011-12-09,824.189
2011-12-12,809.566
2011-12-13,813.075
2011-12-14,788.761
2011-12-15,795.556
2011-12-16,795.665
2011-12-19,793.802
2011-12-20,811.551
2011-12-21,805.002
2011-12-22,814.42
2011-12-23,819.685
2011-12-26,819.685
2011-12-27,821.152
2011-12-28,812.797
2011-12-29,815.752
2011-12-30,825.552
2012-01-02,825.552
2012-01-03,851.651
2012-01-04,844.117
2012-01-05,831.769
2012-01-06,830.855
2012-01-09,829.447
2012-01-10,842.927
2012-01-11,833.131
2012-01-12,830.856
2012-01-13,826.189
2012-01-16,831.27
2012-01-17,837.517
2012-01-18,843.622
2012-01-19,849.949
2012-01-20,852.205
2012-01-23,860.741
2012-01-24,855.36
2012-01-25,853.856
2012-01-26,873.919
2012-01-27,863.695
2012-01-30,855.409
2012-01-31,860.701
2012-02-01,883.033
2012-02-02,882.943
2012-02-03,897.797
2012-02-06,896.493
2012-02-07,900.244
2012-02-08,893.456
2012-02-09,899.311
2012-02-10,889.682
2012-02-13,899.336
2012-02-14,890.235
2012-02-15,893.104
2012-02-16,894.635
2012-02-17,901.415
2012-02-20,911.52
2012-02-21,905.131
2012-02-22,897.64
2012-02-23,903.8
2012-02-24,913.02
2012-02-27,910.564
2012-02-28,912.442
2012-02-29,914.164
2012-03-01,921.145
2012-03-02,911.14
2012-03-05,905.049
2012-03-06,878.766
2012-03-07,885.729
2012-03-08,905.452
2012-03-09,904.444
2012-03-12,900.422
2012-03-13,917.086
2012-03-14,911.019
2012-03-15,910.223
2012-03-16,926.468
2012-03-19,928.382
2012-03-20,913.352
2012-03-21,914.319
2012-03-22,903.214
2012-03-23,909.456
2012-03-26,922.349
2012-03-27,919.016
2012-03-28,902.671
2012-03-29,897.501
2012-03-30,906.663
2012-04-02,926.298
2012-04-03,918.822
2012-04-04,890.644
2012-04-05,891.341
2012-04-06,891.341
2012-04-09,892.974
2012-04-10,871.578
2012-04-11,881.428
2012-04-12,900.121
2012-04-13,886.289
2012-04-16,886.594
2012-04-17,905.469
2012-04-18,912.78
2012-04-19,915.948
2012-04-20,923.483
2012-04-23,903.497
2012-04-24,910.397
2012-04-25,912.881
2012-04-26,921.132
2012-04-27,928.134
2012-04-30,922.02
2012-05-01,933.023
2012-05-02,926.815
2012-05-03,927.892
2012-05-04,905.425
2012-05-07,906.714
2012-05-08,885.274
2012-05-09,881.38
2012-05-10,886.438
2012-05-11,889.031
2012-05-14,873.028
2012-05-15,864.786
2012-05-16,854.105
2012-05-17,838.892
2012-05-18,826.835
2012-05-21,832.365
2012-05-22,845.303
2012-05-23,819.469
2012-05-24,829.122
2012-05-25,826.303
2012-05-28,833.589
2012-05-29,839.166
2012-05-30,817.156
2012-05-31,814.011
2012-06-01,796.584
2012-06-04,798.974
2012-06-05,798.402
2012-06-06,822.608
2012-06-07,839.018
2012-06-08,827.961
2012-06-11,830.882
2012-06-12,837.065
2012-06-13,838.675
2012-06-14,832.323
2012-06-15,838.103
2012-06-18,842.866
2012-06-19,858.273
2012-06-20,867.225
2012-06-21,856.22
2012-06-22,842.177
2012-06-25,830.692
2012-06-26,832.703
2012-06-27,840.955
2012-06-28,835.153
2012-06-29,859.501
2012-07-02,871.344
2012-07-03,880.295
2012-07-04,874.081
2012-07-05,870.887
2012-07-06,866.678
2012-07-09,861.933
2012-07-10,864.874
2012-07-11,864.333
2012-07-12,846.715
2012-07-13,865.167
2012-07-16,867.221
2012-07-17,859.351
2012-07-18,873.554
2012-07-19,885.7
2012-07-20,874.201
2012-07-23,848.366
2012-07-24,845.127
2012-07-25,839.419
2012-07-26,868.77
2012-07-27,876.349
2012-07-30,882.628
2012-07-31,873.333
2012-08-01,880.368
2012-08-02,866.835
2012-08-03,888.216
2012-08-06,892.739
2012-08-07,894.691
2012-08-08,900.81
2012-08-09,900.986
2012-08-10,903.121
2012-08-13,900.945
2012-08-14,904.576
2012-08-15,902.924
2012-08-16,904.953
2012-08-17,902.924
2012-08-20,900.182
2012-08-21,910.848
2012-08-22,897.932
2012-08-23,904.57
2012-08-24,900.182
2012-08-27,899.3
2012-08-28,898.901
2012-08-29,895.907
2012-08-30,892.346
2012-08-31,896.28
2012-09-03,904.963
2012-09-04,891.776
2012-09-05,894.743
2012-09-06,913.433
2012-09-07,918.778
2012-09-10,916.785
2012-09-11,916.682
2012-09-12,915.701
2012-09-13,922.693
2012-09-14,946.854
2012-09-17,945.636
2012-09-18,942.516
2012-09-19,942.449
2012-09-20,935.931
2012-09-21,938.733
2012-09-24,931.959
2012-09-25,937.763
2012-09-26,918.106
2012-09-27,922.118
2012-09-28,915.677
2012-10-01,928.818
2012-10-02,928.846
2012-10-03,925.441
2012-10-04,934.083
2012-10-05,941.638
2012-10-08,926.436
2012-10-09,918.894
2012-10-10,913.222
2012-10-11,922.126
2012-10-12,920.483
2012-10-15,920.496
2012-10-16,931.664
2012-10-17,940.261
2012-10-18,937.95
2012-10-19,928.781
2012-10-22,927.651
2012-10-23,909.302
2012-10-24,917.388
2012-10-25,926.211
2012-10-26,924.191
2012-10-29,918.402
2012-10-30,926.958
2012-10-31,915.971
2012-11-01,926.728
2012-11-02,922.932
2012-11-05,916.257
2012-11-06,922.951
2012-11-07,910.622
2012-11-08,908.165
2012-11-09,905.41
2012-11-12,900.88
2012-11-13,905.219
2012-11-14,894.204
2012-11-15,888.107
2012-11-16,877.822
2012-11-19,899.311
2012-11-20,902.692
2012-11-21,903.319
2012-11-22,912.485
2012-11-23,919.916
2012-11-26,917.325
2012-11-27,920.222
2012-11-28,918.171
2012-11-29,932.176
2012-11-30,928.752
2012-12-03,934.99
2012-12-04,936.763
2012-12-05,937.583
2012-12-06,935.647
2012-12-07,935.197
2012-12-10,940.693
2012-12-11,939.56
2012-12-12,941.675
2012-12-13,939.19
2012-12-14,938.562
2012-12-17,940.231
2012-12-18,947.846
2012-12-19,952.122
2012-12-20,952.318
2012-12-21,943.34
2012-12-24,941.925
2012-12-25,941.925
2012-12-26,942.041
2012-12-27,942.661
2012-12-28,940.256
2012-12-31,943.083
2013-01-01,943.083
2013-01-02,965.508
2013-01-03,960.307
2013-01-04,958.119
2013-01-07,957.131
2013-01-08,951.252
2013-01-09,954.764
2013-01-10,960.727
2013-01-11,965.227
2013-01-14,959.874
2013-01-15,965.034
2013-01-16,959.489
2013-01-17,961.955
2013-01-18,960.698
2013-01-21,963.114
2013-01-22,965.595
2013-01-23,967.339
2013-01-24,972.077
2013-01-25,975.479
2013-01-28,967.719
2013-01-29,974.253
2013-01-30,973.529
2013-01-31,975.776
2013-02-01,984.062
2013-02-04,972.263
2013-02-05,973.795
2013-02-06,976.951
2013-02-07,971.738
2013-02-08,985.16
2013-02-11,974.512
2013-02-12,983.108
2013-02-13,984.127
2013-02-14,980.427
2013-02-15,982.283
2013-02-18,978.019
2013-02-19,987.888
2013-02-20,986.141
2013-02-21,967.299
2013-02-22,974.315
2013-02-25,962.745
2013-02-26,955.031
2013-02-27,962.285
2013-02-28,970.867
2013-03-01,963.42
2013-03-04,965.033
2013-03-05,982.267
2013-03-06,974.895
2013-03-07,977.598
2013-03-08,972.445
2013-03-11,975.65
2013-03-12,976.276
2013-03-13,977.541
2013-03-14,992.677
2013-03-15,995.699
2013-03-18,989.782
2013-03-19,987.975
2013-03-20,989.961
2013-03-21,985.591
2013-03-22,988.395
2013-03-25,984.131
2013-03-26,982.674
2013-03-27,979.252
2013-03-28,989.46
2013-03-29,989.46
2013-04-01,992.587
2013-04-02,996.502
2013-04-03,989.778
2013-04-04,979.069
2013-04-05,972.205
2013-04-08,973.958
2013-04-09,975.815
2013-04-10,989.986
2013-04-11,1001.294
2013-04-12,993.79
2013-04-15,983.312
2013-04-16,973.397
2013-04-17,962.698
2013-04-18,968.045
2013-04-19,970.305
2013-04-22,965.568
2013-04-23,990.476
2013-04-24,992.784
2013-04-25,1006.377
2013-04-26,1007.55
2013-04-29,1011.926
2013-04-30,1010.856
2013-05-01,1014.966
2013-05-02,1014.106
2013-05-03,1027.17
2013-05-06,1024.696
2013-05-07,1022.803
2013-05-08,1036.792
2013-05-09,1035.375
2013-05-10,1031.11
2013-05-13,1032.219
2013-05-14,1035.107
2013-05-15,1035.856
2013-05-16,1040.571
2013-05-17,1035.396
2013-05-20,1042.413
2013-05-21,1044.727
2013-05-22,1044.267
2013-05-23,1022.96
2013-05-24,1022.738
2013-05-27,1020.204
2013-05-28,1031.877
2013-05-29,1016.903
2013-05-30,1028.748
2013-05-31,1013.693
2013-06-03,1014.028
2013-06-04,1016.758
2013-06-05,1004.471
2013-06-06,1000.372
2013-06-07,1013.721
2013-06-10,1013.543
2013-06-11,1006.05
2013-06-12,1012.166
2013-06-13,1011.734
2013-06-14,1013.569
2013-06-17,1019.936
2013-06-18,1018.382
2013-06-19,1021.029
2013-06-20,976.541
2013-06-21,964.63
2013-06-24,948.141
2013-06-25,961.234
2013-06-26,968.634
2013-06-27,973.539
2013-06-28,965.722
2013-07-01,987.026
2013-07-02,983.077
2013-07-03,980.992
2013-07-04,998.517
2013-07-05,980.752
2013-07-08,996.743
2013-07-09,997.533
2013-07-10,1002.635
2013-07-11,1020.626
2013-07-12,1020.917
2013-07-15,1025.553
2013-07-16,1017.252
2013-07-17,1021.758
2013-07-18,1033.311
2013-07-19,1036.545
2013-07-22,1043.168
2013-07-23,1035.054
2013-07-24,1036.28
2013-07-25,1028.364
2013-07-26,1026.834
2013-07-29,1028.021
2013-07-30,1028.095
2013-07-31,1028.57
2013-08-01,1042.37
2013-08-02,1046.168
2013-08-05,1050.542
2013-08-06,1054.779
2013-08-07,1053.029
2013-08-08,1057.449
2013-08-09,1060.25
2013-08-12,1054.676
2013-08-13,1057.705
2013-08-14,1063.146
2013-08-15,1043.347
2013-08-16,1050.165
2013-08-19,1052.569
2013-08-20,1050.023
2013-08-21,1044.887
2013-08-22,1045.112
2013-08-23,1052.96
2013-08-26,1051.947
2013-08-27,1038.935
2013-08-28,1032.514
2013-08-29,1037.68
2013-08-30,1024.431
2013-09-02,1047.447
2013-09-03,1042.071
2013-09-04,1047.817
2013-09-05,1052.065
2013-09-06,1058.245
2013-09-09,1060.957
2013-09-10,1070.837
2013-09-11,1078.701
2013-09-12,1077.657
2013-09-13,1082.006
2013-09-16,1092.284
2013-09-17,1082.999
2013-09-18,1084.34
2013-09-19,1103.448
2013-09-20,1095.6
2013-09-23,1092.463
2013-09-24,1091.274
2013-09-25,1091.009
2013-09-26,1087.261
2013-09-27,1087.966
2013-09-30,1086.211
2013-10-01,1086.705
2013-10-02,1080.386
2013-10-03,1075.848
2013-10-04,1068.502
2013-10-07,1067.699
2013-10-08,1058.188
2013-10-09,1042.529
2013-10-10,1060.529
2013-10-11,1067.987
2013-10-14,1076.005
2013-10-15,1077.992
2013-10-16,1079.142
2013-10-17,1097.475
2013-10-18,1111.925
2013-10-21,1116.263
2013-10-22,1126.784
2013-10-23,1121.201
2013-10-24,1128.216
2013-10-25,1129.901
2013-10-28,1129.124
2013-10-29,1129.167
2013-10-30,1130.096
2013-10-31,1128.117
2013-11-01,1114.047
2013-11-04,1119.07
2013-11-05,1122.817
2013-11-06,1123.946
2013-11-07,1117.421
2013-11-08,1113.969
2013-11-11,1116.609
2013-11-12,1109.922
2013-11-13,1100.54
2013-11-14,1114.365
2013-11-15,1116.486
2013-11-18,1121.909
2013-11-19,1119.242
2013-11-20,1120.529
2013-11-21,1116.445
2013-11-22,1120.273
2013-11-25,1124.42
2013-11-26,1118.867
2013-11-27,1131.785
2013-11-28,1136.195
2013-11-29,1138.578
2013-12-02,1128.606
2013-12-03,1119.374
2013-12-04,1112.516
2013-12-05,1111.829
2013-12-06,1121.337
2013-12-09,1126.685
2013-12-10,1126.961
2013-12-11,1120.376
2013-12-12,1102.716
2013-12-13,1100.902
2013-12-16,1116.591
2013-12-17,1106.635
2013-12-18,1119.641
2013-12-19,1133.714
2013-12-20,1134.935
2013-12-23,1147.92
2013-12-24,1152.245
2013-12-25,1152.245
2013-12-26,1155.798
2013-12-27,1171.459
2013-12-30,1171.23
2013-12-31,1178.511
2014-01-01,1178.511
2014-01-02,1165.653
2014-01-03,1171.392
2014-01-06,1170.47
2014-01-07,1170.659
2014-01-08,1170.318
2014-01-09,1164.053
2014-01-10,1175.419
2014-01-13,1170.924
2014-01-14,1178.876
2014-01-15,1177.179
2014-01-16,1170.799
2014-01-17,1176.939
2014-01-20,1178.884
2014-01-21,1185.453
2014-01-22,1193.366
2014-01-23,1182.977
2014-01-24,1150.695
2014-01-27,1134.134
2014-01-28,1141.947
2014-01-29,1131.305
2014-01-30,1120.651
2014-01-31,1114.153
2014-02-03,1100.497
2014-02-04,1097.84
2014-02-05,1100.542
2014-02-06,1120.002
2014-02-07,1125.688
2014-02-10,1130.494
2014-02-11,1150.746
2014-02-12,1158.783
2014-02-13,1153.63
2014-02-14,1163.179
2014-02-17,1174.279
2014-02-18,1180.995
2014-02-19,1183.424
2014-02-20,1181.955
2014-02-21,1185.547
2014-02-24,1191.898
2014-02-25,1193.265
2014-02-26,1185.403
2014-02-27,1189.044
2014-02-28,1200.631
2014-03-03,1178.655
2014-03-04,1198.789
2014-03-05,1196.304
2014-03-06,1197.356
2014-03-07,1187.935
2014-03-10,1177.869
2014-03-11,1177.633
2014-03-12,1166.094
2014-03-13,1158.471
2014-03-14,1152.698
2014-03-17,1161.729
2014-03-18,1163.424
2014-03-19,1164.679
2014-03-20,1150.947
2014-03-21,1148.441
2014-03-24,1141.97
2014-03-25,1157.974
2014-03-26,1162.238
2014-03-27,1165.015
2014-03-28,1168.63
2014-03-31,1170.288
2014-04-01,1177.306
2014-04-02,1177.742
2014-04-03,1173.282
2014-04-04,1180.123
2014-04-07,1167.825
2014-04-08,1167.734
2014-04-09,1177.156
2014-04-10,1178.957
2014-04-11,1158.841
2014-04-14,1159.092
2014-04-15,1149.843
2014-04-16,1164.574
2014-04-17,1174.957
2014-04-18,1174.957
2014-04-21,1174.573
2014-04-22,1185.934
2014-04-23,1181.688
2014-04-24,1185.252
2014-04-25,1183.895
2014-04-28,1180.115
2014-04-29,1190.726
2014-04-30,1195.978
2014-05-01,1207.512
2014-05-02,1206.956
2014-05-05,1206.598
2014-05-06,1213.758
2014-05-07,1209.791
2014-05-08,1215.006
2014-05-09,1201.231
2014-05-12,1209.835
2014-05-13,1212.464
2014-05-14,1207.012
2014-05-15,1192.993
2014-05-16,1193.783
2014-05-19,1198.969
2014-05-20,1198.121
2014-05-21,1207.636
2014-05-22,1211.343
2014-05-23,1206.336
2014-05-26,1206.659
2014-05-27,1213.894
2014-05-28,1210.37
2014-05-29,1215.254
2014-05-30,1220.517
2014-06-02,1221.046
2014-06-03,1214.154
2014-06-04,1217.504
2014-06-05,1219.242
2014-06-06,1226.102
2014-06-09,1228.222
2014-06-10,1228.188
2014-06-11,1223.729
2014-06-12,1231.665
2014-06-13,1224.479
2014-06-16,1220.689
2014-06-17,1221.78
2014-06-18,1217.405
2014-06-19,1232.527
2014-06-20,1236.841
2014-06-23,1227.431
2014-06-24,1220.748
2014-06-25,1213.253
2014-06-26,1220.953
2014-06-27,1225.696
2014-06-30,1232.014
2014-07-01,1244.894
2014-07-02,1249.135
2014-07-03,1258.824
2014-07-04,1258.163
2014-07-07,1248.16
2014-07-08,1228.644
2014-07-09,1225.138
2014-07-10,1215.748
2014-07-11,1216.861
2014-07-14,1226.967
2014-07-15,1220.837
2014-07-16,1232.079
2014-07-17,1223.557
2014-07-18,1223.897
2014-07-21,1218.224
2014-07-22,1231.204
2014-07-23,1228.188
2014-07-24,1224.788
2014-07-25,1216.379
2014-07-28,1215.845
2014-07-29,1216.31
2014-07-30,1207.203
2014-07-31,1193.562
2014-08-01,1183.677
2014-08-04,1180.181
2014-08-05,1183.801
2014-08-06,1175.215
2014-08-07,1171.009
2014-08-08,1164.246
2014-08-11,1177.106
2014-08-12,1179.807
2014-08-13,1180.122
2014-08-14,1185.907
2014-08-15,1187.252
2014-08-18,1199.907
2014-08-19,1200.65
2014-08-20,1198.661
2014-08-21,1199.855
2014-08-22,1198.183
2014-08-25,1199.051
2014-08-26,1207.062
2014-08-27,1211.201
2014-08-28,1206.719
2014-08-29,1211.136
2014-09-01,1213.59
2014-09-02,1206.864
2014-09-03,1208.371
2014-09-04,1208.311
2014-09-05,1195.702
2014-09-08,1178.144
2014-09-09,1175.902
2014-09-10,1175.547
2014-09-11,1177.376
2014-09-12,1180.682
2014-09-15,1180.684
2014-09-16,1174.621
2014-09-17,1179.695
2014-09-18,1190.815
2014-09-19,1190.077
2014-09-22,1183.472
2014-09-23,1165.638
2014-09-24,1168.903
2014-09-25,1159.37
2014-09-26,1154.375
2014-09-29,1156.738
2014-09-30,1152.132
2014-10-01,1139.225
2014-10-02,1116.653
2014-10-03,1121.707
2014-10-06,1129.764
2014-10-07,1118.466
2014-10-08,1113.642
2014-10-09,1115.151
2014-10-10,1090.464
2014-10-13,1089.881
2014-10-14,1087.42
2014-10-15,1058.237
2014-10-16,1063.956
2014-10-17,1089.035
2014-10-20,1085.085
2014-10-21,1100.493
2014-10-22,1100.152
2014-10-23,1101.071
2014-10-24,1099.843
2014-10-27,1100.497
2014-10-28,1107.182
2014-10-29,1116.746
2014-10-30,1111.656
2014-10-31,1126.083
2014-11-03,1117.604
2014-11-04,1115.341
2014-11-05,1126.221
2014-11-06,1125.395
2014-11-07,1120.87
2014-11-10,1133.684
2014-11-11,1135.351
2014-11-12,1127.866
2014-11-13,1128.462
2014-11-14,1124.493
2014-11-17,1127.57
2014-11-18,1132.663
2014-11-19,1131.214
2014-11-20,1135.376
2014-11-21,1141.722
2014-11-24,1143.331
2014-11-25,1149.63
2014-11-26,1152.797
2014-11-27,1153.438
2014-11-28,1148.203
2014-12-01,1144.16
2014-12-02,1146.855
2014-12-03,1146.49
2014-12-04,1144.334
2014-12-05,1147.406
2014-12-08,1140.447
2014-12-09,1123.44
2014-12-10,1121.093
2014-12-11,1114.357
2014-12-12,1089.597
2014-12-15,1066.379
2014-12-16,1094.55
2014-12-17,1086.953
2014-12-18,1113.805
2014-12-19,1122.785
2014-12-22,1127.878
2014-12-23,1123.088
2014-12-24,1126.526
2014-12-25,1126.526
2014-12-26,1127.395
2014-12-29,1128.003
2014-12-30,1117.307
2014-12-31,1123.548
2015-01-01,1123.548
2015-01-02,1104.598
2015-01-05,1080.093
2015-01-06,1065.532
2015-01-07,1066.066
2015-01-08,1090.27
2015-01-09,1085.211
2015-01-12,1086.708
2015-01-13,1095.46
2015-01-14,1076.345
2015-01-15,1089.442
2015-01-16,1090.175
2015-01-19,1101.242
2015-01-20,1107.861
2015-01-21,1117.126
2015-01-22,1123.839
2015-01-23,1126.624
2015-01-26,1131.825
2015-01-27,1135.631
2015-01-28,1141.397
2015-01-29,1135.336
2015-01-30,1121.946
2015-02-02,1124.739
2015-02-03,1136.327
2015-02-04,1145.066
2015-02-05,1154.679
2015-02-06,1150.227
2015-02-09,1144.071
2015-02-10,1149.669
2015-02-11,1151.037
2015-02-12,1161.833
2015-02-13,1167.122
2015-02-16,1164.084
2015-02-17,1168.083
2015-02-18,1179.13
2015-02-19,1181.857
2015-02-20,1180.503
2015-02-23,1194.532
2015-02-24,1199.451
2015-02-25,1200.586
2015-02-26,1201.225
2015-02-27,1202.748
2015-03-02,1194.374
2015-03-03,1185.233
2015-03-04,1183.539
2015-03-05,1192.927
2015-03-06,1174.701
2015-03-09,1169.248
2015-03-10,1142.614
2015-03-11,1135.79
2015-03-12,1142.155
2015-03-13,1132.182
2015-03-16,1147.398
2015-03-17,1145.31
2015-03-18,1155.211
2015-03-19,1161.751
2015-03-20,1181.791
2015-03-23,1182.501
2015-03-24,1174.396
2015-03-25,1169.951
2015-03-26,1147.514
2015-03-27,1145.756
2015-03-30,1146.04
2015-03-31,1131.902
2015-04-01,1133.221
2015-04-02,1140.995
2015-04-03,1140.995
2015-04-06,1152.345
2015-04-07,1165.34
2015-04-08,1177.334
2015-04-09,1174.552
2015-04-10,1182.667
2015-04-13,1176.381
2015-04-14,1187.496
2015-04-15,1187.001
2015-04-16,1193.142
2015-04-17,1187.515
2015-04-20,1189.762
2015-04-21,1196.758
2015-04-22,1199.284
2015-04-23,1202.714
2015-04-24,1211.852
2015-04-27,1220.013
2015-04-28,1214.672
2015-04-29,1209.088
2015-04-30,1206.447
2015-05-01,1193.4
2015-05-04,1188.644
2015-05-05,1183.845
2015-05-06,1188.849
