Date,UNITED KINGDOM SMID CAP SMID (Small+Mid Cap)
2005-11-08,582.27
2005-11-09,582.115
2005-11-10,586.82
2005-11-11,587.827
2005-11-14,587.851
2005-11-15,586.936
2005-11-16,579.432
2005-11-17,584.347
2005-11-18,586.621
2005-11-21,590.821
2005-11-22,590.089
2005-11-23,597.224
2005-11-24,596.722
2005-11-25,596.044
2005-11-28,596.393
2005-11-29,597.909
2005-11-30,599.727
2005-12-01,604.875
2005-12-02,612.13
2005-12-05,612.539
2005-12-06,615.17
2005-12-07,614.163
2005-12-08,617.538
2005-12-09,621.349
2005-12-12,628.204
2005-12-13,628.022
2005-12-14,629.735
2005-12-15,626.795
2005-12-16,634.474
2005-12-19,631.85
2005-12-20,631.89
2005-12-21,628.401
2005-12-22,629.88
2005-12-23,629.766
2005-12-26,629.766
2005-12-27,629.584
2005-12-28,628.928
2005-12-29,632.18
2005-12-30,626.949
2006-01-02,626.949
2006-01-03,640.893
2006-01-04,654.755
2006-01-05,649.75
2006-01-06,656.63
2006-01-09,652.281
2006-01-10,648.934
2006-01-11,654.067
2006-01-12,655.07
2006-01-13,655.868
2006-01-16,656.538
2006-01-17,649.912
2006-01-18,648.12
2006-01-19,654.572
2006-01-20,656.387
2006-01-23,661.602
2006-01-24,662.912
2006-01-25,675.216
2006-01-26,677.691
2006-01-27,679.224
2006-01-30,674.191
2006-01-31,677.274
2006-02-01,684.923
2006-02-02,683.069
2006-02-03,676.588
2006-02-06,675.111
2006-02-07,669.616
2006-02-08,668.646
2006-02-09,674.743
2006-02-10,674.965
2006-02-13,674.993
2006-02-14,668.049
2006-02-15,674.469
2006-02-16,674.08
2006-02-17,680.288
2006-02-20,682.465
2006-02-21,682.678
2006-02-22,684.395
2006-02-23,686.242
2006-02-24,684.176
2006-02-27,685.838
2006-02-28,682.987
2006-03-01,688.416
2006-03-02,685.279
2006-03-03,685.316
2006-03-06,690.265
2006-03-07,677.701
2006-03-08,668.263
2006-03-09,675.154
2006-03-10,675.589
2006-03-13,684.859
2006-03-14,695.218
2006-03-15,699.504
2006-03-16,708.824
2006-03-17,710.375
2006-03-20,710.163
2006-03-21,707.371
2006-03-22,712.591
2006-03-23,706.096
2006-03-24,713.893
2006-03-27,710.917
2006-03-28,707.494
2006-03-29,701.68
2006-03-30,710.372
2006-03-31,703.48
2006-04-03,707.167
2006-04-04,714.978
2006-04-05,715.927
2006-04-06,718.57
2006-04-07,709.587
2006-04-10,709.454
2006-04-11,701.444
2006-04-12,700.203
2006-04-13,706.437
2006-04-14,706.437
2006-04-17,714.986
2006-04-18,718.113
2006-04-19,730.529
2006-04-20,726.309
2006-04-21,733.497
2006-04-24,731.957
2006-04-25,735.183
2006-04-26,737.768
2006-04-27,737.299
2006-04-28,737.629
2006-05-01,743.392
2006-05-02,751.385
2006-05-03,748.494
2006-05-04,757.746
2006-05-05,772.285
2006-05-08,773.442
2006-05-09,776.605
2006-05-10,775.114
2006-05-11,778.511
2006-05-12,765.116
2006-05-15,744.644
2006-05-16,743.084
2006-05-17,722.33
2006-05-18,715.942
2006-05-19,710.886
2006-05-22,690.776
2006-05-23,718.551
2006-05-24,699.777
2006-05-25,712.085
2006-05-26,725.069
2006-05-29,726.574
2006-05-30,718.627
2006-05-31,721.357
2006-06-01,721.642
2006-06-02,735.976
2006-06-05,728.134
2006-06-06,703.553
2006-06-07,703.474
2006-06-08,677.993
2006-06-09,692.679
2006-06-12,689.168
2006-06-13,670.096
2006-06-14,675.572
2006-06-15,697.613
2006-06-16,695.372
2006-06-19,694.972
2006-06-20,696.544
2006-06-21,697.242
2006-06-22,697.854
2006-06-23,694.797
2006-06-26,694.588
2006-06-27,694.835
2006-06-28,694.182
2006-06-29,702.807
2006-06-30,725.215
2006-07-03,729.1
2006-07-04,731.641
2006-07-05,718.567
2006-07-06,723.686
2006-07-07,727.894
2006-07-10,722.923
2006-07-11,717.233
2006-07-12,717.348
2006-07-13,707.093
2006-07-14,695.407
2006-07-17,685.226
2006-07-18,683.636
2006-07-19,705.779
2006-07-20,712.788
2006-07-21,708.759
2006-07-24,716.335
2006-07-25,718.725
2006-07-26,722.444
2006-07-27,736.222
2006-07-28,738.799
2006-07-31,737.342
2006-08-01,734.532
2006-08-02,745.008
2006-08-03,737.649
2006-08-04,752.658
2006-08-07,745.787
2006-08-08,744.762
2006-08-09,748.528
2006-08-10,736.78
2006-08-11,739.806
2006-08-14,742.312
2006-08-15,747.39
2006-08-16,754.492
2006-08-17,755.9
2006-08-18,750.693
2006-08-21,757.29
2006-08-22,752.755
2006-08-23,751.262
2006-08-24,751.789
2006-08-25,751.577
2006-08-28,755.959
2006-08-29,758.264
2006-08-30,768.601
2006-08-31,768.101
2006-09-01,776.747
2006-09-04,782.562
2006-09-05,776.31
2006-09-06,766.082
2006-09-07,753.545
2006-09-08,752.578
2006-09-11,746.806
2006-09-12,757.837
2006-09-13,761.71
2006-09-14,771.427
2006-09-15,769.644
2006-09-18,769.258
2006-09-19,767.084
2006-09-20,773.148
2006-09-21,781.994
2006-09-22,776.9
2006-09-25,774.765
2006-09-26,781.334
2006-09-27,785.366
2006-09-28,784.257
2006-09-29,782.233
2006-10-02,788.585
2006-10-03,786.155
2006-10-04,788.138
2006-10-05,792.814
2006-10-06,791.908
2006-10-09,790.936
2006-10-10,793.469
2006-10-11,794.057
2006-10-12,801.032
2006-10-13,802.356
2006-10-16,805.246
2006-10-17,796.35
2006-10-18,803.922
2006-10-19,808.01
2006-10-20,811.168
2006-10-23,807.131
2006-10-24,808.786
2006-10-25,812.98
2006-10-26,819.101
2006-10-27,818.174
2006-10-30,817.762
2006-10-31,824.632
2006-11-01,826.318
2006-11-02,825.193
2006-11-03,821.31
2006-11-06,828.68
2006-11-07,838.371
2006-11-08,836.809
2006-11-09,836.764
2006-11-10,844.317
2006-11-13,844.249
2006-11-14,840.235
2006-11-15,842.82
2006-11-16,847.07
2006-11-17,842.404
2006-11-20,846.336
2006-11-21,849.185
2006-11-22,851.493
2006-11-23,849.86
2006-11-24,852.627
2006-11-27,844.852
2006-11-28,847.429
2006-11-29,858.9
2006-11-30,865.809
2006-12-01,873.51
2006-12-04,876.725
2006-12-05,879.731
2006-12-06,880.222
2006-12-07,883.331
2006-12-08,887.684
2006-12-11,887.126
2006-12-12,888.942
2006-12-13,895.243
2006-12-14,898.265
2006-12-15,896.069
2006-12-18,893.335
2006-12-19,896.551
2006-12-20,898.549
2006-12-21,898.424
2006-12-22,897.65
2006-12-25,897.65
2006-12-26,896.185
2006-12-27,902.519
2006-12-28,906.893
2006-12-29,904.979
2007-01-01,904.979
2007-01-02,922.74
2007-01-03,912.761
2007-01-04,902.927
2007-01-05,888.571
2007-01-08,889.773
2007-01-09,893.445
2007-01-10,886.202
2007-01-11,895.358
2007-01-12,903.795
2007-01-15,913.434
2007-01-16,904.903
2007-01-17,907.311
2007-01-18,910.088
2007-01-19,914.263
2007-01-22,914.007
2007-01-23,914.712
2007-01-24,914.564
2007-01-25,913.927
2007-01-26,903.046
2007-01-29,902.794
2007-01-30,905.112
2007-01-31,899.857
2007-02-01,916.921
2007-02-02,925.163
2007-02-05,923.927
2007-02-06,933.964
2007-02-07,937.727
2007-02-08,927.678
2007-02-09,928.959
2007-02-12,923.47
2007-02-13,921.429
2007-02-14,935.942
2007-02-15,935.065
2007-02-16,932.048
2007-02-19,935.24
2007-02-20,935.66
2007-02-21,931.095
2007-02-22,933.561
2007-02-23,939.661
2007-02-26,941.892
2007-02-27,912.138
2007-02-28,900.524
2007-03-01,890.792
2007-03-02,886.668
2007-03-05,864.059
2007-03-06,877.538
2007-03-07,890.592
2007-03-08,903.561
2007-03-09,907.795
2007-03-12,905.285
2007-03-13,895.483
2007-03-14,873.895
2007-03-15,894.664
2007-03-16,900.576
2007-03-19,913.747
2007-03-20,922.792
2007-03-21,934.489
2007-03-22,945.225
2007-03-23,944.706
2007-03-26,942.629
2007-03-27,940.176
2007-03-28,935.906
2007-03-29,942.462
2007-03-30,942.622
2007-04-02,955.756
2007-04-03,965.331
2007-04-04,965.232
2007-04-05,965.857
2007-04-06,965.857
2007-04-09,960.983
2007-04-10,971.375
2007-04-11,971.418
2007-04-12,966.921
2007-04-13,970.409
2007-04-16,981.509
2007-04-17,982.906
2007-04-18,977.8
2007-04-19,970.689
2007-04-20,977.286
2007-04-23,978.042
2007-04-24,970.604
2007-04-25,979.342
2007-04-26,975.245
2007-04-27,977.175
2007-04-30,980.583
2007-05-01,979.025
2007-05-02,983.632
2007-05-03,987.455
2007-05-04,1006.919
2007-05-07,1008.866
2007-05-08,998.466
2007-05-09,999.676
2007-05-10,993.04
2007-05-11,994.428
2007-05-14,992.807
2007-05-15,999.804
2007-05-16,999.239
2007-05-17,997.906
2007-05-18,1002.858
2007-05-21,1000.159
2007-05-22,1000.877
2007-05-23,1011.452
2007-05-24,1000.625
2007-05-25,997.279
2007-05-28,997.279
2007-05-29,998.729
2007-05-30,991.45
2007-05-31,1000.0
2007-06-01,1007.562
2007-06-04,1008.594
2007-06-05,1002.678
2007-06-06,979.52
2007-06-07,960.993
2007-06-08,951.769
2007-06-11,958.607
2007-06-12,957.151
2007-06-13,960.571
2007-06-14,974.183
2007-06-15,990.486
2007-06-18,989.637
2007-06-19,984.419
2007-06-20,986.348
2007-06-21,972.039
2007-06-22,970.197
2007-06-25,970.552
2007-06-26,968.389
2007-06-27,957.961
2007-06-28,969.566
2007-06-29,973.181
2007-07-02,974.814
2007-07-03,989.283
2007-07-04,996.038
2007-07-05,990.76
2007-07-06,995.626
2007-07-09,996.51
2007-07-10,990.183
2007-07-11,990.746
2007-07-12,1000.709
2007-07-13,1008.863
2007-07-16,1008.832
2007-07-17,1002.862
2007-07-18,998.946
2007-07-19,1009.024
2007-07-20,1006.029
2007-07-23,1007.084
2007-07-24,990.241
2007-07-25,972.409
2007-07-26,940.26
2007-07-27,928.202
2007-07-30,929.789
2007-07-31,954.788
2007-08-01,939.298
2007-08-02,945.969
2007-08-03,942.756
2007-08-06,928.964
2007-08-07,941.968
2007-08-08,968.608
2007-08-09,947.189
2007-08-10,911.814
2007-08-13,930.423
2007-08-14,912.579
2007-08-15,902.008
2007-08-16,859.186
2007-08-17,881.51
2007-08-20,884.74
2007-08-21,879.683
2007-08-22,907.744
2007-08-23,916.457
2007-08-24,919.545
2007-08-27,921.74
2007-08-28,904.018
2007-08-29,913.713
2007-08-30,927.057
2007-08-31,942.378
2007-09-03,947.049
2007-09-04,952.2
2007-09-05,940.598
2007-09-06,942.992
2007-09-07,926.42
2007-09-10,917.573
2007-09-11,936.984
2007-09-12,940.332
2007-09-13,936.628
2007-09-14,908.219
2007-09-17,881.524
2007-09-18,889.281
2007-09-19,916.522
2007-09-20,913.348
2007-09-21,921.652
2007-09-24,919.024
2007-09-25,901.017
2007-09-26,906.83
2007-09-27,921.689
2007-09-28,926.189
2007-10-01,934.229
2007-10-02,944.028
2007-10-03,952.483
2007-10-04,956.137
2007-10-05,958.651
2007-10-08,951.42
2007-10-09,957.699
2007-10-10,970.052
2007-10-11,974.024
2007-10-12,967.541
2007-10-15,957.261
2007-10-16,945.715
2007-10-17,964.995
2007-10-18,957.948
2007-10-19,949.17
2007-10-22,928.805
2007-10-23,953.191
2007-10-24,945.967
2007-10-25,961.922
2007-10-26,966.758
2007-10-29,974.622
2007-10-30,974.536
2007-10-31,996.977
2007-11-01,983.359
2007-11-02,975.678
2007-11-05,964.06
2007-11-06,967.819
2007-11-07,957.305
2007-11-08,952.949
2007-11-09,931.822
2007-11-12,917.391
2007-11-13,924.192
2007-11-14,931.151
2007-11-15,908.457
2007-11-16,897.281
2007-11-19,870.157
2007-11-20,886.392
2007-11-21,855.9
2007-11-22,866.431
2007-11-23,881.71
2007-11-26,880.987
2007-11-27,869.247
2007-11-28,896.584
2007-11-29,898.215
2007-11-30,901.458
2007-12-03,895.498
2007-12-04,870.059
2007-12-05,875.878
2007-12-06,871.022
2007-12-07,885.244
2007-12-10,893.95
2007-12-11,890.509
2007-12-12,892.581
2007-12-13,862.311
2007-12-14,859.424
2007-12-17,836.693
2007-12-18,839.591
2007-12-19,837.344
2007-12-20,836.859
2007-12-21,848.094
2007-12-24,850.628
2007-12-25,850.628
2007-12-26,853.453
2007-12-27,856.757
2007-12-28,860.92
2007-12-31,861.55
2008-01-01,861.55
2008-01-02,854.634
2008-01-03,843.434
2008-01-04,823.286
2008-01-07,810.224
2008-01-08,813.951
2008-01-09,790.97
2008-01-10,780.624
2008-01-11,783.835
2008-01-14,796.414
2008-01-15,779.619
2008-01-16,768.371
2008-01-17,776.068
2008-01-18,771.062
2008-01-21,736.514
2008-01-22,768.881
2008-01-23,754.347
2008-01-24,791.323
2008-01-25,789.24
2008-01-28,783.238
2008-01-29,800.408
2008-01-30,797.61
2008-01-31,799.457
2008-02-01,812.077
2008-02-04,818.62
2008-02-05,788.167
2008-02-06,786.13
2008-02-07,765.792
2008-02-08,771.322
2008-02-11,764.523
2008-02-12,792.935
2008-02-13,793.146
2008-02-14,798.989
2008-02-15,782.975
2008-02-18,793.341
2008-02-19,800.25
2008-02-20,790.039
2008-02-21,801.373
2008-02-22,794.877
2008-02-25,811.316
2008-02-26,821.944
2008-02-27,830.874
2008-02-28,814.379
2008-02-29,801.921
2008-03-03,791.327
2008-03-04,788.639
2008-03-05,806.571
2008-03-06,805.168
2008-03-07,796.704
2008-03-10,783.436
2008-03-11,785.242
2008-03-12,807.337
2008-03-13,796.702
2008-03-14,790.277
2008-03-17,751.324
2008-03-18,780.266
2008-03-19,758.706
2008-03-20,751.066
2008-03-21,751.066
2008-03-24,752.198
2008-03-25,787.069
2008-03-26,785.292
2008-03-27,801.855
2008-03-28,789.985
2008-03-31,790.48
2008-04-01,808.223
2008-04-02,814.261
2008-04-03,807.25
2008-04-04,809.681
2008-04-07,814.132
2008-04-08,795.029
2008-04-09,793.362
2008-04-10,791.598
2008-04-11,784.761
2008-04-14,780.712
2008-04-15,775.301
2008-04-16,798.67
2008-04-17,800.077
2008-04-18,816.264
2008-04-21,803.339
2008-04-22,802.637
2008-04-23,801.614
2008-04-24,790.158
2008-04-25,802.78
2008-04-28,810.243
2008-04-29,793.255
2008-04-30,803.755
2008-05-01,797.725
2008-05-02,813.642
2008-05-05,811.241
2008-05-06,815.682
2008-05-07,816.44
2008-05-08,826.96
2008-05-09,813.436
2008-05-12,824.556
2008-05-13,806.968
2008-05-14,799.689
2008-05-15,806.03
2008-05-16,818.767
2008-05-19,824.674
2008-05-20,809.115
2008-05-21,802.477
2008-05-22,809.541
2008-05-23,801.114
2008-05-26,801.176
2008-05-27,797.512
2008-05-28,803.54
2008-05-29,801.326
2008-05-30,802.487
2008-06-02,788.338
2008-06-03,795.187
2008-06-04,789.228
2008-06-05,790.615
2008-06-06,783.441
2008-06-09,779.863
2008-06-10,764.419
2008-06-11,753.562
2008-06-12,755.489
2008-06-13,759.458
2008-06-16,766.087
2008-06-17,769.215
2008-06-18,755.148
2008-06-19,752.804
2008-06-20,749.294
2008-06-23,742.479
2008-06-24,737.179
2008-06-25,746.704
2008-06-26,734.234
2008-06-27,736.204
2008-06-30,739.86
2008-07-01,718.982
2008-07-02,700.737
2008-07-03,698.77
2008-07-04,687.473
2008-07-07,693.344
2008-07-08,683.639
2008-07-09,698.867
2008-07-10,686.066
2008-07-11,672.649
2008-07-14,682.622
2008-07-15,672.551
2008-07-16,679.551
2008-07-17,704.164
2008-07-18,718.154
2008-07-21,723.352
2008-07-22,722.061
2008-07-23,737.176
2008-07-24,717.936
2008-07-25,711.158
2008-07-28,703.341
2008-07-29,702.02
2008-07-30,714.701
2008-07-31,713.949
2008-08-01,709.087
2008-08-04,704.829
2008-08-05,723.054
2008-08-06,728.243
2008-08-07,723.255
2008-08-08,721.611
2008-08-11,734.482
2008-08-12,722.126
2008-08-13,692.23
2008-08-14,699.042
2008-08-15,699.168
2008-08-18,695.644
2008-08-19,676.833
2008-08-20,680.157
2008-08-21,689.613
2008-08-22,700.842
2008-08-25,698.787
2008-08-26,690.472
2008-08-27,692.134
2008-08-28,699.339
2008-08-29,704.801
2008-09-01,695.09
2008-09-02,698.167
2008-09-03,681.985
2008-09-04,665.957
2008-09-05,650.399
2008-09-08,671.997
2008-09-09,663.469
2008-09-10,651.009
2008-09-11,643.275
2008-09-12,665.59
2008-09-15,646.474
2008-09-16,618.054
2008-09-17,618.08
2008-09-18,627.994
2008-09-19,677.087
2008-09-22,667.221
2008-09-23,650.969
2008-09-24,646.007
2008-09-25,648.829
2008-09-26,633.201
2008-09-29,587.789
2008-09-30,590.123
2008-10-01,586.298
2008-10-02,577.346
2008-10-03,582.669
2008-10-06,530.975
2008-10-07,538.878
2008-10-08,509.999
2008-10-09,507.052
2008-10-10,469.107
2008-10-13,507.449
2008-10-14,520.996
2008-10-15,486.659
2008-10-16,452.545
2008-10-17,456.377
2008-10-20,462.151
2008-10-21,460.624
2008-10-22,429.526
2008-10-23,419.728
2008-10-24,390.342
2008-10-27,373.746
2008-10-28,379.561
2008-10-29,417.651
2008-10-30,430.845
2008-10-31,436.612
2008-11-03,439.468
2008-11-04,467.246
2008-11-05,464.558
2008-11-06,438.037
2008-11-07,440.536
2008-11-10,442.002
2008-11-11,417.057
2008-11-12,396.998
2008-11-13,386.115
2008-11-14,386.871
2008-11-17,381.357
2008-11-18,382.796
2008-11-19,372.539
2008-11-20,355.916
2008-11-21,352.614
2008-11-24,383.636
2008-11-25,391.656
2008-11-26,393.436
2008-11-27,403.991
2008-11-28,409.343
2008-12-01,377.283
2008-12-02,384.113
2008-12-03,381.958
2008-12-04,375.7
2008-12-05,364.021
2008-12-08,390.442
2008-12-09,398.989
2008-12-10,402.685
2008-12-11,407.068
2008-12-12,399.093
2008-12-15,411.575
2008-12-16,412.878
2008-12-17,419.56
2008-12-18,420.665
2008-12-19,407.592
2008-12-22,397.186
2008-12-23,398.329
2008-12-24,397.886
2008-12-25,397.886
2008-12-26,397.549
2008-12-29,397.239
2008-12-30,398.914
2008-12-31,396.27
2009-01-01,396.27
2009-01-02,412.828
2009-01-05,420.45
2009-01-06,436.058
2009-01-07,443.036
2009-01-08,440.199
2009-01-09,437.781
2009-01-12,424.475
2009-01-13,408.787
2009-01-14,394.435
2009-01-15,388.765
2009-01-16,398.531
2009-01-19,387.802
2009-01-20,366.603
2009-01-21,361.862
2009-01-22,362.594
2009-01-23,355.724
2009-01-26,369.831
2009-01-27,377.124
2009-01-28,392.218
2009-01-29,381.969
2009-01-30,385.48
2009-02-02,367.353
2009-02-03,378.269
2009-02-04,394.525
2009-02-05,399.331
2009-02-06,411.174
2009-02-09,421.624
2009-02-10,403.811
2009-02-11,396.218
2009-02-12,392.285
2009-02-13,399.86
2009-02-16,389.938
2009-02-17,379.608
2009-02-18,376.689
2009-02-19,376.514
2009-02-20,365.098
2009-02-23,367.108
2009-02-24,363.463
2009-02-25,365.304
2009-02-26,375.923
2009-02-27,368.299
2009-03-02,350.048
2009-03-03,345.309
2009-03-04,358.889
2009-03-05,350.602
2009-03-06,346.035
2009-03-09,334.273
2009-03-10,349.554
2009-03-11,350.036
2009-03-12,352.03
2009-03-13,362.054
2009-03-16,373.524
2009-03-17,370.264
2009-03-18,368.775
2009-03-19,389.439
2009-03-20,388.19
2009-03-23,397.146
2009-03-24,404.408
2009-03-25,396.798
2009-03-26,392.781
2009-03-27,385.147
2009-03-30,371.893
2009-03-31,388.329
2009-04-01,397.978
2009-04-02,425.075
2009-04-03,430.343
2009-04-06,426.966
2009-04-07,416.252
2009-04-08,414.539
2009-04-09,428.084
2009-04-10,428.084
2009-04-13,432.099
2009-04-14,441.372
2009-04-15,440.554
2009-04-16,444.815
2009-04-17,448.326
2009-04-20,423.879
2009-04-21,424.64
2009-04-22,431.462
2009-04-23,437.287
2009-04-24,452.123
2009-04-27,446.246
2009-04-28,437.265
2009-04-29,453.409
2009-04-30,462.046
2009-05-01,465.901
2009-05-04,469.414
2009-05-05,486.441
2009-05-06,489.427
2009-05-07,485.035
2009-05-08,487.658
2009-05-11,480.824
2009-05-12,486.682
2009-05-13,467.304
2009-05-14,471.492
2009-05-15,477.381
2009-05-18,487.59
2009-05-19,499.752
2009-05-20,506.229
2009-05-21,493.801
2009-05-22,499.228
2009-05-25,499.904
2009-05-26,502.011
2009-05-27,509.63
2009-05-28,502.384
2009-05-29,508.716
2009-06-01,532.239
2009-06-02,536.314
2009-06-03,524.361
2009-06-04,517.635
2009-06-05,515.757
2009-06-08,510.595
2009-06-09,521.957
2009-06-10,527.578
2009-06-11,535.102
2009-06-12,529.208
2009-06-15,511.255
2009-06-16,514.361
2009-06-17,499.93
2009-06-18,498.976
2009-06-19,509.634
2009-06-22,494.992
2009-06-23,492.793
2009-06-24,505.579
2009-06-25,501.456
2009-06-26,510.324
2009-06-29,516.802
2009-06-30,511.17
2009-07-01,519.688
2009-07-02,506.898
2009-07-03,505.271
2009-07-06,495.963
2009-07-07,494.202
2009-07-08,483.025
2009-07-09,489.721
2009-07-10,486.562
2009-07-13,491.559
2009-07-14,504.435
2009-07-15,520.927
2009-07-16,521.443
2009-07-17,520.025
2009-07-20,531.094
2009-07-21,535.367
2009-07-22,538.919
2009-07-23,547.588
2009-07-24,546.045
2009-07-27,547.238
2009-07-28,538.138
2009-07-29,539.946
2009-07-30,552.82
2009-07-31,557.634
2009-08-03,577.681
2009-08-04,578.995
2009-08-05,584.556
2009-08-06,585.283
2009-08-07,582.632
2009-08-10,579.371
2009-08-11,569.514
2009-08-12,575.947
2009-08-13,586.454
2009-08-14,585.47
2009-08-17,564.314
2009-08-18,576.697
2009-08-19,575.917
2009-08-20,586.303
2009-08-21,597.569
2009-08-24,603.268
2009-08-25,604.327
2009-08-26,593.853
2009-08-27,588.579
2009-08-28,599.136
2009-08-31,598.658
2009-09-01,584.118
2009-09-02,579.65
2009-09-03,585.65
2009-09-04,595.773
2009-09-07,609.625
2009-09-08,622.098
2009-09-09,630.055
2009-09-10,633.256
2009-09-11,639.51
2009-09-14,632.269
2009-09-15,627.29
2009-09-16,642.542
2009-09-17,648.393
2009-09-18,635.444
2009-09-21,625.128
2009-09-22,634.404
2009-09-23,634.524
2009-09-24,612.09
2009-09-25,604.452
2009-09-28,609.694
2009-09-29,613.993
2009-09-30,615.349
2009-10-01,608.279
2009-10-02,594.126
2009-10-05,601.667
2009-10-06,615.717
2009-10-07,615.161
2009-10-08,631.845
2009-10-09,625.796
2009-10-12,626.679
2009-10-13,623.786
2009-10-14,638.059
2009-10-15,648.975
2009-10-16,648.726
2009-10-19,658.484
2009-10-20,657.475
2009-10-21,663.513
2009-10-22,653.682
2009-10-23,646.457
2009-10-26,638.091
2009-10-27,632.975
2009-10-28,613.263
2009-10-29,630.013
2009-10-30,620.063
2009-11-02,618.75
2009-11-03,611.02
2009-11-04,635.08
2009-11-05,637.861
2009-11-06,641.997
2009-11-09,657.95
2009-11-10,652.535
2009-11-11,654.821
2009-11-12,657.087
2009-11-13,665.871
2009-11-16,679.612
2009-11-17,673.902
2009-11-18,674.755
2009-11-19,656.034
2009-11-20,647.572
2009-11-23,659.199
2009-11-24,653.492
2009-11-25,657.286
2009-11-26,630.987
2009-11-27,640.316
2009-11-30,629.363
2009-12-01,652.978
2009-12-02,656.956
2009-12-03,653.948
2009-12-04,652.058
2009-12-07,647.031
2009-12-08,632.12
2009-12-09,621.651
2009-12-10,627.739
2009-12-11,630.944
2009-12-14,635.421
2009-12-15,634.186
2009-12-16,646.311
2009-12-17,627.724
2009-12-18,623.196
2009-12-21,630.813
2009-12-22,628.513
2009-12-23,631.554
2009-12-24,631.284
2009-12-25,631.284
2009-12-28,634.177
2009-12-29,640.08
2009-12-30,639.917
2009-12-31,648.318
2010-01-01,648.318
2010-01-04,657.791
2010-01-05,655.094
2010-01-06,654.955
2010-01-07,653.557
2010-01-08,657.114
2010-01-11,668.398
2010-01-12,662.467
2010-01-13,664.357
2010-01-14,667.626
2010-01-15,661.601
2010-01-18,667.427
2010-01-19,669.099
2010-01-20,659.224
2010-01-21,649.76
2010-01-22,640.799
2010-01-25,642.402
2010-01-26,641.179
2010-01-27,638.163
2010-01-28,631.829
2010-01-29,630.501
2010-02-01,631.412
2010-02-02,643.323
2010-02-03,637.704
2010-02-04,618.901
2010-02-05,601.052
2010-02-08,600.081
2010-02-09,599.988
2010-02-10,603.179
2010-02-11,606.542
2010-02-12,604.731
2010-02-15,606.327
2010-02-16,614.031
2010-02-17,625.287
2010-02-18,625.003
2010-02-19,619.259
2010-02-22,622.788
2010-02-23,617.94
2010-02-24,617.232
2010-02-25,601.526
2010-02-26,608.443
2010-03-01,605.859
2010-03-02,613.178
2010-03-03,622.26
2010-03-04,623.143
2010-03-05,632.636
2010-03-08,632.202
2010-03-09,628.395
2010-03-10,633.057
2010-03-11,636.408
2010-03-12,646.699
2010-03-15,637.489
2010-03-16,647.406
2010-03-17,655.174
2010-03-18,653.624
2010-03-19,644.553
2010-03-22,645.538
2010-03-23,649.491
2010-03-24,644.346
2010-03-25,650.776
2010-03-26,652.581
2010-03-29,655.327
2010-03-30,656.932
2010-03-31,658.583
2010-04-01,672.384
2010-04-02,672.384
2010-04-05,672.868
2010-04-06,676.304
2010-04-07,675.353
2010-04-08,672.993
2010-04-09,683.991
2010-04-12,685.575
2010-04-13,681.873
2010-04-14,690.515
2010-04-15,694.887
2010-04-16,683.589
2010-04-19,674.933
2010-04-20,684.265
2010-04-21,684.438
2010-04-22,680.19
2010-04-23,689.207
2010-04-26,700.721
2010-04-27,678.956
2010-04-28,662.916
2010-04-29,675.469
2010-04-30,674.704
2010-05-03,671.199
2010-05-04,653.092
2010-05-05,641.801
2010-05-06,631.03
2010-05-07,594.378
2010-05-10,638.785
2010-05-11,629.747
2010-05-12,644.68
2010-05-13,641.892
2010-05-14,619.273
2010-05-17,610.294
2010-05-18,616.351
2010-05-19,594.035
2010-05-20,578.082
2010-05-21,583.485
2010-05-24,583.525
2010-05-25,562.458
2010-05-26,579.263
2010-05-27,597.837
2010-05-28,599.104
2010-05-31,602.046
2010-06-01,610.968
2010-06-02,606.859
2010-06-03,617.414
2010-06-04,602.89
2010-06-07,593.528
2010-06-08,582.269
2010-06-09,600.897
2010-06-10,613.475
2010-06-11,610.784
2010-06-14,629.422
2010-06-15,635.034
2010-06-16,635.822
2010-06-17,632.887
2010-06-18,636.678
2010-06-21,640.543
2010-06-22,635.658
2010-06-23,633.592
2010-06-24,628.394
2010-06-25,622.966
2010-06-28,630.881
2010-06-29,609.708
2010-06-30,604.398
2010-07-01,596.707
2010-07-02,605.837
2010-07-05,603.378
2010-07-06,621.971
2010-07-07,625.852
2010-07-08,635.829
2010-07-09,636.224
2010-07-12,635.693
2010-07-13,652.285
2010-07-14,653.324
2010-07-15,654.668
2010-07-16,647.564
2010-07-19,640.146
2010-07-20,637.728
2010-07-21,647.375
2010-07-22,661.026
2010-07-23,672.725
2010-07-26,679.191
2010-07-27,680.804
2010-07-28,677.307
2010-07-29,679.431
2010-07-30,674.52
2010-08-02,699.824
2010-08-03,700.777
2010-08-04,694.918
2010-08-05,693.796
2010-08-06,694.952
2010-08-09,702.581
2010-08-10,685.689
2010-08-11,667.169
2010-08-12,659.582
2010-08-13,659.127
2010-08-16,663.556
2010-08-17,670.181
2010-08-18,669.698
2010-08-19,665.689
2010-08-20,654.993
2010-08-23,659.095
2010-08-24,648.181
2010-08-25,641.167
2010-08-26,653.196
2010-08-27,656.008
2010-08-30,656.071
2010-08-31,654.386
2010-09-01,676.135
2010-09-02,677.736
2010-09-03,684.742
2010-09-06,684.84
2010-09-07,675.048
2010-09-08,688.249
2010-09-09,694.956
2010-09-10,694.021
2010-09-13,703.655
2010-09-14,706.183
2010-09-15,714.417
2010-09-16,711.777
