Date,BELGIUM SMID GROWTH SMID (Small+Mid Cap)
2010-08-26,610.632
2010-08-27,615.945
2010-08-30,612.868
2010-08-31,614.221
2010-09-01,635.682
2010-09-02,639.533
2010-09-03,640.062
2010-09-06,641.152
2010-09-07,629.889
2010-09-08,635.902
2010-09-09,640.934
2010-09-10,640.161
2010-09-13,653.947
2010-09-14,662.374
2010-09-15,662.744
2010-09-16,660.627
2010-09-17,660.572
2010-09-20,671.779
2010-09-21,676.583
2010-09-22,685.951
2010-09-23,681.41
2010-09-24,692.067
2010-09-27,692.956
2010-09-28,702.699
2010-09-29,705.505
2010-09-30,705.027
2010-10-01,712.007
2010-10-04,708.433
2010-10-05,722.605
2010-10-06,732.291
2010-10-07,733.14
2010-10-08,740.293
2010-10-11,738.2
2010-10-12,736.504
2010-10-13,753.376
2010-10-14,763.962
2010-10-15,757.92
2010-10-18,759.198
2010-10-19,742.698
2010-10-20,756.147
2010-10-21,764.017
2010-10-22,759.948
2010-10-25,768.301
2010-10-26,761.036
2010-10-27,756.994
2010-10-28,766.134
2010-10-29,767.102
2010-11-01,771.867
2010-11-02,783.999
2010-11-03,781.17
2010-11-04,812.379
2010-11-05,795.131
2010-11-08,787.196
2010-11-09,794.584
2010-11-10,773.428
2010-11-11,770.382
2010-11-12,764.554
2010-11-15,771.506
2010-11-16,748.3
2010-11-17,749.663
2010-11-18,763.584
2010-11-19,770.05
2010-11-22,765.796
2010-11-23,744.206
2010-11-24,741.636
2010-11-25,747.505
2010-11-26,734.902
2010-11-29,713.677
2010-11-30,711.309
2010-12-01,731.139
2010-12-02,754.555
2010-12-03,769.775
2010-12-06,774.702
2010-12-07,780.245
2010-12-08,767.613
2010-12-09,750.123
2010-12-10,762.771
2010-12-13,786.403
2010-12-14,782.889
2010-12-15,780.554
2010-12-16,768.3
2010-12-17,768.917
2010-12-20,772.403
2010-12-21,773.345
2010-12-22,776.793
2010-12-23,777.975
2010-12-24,774.4
2010-12-27,768.323
2010-12-28,768.703
2010-12-29,779.79
2010-12-30,783.25
2010-12-31,790.217
2011-01-03,798.722
2011-01-04,790.337
2011-01-05,769.981
2011-01-06,756.016
2011-01-07,749.189
2011-01-10,737.206
2011-01-11,747.023
2011-01-12,759.982
2011-01-13,767.523
2011-01-14,760.233
2011-01-17,756.137
2011-01-18,769.79
2011-01-19,762.338
2011-01-20,735.276
2011-01-21,752.755
2011-01-24,750.125
2011-01-25,753.019
2011-01-26,773.049
2011-01-27,783.18
2011-01-28,766.658
2011-01-31,765.372
2011-02-01,787.605
2011-02-02,784.843
2011-02-03,773.423
2011-02-04,775.985
2011-02-07,788.058
2011-02-08,794.812
2011-02-09,795.808
2011-02-10,779.535
2011-02-11,784.595
2011-02-14,789.91
2011-02-15,790.426
2011-02-16,785.755
2011-02-17,784.366
2011-02-18,785.785
2011-02-21,780.938
2011-02-22,779.229
2011-02-23,773.904
2011-02-24,768.915
2011-02-25,779.189
2011-02-28,788.591
2011-03-01,798.372
2011-03-02,792.188
2011-03-03,801.807
2011-03-04,798.304
2011-03-07,799.042
2011-03-08,790.525
2011-03-09,789.692
2011-03-10,770.589
2011-03-11,767.925
2011-03-14,769.652
2011-03-15,751.427
2011-03-16,744.972
2011-03-17,758.895
2011-03-18,776.783
2011-03-21,796.41
2011-03-22,788.549
2011-03-23,785.753
2011-03-24,797.118
2011-03-25,799.775
2011-03-28,802.139
2011-03-29,801.596
2011-03-30,807.92
2011-03-31,812.624
2011-04-01,820.676
2011-04-04,832.61
2011-04-05,828.76
2011-04-06,834.46
2011-04-07,823.075
2011-04-08,839.584
2011-04-11,835.506
2011-04-12,824.874
2011-04-13,834.919
2011-04-14,828.749
2011-04-15,825.503
2011-04-18,803.414
2011-04-19,816.597
2011-04-20,839.024
2011-04-21,845.418
2011-04-22,845.418
2011-04-25,844.808
2011-04-26,863.498
2011-04-27,865.551
2011-04-28,881.081
2011-04-29,890.943
2011-05-02,890.52
2011-05-03,883.704
2011-05-04,874.495
2011-05-05,856.344
2011-05-06,853.002
2011-05-09,841.282
2011-05-10,853.82
2011-05-11,840.031
2011-05-12,824.544
2011-05-13,824.23
2011-05-16,828.496
2011-05-17,812.117
2011-05-18,823.499
2011-05-19,831.429
2011-05-20,828.264
2011-05-23,806.207
2011-05-24,818.903
2011-05-25,811.683
2011-05-26,806.985
2011-05-27,815.573
2011-05-30,817.57
2011-05-31,837.97
2011-06-01,838.98
2011-06-02,828.242
2011-06-03,834.884
2011-06-06,836.229
2011-06-07,835.121
2011-06-08,815.009
2011-06-09,814.277
2011-06-10,788.502
2011-06-13,784.801
2011-06-14,800.684
2011-06-15,785.106
2011-06-16,767.149
2011-06-17,778.464
2011-06-20,772.045
2011-06-21,784.88
2011-06-22,780.585
2011-06-23,747.084
2011-06-24,759.669
2011-06-27,764.485
2011-06-28,749.837
2011-06-29,769.775
2011-06-30,776.49
2011-07-01,780.344
2011-07-04,787.81
2011-07-05,779.917
2011-07-06,771.585
2011-07-07,780.554
2011-07-08,767.387
2011-07-11,741.181
2011-07-12,726.666
2011-07-13,746.873
2011-07-14,741.048
2011-07-15,737.303
2011-07-18,717.475
2011-07-19,737.52
2011-07-20,742.819
2011-07-21,753.817
2011-07-22,757.821
2011-07-25,755.576
2011-07-26,766.399
2011-07-27,756.291
2011-07-28,741.358
2011-07-29,728.035
2011-08-01,706.229
2011-08-02,693.136
2011-08-03,678.092
2011-08-04,650.968
2011-08-05,638.487
2011-08-08,613.45
2011-08-09,644.679
2011-08-10,639.183
2011-08-11,659.491
2011-08-12,683.228
2011-08-15,697.476
2011-08-16,684.08
2011-08-17,688.067
2011-08-18,649.037
2011-08-19,644.81
2011-08-22,654.682
2011-08-23,656.732
2011-08-24,673.092
2011-08-25,667.303
2011-08-26,663.477
2011-08-29,683.766
2011-08-30,685.373
2011-08-31,705.745
2011-09-01,699.237
2011-09-02,683.564
2011-09-05,650.599
2011-09-06,645.138
2011-09-07,666.626
2011-09-08,670.71
2011-09-09,642.246
2011-09-12,619.748
2011-09-13,626.248
2011-09-14,631.235
2011-09-15,650.226
2011-09-16,652.477
2011-09-19,624.733
2011-09-20,635.005
2011-09-21,625.95
2011-09-22,578.603
2011-09-23,580.343
2011-09-26,577.336
2011-09-27,610.681
2011-09-28,600.98
2011-09-29,606.086
2011-09-30,587.141
2011-10-03,574.627
2011-10-04,558.304
2011-10-05,574.184
2011-10-06,592.063
2011-10-07,595.883
2011-10-10,615.684
2011-10-11,613.53
2011-10-12,630.425
2011-10-13,625.823
2011-10-14,640.566
2011-10-17,627.456
2011-10-18,621.036
2011-10-19,616.543
2011-10-20,611.141
2011-10-21,629.777
2011-10-24,642.064
2011-10-25,639.851
2011-10-26,637.39
2011-10-27,672.118
2011-10-28,669.452
2011-10-31,637.214
2011-11-01,605.268
2011-11-02,614.736
2011-11-03,628.322
2011-11-04,621.077
2011-11-07,616.282
2011-11-08,623.837
2011-11-09,605.553
2011-11-10,600.872
2011-11-11,621.294
2011-11-14,611.195
2011-11-15,598.271
2011-11-16,595.786
2011-11-17,592.177
2011-11-18,584.877
2011-11-21,561.09
2011-11-22,564.404
2011-11-23,551.943
2011-11-24,550.755
2011-11-25,548.114
2011-11-28,573.639
2011-11-29,567.646
2011-11-30,597.392
2011-12-01,584.564
2011-12-02,590.658
2011-12-05,605.532
2011-12-06,597.261
2011-12-07,600.549
2011-12-08,585.968
2011-12-09,597.473
2011-12-12,576.996
2011-12-13,577.299
2011-12-14,552.944
2011-12-15,559.13
2011-12-16,562.637
2011-12-19,560.955
2011-12-20,578.401
2011-12-21,573.519
2011-12-22,577.492
2011-12-23,580.847
2011-12-26,580.847
2011-12-27,579.745
2011-12-28,573.785
2011-12-29,576.119
2011-12-30,584.453
2012-01-02,590.57
2012-01-03,607.43
2012-01-04,596.719
2012-01-05,585.929
2012-01-06,580.428
2012-01-09,579.557
2012-01-10,591.602
2012-01-11,588.506
2012-01-12,595.873
2012-01-13,585.855
2012-01-16,587.863
2012-01-17,597.606
2012-01-18,603.125
2012-01-19,616.929
2012-01-20,616.466
2012-01-23,624.964
2012-01-24,616.844
2012-01-25,619.776
2012-01-26,642.069
2012-01-27,639.804
2012-01-30,625.349
2012-01-31,628.027
2012-02-01,652.207
2012-02-02,650.452
2012-02-03,653.311
2012-02-06,646.506
2012-02-07,654.095
2012-02-08,654.024
2012-02-09,654.514
2012-02-10,638.726
2012-02-13,648.934
2012-02-14,641.314
2012-02-15,642.057
2012-02-16,640.114
2012-02-17,651.129
2012-02-20,662.943
2012-02-21,655.313
2012-02-22,649.747
2012-02-23,658.908
2012-02-24,667.375
2012-02-27,660.646
2012-02-28,666.434
2012-02-29,661.543
2012-03-01,660.692
2012-03-02,662.152
2012-03-05,658.754
2012-03-06,631.877
2012-03-07,639.606
2012-03-08,660.12
2012-03-09,656.956
2012-03-12,660.28
2012-03-13,670.704
2012-03-14,669.05
2012-03-15,672.754
2012-03-16,685.12
2012-03-19,690.203
2012-03-20,680.444
2012-03-21,681.563
2012-03-22,677.887
2012-03-23,685.231
2012-03-26,697.622
2012-03-27,695.8
2012-03-28,684.672
2012-03-29,679.346
2012-03-30,686.936
2012-04-02,698.508
2012-04-03,700.015
2012-04-04,669.394
2012-04-05,664.712
2012-04-06,664.712
2012-04-09,665.093
2012-04-10,656.41
2012-04-11,662.978
2012-04-12,682.057
2012-04-13,667.385
2012-04-16,671.954
2012-04-17,687.728
2012-04-18,680.598
2012-04-19,677.817
2012-04-20,687.626
2012-04-23,664.207
2012-04-24,662.285
2012-04-25,678.671
2012-04-26,672.698
2012-04-27,682.396
2012-04-30,687.914
2012-05-01,687.369
2012-05-02,692.331
2012-05-03,688.878
2012-05-04,677.926
2012-05-07,674.426
2012-05-08,660.989
2012-05-09,659.921
2012-05-10,672.641
2012-05-11,671.976
2012-05-14,651.57
2012-05-15,642.097
2012-05-16,643.39
2012-05-17,634.543
2012-05-18,634.09
2012-05-21,644.234
2012-05-22,659.527
2012-05-23,638.232
2012-05-24,642.033
2012-05-25,643.051
2012-05-28,648.92
2012-05-29,655.044
2012-05-30,640.656
2012-05-31,635.192
2012-06-01,624.725
2012-06-04,625.191
2012-06-05,624.347
2012-06-06,637.78
2012-06-07,638.968
2012-06-08,632.386
2012-06-11,634.35
2012-06-12,634.964
2012-06-13,636.754
2012-06-14,632.454
2012-06-15,635.356
2012-06-18,637.708
2012-06-19,650.115
2012-06-20,652.62
2012-06-21,637.102
2012-06-22,626.085
2012-06-25,617.383
2012-06-26,612.391
2012-06-27,630.986
2012-06-28,626.422
2012-06-29,660.073
2012-07-02,661.388
2012-07-03,669.056
2012-07-04,661.18
2012-07-05,651.137
2012-07-06,639.848
2012-07-09,632.487
2012-07-10,634.488
2012-07-11,637.213
2012-07-12,630.18
2012-07-13,639.035
2012-07-16,641.516
2012-07-17,643.52
2012-07-18,658.645
2012-07-19,666.806
2012-07-20,654.305
2012-07-23,632.249
2012-07-24,628.898
2012-07-25,631.24
2012-07-26,650.423
2012-07-27,663.042
2012-07-30,659.85
2012-07-31,660.164
2012-08-01,661.318
2012-08-02,640.648
2012-08-03,660.338
2012-08-06,670.094
2012-08-07,671.489
2012-08-08,663.799
2012-08-09,668.681
2012-08-10,668.593
2012-08-13,668.887
2012-08-14,667.003
2012-08-15,661.772
2012-08-16,669.044
2012-08-17,672.738
2012-08-20,673.352
2012-08-21,684.818
2012-08-22,681.128
2012-08-23,681.537
2012-08-24,680.133
2012-08-27,681.884
2012-08-28,678.427
2012-08-29,681.289
2012-08-30,674.921
2012-08-31,682.216
2012-09-03,687.055
2012-09-04,679.42
2012-09-05,681.304
2012-09-06,699.791
2012-09-07,714.442
2012-09-10,717.538
2012-09-11,717.757
2012-09-12,723.879
2012-09-13,723.494
2012-09-14,756.681
2012-09-17,756.484
2012-09-18,749.555
2012-09-19,746.577
2012-09-20,756.046
2012-09-21,760.061
2012-09-24,748.524
2012-09-25,754.531
2012-09-26,738.191
2012-09-27,737.533
2012-09-28,739.16
2012-10-01,745.306
2012-10-02,747.239
2012-10-03,744.991
2012-10-04,752.926
2012-10-05,761.468
2012-10-08,754.058
2012-10-09,749.662
2012-10-10,741.188
2012-10-11,740.777
2012-10-12,737.753
2012-10-15,739.781
2012-10-16,753.07
2012-10-17,766.697
2012-10-18,764.794
2012-10-19,759.217
2012-10-22,761.059
2012-10-23,744.61
2012-10-24,748.346
2012-10-25,750.17
2012-10-26,753.457
2012-10-29,748.971
2012-10-30,758.403
2012-10-31,752.814
2012-11-01,761.778
2012-11-02,759.991
2012-11-05,750.033
2012-11-06,755.819
2012-11-07,741.771
2012-11-08,737.916
2012-11-09,733.281
2012-11-12,734.684
2012-11-13,732.557
2012-11-14,729.302
2012-11-15,729.397
2012-11-16,722.757
2012-11-19,742.339
2012-11-20,746.291
2012-11-21,739.353
2012-11-22,742.171
2012-11-23,747.097
2012-11-26,743.31
2012-11-27,744.881
2012-11-28,741.645
2012-11-29,756.3
2012-11-30,755.126
2012-12-03,756.201
2012-12-04,757.362
2012-12-05,756.382
2012-12-06,757.948
2012-12-07,756.556
2012-12-10,757.027
2012-12-11,763.419
2012-12-12,770.096
2012-12-13,774.422
2012-12-14,780.803
2012-12-17,787.427
2012-12-18,799.416
2012-12-19,813.061
2012-12-20,809.072
2012-12-21,801.97
2012-12-24,795.788
2012-12-25,795.788
2012-12-26,797.416
2012-12-27,798.233
2012-12-28,792.398
2012-12-31,794.493
2013-01-01,794.493
2013-01-02,809.97
2013-01-03,796.276
2013-01-04,790.504
2013-01-07,789.77
2013-01-08,785.506
2013-01-09,790.5
2013-01-10,798.584
2013-01-11,800.5
2013-01-14,798.911
2013-01-15,800.282
2013-01-16,798.756
2013-01-17,807.797
2013-01-18,801.646
2013-01-21,803.493
2013-01-22,802.793
2013-01-23,798.433
2013-01-24,812.248
2013-01-25,824.368
2013-01-28,819.221
2013-01-29,816.16
2013-01-30,814.723
2013-01-31,811.151
2013-02-01,828.016
2013-02-04,804.872
2013-02-05,810.882
2013-02-06,813.008
2013-02-07,793.905
2013-02-08,797.223
2013-02-11,792.445
2013-02-12,804.777
2013-02-13,803.519
2013-02-14,802.755
2013-02-15,805.708
2013-02-18,803.132
2013-02-19,815.11
2013-02-20,819.07
2013-02-21,796.793
2013-02-22,802.409
2013-02-25,805.883
2013-02-26,785.908
2013-02-27,800.155
2013-02-28,807.382
2013-03-01,797.768
2013-03-04,799.378
2013-03-05,815.888
2013-03-06,816.718
2013-03-07,824.644
2013-03-08,819.191
2013-03-11,821.387
2013-03-12,818.625
2013-03-13,816.774
2013-03-14,820.301
2013-03-15,828.821
2013-03-18,812.583
2013-03-19,803.51
2013-03-20,812.776
2013-03-21,809.646
2013-03-22,809.262
2013-03-25,799.503
2013-03-26,793.399
2013-03-27,785.781
2013-03-28,790.812
2013-03-29,790.812
2013-04-01,791.182
2013-04-02,793.919
2013-04-03,784.448
2013-04-04,782.183
2013-04-05,779.018
2013-04-08,777.879
2013-04-09,784.104
2013-04-10,801.213
2013-04-11,809.074
2013-04-12,800.694
2013-04-15,791.138
2013-04-16,792.288
2013-04-17,770.3
2013-04-18,772.941
2013-04-19,781.249
2013-04-22,783.433
2013-04-23,796.839
2013-04-24,798.625
2013-04-25,801.837
2013-04-26,797.388
2013-04-29,807.622
2013-04-30,809.18
2013-05-01,809.732
2013-05-02,811.033
2013-05-03,827.987
2013-05-06,826.57
2013-05-07,832.688
2013-05-08,846.307
2013-05-09,843.204
2013-05-10,832.579
2013-05-13,829.386
2013-05-14,830.388
2013-05-15,827.726
2013-05-16,830.231
2013-05-17,820.019
2013-05-20,827.65
2013-05-21,827.206
2013-05-22,835.223
2013-05-23,825.031
2013-05-24,825.192
2013-05-27,830.48
2013-05-28,830.763
2013-05-29,824.636
2013-05-30,828.442
2013-05-31,813.085
2013-06-03,813.921
2013-06-04,819.863
2013-06-05,811.413
2013-06-06,813.125
2013-06-07,821.786
2013-06-10,816.257
2013-06-11,810.821
2013-06-12,808.969
2013-06-13,807.497
2013-06-14,819.847
2013-06-17,823.52
2013-06-18,822.767
2013-06-19,823.261
2013-06-20,787.377
2013-06-21,776.335
2013-06-24,753.369
2013-06-25,759.707
2013-06-26,773.052
2013-06-27,771.241
2013-06-28,765.591
2013-07-01,766.811
2013-07-02,761.458
2013-07-03,761.492
2013-07-04,772.004
2013-07-05,762.448
2013-07-08,775.782
2013-07-09,777.784
2013-07-10,786.159
2013-07-11,802.051
2013-07-12,805.861
2013-07-15,809.455
2013-07-16,806.956
2013-07-17,810.105
2013-07-18,812.429
2013-07-19,812.933
2013-07-22,808.184
2013-07-23,807.508
2013-07-24,822.544
2013-07-25,812.748
2013-07-26,807.593
2013-07-29,801.032
2013-07-30,806.734
2013-07-31,814.413
2013-08-01,825.965
2013-08-02,847.493
2013-08-05,851.037
2013-08-06,854.539
2013-08-07,855.371
2013-08-08,879.725
2013-08-09,881.361
2013-08-12,885.183
2013-08-13,887.267
2013-08-14,888.146
2013-08-15,881.984
2013-08-16,890.637
2013-08-19,886.942
2013-08-20,882.118
2013-08-21,873.696
2013-08-22,881.829
2013-08-23,890.019
2013-08-26,879.543
2013-08-27,857.093
2013-08-28,849.721
2013-08-29,845.588
2013-08-30,829.976
2013-09-02,840.603
2013-09-03,839.507
2013-09-04,842.347
2013-09-05,842.702
2013-09-06,845.437
2013-09-09,856.732
2013-09-10,870.619
2013-09-11,875.82
2013-09-12,872.521
2013-09-13,868.85
2013-09-16,887.402
2013-09-17,882.443
2013-09-18,891.099
2013-09-19,905.039
2013-09-20,901.928
2013-09-23,897.097
2013-09-24,894.005
2013-09-25,892.823
2013-09-26,889.53
2013-09-27,887.23
2013-09-30,889.144
2013-10-01,897.174
2013-10-02,898.292
2013-10-03,890.242
2013-10-04,892.581
2013-10-07,889.163
2013-10-08,884.76
2013-10-09,877.887
2013-10-10,896.786
2013-10-11,899.137
2013-10-14,899.814
2013-10-15,912.085
2013-10-16,921.088
2013-10-17,931.654
2013-10-18,939.611
2013-10-21,941.475
2013-10-22,952.672
2013-10-23,948.749
2013-10-24,953.61
2013-10-25,944.044
2013-10-28,943.962
2013-10-29,951.614
2013-10-30,947.543
2013-10-31,942.216
2013-11-01,929.24
2013-11-04,935.678
2013-11-05,930.998
2013-11-06,944.587
2013-11-07,929.793
2013-11-08,925.363
2013-11-11,935.666
2013-11-12,928.438
2013-11-13,916.935
2013-11-14,932.443
2013-11-15,931.168
2013-11-18,935.887
2013-11-19,925.894
2013-11-20,918.905
2013-11-21,916.519
2013-11-22,916.223
2013-11-25,923.338
2013-11-26,931.031
2013-11-27,933.966
2013-11-28,937.695
2013-11-29,941.724
2013-12-02,933.461
2013-12-03,918.637
2013-12-04,915.864
2013-12-05,921.663
2013-12-06,929.319
2013-12-09,931.482
2013-12-10,931.29
2013-12-11,926.843
2013-12-12,925.078
2013-12-13,919.473
2013-12-16,929.955
2013-12-17,931.31
2013-12-18,940.99
2013-12-19,944.902
2013-12-20,956.042
2013-12-23,965.476
2013-12-24,966.88
2013-12-25,966.88
2013-12-26,968.684
2013-12-27,983.139
2013-12-30,987.109
2013-12-31,989.323
2014-01-01,989.323
2014-01-02,973.617
2014-01-03,976.24
2014-01-06,972.334
2014-01-07,964.272
2014-01-08,957.817
2014-01-09,947.878
2014-01-10,961.18
2014-01-13,958.391
2014-01-14,956.392
2014-01-15,947.378
2014-01-16,957.355
2014-01-17,954.122
2014-01-20,952.122
2014-01-21,954.225
2014-01-22,953.53
2014-01-23,959.443
2014-01-24,947.213
2014-01-27,940.281
2014-01-28,946.123
2014-01-29,944.144
2014-01-30,943.634
2014-01-31,943.698
2014-02-03,932.872
2014-02-04,929.296
2014-02-05,932.568
2014-02-06,956.02
2014-02-07,956.855
2014-02-10,962.275
2014-02-11,977.489
2014-02-12,974.26
2014-02-13,982.803
2014-02-14,990.271
2014-02-17,1000.589
2014-02-18,1001.49
2014-02-19,1008.151
2014-02-20,998.295
2014-02-21,1004.92
2014-02-24,1013.777
2014-02-25,1011.021
2014-02-26,1017.668
2014-02-27,1022.348
2014-02-28,1040.557
2014-03-03,1021.11
2014-03-04,1038.829
2014-03-05,1043.409
2014-03-06,1056.8
2014-03-07,1049.923
2014-03-10,1043.865
2014-03-11,1048.059
2014-03-12,1039.963
2014-03-13,1034.459
2014-03-14,1030.225
2014-03-17,1038.795
2014-03-18,1045.895
2014-03-19,1047.372
2014-03-20,1037.696
2014-03-21,1041.515
2014-03-24,1030.589
2014-03-25,1040.098
2014-03-26,1045.363
2014-03-27,1041.313
2014-03-28,1045.634
2014-03-31,1051.458
2014-04-01,1052.374
2014-04-02,1051.669
2014-04-03,1044.467
2014-04-04,1044.301
2014-04-07,1040.457
2014-04-08,1036.671
2014-04-09,1037.115
2014-04-10,1037.608
2014-04-11,1027.498
2014-04-14,1024.441
2014-04-15,1024.254
2014-04-16,1039.282
2014-04-17,1046.622
2014-04-18,1046.622
2014-04-21,1044.239
2014-04-22,1060.839
2014-04-23,1063.356
2014-04-24,1063.219
2014-04-25,1063.289
2014-04-28,1063.993
2014-04-29,1057.854
2014-04-30,1063.212
2014-05-01,1063.212
2014-05-02,1061.393
2014-05-05,1065.053
2014-05-06,1076.653
2014-05-07,1071.634
2014-05-08,1076.581
2014-05-09,1066.023
2014-05-12,1069.811
2014-05-13,1056.883
2014-05-14,1053.467
2014-05-15,1048.274
2014-05-16,1037.528
2014-05-19,1041.195
2014-05-20,1035.918
2014-05-21,1038.488
2014-05-22,1040.321
2014-05-23,1040.318
2014-05-26,1046.397
2014-05-27,1050.204
2014-05-28,1050.72
2014-05-29,1054.845
2014-05-30,1053.81
2014-06-02,1049.98
2014-06-03,1044.387
2014-06-04,1046.458
2014-06-05,1045.942
2014-06-06,1048.139
2014-06-09,1049.094
2014-06-10,1050.712
2014-06-11,1053.726
2014-06-12,1053.763
2014-06-13,1043.43
2014-06-16,1046.63
2014-06-17,1050.045
2014-06-18,1053.327
2014-06-19,1064.127
2014-06-20,1061.975
2014-06-23,1056.961
2014-06-24,1052.151
2014-06-25,1041.298
2014-06-26,1039.828
2014-06-27,1040.864
2014-06-30,1052.913
2014-07-01,1064.345
2014-07-02,1073.102
2014-07-03,1076.317
2014-07-04,1070.531
2014-07-07,1059.418
2014-07-08,1051.447
2014-07-09,1052.896
2014-07-10,1040.811
2014-07-11,1036.963
2014-07-14,1048.557
2014-07-15,1045.588
2014-07-16,1055.949
2014-07-17,1047.832
2014-07-18,1044.006
2014-07-21,1047.676
2014-07-22,1056.094
2014-07-23,1064.711
2014-07-24,1066.47
2014-07-25,1057.567
2014-07-28,1057.82
2014-07-29,1057.277
2014-07-30,1060.635
2014-07-31,1048.824
2014-08-01,1037.444
2014-08-04,1031.559
2014-08-05,1038.142
2014-08-06,1031.31
2014-08-07,1023.407
2014-08-08,1014.713
2014-08-11,1026.24
2014-08-12,1022.772
2014-08-13,1040.337
2014-08-14,1048.231
2014-08-15,1045.207
2014-08-18,1060.599
2014-08-19,1061.302
2014-08-20,1057.587
2014-08-21,1065.264
2014-08-22,1059.494
2014-08-25,1060.612
2014-08-26,1072.282
2014-08-27,1074.53
2014-08-28,1072.488
2014-08-29,1063.734
2014-09-01,1055.932
2014-09-02,1053.61
2014-09-03,1054.886
2014-09-04,1047.268
2014-09-05,1038.601
2014-09-08,1035.947
2014-09-09,1027.945
2014-09-10,1025.697
2014-09-11,1023.132
2014-09-12,1023.664
2014-09-15,1019.611
2014-09-16,1011.683
2014-09-17,1020.498
2014-09-18,1026.766
2014-09-19,1020.037
2014-09-22,1018.546
2014-09-23,1016.288
2014-09-24,1013.696
2014-09-25,1009.199
2014-09-26,1006.527
2014-09-29,1009.584
2014-09-30,1008.447
2014-10-01,994.785
2014-10-02,980.23
2014-10-03,979.576
2014-10-06,981.675
2014-10-07,965.692
2014-10-08,958.777
2014-10-09,962.901
2014-10-10,930.535
2014-10-13,921.476
2014-10-14,915.69
2014-10-15,899.803
2014-10-16,893.932
2014-10-17,930.362
2014-10-20,922.123
2014-10-21,938.585
2014-10-22,949.528
2014-10-23,946.108
2014-10-24,942.74
2014-10-27,943.507
2014-10-28,953.029
2014-10-29,947.638
2014-10-30,931.989
2014-10-31,924.732
2014-11-03,916.194
2014-11-04,929.209
2014-11-05,929.096
2014-11-06,932.581
2014-11-07,925.61
2014-11-10,930.396
2014-11-11,930.309
2014-11-12,931.089
2014-11-13,926.664
2014-11-14,922.296
2014-11-17,919.118
2014-11-18,932.005
2014-11-19,937.113
2014-11-20,929.307
2014-11-21,923.271
2014-11-24,927.817
2014-11-25,936.328
2014-11-26,943.044
2014-11-27,942.401
2014-11-28,937.298
2014-12-01,935.597
2014-12-02,936.464
2014-12-03,939.746
2014-12-04,944.526
2014-12-05,945.612
2014-12-08,947.779
2014-12-09,945.681
2014-12-10,945.157
2014-12-11,945.576
2014-12-12,929.234
2014-12-15,912.473
2014-12-16,929.087
2014-12-17,916.529
2014-12-18,924.845
2014-12-19,935.378
2014-12-22,938.775
2014-12-23,938.525
2014-12-24,937.019
2014-12-25,937.019
2014-12-26,935.558
2014-12-29,938.51
2014-12-30,931.344
2014-12-31,928.336
2015-01-01,928.336
2015-01-02,924.129
2015-01-05,904.589
2015-01-06,890.208
2015-01-07,878.452
2015-01-08,904.049
2015-01-09,902.222
2015-01-12,901.08
2015-01-13,909.715
2015-01-14,906.395
2015-01-15,904.429
2015-01-16,910.023
2015-01-19,927.992
2015-01-20,924.452
2015-01-21,930.999
2015-01-22,918.256
2015-01-23,919.984
2015-01-26,933.3
2015-01-27,941.977
2015-01-28,941.425
2015-01-29,937.673
2015-01-30,933.193
2015-02-02,942.727
2015-02-03,951.065
2015-02-04,947.086
2015-02-05,954.383
2015-02-06,943.024
2015-02-09,933.303
2015-02-10,935.757
2015-02-11,927.385
2015-02-12,941.638
2015-02-13,950.329
2015-02-16,943.209
2015-02-17,944.618
2015-02-18,950.073
2015-02-19,961.333
2015-02-20,960.482
2015-02-23,960.975
2015-02-24,960.076
2015-02-25,967.548
2015-02-26,966.239
2015-02-27,969.488
2015-03-02,965.955
2015-03-03,952.243
2015-03-04,951.15
2015-03-05,953.019
2015-03-06,942.947
2015-03-09,934.384
2015-03-10,911.621
2015-03-11,912.083
2015-03-12,916.97
2015-03-13,916.241
2015-03-16,932.94
2015-03-17,924.549
2015-03-18,921.472
2015-03-19,921.115
2015-03-20,949.832
2015-03-23,958.787
2015-03-24,960.137
2015-03-25,958.523
2015-03-26,940.981
2015-03-27,944.179
2015-03-30,953.316
2015-03-31,934.95
2015-04-01,934.359
2015-04-02,953.581
2015-04-03,953.581
2015-04-06,966.813
2015-04-07,968.547
2015-04-08,964.191
2015-04-09,971.412
2015-04-10,978.662
2015-04-13,972.415
2015-04-14,981.899
2015-04-15,973.854
2015-04-16,973.932
2015-04-17,960.292
2015-04-20,968.79
2015-04-21,972.461
2015-04-22,967.354
2015-04-23,973.092
2015-04-24,982.066
2015-04-27,999.624
2015-04-28,998.304
2015-04-29,991.004
2015-04-30,992.481
2015-05-01,993.987
2015-05-04,1000.746
2015-05-05,988.588
2015-05-06,991.571
2015-05-07,978.268
2015-05-08,989.779
2015-05-11,982.821
2015-05-12,987.445
2015-05-13,994.136
2015-05-14,1006.643
2015-05-15,1013.253
2015-05-18,1011.193
2015-05-19,999.638
2015-05-20,997.006
2015-05-21,1004.082
2015-05-22,1003.327
2015-05-25,998.3
2015-05-26,980.444
2015-05-27,989.454
2015-05-28,999.081
2015-05-29,1001.781
2015-06-01,997.154
2015-06-02,1022.087
2015-06-03,1036.992
2015-06-04,1031.334
2015-06-05,1001.852
2015-06-08,1003.473
2015-06-09,1007.017
2015-06-10,1032.865
2015-06-11,1027.177
2015-06-12,1017.111
2015-06-15,993.846
