Date,UNITED KINGDOM SMALL VALUE Small Cap
2010-09-20,624.467
2010-09-21,622.157
2010-09-22,622.795
2010-09-23,624.442
2010-09-24,634.246
2010-09-27,636.835
2010-09-28,635.672
2010-09-29,635.493
2010-09-30,631.883
2010-10-01,638.231
2010-10-04,637.165
2010-10-05,646.373
2010-10-06,652.194
2010-10-07,651.899
2010-10-08,648.321
2010-10-11,650.894
2010-10-12,642.689
2010-10-13,651.94
2010-10-14,658.349
2010-10-15,654.798
2010-10-18,652.934
2010-10-19,643.812
2010-10-20,648.365
2010-10-21,648.586
2010-10-22,645.225
2010-10-25,650.909
2010-10-26,655.852
2010-10-27,647.14
2010-10-28,654.229
2010-10-29,656.578
2010-11-01,660.42
2010-11-02,662.564
2010-11-03,662.491
2010-11-04,679.619
2010-11-05,679.446
2010-11-08,674.918
2010-11-09,674.849
2010-11-10,665.517
2010-11-11,661.349
2010-11-12,661.649
2010-11-15,661.874
2010-11-16,643.865
2010-11-17,646.122
2010-11-18,654.341
2010-11-19,653.914
2010-11-22,652.318
2010-11-23,638.43
2010-11-24,640.351
2010-11-25,643.647
2010-11-26,635.668
2010-11-29,625.358
2010-11-30,620.967
2010-12-01,632.877
2010-12-02,649.334
2010-12-03,657.897
2010-12-06,661.588
2010-12-07,675.571
2010-12-08,671.954
2010-12-09,674.647
2010-12-10,679.381
2010-12-13,684.37
2010-12-14,684.681
2010-12-15,675.682
2010-12-16,673.596
2010-12-17,672.13
2010-12-20,674.684
2010-12-21,677.327
2010-12-22,677.662
2010-12-23,679.669
2010-12-24,677.127
2010-12-27,674.41
2010-12-28,674.081
2010-12-29,684.737
2010-12-30,679.781
2010-12-31,691.551
2011-01-03,683.136
2011-01-04,699.028
2011-01-05,695.241
2011-01-06,695.998
2011-01-07,697.608
2011-01-10,692.083
2011-01-11,700.739
2011-01-12,706.132
2011-01-13,715.472
2011-01-14,715.891
2011-01-17,718.435
2011-01-18,727.716
2011-01-19,720.765
2011-01-20,701.645
2011-01-21,708.763
2011-01-24,710.948
2011-01-25,700.188
2011-01-26,710.266
2011-01-27,709.539
2011-01-28,701.407
2011-01-31,704.485
2011-02-01,716.492
2011-02-02,717.451
2011-02-03,713.19
2011-02-04,715.992
2011-02-07,729.554
2011-02-08,731.993
2011-02-09,728.873
2011-02-10,723.765
2011-02-11,723.179
2011-02-14,723.936
2011-02-15,727.089
2011-02-16,725.252
2011-02-17,733.152
2011-02-18,735.356
2011-02-21,729.215
2011-02-22,721.509
2011-02-23,717.097
2011-02-24,703.345
2011-02-25,714.997
2011-02-28,727.369
2011-03-01,723.795
2011-03-02,720.026
2011-03-03,723.11
2011-03-04,728.518
2011-03-07,727.708
2011-03-08,723.737
2011-03-09,728.029
2011-03-10,708.232
2011-03-11,697.952
2011-03-14,702.118
2011-03-15,684.587
2011-03-16,677.317
2011-03-17,695.767
2011-03-18,703.537
2011-03-21,718.488
2011-03-22,718.65
2011-03-23,712.523
2011-03-24,718.16
2011-03-25,714.11
2011-03-28,712.352
2011-03-29,709.963
2011-03-30,715.175
2011-03-31,707.725
2011-04-01,715.382
2011-04-04,723.274
2011-04-05,727.368
2011-04-06,732.207
2011-04-07,724.597
2011-04-08,732.085
2011-04-11,729.434
2011-04-12,714.557
2011-04-13,722.656
2011-04-14,727.127
2011-04-15,728.991
2011-04-18,712.76
2011-04-19,723.896
2011-04-20,738.59
2011-04-21,751.13
2011-04-22,751.13
2011-04-25,746.619
2011-04-26,750.313
2011-04-27,757.803
2011-04-28,772.059
2011-04-29,773.566
2011-05-02,774.702
2011-05-03,766.729
2011-05-04,765.699
2011-05-05,756.206
2011-05-06,760.003
2011-05-09,753.695
2011-05-10,768.284
2011-05-11,774.506
2011-05-12,763.82
2011-05-13,762.803
2011-05-16,760.363
2011-05-17,753.762
2011-05-18,753.457
2011-05-19,760.009
2011-05-20,762.729
2011-05-23,746.118
2011-05-24,751.661
2011-05-25,752.046
2011-05-26,755.746
2011-05-27,768.177
2011-05-30,767.897
2011-05-31,773.588
2011-06-01,769.971
2011-06-02,763.445
2011-06-03,764.58
2011-06-06,764.339
2011-06-07,770.322
2011-06-08,759.23
2011-06-09,763.193
2011-06-10,750.728
2011-06-13,752.568
2011-06-14,762.317
2011-06-15,751.556
2011-06-16,736.978
2011-06-17,740.855
2011-06-20,732.532
2011-06-21,739.616
2011-06-22,734.819
2011-06-23,718.161
2011-06-24,722.915
2011-06-27,726.174
2011-06-28,727.495
2011-06-29,742.254
2011-06-30,750.956
2011-07-01,757.623
2011-07-04,763.306
2011-07-05,768.028
2011-07-06,761.066
2011-07-07,760.044
2011-07-08,758.113
2011-07-11,736.088
2011-07-12,730.913
2011-07-13,742.95
2011-07-14,738.896
2011-07-15,739.108
2011-07-18,717.843
2011-07-19,727.922
2011-07-20,733.948
2011-07-21,743.923
2011-07-22,751.777
2011-07-25,748.074
2011-07-26,751.483
2011-07-27,742.863
2011-07-28,743.265
2011-07-29,742.644
2011-08-01,726.954
2011-08-02,710.171
2011-08-03,703.239
2011-08-04,673.044
2011-08-05,660.344
2011-08-08,631.05
2011-08-09,638.874
2011-08-10,625.383
2011-08-11,641.588
2011-08-12,664.805
2011-08-15,673.762
2011-08-16,667.808
2011-08-17,672.527
2011-08-18,636.884
2011-08-19,633.486
2011-08-22,632.793
2011-08-23,638.941
2011-08-24,642.136
2011-08-25,636.949
2011-08-26,632.357
2011-08-29,639.274
2011-08-30,650.421
2011-08-31,669.881
2011-09-01,669.935
2011-09-02,660.112
2011-09-05,636.936
2011-09-06,628.27
2011-09-07,639.64
2011-09-08,646.536
2011-09-09,626.107
2011-09-12,609.912
2011-09-13,610.697
2011-09-14,615.009
2011-09-15,632.598
2011-09-16,639.309
2011-09-19,622.903
2011-09-20,630.469
2011-09-21,625.156
2011-09-22,592.968
2011-09-23,592.816
2011-09-26,598.146
2011-09-27,622.431
2011-09-28,617.158
2011-09-29,617.575
2011-09-30,604.794
2011-10-03,596.526
2011-10-04,574.976
2011-10-05,583.997
2011-10-06,602.808
2011-10-07,616.402
2011-10-10,629.258
2011-10-11,628.791
2011-10-12,645.911
2011-10-13,640.26
2011-10-14,648.342
2011-10-17,641.862
2011-10-18,631.283
2011-10-19,640.95
2011-10-20,629.143
2011-10-21,648.622
2011-10-24,661.198
2011-10-25,659.73
2011-10-26,658.509
2011-10-27,684.255
2011-10-28,689.832
2011-10-31,672.998
2011-11-01,644.341
2011-11-02,652.108
2011-11-03,663.313
2011-11-04,662.824
2011-11-07,658.053
2011-11-08,666.527
2011-11-09,653.107
2011-11-10,645.399
2011-11-11,665.438
2011-11-14,655.112
2011-11-15,646.161
2011-11-16,645.85
2011-11-17,639.92
2011-11-18,634.561
2011-11-21,611.946
2011-11-22,606.146
2011-11-23,590.829
2011-11-24,593.065
2011-11-25,595.452
2011-11-28,614.858
2011-11-29,625.34
2011-11-30,645.162
2011-12-01,633.363
2011-12-02,639.093
2011-12-05,644.989
2011-12-06,636.005
2011-12-07,638.397
2011-12-08,623.668
2011-12-09,628.481
2011-12-12,614.967
2011-12-13,613.93
2011-12-14,594.165
2011-12-15,603.567
2011-12-16,600.948
2011-12-19,598.921
2011-12-20,613.304
2011-12-21,611.605
2011-12-22,615.329
2011-12-23,617.005
2011-12-26,617.005
2011-12-27,618.11
2011-12-28,614.854
2011-12-29,613.911
2011-12-30,622.245
2012-01-02,622.245
2012-01-03,642.548
2012-01-04,637.226
2012-01-05,621.068
2012-01-06,624.359
2012-01-09,627.545
2012-01-10,634.269
2012-01-11,630.657
2012-01-12,635.599
2012-01-13,635.664
2012-01-16,639.969
2012-01-17,647.732
2012-01-18,657.25
2012-01-19,669.316
2012-01-20,673.969
2012-01-23,681.645
2012-01-24,672.931
2012-01-25,674.367
2012-01-26,689.758
2012-01-27,685.628
2012-01-30,676.087
2012-01-31,686.357
2012-02-01,707.514
2012-02-02,710.378
2012-02-03,719.717
2012-02-06,719.526
2012-02-07,721.609
2012-02-08,716.464
2012-02-09,724.532
2012-02-10,716.026
2012-02-13,726.911
2012-02-14,719.041
2012-02-15,720.411
2012-02-16,719.405
2012-02-17,732.83
2012-02-20,744.896
2012-02-21,736.593
2012-02-22,734.248
2012-02-23,739.122
2012-02-24,749.636
2012-02-27,747.05
2012-02-28,753.274
2012-02-29,753.495
2012-03-01,760.608
2012-03-02,755.756
2012-03-05,746.976
2012-03-06,724.256
2012-03-07,733.029
2012-03-08,748.687
2012-03-09,747.128
2012-03-12,746.348
2012-03-13,766.779
2012-03-14,765.584
2012-03-15,763.416
2012-03-16,775.461
2012-03-19,776.537
2012-03-20,765.969
2012-03-21,767.55
2012-03-22,759.029
2012-03-23,763.53
2012-03-26,781.067
2012-03-27,780.666
2012-03-28,768.083
2012-03-29,758.618
2012-03-30,767.181
2012-04-02,774.786
2012-04-03,771.809
2012-04-04,746.818
2012-04-05,744.743
2012-04-06,744.743
2012-04-09,746.108
2012-04-10,728.787
2012-04-11,739.83
2012-04-12,755.725
2012-04-13,745.35
2012-04-16,739.137
2012-04-17,754.063
2012-04-18,757.655
2012-04-19,759.0
2012-04-20,760.863
2012-04-23,742.169
2012-04-24,753.008
2012-04-25,756.513
2012-04-26,762.054
2012-04-27,774.184
2012-04-30,769.669
2012-05-01,773.9
2012-05-02,773.979
2012-05-03,773.731
2012-05-04,747.896
2012-05-07,748.961
2012-05-08,728.574
2012-05-09,720.523
2012-05-10,736.163
2012-05-11,737.722
2012-05-14,721.532
2012-05-15,710.112
2012-05-16,705.534
2012-05-17,694.627
2012-05-18,682.23
2012-05-21,681.712
2012-05-22,693.933
2012-05-23,678.462
2012-05-24,682.2
2012-05-25,676.335
2012-05-28,685.863
2012-05-29,692.44
2012-05-30,673.421
2012-05-31,676.073
2012-06-01,657.946
2012-06-04,659.919
2012-06-05,659.448
2012-06-06,676.73
2012-06-07,694.124
2012-06-08,686.855
2012-06-11,689.089
2012-06-12,683.333
2012-06-13,681.716
2012-06-14,682.334
2012-06-15,696.785
2012-06-18,700.203
2012-06-19,713.456
2012-06-20,725.937
2012-06-21,718.121
2012-06-22,706.356
2012-06-25,695.11
2012-06-26,696.914
2012-06-27,700.697
2012-06-28,693.01
2012-06-29,720.205
2012-07-02,731.729
2012-07-03,735.772
2012-07-04,729.824
2012-07-05,724.574
2012-07-06,719.121
2012-07-09,714.68
2012-07-10,717.951
2012-07-11,715.165
2012-07-12,704.622
2012-07-13,720.053
2012-07-16,726.593
2012-07-17,719.764
2012-07-18,726.758
2012-07-19,742.058
2012-07-20,732.663
2012-07-23,707.934
2012-07-24,708.2
2012-07-25,701.714
2012-07-26,723.928
2012-07-27,735.612
2012-07-30,736.893
2012-07-31,729.162
2012-08-01,729.963
2012-08-02,720.692
2012-08-03,741.022
2012-08-06,748.806
2012-08-07,752.89
2012-08-08,753.42
2012-08-09,756.233
2012-08-10,760.129
2012-08-13,758.323
2012-08-14,763.548
2012-08-15,765.932
2012-08-16,769.55
2012-08-17,775.58
2012-08-20,774.481
2012-08-21,781.663
2012-08-22,773.865
2012-08-23,776.181
2012-08-24,773.087
2012-08-27,772.329
2012-08-28,768.918
2012-08-29,770.148
2012-08-30,765.401
2012-08-31,774.908
2012-09-03,784.032
2012-09-04,780.797
2012-09-05,787.023
2012-09-06,804.363
2012-09-07,819.61
2012-09-10,822.578
2012-09-11,818.337
2012-09-12,821.512
2012-09-13,825.949
2012-09-14,849.909
2012-09-17,848.899
2012-09-18,836.006
2012-09-19,838.781
2012-09-20,837.03
2012-09-21,842.968
2012-09-24,836.144
2012-09-25,842.99
2012-09-26,822.647
2012-09-27,826.144
2012-09-28,822.882
2012-10-01,830.041
2012-10-02,832.625
2012-10-03,826.973
2012-10-04,838.163
2012-10-05,846.257
2012-10-08,830.901
2012-10-09,827.015
2012-10-10,824.369
2012-10-11,832.943
2012-10-12,832.053
2012-10-15,831.466
2012-10-16,846.678
2012-10-17,855.529
2012-10-18,858.932
2012-10-19,852.79
2012-10-22,850.827
2012-10-23,837.233
2012-10-24,839.698
2012-10-25,856.052
2012-10-26,851.011
2012-10-29,847.51
2012-10-30,853.517
2012-10-31,854.463
2012-11-01,868.248
2012-11-02,863.747
2012-11-05,852.802
2012-11-06,854.946
2012-11-07,845.272
2012-11-08,842.347
2012-11-09,834.598
2012-11-12,830.417
2012-11-13,831.111
2012-11-14,824.091
2012-11-15,822.43
2012-11-16,811.057
2012-11-19,826.088
2012-11-20,831.556
2012-11-21,832.44
2012-11-22,840.817
2012-11-23,846.74
2012-11-26,843.937
2012-11-27,845.506
2012-11-28,845.354
2012-11-29,857.495
2012-11-30,858.541
2012-12-03,862.613
2012-12-04,865.995
2012-12-05,868.904
2012-12-06,874.769
2012-12-07,873.927
2012-12-10,876.436
2012-12-11,878.643
2012-12-12,882.414
2012-12-13,885.229
2012-12-14,887.594
2012-12-17,891.761
2012-12-18,900.939
2012-12-19,911.625
2012-12-20,913.455
2012-12-21,902.398
2012-12-24,902.462
2012-12-25,902.462
2012-12-26,902.574
2012-12-27,902.701
2012-12-28,900.429
2012-12-31,907.144
2013-01-01,907.144
2013-01-02,926.314
2013-01-03,924.039
2013-01-04,921.302
2013-01-07,926.828
2013-01-08,919.977
2013-01-09,924.075
2013-01-10,932.659
2013-01-11,943.723
2013-01-14,937.939
2013-01-15,942.207
2013-01-16,933.983
2013-01-17,941.323
2013-01-18,941.485
2013-01-21,943.421
2013-01-22,940.584
2013-01-23,931.674
2013-01-24,940.358
2013-01-25,946.852
2013-01-28,940.394
2013-01-29,941.416
2013-01-30,938.302
2013-01-31,940.565
2013-02-01,952.355
2013-02-04,941.893
2013-02-05,943.613
2013-02-06,953.389
2013-02-07,956.891
2013-02-08,972.514
2013-02-11,960.324
2013-02-12,970.566
2013-02-13,972.645
2013-02-14,964.039
2013-02-15,967.148
2013-02-18,960.968
2013-02-19,971.087
2013-02-20,969.327
2013-02-21,953.359
2013-02-22,963.063
2013-02-25,951.288
2013-02-26,939.693
2013-02-27,945.822
2013-02-28,955.794
2013-03-01,950.223
2013-03-04,945.603
2013-03-05,964.387
2013-03-06,965.854
2013-03-07,965.417
2013-03-08,960.792
2013-03-11,958.786
2013-03-12,958.852
2013-03-13,960.355
2013-03-14,977.204
2013-03-15,981.833
2013-03-18,979.924
2013-03-19,977.97
2013-03-20,984.64
2013-03-21,987.055
2013-03-22,989.635
2013-03-25,985.56
2013-03-26,987.058
2013-03-27,974.995
2013-03-28,986.99
2013-03-29,986.99
2013-04-01,990.11
2013-04-02,994.795
2013-04-03,987.876
2013-04-04,973.828
2013-04-05,963.715
2013-04-08,961.484
2013-04-09,971.345
2013-04-10,992.926
2013-04-11,1011.907
2013-04-12,1008.795
2013-04-15,995.627
2013-04-16,985.913
2013-04-17,976.963
2013-04-18,981.454
2013-04-19,984.547
2013-04-22,983.829
2013-04-23,1004.936
2013-04-24,1011.883
2013-04-25,1033.284
2013-04-26,1034.221
2013-04-29,1034.66
2013-04-30,1032.099
2013-05-01,1038.913
2013-05-02,1031.063
2013-05-03,1047.37
2013-05-06,1044.848
2013-05-07,1038.875
2013-05-08,1054.004
2013-05-09,1056.961
2013-05-10,1049.125
2013-05-13,1046.801
2013-05-14,1043.537
2013-05-15,1056.196
2013-05-16,1075.546
2013-05-17,1080.017
2013-05-20,1081.134
2013-05-21,1079.414
2013-05-22,1074.697
2013-05-23,1053.433
2013-05-24,1048.4
2013-05-27,1045.803
2013-05-28,1059.104
2013-05-29,1047.51
2013-05-30,1058.173
2013-05-31,1048.741
2013-06-03,1047.999
2013-06-04,1049.501
2013-06-05,1031.215
2013-06-06,1028.308
2013-06-07,1042.839
2013-06-10,1043.647
2013-06-11,1028.474
2013-06-12,1032.513
2013-06-13,1023.387
2013-06-14,1035.859
2013-06-17,1046.637
2013-06-18,1045.544
2013-06-19,1048.628
2013-06-20,1011.333
2013-06-21,995.229
2013-06-24,979.696
2013-06-25,997.124
2013-06-26,1004.637
2013-06-27,1010.769
2013-06-28,1011.487
2013-07-01,1032.409
2013-07-02,1026.75
2013-07-03,1030.226
2013-07-04,1040.13
2013-07-05,1021.927
2013-07-08,1041.467
2013-07-09,1047.858
2013-07-10,1052.304
2013-07-11,1071.554
2013-07-12,1075.056
2013-07-15,1078.085
2013-07-16,1074.903
2013-07-17,1083.069
2013-07-18,1094.497
2013-07-19,1097.484
2013-07-22,1106.667
2013-07-23,1105.289
2013-07-24,1110.518
2013-07-25,1102.225
2013-07-26,1100.793
2013-07-29,1101.796
2013-07-30,1101.879
2013-07-31,1096.984
2013-08-01,1111.71
2013-08-02,1128.864
2013-08-05,1139.313
2013-08-06,1136.549
2013-08-07,1139.042
2013-08-08,1151.427
2013-08-09,1152.575
2013-08-12,1147.438
2013-08-13,1146.149
2013-08-14,1151.255
2013-08-15,1122.743
2013-08-16,1141.197
2013-08-19,1150.87
2013-08-20,1142.738
2013-08-21,1143.864
2013-08-22,1145.615
2013-08-23,1155.797
2013-08-26,1154.685
2013-08-27,1140.443
2013-08-28,1130.531
2013-08-29,1133.037
2013-08-30,1121.12
2013-09-02,1149.437
2013-09-03,1145.995
2013-09-04,1152.763
2013-09-05,1162.357
2013-09-06,1170.72
2013-09-09,1184.477
2013-09-10,1200.899
2013-09-11,1207.441
2013-09-12,1204.006
2013-09-13,1211.741
2013-09-16,1220.496
2013-09-17,1209.931
2013-09-18,1208.096
2013-09-19,1217.018
2013-09-20,1200.695
2013-09-23,1193.564
2013-09-24,1203.584
2013-09-25,1209.42
2013-09-26,1202.86
2013-09-27,1203.63
2013-09-30,1210.213
2013-10-01,1213.732
2013-10-02,1212.328
2013-10-03,1206.281
2013-10-04,1199.553
2013-10-07,1195.488
2013-10-08,1187.811
2013-10-09,1171.951
2013-10-10,1194.486
2013-10-11,1200.184
2013-10-14,1215.715
2013-10-15,1222.01
2013-10-16,1226.645
2013-10-17,1248.636
2013-10-18,1264.794
2013-10-21,1274.556
2013-10-22,1276.757
2013-10-23,1275.085
2013-10-24,1276.713
2013-10-25,1273.848
2013-10-28,1263.9
2013-10-29,1266.564
2013-10-30,1273.605
2013-10-31,1265.569
2013-11-01,1253.76
2013-11-04,1255.86
2013-11-05,1253.602
2013-11-06,1258.748
2013-11-07,1256.766
2013-11-08,1250.159
2013-11-11,1258.134
2013-11-12,1248.035
2013-11-13,1234.074
2013-11-14,1250.618
2013-11-15,1249.088
2013-11-18,1256.502
2013-11-19,1250.034
2013-11-20,1250.276
2013-11-21,1244.797
2013-11-22,1252.799
2013-11-25,1258.918
2013-11-26,1259.273
2013-11-27,1274.526
2013-11-28,1277.876
2013-11-29,1281.104
2013-12-02,1267.5
2013-12-03,1255.013
2013-12-04,1252.108
2013-12-05,1250.594
2013-12-06,1264.473
2013-12-09,1272.358
2013-12-10,1276.442
2013-12-11,1270.926
2013-12-12,1250.837
2013-12-13,1247.974
2013-12-16,1263.769
2013-12-17,1260.823
2013-12-18,1274.365
2013-12-19,1291.659
2013-12-20,1296.668
2013-12-23,1305.726
2013-12-24,1313.319
2013-12-25,1313.319
2013-12-26,1317.369
2013-12-27,1335.775
2013-12-30,1342.627
2013-12-31,1346.551
2014-01-01,1346.551
2014-01-02,1337.701
2014-01-03,1344.045
2014-01-06,1344.556
2014-01-07,1346.737
2014-01-08,1345.843
2014-01-09,1341.446
2014-01-10,1362.877
2014-01-13,1361.425
2014-01-14,1368.229
2014-01-15,1362.834
2014-01-16,1355.26
2014-01-17,1362.977
2014-01-20,1364.399
2014-01-21,1359.07
2014-01-22,1364.917
2014-01-23,1354.62
2014-01-24,1319.526
2014-01-27,1308.539
2014-01-28,1327.135
2014-01-29,1323.12
2014-01-30,1322.705
2014-01-31,1317.354
2014-02-03,1296.974
2014-02-04,1294.098
2014-02-05,1298.843
2014-02-06,1322.109
2014-02-07,1335.154
2014-02-10,1339.821
2014-02-11,1362.101
2014-02-12,1371.865
2014-02-13,1369.961
2014-02-14,1386.118
2014-02-17,1396.215
2014-02-18,1404.475
2014-02-19,1410.183
2014-02-20,1405.942
2014-02-21,1414.95
2014-02-24,1415.057
2014-02-25,1413.205
2014-02-26,1399.113
2014-02-27,1413.415
2014-02-28,1444.433
2014-03-03,1411.399
2014-03-04,1433.978
2014-03-05,1436.477
2014-03-06,1442.133
2014-03-07,1430.533
2014-03-10,1413.759
2014-03-11,1412.458
2014-03-12,1401.545
2014-03-13,1396.024
2014-03-14,1385.389
2014-03-17,1402.554
2014-03-18,1398.364
2014-03-19,1395.982
2014-03-20,1372.535
2014-03-21,1364.311
2014-03-24,1351.673
2014-03-25,1366.441
2014-03-26,1379.041
2014-03-27,1381.811
2014-03-28,1383.374
2014-03-31,1398.077
2014-04-01,1402.869
2014-04-02,1405.263
2014-04-03,1395.288
2014-04-04,1404.333
2014-04-07,1395.078
2014-04-08,1381.318
2014-04-09,1399.005
2014-04-10,1398.511
2014-04-11,1370.959
2014-04-14,1352.835
2014-04-15,1339.668
2014-04-16,1357.666
2014-04-17,1375.582
2014-04-18,1375.582
2014-04-21,1375.132
2014-04-22,1380.228
2014-04-23,1367.616
2014-04-24,1371.296
2014-04-25,1361.812
2014-04-28,1356.122
2014-04-29,1365.866
2014-04-30,1369.665
2014-05-01,1371.015
2014-05-02,1377.383
2014-05-05,1376.975
2014-05-06,1384.601
2014-05-07,1376.319
2014-05-08,1385.228
2014-05-09,1367.729
2014-05-12,1378.777
2014-05-13,1376.376
2014-05-14,1365.459
2014-05-15,1334.858
2014-05-16,1314.386
2014-05-19,1314.403
2014-05-20,1321.178
2014-05-21,1336.919
2014-05-22,1342.33
2014-05-23,1346.609
2014-05-26,1346.969
2014-05-27,1356.965
2014-05-28,1358.266
2014-05-29,1359.056
2014-05-30,1365.76
2014-06-02,1372.935
2014-06-03,1360.496
2014-06-04,1364.179
2014-06-05,1367.32
2014-06-06,1388.658
2014-06-09,1389.218
2014-06-10,1385.928
2014-06-11,1378.527
2014-06-12,1385.28
2014-06-13,1365.476
2014-06-16,1358.121
2014-06-17,1345.357
2014-06-18,1342.814
2014-06-19,1357.925
2014-06-20,1361.961
2014-06-23,1350.562
2014-06-24,1336.713
2014-06-25,1332.316
2014-06-26,1352.345
2014-06-27,1357.793
2014-06-30,1368.843
2014-07-01,1384.063
2014-07-02,1391.812
2014-07-03,1404.598
2014-07-04,1406.536
2014-07-07,1390.61
2014-07-08,1367.583
2014-07-09,1358.701
2014-07-10,1347.192
2014-07-11,1347.529
2014-07-14,1355.922
2014-07-15,1349.708
2014-07-16,1367.235
2014-07-17,1358.976
2014-07-18,1357.147
2014-07-21,1350.126
2014-07-22,1363.395
2014-07-23,1371.045
2014-07-24,1368.162
2014-07-25,1365.097
2014-07-28,1360.847
2014-07-29,1360.555
2014-07-30,1354.748
2014-07-31,1337.67
2014-08-01,1321.805
2014-08-04,1319.541
2014-08-05,1318.842
2014-08-06,1307.676
2014-08-07,1303.2
2014-08-08,1298.948
2014-08-11,1313.959
2014-08-12,1314.827
2014-08-13,1311.467
2014-08-14,1322.499
2014-08-15,1319.734
2014-08-18,1334.557
2014-08-19,1333.751
2014-08-20,1324.186
2014-08-21,1326.783
2014-08-22,1328.685
2014-08-25,1329.647
2014-08-26,1339.304
2014-08-27,1345.47
2014-08-28,1333.812
2014-08-29,1335.947
2014-09-01,1340.062
2014-09-02,1329.739
2014-09-03,1331.535
2014-09-04,1327.621
2014-09-05,1315.141
2014-09-08,1289.354
2014-09-09,1285.324
2014-09-10,1280.315
2014-09-11,1281.922
2014-09-12,1290.349
2014-09-15,1285.458
2014-09-16,1280.528
2014-09-17,1290.442
2014-09-18,1305.64
2014-09-19,1310.331
2014-09-22,1300.434
2014-09-23,1290.058
2014-09-24,1289.945
2014-09-25,1279.612
2014-09-26,1265.759
2014-09-29,1262.397
2014-09-30,1256.993
2014-10-01,1243.944
2014-10-02,1218.894
2014-10-03,1221.908
2014-10-06,1228.154
2014-10-07,1220.347
2014-10-08,1204.524
2014-10-09,1198.386
2014-10-10,1173.898
2014-10-13,1168.921
2014-10-14,1170.777
2014-10-15,1153.963
2014-10-16,1164.965
2014-10-17,1191.894
2014-10-20,1197.157
2014-10-21,1223.042
2014-10-22,1226.864
2014-10-23,1223.403
2014-10-24,1222.801
2014-10-27,1221.828
2014-10-28,1231.131
2014-10-29,1238.3
2014-10-30,1235.132
2014-10-31,1250.726
2014-11-03,1244.924
2014-11-04,1245.116
2014-11-05,1250.734
2014-11-06,1243.52
2014-11-07,1232.155
2014-11-10,1242.672
2014-11-11,1245.958
2014-11-12,1239.067
2014-11-13,1232.034
2014-11-14,1228.639
2014-11-17,1230.06
2014-11-18,1233.48
2014-11-19,1221.912
2014-11-20,1224.012
2014-11-21,1228.853
2014-11-24,1232.469
2014-11-25,1247.832
2014-11-26,1248.426
2014-11-27,1251.224
2014-11-28,1247.253
2014-12-01,1239.034
2014-12-02,1244.372
2014-12-03,1247.32
2014-12-04,1249.207
2014-12-05,1253.5
2014-12-08,1252.844
2014-12-09,1235.985
2014-12-10,1241.305
2014-12-11,1234.891
2014-12-12,1209.089
2014-12-15,1188.525
2014-12-16,1215.869
2014-12-17,1214.562
2014-12-18,1236.712
2014-12-19,1250.129
2014-12-22,1258.009
2014-12-23,1257.934
2014-12-24,1261.614
2014-12-25,1261.614
2014-12-26,1262.588
2014-12-29,1258.407
2014-12-30,1255.943
2014-12-31,1268.761
2015-01-01,1268.761
2015-01-02,1248.698
2015-01-05,1223.822
2015-01-06,1203.973
2015-01-07,1201.286
2015-01-08,1219.298
2015-01-09,1219.53
2015-01-12,1215.006
2015-01-13,1228.938
2015-01-14,1214.563
2015-01-15,1212.91
2015-01-16,1209.763
2015-01-19,1225.223
2015-01-20,1232.853
2015-01-21,1238.805
2015-01-22,1247.748
2015-01-23,1250.14
2015-01-26,1253.821
2015-01-27,1257.094
2015-01-28,1262.664
2015-01-29,1250.838
2015-01-30,1243.496
2015-02-02,1250.368
2015-02-03,1274.469
2015-02-04,1282.295
2015-02-05,1295.074
2015-02-06,1291.793
2015-02-09,1281.994
2015-02-10,1290.592
2015-02-11,1285.579
2015-02-12,1309.878
2015-02-13,1317.879
2015-02-16,1317.994
2015-02-17,1316.886
2015-02-18,1337.456
2015-02-19,1341.595
2015-02-20,1341.656
2015-02-23,1353.235
2015-02-24,1356.566
2015-02-25,1365.373
2015-02-26,1363.54
2015-02-27,1371.005
2015-03-02,1360.95
2015-03-03,1353.494
2015-03-04,1343.049
2015-03-05,1352.067
2015-03-06,1336.444
2015-03-09,1330.125
2015-03-10,1309.7
2015-03-11,1296.924
2015-03-12,1298.025
2015-03-13,1286.575
2015-03-16,1297.144
2015-03-17,1292.151
2015-03-18,1297.815
2015-03-19,1306.034
2015-03-20,1332.464
2015-03-23,1336.898
2015-03-24,1335.835
2015-03-25,1334.525
2015-03-26,1309.845
2015-03-27,1308.257
2015-03-30,1303.493
2015-03-31,1300.432
2015-04-01,1300.937
2015-04-02,1311.609
2015-04-03,1311.609
2015-04-06,1324.655
2015-04-07,1336.683
2015-04-08,1344.8
2015-04-09,1342.466
2015-04-10,1348.119
2015-04-13,1344.514
2015-04-14,1358.604
2015-04-15,1356.173
2015-04-16,1356.417
2015-04-17,1348.901
2015-04-20,1350.205
2015-04-21,1359.74
2015-04-22,1361.008
2015-04-23,1366.79
2015-04-24,1384.364
2015-04-27,1391.703
2015-04-28,1388.393
2015-04-29,1387.341
2015-04-30,1383.253
2015-05-01,1361.434
2015-05-04,1356.007
2015-05-05,1357.649
2015-05-06,1362.006
2015-05-07,1363.037
2015-05-08,1425.726
2015-05-11,1436.95
2015-05-12,1429.508
2015-05-13,1450.691
2015-05-14,1463.15
2015-05-15,1475.573
2015-05-18,1465.808
2015-05-19,1461.397
2015-05-20,1461.609
2015-05-21,1469.188
2015-05-22,1456.996
