Date,ITALY MID VALUE Mid Cap
2001-01-01,403.952
2001-01-02,404.14
2001-01-03,395.624
2001-01-04,398.943
2001-01-05,400.693
2001-01-08,399.915
2001-01-09,396.811
2001-01-10,397.416
2001-01-11,403.643
2001-01-12,405.446
2001-01-15,405.721
2001-01-16,403.566
2001-01-17,402.813
2001-01-18,406.248
2001-01-19,401.631
2001-01-22,403.775
2001-01-23,405.04
2001-01-24,399.737
2001-01-25,400.534
2001-01-26,403.112
2001-01-29,403.126
2001-01-30,407.794
2001-01-31,412.077
2001-02-01,413.968
2001-02-02,408.322
2001-02-05,408.34
2001-02-06,406.577
2001-02-07,404.71
2001-02-08,398.822
2001-02-09,399.288
2001-02-12,403.812
2001-02-13,399.873
2001-02-14,395.622
2001-02-15,388.816
2001-02-16,391.059
2001-02-19,393.3
2001-02-20,387.526
2001-02-21,385.66
2001-02-22,383.629
2001-02-23,380.854
2001-02-26,382.636
2001-02-27,386.399
2001-02-28,387.647
2001-03-01,389.567
2001-03-02,388.3
2001-03-05,382.416
2001-03-06,387.646
2001-03-07,387.505
2001-03-08,390.57
2001-03-09,387.378
2001-03-12,380.076
2001-03-13,372.389
2001-03-14,366.031
2001-03-15,363.827
2001-03-16,356.331
2001-03-19,356.0
2001-03-20,361.665
2001-03-21,356.48
2001-03-22,339.754
2001-03-23,347.389
2001-03-26,354.813
2001-03-27,362.672
2001-03-28,358.48
2001-03-29,359.749
2001-03-30,363.019
2001-04-02,361.006
2001-04-03,357.315
2001-04-04,365.939
2001-04-05,368.644
2001-04-06,369.755
2001-04-09,372.558
2001-04-10,370.958
2001-04-11,368.567
2001-04-12,374.077
2001-04-13,374.077
2001-04-16,370.246
2001-04-17,369.809
2001-04-18,367.144
2001-04-19,370.733
2001-04-20,371.081
2001-04-23,369.877
2001-04-24,369.345
2001-04-25,370.614
2001-04-26,373.785
2001-04-27,372.711
2001-04-30,373.927
2001-05-01,375.909
2001-05-02,373.88
2001-05-03,371.743
2001-05-04,371.245
2001-05-07,373.755
2001-05-08,372.292
2001-05-09,370.112
2001-05-10,371.465
2001-05-11,371.469
2001-05-14,370.879
2001-05-15,371.937
2001-05-16,372.371
2001-05-17,375.638
2001-05-18,377.38
2001-05-21,372.786
2001-05-22,371.681
2001-05-23,368.314
2001-05-24,367.651
2001-05-25,364.708
2001-05-28,367.593
2001-05-29,362.836
2001-05-30,360.022
2001-05-31,359.596
2001-06-01,361.68
2001-06-04,360.763
2001-06-05,360.885
2001-06-06,359.339
2001-06-07,361.594
2001-06-08,363.495
2001-06-11,358.451
2001-06-12,358.84
2001-06-13,360.292
2001-06-14,357.634
2001-06-15,355.443
2001-06-18,355.097
2001-06-19,352.723
2001-06-20,346.579
2001-06-21,345.829
2001-06-22,345.509
2001-06-25,349.69
2001-06-26,345.498
2001-06-27,345.446
2001-06-28,342.26
2001-06-29,345.98
2001-07-02,348.547
2001-07-03,350.127
2001-07-04,350.64
2001-07-05,344.343
2001-07-06,342.576
2001-07-09,341.623
2001-07-10,345.42
2001-07-11,344.712
2001-07-12,338.302
2001-07-13,336.102
2001-07-16,336.527
2001-07-17,331.691
2001-07-18,336.568
2001-07-19,338.976
2001-07-20,338.439
2001-07-23,337.222
2001-07-24,339.945
2001-07-25,340.899
2001-07-26,340.595
2001-07-27,337.779
2001-07-30,333.461
2001-07-31,334.195
2001-08-01,338.667
2001-08-02,342.084
2001-08-03,343.391
2001-08-06,342.063
2001-08-07,342.922
2001-08-08,342.145
2001-08-09,345.094
2001-08-10,346.276
2001-08-13,347.867
2001-08-14,348.77
2001-08-15,354.094
2001-08-16,350.702
2001-08-17,348.558
2001-08-20,346.475
2001-08-21,348.236
2001-08-22,350.61
2001-08-23,349.049
2001-08-24,350.498
2001-08-27,348.478
2001-08-28,346.873
2001-08-29,346.753
2001-08-30,340.368
2001-08-31,339.977
2001-09-03,335.371
2001-09-04,328.671
2001-09-05,320.556
2001-09-06,314.07
2001-09-07,316.423
2001-09-10,309.34
2001-09-11,292.755
2001-09-12,291.799
2001-09-13,295.0
2001-09-14,287.127
2001-09-17,283.296
2001-09-18,278.731
2001-09-19,279.594
2001-09-20,268.619
2001-09-21,252.824
2001-09-24,262.093
2001-09-25,269.97
2001-09-26,274.174
2001-09-27,273.953
2001-09-28,281.359
2001-10-01,278.237
2001-10-02,278.84
2001-10-03,279.181
2001-10-04,282.961
2001-10-05,280.661
2001-10-08,279.16
2001-10-09,280.068
2001-10-10,279.712
2001-10-11,282.701
2001-10-12,284.255
2001-10-15,282.436
2001-10-16,286.153
2001-10-17,292.69
2001-10-18,290.337
2001-10-19,285.478
2001-10-22,285.943
2001-10-23,287.926
2001-10-24,287.656
2001-10-25,284.601
2001-10-26,288.757
2001-10-29,289.255
2001-10-30,281.596
2001-10-31,282.152
2001-11-01,283.836
2001-11-02,280.284
2001-11-05,280.234
2001-11-06,278.253
2001-11-07,278.061
2001-11-08,279.79
2001-11-09,278.576
2001-11-12,275.902
2001-11-13,276.423
2001-11-14,279.893
2001-11-15,283.886
2001-11-16,289.027
2001-11-19,298.876
2001-11-20,296.722
2001-11-21,295.717
2001-11-22,298.601
2001-11-23,299.118
2001-11-26,302.025
2001-11-27,297.365
2001-11-28,296.714
2001-11-29,299.145
2001-11-30,301.622
2001-12-03,295.581
2001-12-04,300.796
2001-12-05,305.225
2001-12-06,307.297
2001-12-07,307.604
2001-12-10,302.946
2001-12-11,301.918
2001-12-12,300.021
2001-12-13,294.687
2001-12-14,294.934
2001-12-17,299.954
2001-12-18,297.968
2001-12-19,294.26
2001-12-20,289.275
2001-12-21,288.469
2001-12-24,285.59
2001-12-25,285.59
2001-12-26,285.834
2001-12-27,291.68
2001-12-28,290.578
2001-12-31,293.412
2002-01-01,293.412
2002-01-02,298.445
2002-01-03,301.861
2002-01-04,300.557
2002-01-07,300.443
2002-01-08,302.922
2002-01-09,303.526
2002-01-10,302.18
2002-01-11,301.752
2002-01-14,298.085
2002-01-15,300.095
2002-01-16,295.929
2002-01-17,296.731
2002-01-18,299.236
2002-01-21,297.199
2002-01-22,298.322
2002-01-23,300.021
2002-01-24,299.295
2002-01-25,295.698
2002-01-28,296.776
2002-01-29,299.578
2002-01-30,300.366
2002-01-31,302.565
2002-02-01,300.785
2002-02-04,300.058
2002-02-05,297.434
2002-02-06,293.399
2002-02-07,293.518
2002-02-08,295.689
2002-02-11,295.716
2002-02-12,294.334
2002-02-13,294.724
2002-02-14,296.356
2002-02-15,295.398
2002-02-18,294.391
2002-02-19,288.807
2002-02-20,287.798
2002-02-21,289.834
2002-02-22,291.625
2002-02-25,289.161
2002-02-26,289.088
2002-02-27,292.712
2002-02-28,294.267
2002-03-01,298.411
2002-03-04,306.636
2002-03-05,303.285
2002-03-06,307.846
2002-03-07,310.703
2002-03-08,309.609
2002-03-11,309.09
2002-03-12,307.337
2002-03-13,310.816
2002-03-14,314.467
2002-03-15,314.776
2002-03-18,313.908
2002-03-19,316.83
2002-03-20,313.625
2002-03-21,313.195
2002-03-22,312.53
2002-03-25,311.072
2002-03-26,309.065
2002-03-27,308.121
2002-03-28,312.133
2002-03-29,312.133
2002-04-01,314.691
2002-04-02,312.925
2002-04-03,312.663
2002-04-04,312.224
2002-04-05,310.437
2002-04-08,304.309
2002-04-09,307.26
2002-04-10,311.257
2002-04-11,311.908
2002-04-12,313.292
2002-04-15,312.527
2002-04-16,317.818
2002-04-17,319.182
2002-04-18,319.744
2002-04-19,321.857
2002-04-22,320.384
2002-04-23,321.641
2002-04-24,324.072
2002-04-25,324.108
2002-04-26,322.306
2002-04-29,321.585
2002-04-30,322.034
2002-05-01,323.856
2002-05-02,319.789
2002-05-03,319.553
2002-05-06,319.189
2002-05-07,314.797
2002-05-08,315.494
2002-05-09,311.369
2002-05-10,309.756
2002-05-13,310.919
2002-05-14,310.889
2002-05-15,313.223
2002-05-16,315.274
2002-05-17,318.502
2002-05-20,313.605
2002-05-21,313.251
2002-05-22,315.485
2002-05-23,311.632
2002-05-24,308.844
2002-05-27,305.783
2002-05-28,310.84
2002-05-29,311.746
2002-05-30,311.624
2002-05-31,312.335
2002-06-03,308.13
2002-06-04,302.292
2002-06-05,300.725
2002-06-06,299.598
2002-06-07,297.107
2002-06-10,301.207
2002-06-11,309.82
2002-06-12,303.57
2002-06-13,296.739
2002-06-14,288.485
2002-06-17,296.166
2002-06-18,297.161
2002-06-19,295.963
2002-06-20,291.601
2002-06-21,287.648
2002-06-24,284.799
2002-06-25,287.011
2002-06-26,289.624
2002-06-27,288.665
2002-06-28,300.796
2002-07-01,302.518
2002-07-02,294.637
2002-07-03,286.708
2002-07-04,287.671
2002-07-05,296.02
2002-07-08,298.022
2002-07-09,299.616
2002-07-10,293.586
2002-07-11,287.054
2002-07-12,287.566
2002-07-15,282.393
2002-07-16,288.452
2002-07-17,295.583
2002-07-18,300.016
2002-07-19,294.619
2002-07-22,285.791
2002-07-23,276.961
2002-07-24,276.633
2002-07-25,276.952
2002-07-26,276.984
2002-07-29,281.204
2002-07-30,281.068
2002-07-31,277.538
2002-08-01,273.134
2002-08-02,272.804
2002-08-05,265.869
2002-08-06,268.366
2002-08-07,267.087
2002-08-08,273.699
2002-08-09,278.381
2002-08-12,275.136
2002-08-13,278.688
2002-08-14,274.528
2002-08-15,272.483
2002-08-16,282.552
2002-08-19,288.978
2002-08-20,288.146
2002-08-21,292.426
2002-08-22,295.529
2002-08-23,292.688
2002-08-26,292.898
2002-08-27,300.566
2002-08-28,292.295
2002-08-29,286.379
2002-08-30,284.525
2002-09-02,281.885
2002-09-03,276.563
2002-09-04,276.681
2002-09-05,274.058
2002-09-06,278.655
2002-09-09,270.281
2002-09-10,272.884
2002-09-11,279.209
2002-09-12,272.511
2002-09-13,270.242
2002-09-16,266.389
2002-09-17,265.162
2002-09-18,263.35
2002-09-19,259.752
2002-09-20,258.464
2002-09-23,247.374
2002-09-24,244.675
2002-09-25,243.985
2002-09-26,246.637
2002-09-27,244.108
2002-09-30,235.411
2002-10-01,235.263
2002-10-02,240.514
2002-10-03,239.52
2002-10-04,232.573
2002-10-07,230.53
2002-10-08,225.761
2002-10-09,220.27
2002-10-10,226.918
2002-10-11,239.994
2002-10-14,237.491
2002-10-15,248.892
2002-10-16,246.34
2002-10-17,247.654
2002-10-18,247.477
2002-10-21,251.21
2002-10-22,255.498
2002-10-23,251.409
2002-10-24,254.636
2002-10-25,254.926
2002-10-28,261.454
2002-10-29,252.97
2002-10-30,257.927
2002-10-31,260.867
2002-11-01,259.584
2002-11-04,270.757
2002-11-05,277.505
2002-11-06,276.277
2002-11-07,267.534
2002-11-08,264.607
2002-11-11,258.139
2002-11-12,262.511
2002-11-13,262.018
2002-11-14,267.824
2002-11-15,269.952
2002-11-18,274.191
2002-11-19,275.266
2002-11-20,276.288
2002-11-21,283.142
2002-11-22,284.391
2002-11-25,284.261
2002-11-26,277.314
2002-11-27,287.199
2002-11-28,291.871
2002-11-29,292.253
2002-12-02,290.359
2002-12-03,282.624
2002-12-04,284.337
2002-12-05,279.23
2002-12-06,279.226
2002-12-09,273.49
2002-12-10,276.678
2002-12-11,279.457
2002-12-12,276.681
2002-12-13,276.006
2002-12-16,280.631
2002-12-17,279.977
2002-12-18,274.737
2002-12-19,269.424
2002-12-20,272.274
2002-12-23,270.051
2002-12-24,271.168
2002-12-25,271.168
2002-12-26,271.852
2002-12-27,268.878
2002-12-30,270.755
2002-12-31,271.817
2003-01-01,271.817
2003-01-02,282.684
2003-01-03,285.631
2003-01-06,292.743
2003-01-07,285.874
2003-01-08,285.513
2003-01-09,292.444
2003-01-10,294.463
2003-01-13,297.777
2003-01-14,300.023
2003-01-15,296.894
2003-01-16,297.014
2003-01-17,289.656
2003-01-20,287.197
2003-01-21,278.763
2003-01-22,277.318
2003-01-23,278.406
2003-01-24,277.936
2003-01-27,276.884
2003-01-28,276.094
2003-01-29,278.085
2003-01-30,277.217
2003-01-31,278.419
2003-02-03,281.076
2003-02-04,277.182
2003-02-05,283.068
2003-02-06,280.921
2003-02-07,280.848
2003-02-10,273.395
2003-02-11,279.304
2003-02-12,278.305
2003-02-13,283.083
2003-02-14,286.666
2003-02-17,290.198
2003-02-18,291.537
2003-02-19,286.235
2003-02-20,287.206
2003-02-21,290.896
2003-02-24,287.934
2003-02-25,283.458
2003-02-26,284.887
2003-02-27,286.85
2003-02-28,289.053
2003-03-03,290.255
2003-03-04,288.585
2003-03-05,285.751
2003-03-06,278.999
2003-03-07,276.207
2003-03-10,270.666
2003-03-11,271.119
2003-03-12,266.185
2003-03-13,269.32
2003-03-14,273.465
2003-03-17,276.563
2003-03-18,273.056
2003-03-19,275.122
2003-03-20,270.796
2003-03-21,275.624
2003-03-24,271.283
2003-03-25,274.823
2003-03-26,273.667
2003-03-27,270.311
2003-03-28,274.577
2003-03-31,274.286
2003-04-01,274.959
2003-04-02,282.058
2003-04-03,283.737
2003-04-04,282.216
2003-04-07,288.728
2003-04-08,289.843
2003-04-09,290.003
2003-04-10,291.764
2003-04-11,291.296
2003-04-14,294.796
2003-04-15,295.213
2003-04-16,297.426
2003-04-17,302.297
2003-04-18,302.297
2003-04-21,300.994
2003-04-22,306.993
2003-04-23,309.843
2003-04-24,311.005
2003-04-25,307.144
2003-04-28,311.528
2003-04-29,313.289
2003-04-30,320.669
2003-05-01,323.614
2003-05-02,321.529
2003-05-05,329.345
2003-05-06,333.794
2003-05-07,332.672
2003-05-08,328.115
2003-05-09,328.613
2003-05-12,327.203
2003-05-13,328.677
2003-05-14,328.138
2003-05-15,328.009
2003-05-16,332.429
2003-05-19,324.577
2003-05-20,324.509
2003-05-21,320.38
2003-05-22,326.258
2003-05-23,329.93
2003-05-26,332.074
2003-05-27,333.244
2003-05-28,333.9
2003-05-29,338.463
2003-05-30,346.453
2003-06-02,344.475
2003-06-03,342.517
2003-06-04,342.136
2003-06-05,345.642
2003-06-06,342.634
2003-06-09,339.93
2003-06-10,339.548
2003-06-11,343.582
2003-06-12,344.664
2003-06-13,347.139
2003-06-16,353.762
2003-06-17,358.558
2003-06-18,353.774
2003-06-19,352.098
2003-06-20,350.869
2003-06-23,343.67
2003-06-24,342.597
2003-06-25,346.191
2003-06-26,340.474
2003-06-27,339.643
2003-06-30,334.261
2003-07-01,331.03
2003-07-02,327.918
2003-07-03,328.344
2003-07-04,328.108
2003-07-07,334.019
2003-07-08,333.932
2003-07-09,334.1
2003-07-10,331.148
2003-07-11,332.011
2003-07-14,333.795
2003-07-15,330.765
2003-07-16,330.0
2003-07-17,327.443
2003-07-18,329.367
2003-07-21,327.101
2003-07-22,326.497
2003-07-23,330.887
2003-07-24,333.755
2003-07-25,335.211
2003-07-28,337.176
2003-07-29,333.813
2003-07-30,335.13
2003-07-31,336.427
2003-08-01,333.094
2003-08-04,332.847
2003-08-05,335.65
2003-08-06,333.626
2003-08-07,334.235
2003-08-08,333.2
2003-08-11,333.992
2003-08-12,334.622
2003-08-13,336.422
2003-08-14,340.388
2003-08-15,340.146
2003-08-18,338.877
2003-08-19,339.3
2003-08-20,341.29
2003-08-21,337.026
2003-08-22,334.288
2003-08-25,334.117
2003-08-26,330.958
2003-08-27,332.337
2003-08-28,334.15
2003-08-29,334.788
2003-09-01,337.244
2003-09-02,334.385
2003-09-03,338.955
2003-09-04,341.071
2003-09-05,345.761
2003-09-08,354.628
2003-09-09,352.741
2003-09-10,349.982
2003-09-11,351.757
2003-09-12,354.488
2003-09-15,355.813
2003-09-16,355.866
2003-09-17,359.615
2003-09-18,363.96
2003-09-19,368.631
2003-09-22,363.512
2003-09-23,362.81
2003-09-24,362.03
2003-09-25,359.748
2003-09-26,355.171
2003-09-29,355.987
2003-09-30,352.843
2003-10-01,358.199
2003-10-02,361.579
2003-10-03,363.812
2003-10-06,363.538
2003-10-07,364.291
2003-10-08,365.349
2003-10-09,368.234
2003-10-10,368.798
2003-10-13,368.817
2003-10-14,371.878
2003-10-15,374.024
2003-10-16,375.51
2003-10-17,370.972
2003-10-20,369.948
2003-10-21,368.645
2003-10-22,365.739
2003-10-23,363.989
2003-10-24,364.865
2003-10-27,364.567
2003-10-28,366.901
2003-10-29,367.997
2003-10-30,369.921
2003-10-31,368.925
2003-11-03,366.362
2003-11-04,366.567
2003-11-05,364.861
2003-11-06,364.63
2003-11-07,370.578
2003-11-10,371.414
2003-11-11,367.986
2003-11-12,372.123
2003-11-13,376.952
2003-11-14,379.897
2003-11-17,376.939
2003-11-18,382.279
2003-11-19,383.806
2003-11-20,382.245
2003-11-21,385.073
2003-11-24,389.246
2003-11-25,389.068
2003-11-26,392.467
2003-11-27,393.475
2003-11-28,397.712
2003-12-01,398.146
2003-12-02,402.659
2003-12-03,405.162
2003-12-04,404.302
2003-12-05,405.986
2003-12-08,406.756
2003-12-09,405.753
2003-12-10,405.427
2003-12-11,404.577
2003-12-12,407.057
2003-12-15,409.197
2003-12-16,411.171
2003-12-17,411.643
2003-12-18,412.146
2003-12-19,408.029
2003-12-22,401.614
2003-12-23,402.999
2003-12-24,404.135
2003-12-25,404.135
2003-12-26,403.972
2003-12-29,406.153
2003-12-30,404.505
2003-12-31,407.184
2004-01-01,407.184
2004-01-02,410.475
2004-01-05,415.629
2004-01-06,417.788
2004-01-07,413.133
2004-01-08,417.185
2004-01-09,421.975
2004-01-12,423.185
2004-01-13,423.865
2004-01-14,425.21
2004-01-15,423.992
2004-01-16,420.524
2004-01-19,422.112
2004-01-20,427.599
2004-01-21,428.328
2004-01-22,430.695
2004-01-23,429.584
2004-01-26,427.158
2004-01-27,431.4
2004-01-28,437.828
2004-01-29,424.714
2004-01-30,425.372
2004-02-02,430.129
2004-02-03,430.732
2004-02-04,429.136
2004-02-05,427.716
2004-02-06,433.435
2004-02-09,436.647
2004-02-10,440.549
2004-02-11,437.543
2004-02-12,443.516
2004-02-13,437.594
2004-02-16,438.635
2004-02-17,444.954
2004-02-18,444.437
2004-02-19,439.71
2004-02-20,435.947
2004-02-23,436.082
2004-02-24,435.963
2004-02-25,433.232
2004-02-26,429.824
2004-02-27,430.363
2004-03-01,433.001
2004-03-02,427.549
2004-03-03,421.395
2004-03-04,426.344
2004-03-05,435.133
2004-03-08,434.637
2004-03-09,434.76
2004-03-10,426.535
2004-03-11,420.885
2004-03-12,416.937
2004-03-15,406.833
2004-03-16,414.568
2004-03-17,410.137
2004-03-18,408.343
2004-03-19,403.676
2004-03-22,400.457
2004-03-23,400.001
2004-03-24,396.164
2004-03-25,398.804
2004-03-26,396.332
2004-03-29,401.12
2004-03-30,398.966
2004-03-31,400.64
2004-04-01,408.107
2004-04-02,406.225
2004-04-05,406.003
2004-04-06,406.836
2004-04-07,412.045
2004-04-08,410.086
2004-04-09,410.086
2004-04-12,408.934
2004-04-13,408.342
2004-04-14,406.025
2004-04-15,402.982
2004-04-16,405.716
2004-04-19,406.081
2004-04-20,406.018
2004-04-21,404.634
2004-04-22,407.089
2004-04-23,405.542
2004-04-26,406.191
2004-04-27,407.803
2004-04-28,402.431
2004-04-29,403.868
2004-04-30,403.583
2004-05-03,402.995
2004-05-04,404.102
2004-05-05,407.982
2004-05-06,398.417
2004-05-07,393.727
2004-05-10,384.278
2004-05-11,384.882
2004-05-12,383.031
2004-05-13,383.046
2004-05-14,380.908
2004-05-17,381.451
2004-05-18,384.343
2004-05-19,391.135
2004-05-20,387.653
2004-05-21,390.09
2004-05-24,387.46
2004-05-25,389.252
2004-05-26,394.213
2004-05-27,402.355
2004-05-28,401.293
2004-05-31,399.954
2004-06-01,401.114
2004-06-02,406.403
2004-06-03,406.592
2004-06-04,411.264
2004-06-07,415.63
2004-06-08,414.944
2004-06-09,408.123
2004-06-10,409.649
2004-06-11,404.619
2004-06-14,403.524
2004-06-15,407.952
2004-06-16,406.958
2004-06-17,409.931
2004-06-18,412.329
2004-06-21,412.794
2004-06-22,413.716
2004-06-23,415.672
2004-06-24,420.89
2004-06-25,420.883
2004-06-28,428.42
2004-06-29,425.321
2004-06-30,425.104
2004-07-01,424.722
2004-07-02,427.94
2004-07-05,426.019
2004-07-06,422.759
2004-07-07,423.964
2004-07-08,424.641
2004-07-09,424.48
2004-07-12,423.182
2004-07-13,422.042
2004-07-14,421.884
2004-07-15,418.354
2004-07-16,423.499
2004-07-19,420.999
2004-07-20,418.711
2004-07-21,416.004
2004-07-22,413.906
2004-07-23,409.487
2004-07-26,410.561
2004-07-27,409.886
2004-07-28,408.112
2004-07-29,412.843
2004-07-30,413.82
2004-08-02,413.726
2004-08-03,414.637
2004-08-04,411.321
2004-08-05,409.03
2004-08-06,410.125
2004-08-09,407.236
2004-08-10,410.039
2004-08-11,403.309
2004-08-12,404.167
2004-08-13,405.653
2004-08-16,409.315
2004-08-17,409.04
2004-08-18,406.726
2004-08-19,409.208
2004-08-20,407.833
2004-08-23,407.215
2004-08-24,406.333
2004-08-25,405.766
2004-08-26,406.865
2004-08-27,405.905
2004-08-30,405.52
2004-08-31,411.246
2004-09-01,414.181
2004-09-02,419.776
2004-09-03,418.766
2004-09-06,419.19
2004-09-07,417.044
2004-09-08,418.085
2004-09-09,417.18
2004-09-10,425.191
2004-09-13,426.416
2004-09-14,425.344
2004-09-15,421.18
2004-09-16,422.619
2004-09-17,428.766
2004-09-20,430.36
2004-09-21,437.547
2004-09-22,433.723
2004-09-23,433.053
2004-09-24,431.862
2004-09-27,426.734
2004-09-28,429.163
2004-09-29,433.32
2004-09-30,434.333
2004-10-01,436.72
2004-10-04,434.683
2004-10-05,436.547
2004-10-06,435.249
2004-10-07,435.248
2004-10-08,439.815
2004-10-11,438.744
2004-10-12,433.73
2004-10-13,436.091
2004-10-14,437.891
2004-10-15,441.062
2004-10-18,441.711
2004-10-19,442.275
2004-10-20,440.835
2004-10-21,440.937
2004-10-22,442.827
2004-10-25,441.796
2004-10-26,444.337
2004-10-27,447.454
2004-10-28,449.445
2004-10-29,448.504
2004-11-01,452.206
2004-11-02,451.701
2004-11-03,456.782
2004-11-04,456.788
2004-11-05,458.622
2004-11-08,463.676
2004-11-09,465.161
2004-11-10,463.621
2004-11-11,464.106
2004-11-12,463.365
2004-11-15,463.716
2004-11-16,465.684
2004-11-17,473.454
2004-11-18,472.351
2004-11-19,474.828
2004-11-22,474.373
2004-11-23,475.0
2004-11-24,476.608
2004-11-25,482.199
2004-11-26,480.265
2004-11-29,480.311
2004-11-30,478.832
2004-12-01,484.858
2004-12-02,484.529
2004-12-03,487.478
2004-12-06,490.508
2004-12-07,494.909
2004-12-08,490.875
2004-12-09,486.387
2004-12-10,487.294
2004-12-13,496.214
2004-12-14,499.569
2004-12-15,506.392
2004-12-16,500.041
2004-12-17,497.045
2004-12-20,506.42
2004-12-21,509.907
2004-12-22,512.975
2004-12-23,517.46
2004-12-24,518.802
2004-12-27,522.303
2004-12-28,523.015
2004-12-29,524.546
2004-12-30,527.551
2004-12-31,526.099
2005-01-03,524.853
2005-01-04,522.578
2005-01-05,525.263
2005-01-06,524.261
2005-01-07,518.254
2005-01-10,518.576
2005-01-11,511.913
2005-01-12,522.27
2005-01-13,520.956
2005-01-14,519.023
2005-01-17,520.973
2005-01-18,517.245
2005-01-19,519.08
2005-01-20,513.61
2005-01-21,518.384
2005-01-24,517.652
2005-01-25,521.183
2005-01-26,523.896
2005-01-27,520.0
2005-01-28,519.818
2005-01-31,531.901
2005-02-01,529.989
2005-02-02,532.697
2005-02-03,531.124
2005-02-04,534.369
2005-02-07,531.29
2005-02-08,530.158
2005-02-09,530.556
2005-02-10,534.05
2005-02-11,536.039
2005-02-14,545.213
2005-02-15,542.733
2005-02-16,535.67
2005-02-17,537.17
2005-02-18,534.973
2005-02-21,527.824
2005-02-22,531.493
2005-02-23,529.926
2005-02-24,533.775
2005-02-25,542.301
2005-02-28,545.113
2005-03-01,546.451
2005-03-02,541.433
2005-03-03,539.9
2005-03-04,550.218
2005-03-07,551.725
2005-03-08,554.835
2005-03-09,554.208
2005-03-10,550.847
2005-03-11,552.369
2005-03-14,548.28
2005-03-15,547.681
2005-03-16,547.93
2005-03-17,545.471
2005-03-18,544.167
2005-03-21,542.103
2005-03-22,544.618
2005-03-23,536.043
2005-03-24,536.582
2005-03-25,536.582
2005-03-28,532.816
2005-03-29,535.028
2005-03-30,541.226
2005-03-31,546.831
2005-04-01,553.498
2005-04-04,547.265
2005-04-05,547.348
2005-04-06,553.056
2005-04-07,558.068
2005-04-08,557.002
2005-04-11,561.021
2005-04-12,550.65
2005-04-13,554.85
2005-04-14,548.207
2005-04-15,539.238
2005-04-18,535.152
2005-04-19,538.766
2005-04-20,536.181
2005-04-21,539.838
2005-04-22,542.963
2005-04-25,538.672
2005-04-26,540.868
2005-04-27,533.611
2005-04-28,533.058
2005-04-29,537.185
2005-05-02,541.519
2005-05-03,543.647
2005-05-04,548.333
2005-05-05,548.313
2005-05-06,545.008
2005-05-09,544.864
2005-05-10,542.527
2005-05-11,546.158
2005-05-12,545.633
2005-05-13,545.811
2005-05-16,545.815
2005-05-17,541.328
2005-05-18,546.186
2005-05-19,547.376
2005-05-20,546.786
2005-05-23,560.935
2005-05-24,552.462
2005-05-25,556.639
2005-05-26,553.613
2005-05-27,551.467
2005-05-30,548.973
2005-05-31,540.344
2005-06-01,540.198
2005-06-02,543.311
2005-06-03,539.908
2005-06-06,539.482
2005-06-07,537.633
2005-06-08,539.013
2005-06-09,532.968
2005-06-10,528.149
2005-06-13,524.183
2005-06-14,526.988
2005-06-15,528.359
2005-06-16,529.005
2005-06-17,534.028
2005-06-20,529.791
2005-06-21,533.591
2005-06-22,531.205
2005-06-23,528.592
2005-06-24,526.948
2005-06-27,524.501
2005-06-28,525.167
2005-06-29,530.089
2005-06-30,533.95
2005-07-01,529.803
2005-07-04,523.589
2005-07-05,521.672
2005-07-06,522.554
2005-07-07,517.182
2005-07-08,524.323
2005-07-11,534.627
2005-07-12,540.858
2005-07-13,540.287
2005-07-14,541.831
2005-07-15,537.945
2005-07-18,541.296
2005-07-19,547.51
2005-07-20,548.028
2005-07-21,555.658
2005-07-22,555.63
2005-07-25,553.782
2005-07-26,551.37
2005-07-27,557.564
2005-07-28,562.258
2005-07-29,561.939
2005-08-01,563.598
2005-08-02,566.334
2005-08-03,571.982
2005-08-04,566.303
2005-08-05,563.254
2005-08-08,563.931
2005-08-09,563.013
2005-08-10,565.235
2005-08-11,565.946
2005-08-12,563.914
2005-08-15,560.898
2005-08-16,556.96
2005-08-17,555.868
2005-08-18,550.319
2005-08-19,553.912
2005-08-22,563.439
2005-08-23,560.335
2005-08-24,561.927
2005-08-25,563.913
2005-08-26,557.994
2005-08-29,559.343
2005-08-30,553.89
2005-08-31,560.412
2005-09-01,570.135
2005-09-02,575.193
2005-09-05,578.398
2005-09-06,578.769
2005-09-07,578.583
2005-09-08,578.125
2005-09-09,579.891
2005-09-12,579.01
2005-09-13,579.604
2005-09-14,590.088
2005-09-15,583.716
2005-09-16,582.806
2005-09-19,580.757
2005-09-20,582.379
2005-09-21,592.114
2005-09-22,579.708
2005-09-23,580.017
2005-09-26,584.99
2005-09-27,582.674
2005-09-28,586.574
2005-09-29,585.0
2005-09-30,587.93
2005-10-03,580.544
2005-10-04,584.912
2005-10-05,580.027
2005-10-06,585.726
2005-10-07,581.544
2005-10-10,576.423
2005-10-11,568.139
2005-10-12,567.255
2005-10-13,558.361
2005-10-14,568.606
2005-10-17,565.513
2005-10-18,556.293
2005-10-19,551.196
2005-10-20,551.416
2005-10-21,555.043
2005-10-24,557.659
2005-10-25,564.678
2005-10-26,559.306
2005-10-27,550.924
2005-10-28,551.744
2005-10-31,551.905
2005-11-01,553.095
2005-11-02,560.977
2005-11-03,561.789
2005-11-04,551.356
2005-11-07,550.318
2005-11-08,546.352
2005-11-09,545.236
2005-11-10,543.936
2005-11-11,547.067
