Date,UNITED KINGDOM LARGE GROWTH Large Cap
2016-12-01,1013.355
2016-12-02,1017.241
2016-12-05,1023.204
2016-12-06,1021.71
2016-12-07,1019.338
2016-12-08,1020.158
2016-12-09,1029.962
2016-12-12,1027.129
2016-12-13,1044.789
2016-12-14,1042.403
2016-12-15,1023.233
2016-12-16,1026.454
2016-12-19,1031.219
2016-12-20,1029.676
2016-12-21,1030.266
2016-12-22,1027.319
2016-12-23,1026.283
2016-12-26,1026.283
2016-12-27,1026.367
2016-12-28,1027.96
2016-12-29,1031.939
2016-12-30,1046.348
2017-01-02,1046.348
2017-01-03,1037.373
2017-01-04,1044.237
2017-01-05,1055.851
2017-01-06,1048.041
2017-01-09,1043.011
2017-01-10,1048.182
2017-01-11,1039.126
2017-01-12,1050.379
2017-01-13,1053.556
2017-01-16,1043.624
2017-01-17,1048.06
2017-01-18,1049.541
2017-01-19,1046.875
2017-01-20,1045.757
2017-01-23,1054.898
2017-01-24,1059.208
2017-01-25,1067.422
2017-01-26,1066.772
2017-01-27,1069.363
2017-01-30,1061.05
2017-01-31,1063.342
2017-02-01,1068.489
2017-02-02,1066.948
2017-02-03,1071.342
2017-02-06,1063.299
2017-02-07,1068.497
2017-02-08,1085.215
2017-02-09,1088.733
2017-02-10,1085.144
2017-02-13,1086.037
2017-02-14,1075.334
2017-02-15,1080.557
2017-02-16,1091.732
2017-02-17,1103.552
2017-02-20,1100.735
2017-02-21,1103.224
2017-02-22,1112.198
2017-02-23,1124.079
2017-02-24,1118.268
2017-02-27,1119.138
2017-02-28,1116.145
2017-03-01,1118.398
2017-03-02,1115.94
2017-03-03,1109.663
2017-03-06,1104.764
2017-03-07,1097.746
2017-03-08,1093.85
2017-03-09,1094.125
2017-03-10,1098.654
2017-03-13,1108.18
2017-03-14,1109.338
2017-03-15,1114.565
2017-03-16,1136.667
2017-03-17,1140.43
2017-03-20,1141.267
2017-03-21,1144.609
2017-03-22,1136.089
2017-03-23,1141.398
2017-03-24,1143.081
2017-03-27,1146.209
2017-03-28,1144.813
2017-03-29,1139.357
2017-03-30,1145.338
2017-03-31,1139.105
2017-04-03,1131.905
2017-04-04,1133.884
2017-04-05,1137.8
2017-04-06,1133.769
2017-04-07,1131.041
2017-04-10,1134.552
2017-04-11,1144.061
2017-04-12,1146.587
2017-04-13,1147.688
2017-04-14,1147.688
2017-04-17,1154.656
2017-04-18,1140.0
2017-04-19,1135.968
2017-04-20,1141.416
2017-04-21,1135.061
2017-04-24,1157.502
2017-04-25,1162.73
2017-04-26,1165.558
2017-04-27,1161.768
2017-04-28,1158.529
2017-05-01,1157.723
2017-05-02,1167.909
2017-05-03,1162.76
2017-05-04,1165.646
2017-05-05,1173.94
2017-05-08,1173.83
2017-05-09,1182.276
2017-05-10,1186.646
2017-05-11,1183.434
2017-05-12,1195.539
2017-05-15,1194.853
2017-05-16,1212.9
2017-05-17,1215.231
2017-05-18,1209.169
2017-05-19,1216.826
2017-05-22,1222.445
2017-05-23,1212.908
2017-05-24,1215.844
2017-05-25,1219.317
2017-05-26,1214.727
2017-05-29,1219.618
2017-05-30,1216.572
2017-05-31,1225.547
2017-06-01,1228.897
2017-06-02,1234.559
2017-06-05,1235.495
2017-06-06,1235.477
2017-06-07,1229.68
2017-06-08,1219.133
2017-06-09,1213.547
2017-06-12,1202.57
2017-06-13,1203.762
2017-06-14,1207.058
2017-06-15,1199.525
2017-06-16,1208.111
2017-06-19,1217.004
2017-06-20,1201.194
2017-06-21,1202.734
2017-06-22,1199.531
2017-06-23,1203.133
2017-06-26,1208.127
2017-06-27,1209.524
2017-06-28,1215.041
2017-06-29,1205.869
2017-06-30,1201.203
2017-07-03,1203.081
2017-07-04,1197.035
2017-07-05,1204.531
2017-07-06,1196.792
2017-07-07,1195.782
2017-07-10,1195.731
2017-07-11,1185.545
2017-07-12,1208.576
2017-07-13,1212.231
2017-07-14,1222.358
2017-07-17,1223.676
2017-07-18,1214.238
2017-07-19,1224.989
2017-07-20,1231.365
2017-07-21,1230.075
2017-07-24,1221.708
2017-07-25,1224.186
2017-07-26,1230.198
2017-07-27,1242.145
2017-07-28,1220.038
2017-07-31,1214.755
2017-08-01,1231.146
2017-08-02,1224.066
2017-08-03,1230.812
2017-08-04,1229.215
2017-08-07,1230.937
2017-08-08,1223.027
2017-08-09,1217.627
2017-08-10,1203.464
2017-08-11,1190.525
2017-08-14,1198.529
2017-08-15,1196.508
2017-08-16,1208.177
2017-08-17,1204.685
2017-08-18,1187.881
2017-08-21,1191.352
2017-08-22,1196.839
2017-08-23,1187.937
2017-08-24,1196.478
2017-08-25,1202.217
2017-08-28,1206.931
2017-08-29,1196.462
2017-08-30,1196.674
2017-08-31,1206.547
2017-09-01,1218.253
2017-09-04,1211.213
2017-09-05,1208.836
2017-09-06,1213.746
2017-09-07,1226.871
2017-09-08,1233.641
2017-09-11,1237.326
2017-09-12,1238.308
2017-09-13,1231.381
2017-09-14,1219.84
2017-09-15,1233.626
2017-09-18,1230.983
2017-09-19,1225.841
2017-09-20,1224.342
2017-09-21,1213.913
2017-09-22,1219.466
2017-09-25,1211.214
2017-09-26,1203.173
2017-09-27,1205.546
2017-09-28,1208.001
2017-09-29,1213.099
2017-10-02,1212.747
2017-10-03,1210.289
2017-10-04,1217.185
2017-10-05,1210.364
2017-10-06,1207.517
2017-10-09,1214.778
2017-10-10,1230.367
2017-10-11,1228.541
2017-10-12,1233.034
2017-10-13,1243.399
2017-10-16,1239.148
2017-10-17,1227.799
2017-10-18,1230.722
2017-10-19,1223.748
2017-10-20,1219.109
2017-10-23,1220.303
2017-10-24,1210.78
2017-10-25,1214.291
2017-10-26,1219.426
2017-10-27,1221.844
2017-10-30,1222.787
2017-10-31,1227.877
2017-11-01,1218.64
2017-11-02,1214.368
2017-11-03,1216.775
2017-11-06,1217.897
2017-11-07,1210.195
2017-11-08,1208.783
2017-11-09,1206.586
2017-11-10,1211.917
2017-11-13,1201.439
2017-11-14,1200.821
2017-11-15,1197.797
2017-11-16,1212.41
2017-11-17,1211.894
2017-11-20,1220.746
2017-11-21,1226.826
2017-11-22,1229.789
2017-11-23,1233.674
2017-11-24,1237.529
2017-11-27,1230.456
2017-11-28,1230.63
2017-11-29,1227.769
2017-11-30,1223.936
2017-12-01,1215.624
2017-12-04,1220.352
2017-12-05,1221.519
2017-12-06,1228.092
2017-12-07,1225.889
2017-12-08,1231.901
2017-12-11,1240.583
2017-12-12,1243.835
2017-12-13,1247.754
2017-12-14,1243.643
2017-12-15,1242.854
2017-12-18,1258.172
2017-12-19,1254.891
2017-12-20,1251.457
2017-12-21,1261.796
2017-12-22,1261.289
2017-12-25,1261.289
2017-12-26,1261.242
2017-12-27,1268.591
2017-12-28,1273.636
2017-12-29,1295.046
2018-01-01,1295.046
2018-01-02,1286.503
2018-01-03,1282.195
2018-01-04,1286.938
2018-01-05,1294.292
2018-01-08,1288.711
2018-01-09,1287.477
2018-01-10,1289.124
2018-01-11,1292.581
2018-01-12,1302.474
2018-01-15,1311.463
2018-01-16,1306.618
2018-01-17,1312.045
2018-01-18,1311.199
2018-01-19,1318.969
2018-01-22,1325.571
2018-01-23,1335.507
2018-01-24,1336.737
2018-01-25,1335.455
2018-01-26,1333.946
2018-01-29,1321.366
2018-01-30,1315.615
2018-01-31,1318.084
2018-02-01,1315.665
2018-02-02,1294.619
2018-02-05,1261.705
2018-02-06,1220.956
2018-02-07,1242.238
2018-02-08,1234.226
2018-02-09,1203.16
2018-02-12,1220.542
2018-02-13,1221.963
2018-02-14,1235.545
2018-02-15,1250.997
2018-02-16,1259.13
2018-02-19,1240.232
2018-02-20,1244.481
2018-02-21,1246.215
2018-02-22,1237.566
2018-02-23,1244.09
2018-02-26,1249.067
2018-02-27,1240.695
2018-02-28,1219.921
2018-03-01,1207.384
2018-03-02,1195.033
2018-03-05,1206.264
2018-03-06,1211.696
2018-03-07,1215.979
2018-03-08,1224.285
2018-03-09,1232.315
2018-03-12,1232.892
2018-03-13,1228.036
2018-03-14,1231.621
2018-03-15,1232.612
2018-03-16,1231.851
2018-03-19,1220.654
2018-03-20,1218.405
2018-03-21,1212.86
2018-03-22,1209.204
2018-03-23,1207.676
2018-03-26,1206.347
2018-03-27,1217.205
2018-03-28,1237.037
2018-03-29,1233.364
2018-03-30,1233.364
2018-04-02,1235.562
2018-04-03,1229.09
2018-04-04,1237.084
2018-04-05,1259.391
2018-04-06,1264.515
2018-04-09,1266.584
2018-04-10,1278.473
2018-04-11,1276.533
2018-04-12,1276.888
2018-04-13,1275.481
2018-04-16,1269.549
2018-04-17,1264.446
2018-04-18,1270.939
2018-04-19,1265.407
2018-04-20,1249.88
2018-04-23,1244.614
2018-04-24,1251.215
2018-04-25,1247.372
2018-04-26,1259.269
2018-04-27,1263.173
2018-04-30,1258.279
2018-05-01,1241.238
2018-05-02,1242.611
2018-05-03,1231.892
2018-05-04,1240.254
2018-05-07,1244.98
2018-05-08,1242.415
2018-05-09,1258.35
2018-05-10,1256.888
2018-05-11,1265.91
2018-05-14,1266.443
2018-05-15,1261.767
2018-05-16,1265.463
2018-05-17,1273.762
2018-05-18,1266.797
2018-05-21,1270.542
2018-05-22,1272.729
2018-05-23,1258.554
2018-05-24,1256.186
2018-05-25,1257.316
2018-05-28,1255.994
2018-05-29,1236.302
2018-05-30,1241.395
2018-05-31,1246.147
2018-06-01,1245.186
2018-06-04,1253.683
2018-06-05,1249.816
2018-06-06,1255.042
2018-06-07,1248.66
2018-06-08,1250.354
2018-06-11,1258.617
2018-06-12,1253.364
2018-06-13,1256.73
2018-06-14,1258.166
2018-06-15,1251.832
2018-06-18,1240.44
2018-06-19,1232.493
2018-06-20,1238.935
2018-06-21,1239.906
2018-06-22,1255.229
2018-06-25,1233.354
2018-06-26,1231.908
2018-06-27,1233.315
2018-06-28,1230.439
2018-06-29,1244.714
2018-07-02,1230.993
2018-07-03,1245.877
2018-07-04,1245.937
2018-07-05,1249.22
2018-07-06,1256.922
2018-07-09,1259.293
2018-07-10,1259.232
2018-07-11,1251.564
2018-07-12,1263.464
2018-07-13,1263.837
2018-07-16,1262.266
2018-07-17,1261.183
2018-07-18,1258.918
2018-07-19,1261.113
2018-07-20,1273.741
2018-07-23,1266.147
2018-07-24,1271.567
2018-07-25,1264.516
2018-07-26,1269.008
2018-07-27,1278.086
2018-07-30,1278.08
2018-07-31,1280.442
2018-08-01,1275.508
2018-08-02,1263.482
2018-08-03,1273.72
2018-08-06,1267.819
2018-08-07,1273.225
2018-08-08,1279.329
2018-08-09,1282.847
2018-08-10,1263.562
2018-08-13,1258.231
2018-08-14,1252.074
2018-08-15,1228.604
2018-08-16,1244.918
2018-08-17,1247.319
2018-08-20,1255.708
2018-08-21,1258.442
2018-08-22,1263.039
2018-08-23,1253.236
2018-08-24,1258.297
2018-08-27,1261.38
2018-08-28,1268.534
2018-08-29,1270.674
2018-08-30,1264.694
2018-08-31,1253.847
2018-09-03,1251.708
2018-09-04,1238.597
2018-09-05,1234.194
2018-09-06,1225.757
2018-09-07,1221.53
2018-09-10,1233.989
2018-09-11,1232.084
2018-09-12,1234.286
2018-09-13,1234.199
2018-09-14,1240.566
2018-09-17,1243.148
2018-09-18,1235.999
2018-09-19,1237.345
2018-09-20,1260.648
2018-09-21,1263.861
2018-09-24,1263.589
2018-09-25,1268.945
2018-09-26,1277.754
2018-09-27,1280.874
2018-09-28,1271.915
2018-10-01,1270.649
2018-10-02,1260.915
2018-10-03,1265.981
2018-10-04,1241.078
2018-10-05,1230.644
2018-10-08,1218.63
2018-10-09,1220.297
2018-10-10,1212.78
2018-10-11,1192.389
2018-10-12,1187.695
2018-10-15,1191.393
2018-10-16,1208.532
2018-10-17,1198.272
2018-10-18,1192.582
2018-10-19,1203.293
2018-10-22,1195.87
2018-10-23,1188.298
2018-10-24,1191.927
2018-10-25,1186.819
2018-10-26,1177.974
2018-10-29,1184.908
2018-10-30,1175.003
2018-10-31,1190.572
2018-11-01,1204.584
2018-11-02,1198.294
2018-11-05,1206.584
2018-11-06,1206.57
2018-11-07,1224.472
2018-11-08,1228.85
2018-11-09,1227.384
2018-11-12,1212.337
2018-11-13,1229.127
2018-11-14,1230.45
2018-11-15,1218.937
2018-11-16,1218.75
2018-11-19,1219.667
2018-11-20,1217.333
2018-11-21,1224.879
2018-11-22,1221.542
2018-11-23,1220.602
2018-11-26,1228.029
2018-11-27,1218.932
2018-11-28,1214.523
2018-11-29,1221.542
2018-11-30,1213.782
2018-12-03,1223.682
2018-12-04,1225.24
2018-12-05,1206.586
2018-12-06,1183.829
2018-12-07,1191.82
2018-12-10,1166.924
2018-12-11,1180.55
2018-12-12,1198.751
2018-12-13,1196.343
2018-12-14,1186.76
2018-12-17,1177.439
2018-12-18,1168.166
2018-12-19,1175.743
2018-12-20,1171.13
2018-12-21,1174.6
2018-12-24,1173.625
2018-12-25,1173.625
2018-12-26,1169.473
2018-12-27,1145.614
2018-12-28,1169.131
2018-12-31,1172.521
2019-01-01,1172.521
2019-01-02,1160.487
2019-01-03,1158.732
2019-01-04,1182.108
2019-01-07,1180.224
2019-01-08,1184.779
2019-01-09,1188.53
2019-01-10,1197.377
2019-01-11,1198.0
2019-01-14,1191.55
2019-01-15,1192.686
2019-01-16,1181.905
2019-01-17,1186.612
2019-01-18,1203.655
2019-01-21,1205.824
2019-01-22,1205.376
2019-01-23,1207.006
2019-01-24,1194.884
2019-01-25,1199.437
2019-01-28,1188.099
2019-01-29,1204.366
2019-01-30,1213.797
2019-01-31,1231.705
2019-02-01,1234.458
2019-02-04,1238.146
2019-02-05,1252.028
2019-02-06,1246.762
2019-02-07,1248.602
2019-02-08,1247.694
2019-02-11,1246.743
2019-02-12,1250.214
2019-02-13,1256.819
2019-02-14,1259.54
2019-02-15,1272.978
2019-02-18,1279.71
2019-02-19,1279.856
2019-02-20,1284.869
2019-02-21,1289.2
2019-02-22,1283.565
2019-02-25,1282.727
2019-02-26,1291.976
2019-02-27,1287.746
2019-02-28,1283.618
2019-03-01,1274.55
2019-03-04,1275.778
2019-03-05,1284.081
2019-03-06,1290.276
2019-03-07,1295.321
2019-03-08,1279.406
2019-03-11,1289.238
2019-03-12,1289.904
2019-03-13,1308.365
2019-03-14,1320.013
2019-03-15,1323.611
2019-03-18,1327.597
2019-03-19,1329.337
2019-03-20,1323.119
2019-03-21,1335.402
2019-03-22,1325.412
2019-03-25,1319.356
2019-03-26,1329.501
2019-03-27,1321.229
2019-03-28,1324.125
2019-03-29,1316.222
2019-04-01,1327.471
2019-04-02,1326.989
2019-04-03,1334.058
2019-04-04,1326.715
2019-04-05,1325.15
2019-04-08,1331.488
2019-04-09,1327.312
2019-04-10,1324.132
2019-04-11,1321.445
2019-04-12,1320.295
2019-04-15,1317.717
2019-04-16,1314.25
2019-04-17,1312.721
2019-04-18,1313.83
2019-04-19,1313.83
2019-04-22,1310.599
2019-04-23,1326.086
2019-04-24,1328.264
2019-04-25,1324.265
2019-04-26,1331.285
2019-04-29,1328.641
2019-04-30,1343.715
2019-05-01,1341.906
2019-05-02,1330.328
2019-05-03,1344.069
2019-05-06,1341.303
2019-05-07,1327.391
2019-05-08,1331.942
2019-05-09,1329.762
2019-05-10,1329.181
2019-05-13,1324.47
2019-05-14,1329.382
2019-05-15,1337.863
2019-05-16,1346.611
2019-05-17,1343.221
2019-05-20,1340.416
2019-05-21,1344.954
2019-05-22,1343.192
2019-05-23,1336.623
2019-05-24,1346.389
2019-05-27,1345.063
2019-05-28,1342.786
2019-05-29,1321.173
2019-05-30,1328.941
2019-05-31,1320.894
2019-06-03,1333.103
2019-06-04,1331.129
2019-06-05,1344.251
2019-06-06,1354.815
2019-06-07,1366.326
2019-06-10,1363.068
2019-06-11,1365.776
2019-06-12,1381.265
2019-06-13,1374.066
2019-06-14,1366.989
2019-06-17,1364.324
2019-06-18,1376.827
2019-06-19,1378.439
2019-06-20,1386.023
2019-06-21,1372.871
2019-06-24,1391.095
2019-06-25,1384.776
2019-06-26,1366.067
2019-06-27,1365.294
2019-06-28,1374.713
2019-07-01,1371.06
2019-07-02,1385.874
2019-07-03,1397.68
2019-07-04,1394.673
2019-07-05,1376.858
2019-07-08,1375.531
2019-07-09,1373.209
2019-07-10,1374.208
2019-07-11,1378.038
2019-07-12,1373.702
2019-07-15,1372.872
2019-07-16,1372.332
2019-07-17,1377.524
2019-07-18,1372.437
2019-07-19,1372.25
2019-07-22,1370.712
2019-07-23,1369.809
2019-07-24,1362.929
2019-07-25,1366.327
2019-07-26,1371.515
2019-07-29,1389.11
2019-07-30,1375.255
2019-07-31,1374.003
2019-08-01,1379.159
2019-08-02,1355.339
2019-08-05,1332.311
2019-08-06,1323.897
2019-08-07,1332.92
2019-08-08,1350.724
2019-08-09,1352.136
2019-08-12,1357.307
2019-08-13,1350.383
2019-08-14,1344.703
2019-08-15,1347.624
2019-08-16,1362.223
2019-08-19,1369.99
2019-08-20,1364.742
2019-08-21,1382.112
2019-08-22,1375.598
2019-08-23,1375.798
2019-08-26,1369.969
2019-08-27,1384.88
2019-08-28,1386.25
2019-08-29,1393.882
2019-08-30,1393.51
2019-09-02,1408.683
2019-09-03,1414.532
2019-09-04,1424.731
2019-09-05,1408.703
2019-09-06,1413.532
2019-09-09,1383.938
2019-09-10,1364.737
2019-09-11,1374.176
2019-09-12,1379.42
2019-09-13,1373.166
2019-09-16,1352.98
2019-09-17,1378.818
2019-09-18,1379.636
2019-09-19,1392.424
2019-09-20,1383.807
2019-09-23,1382.863
2019-09-24,1396.422
2019-09-25,1383.709
2019-09-26,1398.523
2019-09-27,1403.29
2019-09-30,1393.035
2019-10-01,1366.447
2019-10-02,1337.083
2019-10-03,1350.18
2019-10-04,1351.852
2019-10-07,1363.331
2019-10-08,1345.466
2019-10-09,1352.687
2019-10-10,1350.049
2019-10-11,1374.632
2019-10-14,1364.955
2019-10-15,1365.797
2019-10-16,1367.082
2019-10-17,1370.78
2019-10-18,1365.336
2019-10-21,1364.65
2019-10-22,1364.8
2019-10-23,1370.655
2019-10-24,1392.962
2019-10-25,1393.879
2019-10-28,1396.152
2019-10-29,1401.129
2019-10-30,1423.062
2019-10-31,1422.817
2019-11-01,1420.907
2019-11-04,1414.267
2019-11-05,1401.342
2019-11-06,1410.369
2019-11-07,1402.987
2019-11-08,1395.995
2019-11-11,1396.472
2019-11-12,1393.121
2019-11-13,1405.785
2019-11-14,1400.069
2019-11-15,1397.648
2019-11-18,1413.634
2019-11-19,1410.263
2019-11-20,1398.692
2019-11-21,1399.155
2019-11-22,1403.433
2019-11-25,1427.394
2019-11-26,1418.921
2019-11-27,1420.295
2019-11-28,1421.509
2019-11-29,1419.933
2019-12-02,1402.74
2019-12-03,1394.071
2019-12-04,1404.949
2019-12-05,1397.904
2019-12-06,1408.908
2019-12-09,1406.45
2019-12-10,1408.519
2019-12-11,1412.276
2019-12-12,1404.81
2019-12-13,1430.277
2019-12-16,1461.256
2019-12-17,1430.814
2019-12-18,1425.207
2019-12-19,1430.847
2019-12-20,1453.99
2019-12-23,1446.501
2019-12-24,1447.795
2019-12-25,1447.795
2019-12-26,1451.872
2019-12-27,1466.85
2019-12-30,1456.021
2019-12-31,1463.918
2020-01-01,1463.918
2020-01-02,1460.284
2020-01-03,1448.979
2020-01-06,1448.214
2020-01-07,1441.98
2020-01-08,1440.977
2020-01-09,1452.324
2020-01-10,1449.899
2020-01-13,1442.501
2020-01-14,1454.137
2020-01-15,1475.091
2020-01-16,1469.01
2020-01-17,1478.958
2020-01-20,1468.937
2020-01-21,1474.207
2020-01-22,1474.658
2020-01-23,1467.045
2020-01-24,1478.602
2020-01-27,1454.319
2020-01-28,1461.989
2020-01-29,1462.593
2020-01-30,1458.2
2020-01-31,1456.203
2020-02-03,1453.622
2020-02-04,1470.54
2020-02-05,1477.527
2020-02-06,1489.64
2020-02-07,1484.584
2020-02-10,1481.334
2020-02-11,1480.309
2020-02-12,1476.178
2020-02-13,1478.984
2020-02-14,1460.467
2020-02-17,1466.41
2020-02-18,1481.552
2020-02-19,1486.208
2020-02-20,1471.102
2020-02-21,1479.145
2020-02-24,1434.055
2020-02-25,1415.245
2020-02-26,1407.51
2020-02-27,1365.479
2020-02-28,1310.367
2020-03-02,1333.991
2020-03-03,1359.897
2020-03-04,1384.685
2020-03-05,1392.17
2020-03-06,1359.685
2020-03-09,1301.901
2020-03-10,1264.815
2020-03-11,1244.914
2020-03-12,1106.485
2020-03-13,1111.292
2020-03-16,1065.73
2020-03-17,1084.395
2020-03-18,1042.065
2020-03-19,1076.668
2020-03-20,1080.813
2020-03-23,1015.73
2020-03-24,1083.007
2020-03-25,1114.818
2020-03-26,1186.841
2020-03-27,1166.232
2020-03-30,1199.897
2020-03-31,1207.575
2020-04-01,1174.366
2020-04-02,1158.618
2020-04-03,1159.17
2020-04-06,1182.032
2020-04-07,1189.327
2020-04-08,1188.51
2020-04-09,1226.393
2020-04-10,1226.393
2020-04-13,1229.835
2020-04-14,1262.551
2020-04-15,1235.271
2020-04-16,1252.987
2020-04-17,1282.395
2020-04-20,1302.424
2020-04-21,1249.113
2020-04-22,1273.91
2020-04-23,1278.314
2020-04-24,1262.832
2020-04-27,1291.346
2020-04-28,1297.948
2020-04-29,1311.8
2020-04-30,1320.544
2020-05-01,1301.129
2020-05-04,1288.047
2020-05-05,1303.995
2020-05-06,1312.327
2020-05-07,1306.536
2020-05-08,1324.349
2020-05-11,1330.836
2020-05-12,1348.542
2020-05-13,1329.176
2020-05-14,1288.771
2020-05-15,1284.487
2020-05-18,1329.816
2020-05-19,1320.266
2020-05-20,1343.459
2020-05-21,1339.312
2020-05-22,1341.498
2020-05-25,1342.213
2020-05-26,1352.345
2020-05-27,1332.84
2020-05-28,1380.053
2020-05-29,1352.996
2020-06-01,1378.327
2020-06-02,1377.627
2020-06-03,1405.7
2020-06-04,1403.258
2020-06-05,1408.082
2020-06-08,1383.762
2020-06-09,1377.955
2020-06-10,1395.914
2020-06-11,1355.249
2020-06-12,1337.672
2020-06-15,1336.924
2020-06-16,1375.76
2020-06-17,1381.816
2020-06-18,1355.754
2020-06-19,1374.368
2020-06-22,1366.077
2020-06-23,1386.599
2020-06-24,1341.416
2020-06-25,1341.036
2020-06-26,1342.507
2020-06-29,1344.746
2020-06-30,1340.074
2020-07-01,1354.734
2020-07-02,1374.944
2020-07-03,1358.319
2020-07-06,1387.642
2020-07-07,1370.868
2020-07-08,1376.008
2020-07-09,1361.465
2020-07-10,1372.862
2020-07-13,1382.852
2020-07-14,1367.456
2020-07-15,1415.197
2020-07-16,1396.792
2020-07-17,1411.582
2020-07-20,1426.75
2020-07-21,1428.355
2020-07-22,1409.025
2020-07-23,1424.884
2020-07-24,1409.221
2020-07-27,1419.054
2020-07-28,1432.739
2020-07-29,1442.092
2020-07-30,1441.159
2020-07-31,1423.95
2020-08-03,1451.603
2020-08-04,1420.317
2020-08-05,1427.584
2020-08-06,1416.564
2020-08-07,1410.252
2020-08-10,1404.091
2020-08-11,1413.723
2020-08-12,1447.657
2020-08-13,1446.035
2020-08-14,1423.733
2020-08-17,1438.671
2020-08-18,1442.85
2020-08-19,1452.199
2020-08-20,1435.315
2020-08-21,1422.244
2020-08-24,1443.575
2020-08-25,1441.154
2020-08-26,1445.241
2020-08-27,1438.067
2020-08-28,1436.795
2020-08-31,1443.1
2020-09-01,1422.813
2020-09-02,1440.802
2020-09-03,1418.181
2020-09-04,1386.475
2020-09-07,1423.127
2020-09-08,1422.561
2020-09-09,1443.531
2020-09-10,1428.668
2020-09-11,1427.966
2020-09-14,1437.181
2020-09-15,1453.493
2020-09-16,1460.927
2020-09-17,1455.481
2020-09-18,1454.644
2020-09-21,1397.855
2020-09-22,1393.376
2020-09-23,1421.863
2020-09-24,1391.214
2020-09-25,1396.298
2020-09-28,1429.154
2020-09-29,1426.428
2020-09-30,1426.51
2020-10-01,1429.074
2020-10-02,1439.502
2020-10-05,1445.417
2020-10-06,1432.203
2020-10-07,1419.294
2020-10-08,1428.759
2020-10-09,1445.562
2020-10-12,1454.848
2020-10-13,1448.516
2020-10-14,1434.778
2020-10-15,1398.77
2020-10-16,1422.515
2020-10-19,1415.658
2020-10-20,1412.372
2020-10-21,1398.445
2020-10-22,1392.951
2020-10-23,1390.642
2020-10-26,1382.835
2020-10-27,1385.551
2020-10-28,1345.25
2020-10-29,1328.798
2020-10-30,1319.61
2020-11-02,1328.763
2020-11-03,1372.102
2020-11-04,1415.792
2020-11-05,1440.929
2020-11-06,1440.184
2020-11-09,1473.925
2020-11-10,1506.784
2020-11-11,1524.245
2020-11-12,1512.752
2020-11-13,1496.541
2020-11-16,1498.948
2020-11-17,1471.455
2020-11-18,1468.717
2020-11-19,1458.811
2020-11-20,1472.048
2020-11-23,1441.151
2020-11-24,1435.137
2020-11-25,1443.838
2020-11-26,1438.017
2020-11-27,1440.851
2020-11-30,1436.854
2020-12-01,1453.01
2020-12-02,1472.673
2020-12-03,1479.969
2020-12-04,1502.036
2020-12-07,1498.957
2020-12-08,1506.272
2020-12-09,1503.38
2020-12-10,1508.292
2020-12-11,1499.311
2020-12-14,1480.744
2020-12-15,1471.984
2020-12-16,1495.8
2020-12-17,1497.539
2020-12-18,1489.169
2020-12-21,1453.558
2020-12-22,1453.814
2020-12-23,1468.07
2020-12-24,1467.349
2020-12-25,1467.349
2020-12-28,1457.431
2020-12-29,1501.864
2020-12-30,1499.938
2020-12-31,1479.539
2021-01-01,1479.539
2021-01-04,1503.564
2021-01-05,1510.479
2021-01-06,1536.878
2021-01-07,1535.517
2021-01-08,1556.478
2021-01-11,1529.164
2021-01-12,1523.932
2021-01-13,1532.621
2021-01-14,1548.675
2021-01-15,1525.253
2021-01-18,1525.233
2021-01-19,1533.487
2021-01-20,1535.95
2021-01-21,1538.282
2021-01-22,1537.031
2021-01-25,1531.017
2021-01-26,1544.334
2021-01-27,1510.441
2021-01-28,1510.189
2021-01-29,1492.854
2021-02-01,1494.015
2021-02-02,1502.439
2021-02-03,1490.538
2021-02-04,1503.589
2021-02-05,1505.708
2021-02-08,1515.632
2021-02-09,1521.901
2021-02-10,1514.731
2021-02-11,1522.862
2021-02-12,1547.821
2021-02-15,1579.583
2021-02-16,1573.965
2021-02-17,1565.292
2021-02-18,1568.344
2021-02-19,1553.202
2021-02-22,1550.759
2021-02-23,1554.672
2021-02-24,1554.037
2021-02-25,1561.862
2021-02-26,1514.579
2021-03-01,1531.628
2021-03-02,1530.316
2021-03-03,1535.052
2021-03-04,1549.788
2021-03-05,1511.447
2021-03-08,1518.371
2021-03-09,1535.685
2021-03-10,1540.685
2021-03-11,1543.252
2021-03-12,1533.324
2021-03-15,1530.703
2021-03-16,1554.211
2021-03-17,1540.428
2021-03-18,1544.319
2021-03-19,1523.273
2021-03-22,1536.921
2021-03-23,1517.87
2021-03-24,1507.28
2021-03-25,1505.882
2021-03-26,1526.929
2021-03-29,1537.248
2021-03-30,1524.566
2021-03-31,1522.282
2021-04-01,1530.238
2021-04-02,1530.238
2021-04-05,1538.266
2021-04-06,1555.5
2021-04-07,1549.01
2021-04-08,1569.972
2021-04-09,1567.584
2021-04-12,1565.893
2021-04-13,1560.307
2021-04-14,1586.984
2021-04-15,1603.652
2021-04-16,1606.97
2021-04-19,1626.085
2021-04-20,1609.809
2021-04-21,1622.669
2021-04-22,1633.362
2021-04-23,1620.966
2021-04-26,1622.01
2021-04-27,1623.279
2021-04-28,1620.745
2021-04-29,1619.059
2021-04-30,1622.982
2021-05-03,1632.594
2021-05-04,1616.833
2021-05-05,1636.749
2021-05-06,1638.021
2021-05-07,1665.226
2021-05-10,1676.253
2021-05-11,1641.779
2021-05-12,1659.5
2021-05-13,1656.005
2021-05-14,1676.461
2021-05-17,1679.579
2021-05-18,1692.787
