Date,JAPAN MID CAP Mid Cap
2002-02-28,440.488
2002-03-01,447.724
2002-03-04,469.786
2002-03-05,466.265
2002-03-06,468.473
2002-03-07,489.285
2002-03-08,491.042
2002-03-11,498.231
2002-03-12,487.086
2002-03-13,473.639
2002-03-14,478.454
2002-03-15,483.594
2002-03-18,473.769
2002-03-19,481.119
2002-03-20,477.375
2002-03-21,475.405
2002-03-22,463.184
2002-03-25,462.126
2002-03-26,462.16
2002-03-27,468.32
2002-03-28,467.411
2002-03-29,461.554
2002-04-01,455.821
2002-04-02,459.296
2002-04-03,469.13
2002-04-04,474.805
2002-04-05,477.024
2002-04-08,478.375
2002-04-09,470.859
2002-04-10,475.71
2002-04-11,469.285
2002-04-12,463.474
2002-04-15,468.94
2002-04-16,475.82
2002-04-17,481.859
2002-04-18,487.754
2002-04-19,485.621
2002-04-22,492.494
2002-04-23,492.786
2002-04-24,491.019
2002-04-25,496.798
2002-04-26,492.316
2002-04-29,491.414
2002-04-30,486.854
2002-05-01,493.521
2002-05-02,493.048
2002-05-03,496.873
2002-05-06,495.312
2002-05-07,486.315
2002-05-08,487.959
2002-05-09,491.717
2002-05-10,493.467
2002-05-13,489.224
2002-05-14,483.399
2002-05-15,492.152
2002-05-16,499.017
2002-05-17,508.152
2002-05-20,511.7
2002-05-21,519.263
2002-05-22,525.355
2002-05-23,526.373
2002-05-24,528.469
2002-05-27,527.885
2002-05-28,529.911
2002-05-29,528.052
2002-05-30,530.953
2002-05-31,528.183
2002-06-03,532.843
2002-06-04,526.285
2002-06-05,525.262
2002-06-06,521.669
2002-06-07,516.882
2002-06-10,514.554
2002-06-11,514.545
2002-06-12,508.962
2002-06-13,502.798
2002-06-14,499.722
2002-06-17,486.814
2002-06-18,491.573
2002-06-19,481.801
2002-06-20,489.18
2002-06-21,489.057
2002-06-24,494.711
2002-06-25,494.231
2002-06-26,491.917
2002-06-27,492.346
2002-06-28,504.961
2002-07-01,507.737
2002-07-02,508.384
2002-07-03,518.574
2002-07-04,513.246
2002-07-05,517.097
2002-07-08,521.977
2002-07-09,533.075
2002-07-10,526.681
2002-07-11,522.94
2002-07-12,525.535
2002-07-15,519.545
2002-07-16,513.868
2002-07-17,512.718
2002-07-18,518.822
2002-07-19,514.429
2002-07-22,509.525
2002-07-23,506.976
2002-07-24,507.622
2002-07-25,501.015
2002-07-26,479.287
2002-07-29,474.24
2002-07-30,479.976
2002-07-31,477.577
2002-08-01,473.83
2002-08-02,471.619
2002-08-05,470.913
2002-08-06,454.183
2002-08-07,466.398
2002-08-08,465.026
2002-08-09,476.201
2002-08-12,470.225
2002-08-13,468.182
2002-08-14,480.993
2002-08-15,482.993
2002-08-16,483.523
2002-08-19,471.9
2002-08-20,469.667
2002-08-21,471.833
2002-08-22,472.77
2002-08-23,475.168
2002-08-26,484.241
2002-08-27,481.663
2002-08-28,477.775
2002-08-29,470.271
2002-08-30,473.049
2002-09-02,470.249
2002-09-03,462.097
2002-09-04,450.675
2002-09-05,456.552
2002-09-06,450.447
2002-09-09,455.041
2002-09-10,452.492
2002-09-11,452.126
2002-09-12,454.073
2002-09-13,448.483
2002-09-16,444.243
2002-09-17,453.068
2002-09-18,454.09
2002-09-19,460.407
2002-09-20,446.925
2002-09-23,445.066
2002-09-24,443.133
2002-09-25,438.727
2002-09-26,444.134
2002-09-27,451.374
2002-09-30,451.678
2002-10-01,438.799
2002-10-02,431.565
2002-10-03,427.381
2002-10-04,428.714
2002-10-07,410.107
2002-10-08,411.284
2002-10-09,403.803
2002-10-10,400.084
2002-10-11,404.694
2002-10-14,404.433
2002-10-15,415.047
2002-10-16,417.482
2002-10-17,417.229
2002-10-18,419.405
2002-10-21,419.882
2002-10-22,406.45
2002-10-23,407.521
2002-10-24,403.464
2002-10-25,410.039
2002-10-28,412.057
2002-10-29,414.83
2002-10-30,417.78
2002-10-31,415.876
2002-11-01,416.324
2002-11-04,415.576
2002-11-05,427.416
2002-11-06,426.326
2002-11-07,427.831
2002-11-08,424.977
2002-11-11,415.926
2002-11-12,415.287
2002-11-13,410.882
2002-11-14,404.031
2002-11-15,408.055
2002-11-18,399.731
2002-11-19,392.848
2002-11-20,394.385
2002-11-21,401.224
2002-11-22,407.237
2002-11-25,416.723
2002-11-26,413.157
2002-11-27,417.291
2002-11-28,425.612
2002-11-29,427.365
2002-12-02,418.43
2002-12-03,418.492
2002-12-04,410.843
2002-12-05,406.151
2002-12-06,406.796
2002-12-09,405.882
2002-12-10,407.359
2002-12-11,405.223
2002-12-12,405.147
2002-12-13,407.86
2002-12-16,401.057
2002-12-17,404.67
2002-12-18,396.597
2002-12-19,401.979
2002-12-20,402.526
2002-12-23,403.731
2002-12-24,406.514
2002-12-25,405.263
2002-12-26,414.311
2002-12-27,419.772
2002-12-30,422.628
2002-12-31,422.112
2003-01-01,422.112
2003-01-02,418.148
2003-01-03,418.2
2003-01-06,429.771
2003-01-07,421.065
2003-01-08,415.054
2003-01-09,416.648
2003-01-10,416.241
2003-01-13,418.323
2003-01-14,426.379
2003-01-15,431.153
2003-01-16,432.601
2003-01-17,435.044
2003-01-20,429.366
2003-01-21,432.362
2003-01-22,428.243
2003-01-23,437.204
2003-01-24,436.811
2003-01-27,428.746
2003-01-28,425.932
2003-01-29,418.68
2003-01-30,414.908
2003-01-31,412.266
2003-02-03,418.479
2003-02-04,424.443
2003-02-05,425.738
2003-02-06,424.527
2003-02-07,422.125
2003-02-10,420.35
2003-02-11,419.051
2003-02-12,425.836
2003-02-13,424.821
2003-02-14,428.244
2003-02-17,431.241
2003-02-18,435.563
2003-02-19,435.406
2003-02-20,434.139
2003-02-21,427.87
2003-02-24,430.761
2003-02-25,422.711
2003-02-26,423.398
2003-02-27,421.543
2003-02-28,422.895
2003-03-03,426.668
2003-03-04,427.106
2003-03-05,427.342
2003-03-06,425.066
2003-03-07,417.176
2003-03-10,410.651
2003-03-11,403.289
2003-03-12,405.708
2003-03-13,401.896
2003-03-14,401.23
2003-03-17,396.353
2003-03-18,399.04
2003-03-19,398.667
2003-03-20,404.761
2003-03-21,400.446
2003-03-24,415.1
2003-03-25,410.881
2003-03-26,416.731
2003-03-27,419.862
2003-03-28,416.628
2003-03-31,410.244
2003-04-01,412.284
2003-04-02,414.218
2003-04-03,410.959
2003-04-04,412.161
2003-04-07,417.459
2003-04-08,414.836
2003-04-09,412.598
2003-04-10,413.461
2003-04-11,407.897
2003-04-14,406.483
2003-04-15,411.881
2003-04-16,412.751
2003-04-17,413.588
2003-04-18,414.453
2003-04-21,415.504
2003-04-22,410.51
2003-04-23,409.539
2003-04-24,411.44
2003-04-25,406.589
2003-04-28,404.38
2003-04-29,404.936
2003-04-30,419.236
2003-05-01,423.705
2003-05-02,424.813
2003-05-05,425.816
2003-05-06,433.601
2003-05-07,439.779
2003-05-08,435.648
2003-05-09,439.504
2003-05-12,443.206
2003-05-13,442.546
2003-05-14,444.994
2003-05-15,439.248
2003-05-16,439.835
2003-05-19,431.837
2003-05-20,432.913
2003-05-21,430.474
2003-05-22,432.867
2003-05-23,439.959
2003-05-26,441.276
2003-05-27,435.047
2003-05-28,433.11
2003-05-29,438.446
2003-05-30,434.949
2003-06-02,440.91
2003-06-03,440.213
2003-06-04,439.349
2003-06-05,447.409
2003-06-06,446.309
2003-06-09,450.713
2003-06-10,452.47
2003-06-11,456.673
2003-06-12,455.753
2003-06-13,459.48
2003-06-16,456.186
2003-06-17,458.566
2003-06-18,459.719
2003-06-19,458.057
2003-06-20,462.455
2003-06-23,468.295
2003-06-24,459.733
2003-06-25,464.551
2003-06-26,459.476
2003-06-27,465.59
2003-06-30,464.084
2003-07-01,472.995
2003-07-02,485.316
2003-07-03,489.766
2003-07-04,486.609
2003-07-07,492.356
2003-07-08,492.515
2003-07-09,500.675
2003-07-10,500.206
2003-07-11,488.589
2003-07-14,493.618
2003-07-15,493.341
2003-07-16,487.769
2003-07-17,477.28
2003-07-18,478.779
2003-07-21,480.517
2003-07-22,475.151
2003-07-23,484.399
2003-07-24,486.954
2003-07-25,486.112
2003-07-28,492.077
2003-07-29,491.18
2003-07-30,481.294
2003-07-31,477.911
2003-08-01,480.685
2003-08-04,476.596
2003-08-05,473.718
2003-08-06,470.598
2003-08-07,474.814
2003-08-08,475.964
2003-08-11,483.931
2003-08-12,488.378
2003-08-13,493.626
2003-08-14,500.634
2003-08-15,499.714
2003-08-18,505.46
2003-08-19,511.087
2003-08-20,522.824
2003-08-21,527.55
2003-08-22,527.339
2003-08-25,526.779
2003-08-26,527.656
2003-08-27,524.593
2003-08-28,523.184
2003-08-29,531.461
2003-09-01,546.41
2003-09-02,547.669
2003-09-03,550.424
2003-09-04,546.155
2003-09-05,543.031
2003-09-08,546.753
2003-09-09,557.587
2003-09-10,553.292
2003-09-11,542.983
2003-09-12,551.688
2003-09-15,551.125
2003-09-16,562.205
2003-09-17,565.702
2003-09-18,573.559
2003-09-19,579.755
2003-09-22,576.416
2003-09-23,578.768
2003-09-24,580.424
2003-09-25,570.163
2003-09-26,568.095
2003-09-29,568.026
2003-09-30,570.62
2003-10-01,582.047
2003-10-02,599.297
2003-10-03,603.99
2003-10-06,601.994
2003-10-07,610.818
2003-10-08,602.315
2003-10-09,604.128
2003-10-10,615.738
2003-10-13,613.619
2003-10-14,617.546
2003-10-15,615.325
2003-10-16,624.561
2003-10-17,627.391
2003-10-20,628.534
2003-10-21,624.539
2003-10-22,619.03
2003-10-23,585.423
2003-10-24,590.558
2003-10-27,603.536
2003-10-28,609.444
2003-10-29,620.385
2003-10-30,619.825
2003-10-31,607.03
2003-11-03,600.07
2003-11-04,624.36
2003-11-05,619.945
2003-11-06,604.157
2003-11-07,608.9
2003-11-10,611.506
2003-11-11,592.412
2003-11-12,587.94
2003-11-13,597.952
2003-11-14,590.23
2003-11-17,561.703
2003-11-18,567.298
2003-11-19,556.724
2003-11-20,566.677
2003-11-21,569.021
2003-11-24,566.859
2003-11-25,573.575
2003-11-26,585.781
2003-11-27,585.504
2003-11-28,577.635
2003-12-01,589.938
2003-12-02,597.087
2003-12-03,596.134
2003-12-04,598.99
2003-12-05,599.642
2003-12-08,588.311
2003-12-09,588.777
2003-12-10,578.613
2003-12-11,583.68
2003-12-12,591.762
2003-12-15,605.0
2003-12-16,599.214
2003-12-17,593.656
2003-12-18,593.033
2003-12-19,599.91
2003-12-22,605.866
2003-12-23,606.177
2003-12-24,605.745
2003-12-25,606.069
2003-12-26,610.183
2003-12-29,615.255
2003-12-30,624.312
2003-12-31,622.943
2004-01-01,622.943
2004-01-02,623.816
2004-01-05,637.115
2004-01-06,636.027
2004-01-07,635.905
2004-01-08,637.347
2004-01-09,639.089
2004-01-12,638.729
2004-01-13,637.209
2004-01-14,639.654
2004-01-15,631.083
2004-01-16,632.727
2004-01-19,638.027
2004-01-20,639.852
2004-01-21,639.034
2004-01-22,643.477
2004-01-23,646.293
2004-01-26,643.584
2004-01-27,642.107
2004-01-28,637.783
2004-01-29,629.058
2004-01-30,631.726
2004-02-02,638.522
2004-02-03,635.494
2004-02-04,624.173
2004-02-05,624.013
2004-02-06,626.786
2004-02-09,622.788
2004-02-10,622.287
2004-02-11,622.287
2004-02-12,627.201
2004-02-13,631.396
2004-02-16,633.52
2004-02-17,635.044
2004-02-18,632.258
2004-02-19,626.961
2004-02-20,616.021
2004-02-23,624.535
2004-02-24,616.047
2004-02-25,615.019
2004-02-26,616.941
2004-02-27,632.566
2004-03-01,651.078
2004-03-02,647.964
2004-03-03,648.054
2004-03-04,646.589
2004-03-05,650.083
2004-03-08,645.331
2004-03-09,652.665
2004-03-10,653.062
2004-03-11,650.435
2004-03-12,643.803
2004-03-15,656.467
2004-03-16,666.149
2004-03-17,684.504
2004-03-18,698.001
2004-03-19,690.448
2004-03-22,686.627
2004-03-23,686.592
2004-03-24,702.728
2004-03-25,715.277
2004-03-26,724.257
2004-03-29,725.644
2004-03-30,720.943
2004-03-31,736.462
2004-04-01,739.612
2004-04-02,741.114
2004-04-05,740.379
2004-04-06,737.12
2004-04-07,743.252
2004-04-08,742.652
2004-04-09,732.42
2004-04-12,742.804
2004-04-13,743.544
2004-04-14,733.747
2004-04-15,716.77
2004-04-16,720.432
2004-04-19,707.646
2004-04-20,721.76
2004-04-21,716.786
2004-04-22,713.747
2004-04-23,717.97
2004-04-26,723.116
2004-04-27,712.446
2004-04-28,710.89
2004-04-29,709.371
2004-04-30,692.962
2004-05-03,692.724
2004-05-04,696.16
2004-05-05,703.914
2004-05-06,684.888
2004-05-07,660.788
2004-05-10,614.679
2004-05-11,619.946
2004-05-12,641.764
2004-05-13,619.062
2004-05-14,617.703
2004-05-17,595.787
2004-05-18,608.192
2004-05-19,635.107
2004-05-20,634.147
2004-05-21,649.645
2004-05-24,650.619
2004-05-25,645.288
2004-05-26,658.419
2004-05-27,660.649
2004-05-28,673.419
2004-05-31,672.643
2004-06-01,680.304
2004-06-02,675.989
2004-06-03,658.847
2004-06-04,661.98
2004-06-07,686.283
2004-06-08,692.801
2004-06-09,695.482
2004-06-10,701.542
2004-06-11,695.6
2004-06-14,691.894
2004-06-15,690.777
2004-06-16,702.809
2004-06-17,706.497
2004-06-18,700.234
2004-06-21,711.156
2004-06-22,708.279
2004-06-23,710.137
2004-06-24,726.65
2004-06-25,724.468
2004-06-28,734.249
2004-06-29,731.161
2004-06-30,728.955
2004-07-01,733.756
2004-07-02,722.954
2004-07-05,703.888
2004-07-06,698.281
2004-07-07,697.786
2004-07-08,693.856
2004-07-09,707.278
2004-07-12,717.268
2004-07-13,712.791
2004-07-14,700.127
2004-07-15,696.611
2004-07-16,704.116
2004-07-19,706.816
2004-07-20,698.699
2004-07-21,696.941
2004-07-22,690.373
2004-07-23,682.156
2004-07-26,676.648
2004-07-27,663.634
2004-07-28,666.663
2004-07-29,657.88
2004-07-30,673.314
2004-08-02,674.97
2004-08-03,670.601
2004-08-04,657.933
2004-08-05,661.234
2004-08-06,665.744
2004-08-09,659.091
2004-08-10,661.964
2004-08-11,668.448
2004-08-12,666.587
2004-08-13,655.352
2004-08-16,647.851
2004-08-17,652.778
2004-08-18,656.532
2004-08-19,667.032
2004-08-20,668.697
2004-08-23,671.037
2004-08-24,669.799
2004-08-25,675.175
2004-08-26,680.68
2004-08-27,685.673
2004-08-30,683.026
2004-08-31,679.503
2004-09-01,685.155
2004-09-02,687.274
2004-09-03,675.605
2004-09-06,688.825
2004-09-07,693.827
2004-09-08,694.898
2004-09-09,684.289
2004-09-10,683.024
2004-09-13,684.731
2004-09-14,689.729
2004-09-15,676.272
2004-09-16,676.963
2004-09-17,671.941
2004-09-20,673.224
2004-09-21,670.464
2004-09-22,664.95
2004-09-23,666.788
2004-09-24,659.2
2004-09-27,655.507
2004-09-28,651.368
2004-09-29,656.835
2004-09-30,666.501
2004-10-01,675.309
2004-10-04,683.283
2004-10-05,684.055
2004-10-06,687.031
2004-10-07,686.535
2004-10-08,694.587
2004-10-11,697.926
2004-10-12,686.728
2004-10-13,683.779
2004-10-14,674.22
2004-10-15,674.454
2004-10-18,672.021
2004-10-19,683.698
2004-10-20,675.892
2004-10-21,676.291
2004-10-22,679.979
2004-10-25,675.554
2004-10-26,672.257
2004-10-27,673.628
2004-10-28,683.674
2004-10-29,680.105
2004-11-01,677.406
2004-11-02,689.864
2004-11-03,690.449
2004-11-04,696.671
2004-11-05,705.412
2004-11-08,700.696
2004-11-09,699.14
2004-11-10,691.626
2004-11-11,685.616
2004-11-12,699.666
2004-11-15,713.202
2004-11-16,713.1
2004-11-17,717.273
2004-11-18,715.12
2004-11-19,724.479
2004-11-22,709.648
2004-11-23,707.454
2004-11-24,715.651
2004-11-25,721.051
2004-11-26,716.254
2004-11-29,726.152
2004-11-30,722.437
2004-12-01,713.461
2004-12-02,723.257
2004-12-03,729.316
2004-12-06,723.299
2004-12-07,716.761
2004-12-08,705.199
2004-12-09,694.04
2004-12-10,688.862
2004-12-13,695.318
2004-12-14,697.987
2004-12-15,710.281
2004-12-16,707.125
2004-12-17,714.348
2004-12-20,717.541
2004-12-21,717.449
2004-12-22,725.738
2004-12-23,729.03
2004-12-24,738.536
2004-12-27,741.917
2004-12-28,744.499
2004-12-29,737.667
2004-12-30,751.363
2004-12-31,755.506
2005-01-03,752.532
2005-01-04,744.93
2005-01-05,741.231
2005-01-06,737.048
2005-01-07,737.075
2005-01-10,739.721
2005-01-11,752.156
2005-01-12,759.51
2005-01-13,754.357
2005-01-14,758.064
2005-01-17,766.9
2005-01-18,758.736
2005-01-19,759.131
2005-01-20,745.6
2005-01-21,745.749
2005-01-24,756.258
2005-01-25,747.938
2005-01-26,762.778
2005-01-27,758.68
2005-01-28,755.746
2005-01-31,761.618
2005-02-01,756.585
2005-02-02,762.687
2005-02-03,754.773
2005-02-04,760.312
2005-02-07,760.983
2005-02-08,749.033
2005-02-09,747.745
2005-02-10,750.342
2005-02-11,749.703
2005-02-14,758.312
2005-02-15,761.804
2005-02-16,751.546
2005-02-17,750.897
2005-02-18,752.301
2005-02-21,755.478
2005-02-22,760.859
2005-02-23,750.679
2005-02-24,751.931
2005-02-25,760.764
2005-02-28,775.033
2005-03-01,777.774
2005-03-02,777.604
2005-03-03,779.637
2005-03-04,784.621
2005-03-07,783.459
2005-03-08,785.191
2005-03-09,793.496
2005-03-10,789.179
2005-03-11,795.962
2005-03-14,785.626
2005-03-15,788.891
2005-03-16,793.363
2005-03-17,787.018
2005-03-18,791.476
2005-03-21,790.195
2005-03-22,793.133
2005-03-23,778.792
2005-03-24,774.117
2005-03-25,775.244
2005-03-28,775.658
2005-03-29,759.376
2005-03-30,754.328
2005-03-31,768.845
2005-04-01,769.342
2005-04-04,758.786
2005-04-05,761.576
2005-04-06,763.721
2005-04-07,765.26
2005-04-08,765.672
2005-04-11,763.634
2005-04-12,755.61
2005-04-13,760.452
2005-04-14,748.317
2005-04-15,741.258
2005-04-18,715.079
2005-04-19,730.155
2005-04-20,733.427
2005-04-21,724.981
2005-04-22,742.25
2005-04-25,744.007
2005-04-26,741.479
2005-04-27,740.824
2005-04-28,742.797
2005-04-29,750.302
2005-05-02,750.699
2005-05-03,750.592
2005-05-04,756.851
2005-05-05,755.692
2005-05-06,763.215
2005-05-09,759.647
2005-05-10,756.502
2005-05-11,754.321
2005-05-12,744.395
2005-05-13,735.188
2005-05-16,725.995
2005-05-17,716.62
2005-05-18,715.893
2005-05-19,726.488
2005-05-20,720.47
2005-05-23,729.206
2005-05-24,727.667
2005-05-25,717.873
2005-05-26,714.459
2005-05-27,719.503
2005-05-30,726.962
2005-05-31,733.136
2005-06-01,731.992
2005-06-02,732.129
2005-06-03,735.746
2005-06-06,740.841
2005-06-07,738.604
2005-06-08,742.482
2005-06-09,730.61
2005-06-10,733.95
2005-06-13,724.853
2005-06-14,727.732
2005-06-15,732.733
2005-06-16,736.096
2005-06-17,745.384
2005-06-20,744.231
2005-06-21,748.35
2005-06-22,747.634
2005-06-23,747.73
2005-06-24,744.584
2005-06-27,736.922
2005-06-28,743.206
2005-06-29,742.744
2005-06-30,738.552
2005-07-01,736.134
2005-07-04,739.032
2005-07-05,736.015
2005-07-06,733.888
2005-07-07,730.45
2005-07-08,727.063
2005-07-11,732.631
2005-07-12,738.88
2005-07-13,730.968
2005-07-14,734.154
2005-07-15,734.173
2005-07-18,737.458
2005-07-19,728.792
2005-07-20,728.082
2005-07-21,747.74
2005-07-22,740.312
2005-07-25,739.072
2005-07-26,734.859
2005-07-27,740.405
2005-07-28,742.495
2005-07-29,745.912
2005-08-01,749.09
2005-08-02,753.291
2005-08-03,755.517
2005-08-04,747.959
2005-08-05,731.962
2005-08-08,736.734
2005-08-09,744.424
2005-08-10,768.1
2005-08-11,783.712
2005-08-12,786.645
2005-08-15,789.347
2005-08-16,794.575
2005-08-17,791.342
2005-08-18,786.231
2005-08-19,781.843
2005-08-22,800.259
2005-08-23,799.678
2005-08-24,797.308
2005-08-25,794.759
2005-08-26,802.127
2005-08-29,787.864
2005-08-30,788.985
2005-08-31,788.917
2005-09-01,802.652
2005-09-02,808.587
2005-09-05,817.468
2005-09-06,808.665
2005-09-07,803.48
2005-09-08,795.164
2005-09-09,812.398
2005-09-12,821.495
2005-09-13,818.41
2005-09-14,822.568
2005-09-15,829.13
2005-09-16,823.251
2005-09-19,823.769
2005-09-20,838.235
2005-09-21,842.689
2005-09-22,840.814
2005-09-23,836.091
2005-09-26,853.388
2005-09-27,843.001
2005-09-28,856.038
2005-09-29,872.544
2005-09-30,861.813
2005-10-03,849.036
2005-10-04,854.644
2005-10-05,847.69
2005-10-06,830.709
2005-10-07,829.79
2005-10-10,826.45
2005-10-11,845.422
2005-10-12,846.741
2005-10-13,840.51
2005-10-14,841.529
2005-10-17,834.46
2005-10-18,826.162
2005-10-19,818.247
2005-10-20,824.241
2005-10-21,825.252
2005-10-24,825.992
2005-10-25,841.693
2005-10-26,845.395
2005-10-27,865.984
2005-10-28,860.373
2005-10-31,871.733
2005-11-01,883.494
2005-11-02,879.747
2005-11-03,877.493
2005-11-04,880.02
2005-11-07,884.421
2005-11-08,886.609
2005-11-09,884.46
2005-11-10,874.773
